,EESM FP Equity_DX_SI_QTY,EESM FP Equity_DX_SHORT_INTEREST_VALUE,EESM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EESM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EESM FP Equity_DX_SI_MV,EESM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EESM FP Equity_DX_SUPPLY_SI_QTY,EESM FP Equity_DX_BROKER_SI_QTY,EESM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EESM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EESM FP Equity_DX_SUPPLY_SI_QTY_INC_x,EESM FP Equity_DX_BROKER_SI_MV_INC_x,EESM FP Equity_DX_SUPPLY_SI_MV_NEW,EESM FP Equity_DX_BROKER_SI_QTY_ADD,EESM FP Equity_DX_SUPPLY_SI_MV_DEC,EESM FP Equity_DX_BROKER_SI_QTY_INC,EESM FP Equity_DX_SUPPLY_SI_QTY_DEC,EESM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EESM FP Equity_DX_BROKER_SI_MV_INC_y,EESM FP Equity_DX_SUPPLY_SI_QTY_INC_y,EESM FP Equity_DX_BROKER_SI_MV_ADD,EESM FP Equity_DX_SUPPLY_SI_QTY_ADD,EESM FP Equity_DX_BROKER_SI_QTY_DEC,EESM FP Equity_DX_SUPPLY_SI_MV,EESM FP Equity_DX_BROKER_SI_MV_DEC,EESM FP Equity_DX_SUPPLY_SI_MV_RMV,EESM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EESM FP Equity_DX_UTILIZATION_QUANTITY,EESM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EESM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EESM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EESM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EESM FP Equity_DX_ACTIVE_UTILIZATION_MV,EESM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EESM FP Equity_DX_BROKER_SI_CON_RATIO,EESM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EESM FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-08-17,400.0,128231.2,0.81,0.13,0.13,128231.2,400.0,400.0,128231.2,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15691651.94,,15.79,0.81,,1.0,100.0,0.0081
2021-08-18,400.0,129698.0,0.77,0.13,0.13,129698.0,400.0,400.0,129698.0,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15871144.26,,15.71,0.81,,1.0,100.0,0.0081
2021-08-19,800.0,255658.4,1.6,0.25,0.26,127829.2,400.0,400.0,127829.2,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15642459.2,,15.85,0.81,,1.0,100.0,0.0162
2021-08-20,400.0,127740.4,0.8,0.13,0.13,127740.4,400.0,400.0,127740.4,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15631592.75,,15.64,0.81,,1.0,100.0,0.0081
2021-08-23,800.0,256599.2,1.6,0.25,0.26,128299.6,400.0,400.0,128299.6,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15700022.05,,15.64,0.81,,1.0,100.0,0.0162
2021-08-24,400.0,128227.2,0.79,0.12,0.13,128227.2,400.0,400.0,128227.2,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15691162.46,,15.71,0.81,,1.0,100.0,0.0081
2021-08-25,800.0,257060.0,1.59,0.25,0.26,128530.0,400.0,400.0,128530.0,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15728216.1,,15.7,0.81,,1.0,100.0,0.0162
2021-08-26,800.0,257516.0,1.59,0.25,0.26,128758.0,400.0,400.0,128758.0,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15756116.46,,15.76,0.81,,1.0,100.0,0.0162
2021-08-27,800.0,259104.0,1.59,0.25,0.26,129552.0,400.0,400.0,129552.0,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15853278.24,,15.75,0.81,,1.0,100.0,0.0162
2021-08-30,800.0,259960.0,1.59,0.25,0.26,129980.0,400.0,400.0,129980.0,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15905652.6,,15.86,0.81,,1.0,100.0,0.0162
2021-08-31,400.0,129447.2,0.8,0.12,0.13,129447.2,400.0,400.0,129447.2,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15840453.86,,15.91,0.81,,1.0,100.0,0.0081
2021-09-01,800.0,258876.8,1.75,0.25,0.26,129438.4,400.0,400.0,129438.4,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15839377.01,,15.83,0.81,,1.0,100.0,0.0162
2021-09-02,800.0,259655.2,1.74,0.25,0.26,129827.6,400.0,400.0,129827.6,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15887003.41,,15.85,0.81,,1.0,100.0,0.0162
2021-09-03,800.0,259605.6,1.73,0.25,0.26,129802.8,400.0,400.0,129802.8,,,,,,,,,,,,,,,0.13,,,0.81,0.81,48948.0,15883968.64,,15.89,0.81,,1.0,100.0,0.0162
2021-09-06,800.0,260022.4,6.05,0.25,0.26,130011.2,400.0,400.0,130011.2,,,,,,,,,,,,,,,0.13,,,0.86,0.81,46184.0,15011093.15,,14.99,0.86,,1.0,100.0,0.0162
2021-09-07,400.0,129556.8,3.04,0.12,0.13,129556.8,400.0,400.0,129556.8,,,,,,,,,,,,,,,0.13,,,0.86,0.81,46184.0,14958628.13,,15.01,0.86,,1.0,100.0,0.0081
2021-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.13,,400.0,,,,,,400.0,0.0,0.13,,0.0,0.0,49348.0,15678994.6,,15.98,0.0,,0.0,,0.0
2021-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,49348.0,15809964.2,,15.67,0.0,,0.0,,0.0
2021-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,49348.0,15764070.56,,15.81,0.0,,0.0,,0.0
2021-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,49348.0,15797380.46,,15.76,0.0,,0.0,,0.0
2021-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,49348.0,15698536.41,,15.77,0.0,,0.0,,0.0
2021-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,49348.0,15573291.19,,15.72,0.0,,0.0,,0.0
2021-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,49348.0,15641835.56,,15.58,0.0,,0.0,,0.0
2021-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,49348.0,15568899.22,,15.65,0.0,,0.0,,0.0
2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,49348.0,15202292.92,,15.57,0.0,,0.0,,0.0
2021-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,49348.0,15338394.71,,15.2,0.0,,0.0,,0.0
2021-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33504.0,10520054.98,,10.39,0.0,,0.0,,0.0
2021-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33504.0,10593294.72,,10.51,0.0,,0.0,,0.0
2021-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33504.0,10493720.83,,10.6,0.0,,0.0,,0.0
2021-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33504.0,10459814.78,,10.49,0.0,,0.0,,0.0
2021-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33504.0,10204949.86,,10.46,0.0,,0.0,,0.0
2021-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25504.0,7720239.33,,7.77,0.0,,0.0,,0.0
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3044.0,828467.22,,0.93,0.0,,0.0,,0.0
2022-08-04,800.0,219305.6,2.37,0.32,0.22,109652.8,400.0,400.0,109652.8,,,,,400.0,,,,,,,0.11,400.0,,0.11,,,13.14,13.14,2644.0,724805.01,,0.72,13.14,,1.0,100.0,0.2628
2022-08-05,800.0,216412.8,2.39,0.32,0.22,108206.4,400.0,400.0,108206.4,,,,,,,,,,,,,,,0.11,,,6.51,6.51,5744.0,1553843.9,,1.57,6.51,,1.0,100.0,0.1302
2022-08-08,800.0,217472.8,2.4,0.32,0.22,108736.4,400.0,400.0,108736.4,,,,,,,,,,,,,,,0.11,,,4.37,4.37,8744.0,2376977.7,,2.36,4.37,,1.0,100.0,0.0875
2022-08-09,800.0,214704.0,2.42,0.32,0.22,107352.0,400.0,400.0,107352.0,,,,,,,,,,,,,,,0.11,,,4.37,4.37,8744.0,2346714.72,,2.38,4.37,,1.0,100.0,0.0875
2022-08-10,800.0,220268.8,2.42,0.32,0.21,110134.4,400.0,400.0,110134.4,,,,,,,,,,,,,,,0.11,,,4.37,4.37,8744.0,2407537.98,,2.34,4.37,,1.0,100.0,0.0875
2022-08-11,800.0,220320.0,2.55,0.32,0.22,110160.0,400.0,400.0,110160.0,,,,,,,,,,,,,,,0.11,,,4.37,4.37,8744.0,2408097.6,,2.41,4.37,,1.0,100.0,0.0875
2022-08-12,400.0,110072.0,1.27,0.16,0.11,110072.0,0.0,400.0,0.0,,,,,,0.11,,400.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0437
2022-08-15,400.0,109920.4,1.2,0.16,0.11,109920.4,0.0,400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0437
2022-08-16,400.0,109777.6,1.23,0.16,0.11,109777.6,0.0,400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0437
2022-08-17,400.0,107759.2,1.24,0.16,0.11,107759.2,0.0,400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0437
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,400.0,0.0,0.11,,0.0,0.0,9144.0,2481983.35,,2.46,0.0,,0.0,,0.0
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,9144.0,2433437.86,,2.48,0.0,,0.0,,0.0
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,9144.0,2385505.01,,2.43,0.0,,0.0,,0.0
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,9144.0,2383347.02,,2.38,0.0,,0.0,,0.0
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2780.0,723217.0,,0.73,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1470.0,346603.95,,0.38,0.0,,0.0,,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5500.0,1417779.0,,1.28,0.0,,0.0,,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10981.0,2848076.08,,2.84,0.0,,0.0,,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10981.0,2849767.16,,2.85,0.0,,0.0,,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10981.0,2837841.79,,2.85,0.0,,0.0,,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10981.0,2821480.1,,2.86,0.0,,0.0,,0.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10981.0,2921868.4,,2.82,0.0,,0.0,,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10981.0,2916333.98,,2.92,0.0,,0.0,,0.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10981.0,2915411.58,,2.92,0.0,,0.0,,0.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10981.0,2924514.83,,2.92,0.0,,0.0,,0.0
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10043.0,2705182.48,,2.67,0.0,,0.0,,0.0
2023-12-21,400.0,107536.8,0.58,0.12,0.11,107536.8,0.0,400.0,0.0,,,,,400.0,,,,,,,0.11,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0398
2023-12-22,2852.0,770040.0,4.13,0.84,0.77,108000.0,2452.0,400.0,662040.0,,,,,,,,,,,,,2452.0,,0.66,,,24.42,24.42,7591.0,2049570.0,,2.04,24.42,14.03,0.7588,85.97,0.284
2023-12-25,2852.0,770040.0,3.8,0.84,0.77,108000.0,2452.0,400.0,662040.0,,,,,,,,,,,,,,,0.66,,,24.42,24.42,7591.0,2049570.0,,2.04,24.42,14.09,0.7579,85.91,0.284
2023-12-26,2852.0,770040.0,3.8,0.84,0.77,108000.0,2452.0,400.0,662040.0,,,,,,,,,,,,,,,0.66,,,24.42,24.42,7591.0,2049570.0,,2.05,24.42,14.03,0.7588,85.97,0.284
2023-12-27,2852.0,774557.57,3.8,0.84,0.77,774557.57,2452.0,2852.0,665923.97,,,,,2452.0,,,,,,,0.66,,,0.66,,,24.42,24.42,7591.0,2061594.14,,2.05,24.42,14.03,0.7588,85.97,0.284
2023-12-28,3252.0,875539.21,4.39,0.96,0.88,767846.81,2852.0,2852.0,767846.81,,400.0,,,,,,,,,400.0,,,,0.77,,,22.83,22.83,9641.0,2595656.07,,2.62,22.83,24.6,0.629,75.4,0.2603
2023-12-29,3252.0,873340.86,4.42,0.96,0.87,765918.86,2852.0,2852.0,765918.86,,,,,,,,,,,,,,,0.77,,,22.83,22.83,9641.0,2589138.76,,2.59,22.83,24.6,0.629,75.4,0.2603
2024-01-01,3252.0,873340.86,4.89,0.95,0.87,765918.86,2852.0,2852.0,765918.86,,,,,,,,,,,,,,,0.77,,,22.83,22.83,9641.0,2589138.76,,2.59,22.83,24.62,0.6289,75.38,0.2603
2024-01-02,2852.0,765522.43,4.29,0.83,0.77,658156.03,2852.0,2452.0,765522.43,,,,,,,,,,,,,,400.0,0.77,0.11,,22.83,22.83,9641.0,2587798.66,,2.59,22.83,14.03,0.7588,85.97,0.2283
2024-01-03,2452.0,647379.49,3.98,0.72,0.66,647379.49,552.0,2452.0,145739.59,,,,,,0.62,,2300.0,,,,,,,0.15,,,4.42,4.42,11941.0,3152674.76,,3.21,4.42,,1.0,100.0,0.1963
2024-01-04,20452.0,5428206.22,33.92,5.69,5.4,3039498.22,9552.0,11452.0,2535215.42,,9000.0,,,9000.0,,,,,,9000.0,2.38,,,2.52,,,76.46,76.46,2941.0,780576.69,,0.78,76.46,11.99,0.789,88.01,1.6371
2024-01-05,13452.0,3555255.98,19.61,3.62,3.57,1176627.98,11452.0,4452.0,3026671.98,,1900.0,,,,,,,,,1900.0,,,7000.0,3.04,1.85,,100.0,91.67,0.0,0.0,,0.0,100.0,18.23,0.7019,81.77,1.0768
2024-01-08,11552.0,3077198.66,16.82,3.11,3.06,679796.66,11452.0,2552.0,3050560.86,,,,,,,,,,,,,,1900.0,3.04,0.5,,100.0,91.67,0.0,0.0,,0.0,100.0,4.76,0.9094,95.24,0.9247
2024-01-09,11552.0,3068141.89,16.67,3.11,3.07,677795.89,11452.0,2552.0,3041582.49,,,,,,,,,,,,,,,3.04,,,100.0,91.67,0.0,0.0,,0.0,100.0,4.79,0.9088,95.21,0.9247
2024-01-10,12804.0,3389359.64,18.26,3.44,3.4,357889.27,11452.0,1352.0,3031470.37,,,,,,,,,,,,,,1200.0,3.04,0.32,,100.0,91.67,0.0,0.0,,0.0,100.0,23.46,0.6408,76.54,1.0249
2024-01-11,12804.0,3339500.87,18.12,3.6,3.41,352624.58,11452.0,1352.0,2986876.28,,,,,,,,,,,,,,,3.05,,,100.0,91.67,0.0,0.0,,0.0,100.0,23.46,0.6409,76.55,1.0249
2024-01-12,12504.0,3307508.06,15.96,3.5,3.32,278270.83,11452.0,1052.0,3029237.23,,,,,,,,,,,,,,300.0,3.05,0.08,,100.0,91.67,0.0,0.0,,0.0,100.0,24.02,0.6349,75.98,1.0009
2024-01-15,12004.0,3162897.95,15.84,3.36,3.19,145444.82,11452.0,552.0,3017453.12,,,,,,,,,,,,,,500.0,3.04,0.13,,100.0,91.67,0.0,0.0,,0.0,100.0,25.01,0.6249,74.99,0.9609
2024-01-16,12004.0,3148325.09,16.05,3.36,3.19,144774.7,11452.0,552.0,3003550.4,,,,,,,,,,,,,,,3.04,,,100.0,91.67,0.0,0.0,,0.0,100.0,25.0,0.625,75.0,0.9609
2024-01-17,12004.0,3097344.1,16.03,3.36,3.2,142430.35,11452.0,552.0,2954913.75,,,,,,,,,,,,,,,3.05,,,100.0,91.67,0.0,0.0,,0.0,100.0,24.98,0.6252,75.02,0.9609
2024-01-18,12004.0,3120847.94,15.93,3.38,3.2,143511.17,11452.0,552.0,2977336.77,,,,,,,,,,,,,,,3.06,,,100.0,91.67,0.0,0.0,,0.0,100.0,24.91,0.6259,75.09,0.9609
2024-01-19,12004.0,3090309.76,12.63,3.26,3.19,142106.88,11452.0,552.0,2948202.88,,,,,,,,,,,,,,,3.05,,,100.0,91.67,0.0,0.0,,0.0,100.0,24.94,0.6256,75.06,0.9609
2024-01-22,3752.0,980307.55,3.88,1.01,0.96,562265.95,2152.0,2152.0,562265.95,,,,,1600.0,2.5,,9300.0,,,,0.41,,,0.55,,,24.72,24.72,6555.0,1712664.18,,1.69,24.72,14.71,0.749,85.29,0.4309
2024-01-23,2152.0,560858.54,2.25,0.58,0.56,560858.54,552.0,2152.0,143863.34,,,,,,0.41,,1600.0,,,,,,,0.14,,,100.0,6.34,0.0,0.0,,0.0,100.0,25.65,0.6186,74.35,0.2472
2024-01-24,552.0,145481.81,0.57,0.15,0.14,145481.81,552.0,552.0,145481.81,,,,,,,,,,,,,,1600.0,0.14,0.42,,100.0,14.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.147
2024-01-25,1352.0,357910.9,1.4,0.36,0.36,252020.1,952.0,952.0,252020.1,,400.0,,,400.0,,,,,,400.0,0.11,,,0.25,,,25.35,25.35,2804.0,742294.51,,0.74,25.35,40.83,0.5168,59.17,0.36
2024-01-26,1352.0,359784.78,1.44,0.36,0.36,253339.58,952.0,952.0,253339.58,,,,,,,,,,,,,,,0.25,,,25.35,25.35,2804.0,746180.85,,0.74,25.35,40.83,0.5168,59.17,0.36
2024-01-29,1352.0,359372.42,1.53,0.36,0.36,253049.22,952.0,952.0,253049.22,,,,,,,,,,,,,,,0.25,,,25.35,25.35,2804.0,745325.63,,0.75,25.35,40.83,0.5168,59.17,0.36
2024-01-30,1352.0,358736.98,1.47,0.36,0.36,252601.78,952.0,952.0,252601.78,,,,,,,,,,,,,,,0.25,,,25.35,25.35,2804.0,744007.75,,0.75,25.35,40.83,0.5168,59.17,0.36
2024-01-31,2152.0,569389.07,2.4,0.58,0.57,357720.27,1352.0,1352.0,357720.27,,400.0,0.11,,,,400.0,,,0.11,400.0,,,,0.36,,,36.0,36.0,2404.0,636064.74,,0.64,36.0,25.65,0.6186,74.35,0.573
2024-02-01,2952.0,778902.91,3.07,0.79,0.78,462275.71,1752.0,1752.0,462275.71,,400.0,0.11,,,,400.0,,,0.11,400.0,,,,0.46,,,100.0,46.65,0.0,0.0,,0.0,100.0,18.7,0.6959,81.3,0.7859
2024-02-02,952.0,250237.01,0.98,0.26,0.25,145095.41,952.0,552.0,250237.01,,,,,,0.22,,800.0,,,,,,1200.0,0.25,0.32,,25.35,25.35,2804.0,737042.62,,0.74,25.35,41.95,0.513,58.05,0.2535
2024-02-05,552.0,144267.96,0.59,0.15,0.15,144267.96,552.0,552.0,144267.96,,,,,,0.11,,400.0,,,,,,,0.15,,,100.0,12.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1288
2024-02-06,552.0,145141.78,0.59,0.15,0.14,145141.78,552.0,552.0,145141.78,,,,,,,,,,,,,,,0.14,,,100.0,12.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1288
2024-02-07,552.0,144811.68,0.53,0.15,0.15,144811.68,552.0,552.0,144811.68,,,,,,,,,,,,,,,0.15,,,100.0,12.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1288
2024-02-08,552.0,145029.17,0.57,0.15,0.14,145029.17,552.0,552.0,145029.17,,,,,,,,,,,,,,,0.14,,,100.0,12.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1288
2024-02-09,1352.0,354006.33,1.33,0.36,0.36,249270.73,952.0,952.0,249270.73,,400.0,,,400.0,,,,,,400.0,0.11,,,0.25,,,22.22,22.22,3333.0,872709.39,,0.88,22.22,40.83,0.5168,59.17,0.3155
2024-02-12,2352.0,622581.46,2.22,0.62,0.62,384348.76,1452.0,1452.0,384348.76,,500.0,0.13,,,,500.0,,,0.13,500.0,,,,0.38,,,33.89,33.89,2833.0,749903.6,,0.74,33.89,23.47,0.6408,76.53,0.5489
2024-02-13,4252.0,1102160.92,3.88,1.09,1.12,1102160.92,552.0,4252.0,143083.92,,,0.74,,,0.24,2800.0,900.0,,0.74,,,,,0.15,,,100.0,12.88,0.0,0.0,,0.0,100.0,12.98,0.7741,87.02,0.9923
2024-02-14,552.0,144442.39,0.48,0.14,0.14,144442.39,552.0,552.0,144442.39,,,,,,,,,,,,,,3700.0,0.14,0.98,,100.0,12.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1288
2024-02-15,552.0,145672.25,0.46,0.14,0.14,145672.25,552.0,552.0,145672.25,,,,,,,,,,,,,,,0.14,,,100.0,12.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1288
2024-02-16,552.0,146652.6,0.49,0.14,0.15,146652.6,552.0,552.0,146652.6,,,,,,,,,,,,,,,0.15,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2024-02-19,552.0,146443.94,0.5,0.14,0.15,146443.94,552.0,552.0,146443.94,,,,,,,,,,,,,,,0.15,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2024-02-20,552.0,145401.77,0.51,0.14,0.15,145401.77,552.0,552.0,145401.77,,,,,,,,,,,,,,,0.15,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2024-02-21,552.0,145376.38,0.51,0.14,0.15,145376.38,552.0,552.0,145376.38,,,,,,,,,,,,,,,0.15,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2024-02-22,552.0,146775.14,0.49,0.14,0.15,146775.14,552.0,552.0,146775.14,,,,,,,,,,,,,,,0.15,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2024-02-23,552.0,146585.81,0.53,0.14,0.15,146585.81,552.0,552.0,146585.81,,,,,,,,,,,,,,,0.15,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2024-02-26,552.0,145813.56,0.53,0.14,0.15,145813.56,552.0,552.0,145813.56,,,,,,,,,,,,,,,0.15,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2024-02-27,552.0,146105.57,0.53,0.14,0.15,146105.57,552.0,552.0,146105.57,,,,,,,,,,,,,,,0.15,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403
2024-02-28,1552.0,407856.29,1.47,0.4,0.41,276459.29,1052.0,1052.0,276459.29,,500.0,,,500.0,,,,,,500.0,0.13,,,0.28,,,7.67,7.67,12661.0,3327234.83,,3.35,7.67,35.57,0.5417,64.43,0.1132
2024-02-29,2352.0,617893.92,2.21,0.61,0.62,381454.92,1452.0,1452.0,381454.92,,400.0,0.1,,,,400.0,,,0.1,400.0,,,,0.38,,,10.59,10.59,12261.0,3221087.31,,3.22,10.59,23.47,0.6408,76.53,0.1715
2024-03-01,2352.0,626027.14,2.7,0.61,0.62,386475.94,1452.0,1452.0,386475.94,,,,,,,,,,,,,,,0.38,,,10.59,10.59,12261.0,3263485.85,,3.22,10.59,23.47,0.6408,76.53,0.1715
2024-03-04,3152.0,834901.76,3.63,0.82,0.84,490557.76,1852.0,1852.0,490557.76,,400.0,0.11,,,,400.0,,,0.11,400.0,,,,0.49,,,13.51,13.51,11861.0,3141741.68,,3.16,13.51,17.51,0.7111,82.49,0.2299
2024-03-05,4352.0,1154402.82,5.0,1.13,1.15,650412.62,2452.0,2452.0,650412.62,,600.0,0.16,,,,600.0,,,0.16,600.0,,,,0.65,,,17.88,17.88,11261.0,2987070.34,,2.98,17.88,12.68,0.7785,87.32,0.3174
2024-03-06,5152.0,1378108.48,5.91,1.33,1.37,762881.48,2852.0,2852.0,762881.48,,400.0,0.11,,,,400.0,,,0.11,400.0,,,,0.76,,,20.8,20.8,10861.0,2905208.89,,2.88,20.8,10.71,0.8087,89.29,0.3757
2024-03-07,3952.0,1064206.42,4.36,1.07,1.06,606425.32,2252.0,2252.0,606425.32,,,,,,0.15,,600.0,,,,,,600.0,0.6,0.15,,16.42,16.42,11461.0,3086252.46,,3.07,16.42,13.97,0.7597,86.03,0.2882
2024-03-08,3952.0,1069083.18,4.33,1.07,1.06,609204.28,2252.0,2252.0,609204.28,,,,,,,,,,,,,,,0.61,,,16.42,16.42,11461.0,3100395.34,,3.09,16.42,13.97,0.7597,86.03,0.2882
