DATE,RCO FP Equity_DX_SI_QTY,RCO FP Equity_DX_SHORT_INTEREST_VALUE,RCO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RCO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RCO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RCO FP Equity_DX_SI_MV,RCO FP Equity_DX_DSS,RCO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RCO FP Equity_DX_SUPPLY_SI_QTY,RCO FP Equity_DX_BROKER_SI_QTY,RCO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RCO FP Equity_DX_BROKER_SI_MV_NEW_x,RCO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RCO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RCO FP Equity_DX_BROKER_SI_MV_INC_x,RCO FP Equity_DX_SUPPLY_SI_MV_NEW,RCO FP Equity_DX_BROKER_SI_QTY_ADD,RCO FP Equity_DX_BROKER_SI_QTY_NEW,RCO FP Equity_DX_SUPPLY_SI_MV_DEC,RCO FP Equity_DX_BROKER_SI_QTY_INC,RCO FP Equity_DX_SUPPLY_SI_QTY_DEC,RCO FP Equity_DX_BROKER_SI_MV_NEW_y,RCO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RCO FP Equity_DX_BROKER_SI_MV_INC_y,RCO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RCO FP Equity_DX_BROKER_SI_MV_ADD,RCO FP Equity_DX_SUPPLY_SI_QTY_ADD,RCO FP Equity_DX_BROKER_SI_QTY_DEC,RCO FP Equity_DX_SUPPLY_SI_MV,RCO FP Equity_DX_BROKER_SI_MV_DEC,RCO FP Equity_DX_SUPPLY_SI_MV_RMV,RCO FP Equity_DX_BROKER_SI_MV_RMV,RCO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RCO FP Equity_DX_UTILIZATION_QUANTITY,RCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RCO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RCO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RCO FP Equity_DX_ACTIVE_UTILIZATION_MV,RCO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RCO FP Equity_DX_BROKER_SI_CON_RATIO,RCO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RCO FP Equity_DX_DEMAND_SUPPLY_RATIO,RCO FP Equity_PX_LAST
2006-09-20,858695.0,25247207.48,4.43,18.59,1.89,34.86,1.0,5260752.47,709974.0,178926.0,20874537.39,0.0,0.0,2926.0,0.26,0.0,0.0,0.0,0.01,6698.0,17.0,0.0,0.0,0.26,2926.0,0.0,0.0,0.0,28.84,0.0,0.0,0.0,41.43,41.43,1003772.0,29512737.29,0.0,40.65,41.5,12.68,0.2195,41.82,0.5011,39.94
2006-09-21,858341.0,25205205.84,4.43,18.39,1.89,34.23,1.0,5228530.99,710493.0,178053.0,20863645.46,0.0,0.0,1125.0,0.0,0.0,0.0,0.0,0.09,0.0,606.0,0.0,0.0,0.0,1125.0,0.0,0.0,873.0,28.3,0.06,0.0,0.0,41.69,41.69,993907.0,29186104.96,0.0,39.83,41.54,12.6,0.2198,41.88,0.5036,39.89
2006-09-22,867362.0,25444567.4,4.48,19.13,1.91,34.58,1.0,5267408.75,719010.0,179557.0,21092575.42,0.0,0.0,8517.0,0.05,0.0,0.0,0.0,0.0,1528.0,0.0,0.0,0.0,0.05,8517.0,0.0,0.0,24.0,28.65,0.0,0.0,0.0,42.18,42.18,985590.0,28912854.36,0.0,39.47,42.06,12.45,0.2223,42.28,0.5088,39.85
2006-09-25,867424.0,25350603.07,4.48,19.04,1.91,34.63,1.0,5246032.68,717858.0,179504.0,20979513.15,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.05,0.0,1267.0,0.0,0.0,0.0,115.0,0.0,0.0,53.0,28.64,0.0,0.0,0.0,42.1,42.1,987184.0,28850607.93,0.0,39.56,41.99,12.54,0.2221,42.23,0.5087,39.7
2006-09-26,866518.0,25253957.47,4.47,19.23,1.9,34.5,1.0,5193959.37,718240.0,178216.0,20932516.6,0.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,1288.0,28.56,0.05,0.0,0.0,42.09,42.09,988010.0,28794742.32,0.0,39.51,41.96,12.54,0.2213,42.12,0.5078,39.59
2006-09-27,871481.0,25212553.21,4.56,19.58,1.92,34.53,1.0,5359903.54,719787.0,185267.0,20823939.98,0.0,0.0,3635.0,0.27,0.0,0.0,0.0,0.11,7051.0,2088.0,0.0,0.0,0.27,3635.0,0.0,0.0,0.0,28.47,0.0,0.0,0.0,42.05,42.05,992001.0,28699280.88,0.0,39.09,42.14,12.38,0.2184,41.83,0.5091,39.3
2006-09-28,871066.0,25232608.74,4.56,21.54,1.91,34.33,1.0,5367620.75,719342.0,185298.0,20837543.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.13,1200.0,446.0,0.0,0.0,0.05,0.0,0.0,0.0,1169.0,28.29,0.06,0.0,0.0,42.38,42.38,978166.0,28335028.53,0.0,38.38,42.43,12.39,0.2166,41.59,0.5131,39.35
2006-09-29,870451.0,25381397.19,4.56,21.32,1.91,34.48,1.0,5400637.25,718810.0,185214.0,20959711.82,0.0,0.0,1826.0,0.0,0.0,0.0,0.0,0.06,0.0,2358.0,0.0,0.0,0.0,1826.0,0.0,0.0,84.0,28.44,0.0,0.0,0.0,42.65,42.65,966567.0,28184034.41,0.0,38.1,42.74,12.35,0.2173,41.69,0.5165,39.61
2006-10-02,860885.0,24969377.6,4.51,21.6,1.89,34.08,1.0,5376703.44,709082.0,185376.0,20566435.94,0.0,0.0,4218.0,0.01,0.0,0.0,0.0,0.55,162.0,13946.0,0.0,0.0,0.01,4218.0,0.0,0.0,0.0,28.04,0.0,0.0,0.0,42.35,42.35,965060.0,27990901.85,0.0,38.01,42.45,12.52,0.2215,42.1,0.5142,39.4
2006-10-03,864305.0,25450327.25,4.52,21.55,1.9,34.2,1.0,5421980.79,713745.0,184133.0,21016937.11,0.0,0.0,6644.0,0.0,0.0,0.0,0.0,0.08,0.0,1981.0,0.0,0.0,0.0,6644.0,0.0,0.0,1243.0,28.2,0.05,0.0,0.0,42.83,42.83,952787.0,28055768.45,0.0,37.65,42.82,12.48,0.2171,41.57,0.5186,40.0
2006-10-04,859212.0,25483786.36,4.5,21.46,1.89,34.44,1.0,5300713.69,714065.0,178719.0,21178800.94,0.0,0.0,2350.0,0.01,0.0,0.0,0.0,0.06,56.0,2030.0,0.0,0.0,0.01,2350.0,0.0,0.0,5470.0,28.6,0.2,0.0,0.0,43.15,43.15,940717.0,27901182.78,0.0,37.75,43.1,12.61,0.219,41.79,0.5192,40.29
2006-10-05,764875.0,23564177.36,4.0,18.92,1.68,30.97,1.0,5503581.33,619806.0,178642.0,19094908.99,0.0,0.0,803.0,0.0,0.0,0.0,0.0,3.69,0.0,95062.0,0.0,0.0,0.0,803.0,0.0,0.0,77.0,25.09,0.0,0.0,0.0,38.35,38.35,996256.0,30692535.49,0.0,40.54,38.23,13.59,0.2426,44.27,0.4733,41.85
2006-10-06,851326.0,26440628.67,4.46,18.29,1.87,35.74,1.0,5580904.9,705207.0,179692.0,21902439.75,0.0,0.0,645.0,0.09,0.0,0.0,0.0,0.0,1050.0,2947.0,0.0,0.0,0.09,645.0,0.0,87704.0,0.0,29.71,0.0,0.0,0.0,43.85,43.85,902946.0,28043851.47,0.0,37.52,44.19,12.74,0.2168,41.45,0.5294,42.19
2006-10-09,858858.0,26238307.44,4.49,17.11,1.89,36.02,1.0,5465527.38,713528.0,178903.0,21798442.85,0.0,0.0,8340.0,0.01,0.0,0.0,0.0,0.0,211.0,19.0,0.0,0.0,0.01,8340.0,0.0,0.0,1000.0,30.02,0.04,0.0,0.0,44.38,44.38,894385.0,27323665.37,0.0,37.04,44.77,12.64,0.222,42.19,0.5341,41.5
2006-10-10,818064.0,24979997.09,4.28,15.7,1.8,34.06,1.0,4281169.36,716434.0,140203.0,21876673.75,0.0,0.0,5418.0,0.03,0.0,0.0,0.0,0.14,800.0,2511.0,0.0,0.0,0.03,5418.0,0.0,0.0,208.0,29.79,0.02,0.0,1.54,44.46,44.46,895072.0,27331475.23,0.0,36.83,44.72,13.04,0.2416,44.26,0.5076,41.48
2006-10-11,855123.0,25652078.2,4.48,16.29,1.88,35.38,1.0,5213192.44,726593.0,173784.0,21796420.46,1.31,0.0,12437.0,0.0,0.0,0.0,33451.0,0.72,131.0,17099.0,1.31,0.0,0.0,12437.0,0.0,14821.0,0.0,30.09,0.0,0.0,0.0,46.08,46.08,850344.0,25508717.21,0.0,35.1,46.16,12.48,0.2243,42.51,0.5423,40.75
2006-10-12,868301.0,25830065.41,4.54,16.8,1.91,35.35,1.0,5614901.8,725011.0,188750.0,21567499.7,0.0,0.0,1361.0,0.62,0.0,0.0,0.0,0.2,15000.0,2944.0,0.0,0.0,0.62,1361.0,0.0,0.0,35.0,29.5,0.02,0.0,0.0,46.11,46.11,847286.0,25204914.89,0.0,34.56,46.05,11.9,0.2181,41.81,0.5523,40.41
2006-10-13,866984.0,25905768.99,4.54,16.72,1.91,35.2,1.0,5592731.45,725329.0,187171.0,21673070.68,0.0,0.0,370.0,0.49,0.0,0.0,0.0,0.01,12000.0,52.0,0.0,0.0,0.49,370.0,0.0,0.0,13579.0,29.42,0.56,0.0,0.0,46.31,46.31,841028.0,25130195.11,0.0,34.29,46.18,11.89,0.21,40.59,0.5535,40.59
2006-10-16,861038.0,25854871.18,4.51,16.88,1.89,35.0,1.0,5441624.65,725338.0,181221.0,21780131.13,0.0,0.0,32.0,0.55,0.0,0.0,0.0,0.0,13050.0,22.0,0.0,0.0,0.55,32.0,0.0,0.0,19000.0,29.44,0.77,0.0,0.0,46.51,46.51,834110.0,25046289.01,0.0,34.09,46.35,11.96,0.2246,42.66,0.5521,40.79
2006-10-17,846388.0,25414967.4,4.43,16.42,1.86,34.55,1.0,4999769.09,725400.0,166506.0,21781992.84,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,77.0,0.0,0.0,14734.0,29.58,0.59,0.0,0.0,47.16,47.16,812661.0,24402227.85,0.0,33.32,47.03,12.22,0.2319,43.51,0.5503,40.79
2006-10-18,788414.0,23685757.4,4.13,13.84,1.73,32.21,1.0,4943247.56,669307.0,164543.0,20107511.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,56093.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.0,27.31,0.08,0.0,0.0,45.72,45.72,794709.0,23874873.58,0.0,32.45,45.7,11.88,0.2316,43.52,0.5385,40.81
2006-10-19,777027.0,23452347.52,4.07,12.9,1.71,31.67,1.0,4935808.15,658892.0,163534.0,19886778.92,0.0,0.0,7165.0,0.0,0.0,0.0,0.0,0.73,63.0,17579.0,0.0,0.0,0.0,7165.0,0.0,0.0,1072.0,26.83,0.05,0.0,0.0,45.43,45.43,791535.0,23890230.19,0.0,32.31,45.37,11.99,0.1048,20.07,0.5357,41.0
2006-10-20,774681.0,23375837.37,4.05,12.7,1.7,31.77,1.0,4895256.37,657814.0,162230.0,19849400.06,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.05,0.0,1496.0,0.0,0.0,0.0,417.0,0.0,0.0,1304.0,26.96,0.04,0.0,0.0,45.46,45.46,789250.0,23815453.9,0.0,32.35,45.46,12.12,0.1048,19.94,0.5353,40.99
2006-10-23,767522.0,22849059.79,4.02,13.09,1.69,31.49,1.0,4762024.35,640126.0,159961.0,19056492.51,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.73,0.0,17957.0,0.0,0.0,0.0,269.0,0.0,0.0,2269.0,26.24,0.08,0.0,0.0,44.82,44.82,788144.0,23462974.85,0.0,32.25,44.86,12.37,0.0982,16.84,0.5374,40.44
2006-10-24,744559.0,22439506.96,3.9,12.72,1.64,30.24,1.0,4699114.41,621318.0,155920.0,18725271.72,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.86,0.0,19102.0,0.0,0.0,0.0,295.0,0.0,0.0,4042.0,25.18,0.17,0.0,0.0,43.78,43.78,797726.0,24041853.13,0.0,32.48,43.67,12.95,0.0998,17.12,0.5247,40.94
2006-10-25,737104.0,22247385.44,3.86,12.25,1.62,30.18,1.0,4478397.63,621354.0,148379.0,18753801.27,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,184.0,0.0,0.0,7540.0,25.42,0.3,0.0,0.0,43.31,43.31,813286.0,24546722.19,0.0,33.31,43.28,13.26,0.1016,17.51,0.5138,41.0
2006-10-26,736731.0,22550687.35,3.86,11.89,1.62,30.22,1.0,4541444.48,620961.0,148369.0,19007069.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.45,0.0,0.0,0.0,43.32,43.32,812553.0,24871532.02,0.0,33.44,43.22,13.21,0.1014,17.44,0.5139,41.58
2006-10-27,743914.0,23104608.38,3.89,11.63,1.63,31.15,1.0,4853646.76,619979.0,156276.0,19255413.93,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,8000.0,982.0,0.0,0.0,0.35,0.0,0.0,0.0,92.0,25.99,0.0,0.0,0.0,43.54,43.54,803964.0,24969651.56,0.0,33.75,43.51,12.98,0.1003,17.13,0.5224,42.19
2006-10-30,746913.0,23148266.23,3.91,11.09,1.64,31.5,1.0,4758034.17,620877.0,153525.0,19242168.89,0.0,0.0,1033.0,0.01,0.0,0.0,0.0,0.0,111.0,135.0,0.0,0.0,0.01,1033.0,0.0,0.0,2862.0,26.19,0.1,0.0,0.0,43.64,43.64,801935.0,24853503.53,0.0,33.79,43.67,11.28,0.2468,45.65,0.525,42.1
2006-10-31,729831.0,22500663.96,3.82,10.67,1.6,30.69,1.0,4388676.3,615008.0,142351.0,18960674.93,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.26,0.0,5967.0,0.0,0.0,0.0,97.0,0.0,0.0,11175.0,25.86,0.47,0.0,0.0,43.18,43.18,809168.0,24946620.87,0.0,33.98,43.21,11.54,0.2588,46.89,0.5125,41.88
2006-11-01,729604.0,22789069.48,3.82,10.61,1.6,30.72,1.0,4642154.23,608894.0,148621.0,19018711.07,0.0,0.0,384.0,0.26,0.0,0.0,0.0,0.27,6304.0,6498.0,0.0,0.0,0.26,384.0,0.0,0.0,34.0,25.62,0.0,0.0,0.0,42.42,42.42,826597.0,25818631.02,0.0,34.88,42.35,11.42,0.2549,46.45,0.5083,42.43
2006-11-02,730812.0,22686924.48,3.82,10.65,1.61,30.86,1.0,4590456.77,610788.0,147872.0,18960965.65,0.0,0.0,2024.0,0.08,0.0,0.0,0.0,0.0,1911.0,130.0,0.0,0.0,0.08,2024.0,0.0,0.0,2660.0,25.77,0.1,0.0,0.0,42.59,42.59,823474.0,25563472.47,0.0,34.75,42.57,11.47,0.2549,46.45,0.5095,42.17
2006-11-03,731387.0,22704774.46,3.83,10.58,1.61,30.92,1.0,4613615.19,605612.0,148618.0,18800284.76,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.21,785.0,5176.0,0.0,0.0,0.05,0.0,0.0,0.0,39.0,25.58,0.0,0.0,0.0,42.4,42.4,822759.0,25541276.41,0.0,34.75,42.4,11.43,0.2562,46.62,0.512,42.17
2006-11-06,730188.0,22710555.6,3.82,10.53,1.6,30.84,1.0,4594126.67,605307.0,147710.0,18826464.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,94.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,25.53,0.04,0.0,0.0,42.39,42.39,822685.0,25587428.76,0.0,34.73,42.37,11.47,0.2573,46.74,0.5113,42.25
2006-11-07,748219.0,23188741.68,3.92,10.81,1.64,31.59,1.0,5312572.55,599639.0,171418.0,18583962.54,0.0,0.0,21.0,1.26,0.0,0.0,0.0,0.22,30012.0,5688.0,0.0,0.0,1.26,21.0,0.0,0.0,6304.0,25.3,0.26,0.0,0.0,41.98,41.98,828924.0,25689944.39,0.0,35.0,41.96,11.14,0.2421,44.8,0.5238,42.1
2006-11-08,766861.0,23478585.37,4.01,11.18,1.69,32.27,1.0,5685480.55,615895.0,185700.0,18856537.67,0.0,13929.0,2327.0,0.59,0.58,0.0,0.0,0.0,14281.0,0.0,0.0,13929.0,0.59,2327.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,40.51,40.51,904616.0,27696158.74,0.0,37.96,40.56,10.83,0.2316,43.64,0.5043,41.59
2006-11-09,760252.0,23449735.51,3.98,10.72,1.67,31.68,1.0,5687297.74,610662.0,184385.0,18835678.68,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.26,0.0,5352.0,0.0,0.0,0.0,119.0,0.0,0.0,1315.0,25.39,0.06,0.0,0.0,40.12,40.12,911489.0,28114593.54,0.0,38.0,40.06,10.95,0.2348,43.97,0.4995,41.9
2006-11-10,735886.0,22714425.53,3.85,10.24,1.62,30.84,1.0,6019360.11,575616.0,195011.0,17767407.95,0.0,0.0,0.0,0.78,0.0,0.0,0.0,1.44,18428.0,35046.0,0.0,0.0,0.78,0.0,0.0,0.0,7802.0,24.12,0.35,0.0,0.0,37.85,37.85,945006.0,29169284.93,0.0,39.6,37.85,11.32,0.2389,44.4,0.4839,41.93
2006-11-13,728311.0,22410910.72,3.81,10.35,1.6,30.58,1.0,5767914.49,575547.0,187446.0,17710198.57,0.0,0.0,47.0,0.0,0.0,2000.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,47.0,0.08,0.0,9565.0,24.13,0.37,0.0,0.0,37.9,37.9,943114.0,29020629.45,0.0,39.52,37.91,11.45,0.2427,44.84,0.4796,41.8
2006-11-14,714358.0,21976303.2,3.74,10.03,1.57,29.92,1.0,5459082.08,561573.0,177452.0,17276069.58,0.0,2735.0,0.0,0.0,0.11,0.0,0.0,0.59,0.0,13974.0,0.0,2735.0,0.0,0.0,0.0,0.0,9993.0,23.48,0.42,0.11,0.0,36.99,36.99,956602.0,29428627.65,2735.0,39.98,37.0,11.71,0.2523,45.76,0.4705,41.79
2006-11-15,726955.0,22540432.5,3.8,9.93,1.6,30.47,1.0,5341265.94,574477.0,172262.0,17812601.94,0.0,0.0,30281.0,0.0,0.0,0.0,0.0,0.73,0.0,17377.0,0.0,0.0,0.0,30281.0,0.0,0.0,5190.0,24.03,0.22,0.0,0.0,37.83,37.83,944069.0,29272408.29,0.0,39.6,37.77,11.28,0.2347,43.93,0.4787,42.12
2006-11-16,770139.0,23828398.86,4.03,10.56,1.69,32.48,1.0,6623594.33,575785.0,214076.0,17815010.85,0.0,0.0,1370.0,1.76,0.0,0.0,0.0,0.0,41814.0,62.0,0.0,0.0,1.76,1370.0,0.0,0.0,0.0,24.26,0.0,0.0,0.0,37.92,37.92,942571.0,29163511.71,0.0,39.74,37.91,10.62,0.2179,41.47,0.5072,42.03
2006-11-17,782559.0,24189635.24,4.1,11.54,1.72,32.96,1.0,7011219.68,575493.0,226820.0,17789030.28,0.0,0.0,32.0,0.54,0.0,0.0,0.0,0.02,12744.0,324.0,0.0,0.0,0.54,32.0,0.0,0.0,0.0,24.21,0.0,0.0,0.0,38.16,38.16,932482.0,28823896.27,0.0,39.27,38.14,12.07,0.215,40.86,0.5189,41.99
2006-11-20,758304.0,23283587.21,3.97,11.68,1.67,31.97,1.0,6217725.88,575585.0,202500.0,17673233.35,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,24320.0,24.26,1.02,0.0,0.0,38.15,38.15,933041.0,28648855.2,0.0,39.27,38.19,10.78,0.223,42.31,0.5026,41.71
2006-11-21,758289.0,23975312.61,3.97,11.97,1.67,31.86,1.0,6414398.17,575227.0,202874.0,18187323.23,0.0,0.0,30.0,0.02,0.0,0.0,0.0,0.03,374.0,389.0,0.0,0.0,0.02,30.0,0.0,0.0,0.0,24.08,0.0,0.0,0.0,38.03,38.03,937293.0,29634997.58,0.0,39.66,37.78,10.87,0.2204,41.92,0.5013,42.95
2006-11-22,762743.0,24110522.67,3.99,11.71,1.68,32.64,1.0,6539345.84,575632.0,206874.0,18195890.86,0.0,0.0,454.0,0.17,0.0,0.0,0.0,0.0,4000.0,49.0,0.0,0.0,0.17,454.0,0.0,0.0,0.0,24.66,0.0,0.0,0.0,37.92,37.92,942490.0,29792376.34,0.0,40.42,37.89,10.73,0.2212,42.03,0.5024,42.94
2006-11-23,762527.0,24923242.92,3.99,11.65,1.68,32.91,1.0,6761689.69,575290.0,206874.0,18803389.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81,0.0,0.0,0.0,38.01,38.01,938417.0,30672218.63,0.0,40.77,37.83,10.82,0.2192,41.73,0.5037,44.4
2006-11-24,742534.0,25138890.62,3.89,9.61,1.63,33.49,1.0,6371680.61,561323.0,188202.0,19003894.1,0.0,2356.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1321.0,0.0,2356.0,0.0,0.0,0.0,0.0,18672.0,25.46,0.76,0.65,0.0,38.09,38.09,912160.0,30881670.7,15002.0,41.51,38.02,10.99,0.2337,43.77,0.5039,45.99
2006-11-27,895758.0,29370224.26,4.69,10.68,1.97,33.69,1.0,6068163.66,717677.0,185072.0,23531282.37,0.0,0.0,156354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156354.0,0.0,0.0,3130.0,25.77,0.13,0.0,0.0,27.12,27.12,1928202.0,63222126.01,0.0,41.28,38.43,11.02,0.2325,43.62,0.3385,44.54
2006-11-28,754869.0,25189738.8,3.95,8.73,1.66,33.64,1.0,6242533.23,576778.0,187072.0,19246898.68,0.0,0.0,10000.0,0.12,0.0,0.0,0.0,0.0,2000.0,150898.0,0.0,0.0,0.12,10000.0,0.0,0.0,0.0,25.71,0.0,0.0,0.0,38.52,38.52,920525.0,30717626.91,0.0,41.23,38.41,10.92,0.224,42.57,0.5042,45.33
2006-11-29,761663.0,25511771.12,3.99,9.24,1.67,34.44,1.0,6472674.53,627419.0,193244.0,21015291.44,0.0,0.0,50641.0,0.28,0.0,0.0,0.0,0.0,6172.0,0.0,0.0,0.0,0.28,50641.0,0.0,0.0,0.0,28.46,0.0,0.0,0.0,40.08,40.08,938134.0,31422636.9,0.0,42.51,40.1,10.83,0.2213,42.22,0.4865,45.5
2006-11-30,911484.0,30476320.62,4.77,11.34,2.0,34.78,1.0,6705209.15,773922.0,200539.0,25876806.4,0.0,0.0,146503.0,0.36,0.0,0.0,0.0,0.0,8086.0,0.0,0.0,0.0,0.36,146503.0,0.0,0.0,791.0,28.47,0.03,0.0,0.0,28.77,28.77,1916394.0,64076426.99,0.0,42.67,40.01,10.7,0.2193,41.95,0.3388,45.42
2006-12-01,936655.0,31586848.83,4.9,11.79,2.06,34.81,1.0,8557219.99,788999.0,253750.0,26607440.46,0.69,0.0,18000.0,0.36,0.0,0.0,45211.0,0.01,8000.0,2924.0,0.69,0.0,0.36,18000.0,0.0,0.0,0.0,29.38,0.0,0.0,0.7,29.34,29.34,1900551.0,64092346.84,0.0,42.82,40.69,10.73,0.2221,42.19,0.3483,45.81
2006-12-04,934135.0,31336827.53,4.89,11.63,2.05,34.95,1.0,8536105.73,785682.0,254457.0,26356769.99,0.7,0.0,0.0,0.05,0.0,0.0,14853.0,0.0,1000.0,3317.0,0.7,0.0,0.05,0.0,0.0,0.0,293.0,29.46,0.0,0.0,0.0,29.49,29.49,1878742.0,63024952.53,0.0,42.77,40.79,10.73,0.2208,42.01,0.3506,45.57
2006-12-05,969774.0,32553803.18,5.08,11.99,2.13,36.75,1.0,9854419.24,782135.0,293562.0,26255054.11,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,40537.0,3546.0,0.0,0.0,1.85,0.0,0.0,0.0,1432.0,29.41,0.0,0.0,0.0,29.89,29.89,1834510.0,61581644.25,0.0,42.6,40.84,10.8,0.205,39.7,0.3706,45.6
2006-12-06,969237.0,32321725.76,5.07,11.99,2.13,36.69,1.0,9758907.75,782529.0,292642.0,26095462.45,0.0,0.0,393.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,393.0,0.0,0.0,1000.0,29.42,0.05,0.0,0.0,29.81,29.81,1842149.0,61431244.15,0.0,42.66,40.82,10.82,0.2056,39.79,0.3693,45.3
2006-12-07,967491.0,32612487.95,5.06,11.75,2.13,36.63,1.0,9856074.31,780985.0,292393.0,26325685.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1544.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,29.35,0.0,0.0,0.0,29.84,29.84,1836301.0,61898606.02,0.0,42.49,40.85,10.81,0.2057,39.78,0.3697,45.79
2006-12-08,947608.0,31774845.99,4.96,11.13,2.08,35.72,1.0,8943289.55,786958.0,266712.0,26387988.76,0.0,0.0,5974.0,0.09,0.0,0.0,0.0,0.0,2641.0,0.0,0.0,0.0,0.09,5974.0,0.0,0.0,28321.0,29.51,1.18,0.0,0.0,29.79,29.79,1854687.0,62190688.32,0.0,42.48,40.99,10.58,0.2129,40.89,0.3587,45.55
2006-12-11,933518.0,31295513.15,4.89,11.0,2.05,34.93,1.0,8459213.56,787240.0,252331.0,26391649.41,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.02,741.0,541.0,0.0,0.0,0.0,282.0,0.0,541.0,15122.0,29.4,0.67,0.0,0.0,29.6,29.6,1872370.0,62769844.78,0.0,42.39,40.95,10.79,0.22,41.87,0.351,45.54
2006-12-12,764994.0,26665170.6,4.0,8.98,1.68,35.11,1.0,7774160.75,644443.0,223032.0,22463159.89,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,322.0,142797.0,0.0,0.0,0.01,0.0,0.0,0.0,29622.0,29.61,0.0,0.0,0.0,41.03,41.03,926205.0,32284454.96,0.0,42.88,40.85,10.91,0.2184,41.61,0.4871,47.35
2006-12-13,774954.0,28130488.97,4.06,7.05,1.7,36.92,1.0,8077777.31,654925.0,222531.0,23773489.12,0.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,0.0,9907.0,501.0,31.35,0.0,0.0,0.0,42.32,42.32,892734.0,32405851.1,0.0,42.93,42.2,10.99,0.2185,41.61,0.5007,49.31
2006-12-14,809640.0,29031965.57,4.24,6.06,1.78,39.05,1.0,9149063.72,657062.0,255148.0,23560843.54,0.0,0.0,2222.0,1.8,0.0,0.0,0.0,0.0,37138.0,84.0,0.0,0.0,1.8,2222.0,0.0,0.0,4521.0,31.73,0.17,0.0,0.0,42.7,42.7,881799.0,31619433.59,0.0,42.65,42.66,10.47,0.2011,39.45,0.5261,48.71
2006-12-15,835151.0,29596301.7,4.37,5.86,1.84,40.14,1.0,9900777.66,658324.0,279381.0,23329859.77,0.0,0.0,1261.0,1.27,0.0,0.0,0.0,0.0,26784.0,0.0,0.0,0.0,1.27,1261.0,0.0,0.0,2551.0,31.62,0.13,0.0,0.0,42.56,42.56,888399.0,31483318.39,0.0,42.72,42.53,10.87,0.1959,38.48,0.5399,48.14
