DATE,EDEN FP Equity_DX_SI_QTY,EDEN FP Equity_DX_SHORT_INTEREST_VALUE,EDEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EDEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EDEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EDEN FP Equity_DX_SI_MV,EDEN FP Equity_DX_DSS,EDEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EDEN FP Equity_DX_SUPPLY_SI_QTY,EDEN FP Equity_DX_BROKER_SI_QTY,EDEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EDEN FP Equity_DX_BROKER_SI_MV_NEW_x,EDEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EDEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,EDEN FP Equity_DX_BROKER_SI_MV_INC_x,EDEN FP Equity_DX_SUPPLY_SI_MV_NEW,EDEN FP Equity_DX_BROKER_SI_QTY_ADD,EDEN FP Equity_DX_BROKER_SI_QTY_NEW,EDEN FP Equity_DX_SUPPLY_SI_MV_DEC,EDEN FP Equity_DX_BROKER_SI_QTY_INC,EDEN FP Equity_DX_SUPPLY_SI_QTY_DEC,EDEN FP Equity_DX_BROKER_SI_MV_NEW_y,EDEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EDEN FP Equity_DX_BROKER_SI_MV_INC_y,EDEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,EDEN FP Equity_DX_BROKER_SI_MV_ADD,EDEN FP Equity_DX_SUPPLY_SI_QTY_ADD,EDEN FP Equity_DX_BROKER_SI_QTY_DEC,EDEN FP Equity_DX_SUPPLY_SI_MV,EDEN FP Equity_DX_BROKER_SI_MV_DEC,EDEN FP Equity_DX_SUPPLY_SI_MV_RMV,EDEN FP Equity_DX_BROKER_SI_MV_RMV,EDEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EDEN FP Equity_DX_UTILIZATION_QUANTITY,EDEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EDEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EDEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EDEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EDEN FP Equity_DX_ACTIVE_UTILIZATION_MV,EDEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EDEN FP Equity_DX_BROKER_SI_CON_RATIO,EDEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EDEN FP Equity_DX_DEMAND_SUPPLY_RATIO,EDEN FP Equity_PX_LAST
2020-02-26,495841.0,24425127.66,0.2,1.19,0.2,24.19,0.0,17010413.94,354867.0,345319.0,17480748.42,0.0,0.0,14880.0,2.55,0.0,3100.0,0.0,0.0,51512.0,0.0,0.0,0.0,2.55,14880.0,0.15,16839.0,0.0,17.21,0.0,0.0,0.0,0.51,0.51,69415856.0,3419425066.56,0.0,3369.33,0.51,14.55,0.1336,25.08,0.0071,49.26
2020-02-27,674759.0,32064547.68,0.28,1.58,0.28,32.89,0.0,24911742.24,436834.0,524237.0,20758351.68,0.0,0.0,30919.0,8.73,0.0,0.0,0.0,0.03,181316.0,711.0,0.0,0.0,8.73,30919.0,0.0,51759.0,2398.0,21.21,0.12,0.0,0.0,0.63,0.63,69304112.0,3293331402.24,0.0,3370.25,0.63,19.91,0.1635,26.8,0.0097,47.52
2020-02-28,818820.0,38623739.4,0.34,1.83,0.34,38.84,0.0,31556635.66,578959.0,668998.0,27309496.03,0.0,0.0,144475.0,6.64,0.0,0.0,0.0,0.19,145461.0,2350.0,0.0,0.0,6.64,144475.0,0.0,0.0,700.0,27.4,0.12,0.0,0.0,0.84,0.84,68158848.0,3215052860.16,0.0,3228.61,0.84,21.79,0.1958,33.09,0.0119,47.17
2020-03-02,905785.0,42436027.25,0.37,1.86,0.37,42.6,0.0,35770443.5,663236.0,763510.0,31072606.6,0.0,0.0,296.0,5.65,0.0,0.0,0.0,1.21,118983.0,25140.0,0.0,0.0,5.65,296.0,0.0,109121.0,24471.0,31.48,1.34,0.0,0.0,0.96,0.96,68397408.0,3204418564.8,0.0,3203.79,0.97,19.06,0.1704,29.6,0.0131,46.85
2020-03-03,1223772.0,57945604.2,0.5,2.4,0.5,57.69,0.0,50381867.85,812215.0,1064031.0,38458380.25,0.0,0.0,4570.0,14.15,0.0,0.0,0.0,0.0,300521.0,0.0,0.0,0.0,14.15,4570.0,0.0,144409.0,0.0,38.09,0.0,0.0,0.0,1.17,1.17,68312840.0,3234612974.0,0.0,3203.21,1.18,21.95,0.173,22.44,0.0177,47.35
2020-03-04,1412382.0,68345164.98,0.58,2.71,0.58,67.15,0.0,60428899.71,892564.0,1248789.0,43191171.96,0.0,0.0,18311.0,8.12,0.0,40888.0,0.0,1.35,174817.0,30273.0,0.0,0.0,8.12,18311.0,1.96,97760.0,30947.0,46.35,1.25,0.25,0.0,1.29,1.29,68316560.0,3305838338.4,5449.0,3251.29,1.41,19.22,0.1723,29.1,0.0204,48.39
2020-03-05,1633624.0,77319423.92,0.67,3.02,0.67,78.51,0.0,64167884.15,1006711.0,1355755.0,47647631.63,0.0,0.0,114548.0,9.71,0.0,0.0,0.0,1.3,191529.0,53791.0,0.0,0.0,9.71,114548.0,0.0,53390.0,84563.0,49.37,3.98,0.0,0.0,1.46,1.46,68030696.0,3219892841.68,0.0,3262.97,1.49,22.27,0.2044,35.11,0.0237,47.33
2020-03-06,1760349.0,80800019.1,0.72,3.13,0.72,82.19,0.0,60116469.3,1064253.0,1309727.0,48849212.7,0.0,0.0,52171.0,7.91,0.0,0.0,0.0,2.07,185724.0,41901.0,0.0,0.0,7.91,52171.0,0.0,47272.0,231752.0,49.58,11.65,0.0,0.0,1.54,1.54,68042840.0,3123166356.0,0.0,3190.03,1.53,25.45,0.2156,35.77,0.0255,45.9
2020-03-09,2086118.0,90495798.84,0.86,3.51,0.86,93.36,0.0,58774520.88,1337694.0,1354876.0,58029165.72,0.0,0.0,223797.0,3.24,0.0,0.0,0.0,2.8,87543.0,58968.0,0.0,0.0,3.24,223797.0,0.0,108612.0,42394.0,59.53,2.22,0.0,0.0,1.93,1.93,67970032.0,2948539988.16,0.0,3079.98,1.9,21.27,0.1843,32.54,0.0301,43.38
2020-03-10,2219551.0,93332119.55,0.91,3.51,0.91,96.47,0.0,66655767.75,1481502.0,1585155.0,62297159.1,0.0,0.0,119741.0,11.9,0.0,0.0,0.0,9.59,273967.0,212785.0,0.0,0.0,11.9,119741.0,0.0,236852.0,43688.0,64.1,3.08,0.0,0.0,1.72,1.72,84746512.0,3563590829.6,0.0,3685.48,1.71,20.09,0.1461,20.17,0.0257,42.05
2020-03-11,2899789.0,120660220.29,1.19,4.44,1.19,123.95,1.0,94592470.71,2137281.0,2273311.0,88932262.41,0.0,0.0,483634.0,26.06,0.0,65632.0,0.0,3.79,625624.0,87860.0,0.0,0.0,26.06,483634.0,2.79,260005.0,3100.0,90.02,0.13,0.0,0.0,2.48,2.48,84177704.0,3502634263.44,0.0,3548.2,2.47,23.42,0.1609,24.75,0.0336,41.61
2020-03-12,3187567.0,110640450.57,1.31,4.61,1.31,122.0,1.0,75507752.19,2763140.0,2175389.0,95908589.4,0.0,0.0,448922.0,3.86,0.0,17693.0,0.0,5.06,267906.0,118616.0,0.0,0.0,3.86,448922.0,0.75,295553.0,383521.0,110.13,18.29,0.0,0.0,3.97,3.97,66890140.0,2321756759.4,0.0,2700.81,3.92,24.55,0.1672,26.86,0.0458,34.71
2020-03-13,3805124.0,134054518.52,1.57,5.09,1.57,134.59,1.0,94229328.7,3236835.0,2674690.0,114033697.05,0.0,0.0,223270.0,14.15,0.0,0.0,0.0,1.7,509989.0,17862.0,0.0,0.0,14.15,223270.0,0.0,268287.0,10688.0,112.56,3.0,0.0,0.0,3.74,3.74,83294592.0,2934468476.16,0.0,2897.53,3.74,24.54,0.1563,24.68,0.044,35.23
2020-03-16,4368100.0,138949261.0,1.8,5.62,1.8,148.59,1.0,103544699.19,3487005.0,3255099.0,110921629.05,0.0,0.0,346852.0,19.46,0.0,0.0,0.0,5.94,580409.0,162095.0,0.0,0.0,19.46,346852.0,0.0,65413.0,0.0,118.97,0.0,0.0,0.0,4.05,4.05,82598456.0,2627456885.36,0.0,2847.67,4.01,20.05,0.1368,21.01,0.0507,31.81
2020-03-17,5012258.0,165805494.64,2.06,6.22,2.06,163.74,1.0,128059097.52,3723521.0,3871194.0,123174074.68,0.0,0.0,205061.0,14.79,0.0,0.0,0.0,1.74,616095.0,46798.0,0.0,0.0,14.79,205061.0,0.0,78253.0,0.0,120.67,0.0,0.0,0.0,4.32,4.32,82556536.0,2730970210.88,0.0,2661.69,4.34,18.25,0.1286,18.86,0.0581,33.08
2020-03-18,5924019.0,198454636.5,2.44,7.17,2.44,197.27,1.0,164776818.5,3761807.0,4918711.0,126020534.5,0.0,0.0,139239.0,36.21,0.0,0.0,0.0,7.09,1049373.0,227652.0,0.0,0.0,36.21,139239.0,0.0,126699.0,1856.0,124.85,0.0,0.0,0.0,4.31,4.31,83420872.0,2794599212.0,0.0,2761.39,4.33,15.95,0.1225,17.87,0.0679,33.5
2020-03-19,6228537.0,214074816.69,2.57,7.45,2.57,212.2,1.0,177028046.72,3934239.0,5150656.0,135219794.43,0.0,0.0,122340.0,10.07,0.0,5000.0,0.0,1.52,259575.0,56362.0,0.0,0.0,10.07,122340.0,0.17,106454.0,32630.0,133.9,0.13,0.0,0.0,4.51,4.51,83228584.0,2860566432.08,0.0,2819.85,4.53,15.04,0.1229,20.32,0.0715,34.37
2020-03-20,6134175.0,231749131.5,2.53,7.21,2.53,217.63,1.0,191583740.08,3984393.0,5071036.0,150530367.54,0.0,0.0,108554.0,1.48,0.0,5300.0,0.0,1.97,23243.0,66555.0,0.0,0.0,1.48,108554.0,0.18,8155.0,108163.0,140.46,0.0,0.0,0.0,4.57,4.57,83161944.0,3141858244.32,0.0,2881.88,4.65,15.35,0.1222,20.2,0.0704,37.78
2020-03-23,7149866.0,255035720.22,2.94,8.05,2.94,265.1,1.0,215864638.38,3979577.0,6051714.0,141951511.59,0.0,0.0,72125.0,53.16,0.0,0.0,0.0,5.44,1170869.0,201036.0,0.0,0.0,53.16,72125.0,0.0,94688.0,190191.0,147.57,8.56,0.0,0.0,5.83,5.83,64276392.0,2292738902.64,0.0,2397.53,5.8,14.01,0.1576,31.31,0.1048,35.67
2020-03-24,6790220.0,255176467.6,2.8,7.63,2.8,245.64,1.0,216626339.9,3785122.0,5764405.0,142244884.76,0.0,0.0,126716.0,1.22,0.0,0.0,0.0,10.15,40346.0,279252.0,0.0,0.0,1.22,126716.0,0.0,5426.0,327655.0,136.89,16.58,1.78,0.0,5.58,5.58,64020016.0,2405872201.28,47345.0,2307.8,5.6,14.16,0.1475,29.59,0.1001,37.58
2020-03-25,6027965.0,228037915.95,2.48,6.72,2.48,226.25,1.0,192360215.97,3525152.0,5084859.0,133356500.16,0.0,0.0,2356.0,12.26,0.0,0.0,0.0,18.95,272229.0,555965.0,0.0,0.0,12.26,2356.0,0.0,293639.0,951775.0,132.11,30.22,0.0,0.0,5.2,5.2,64246128.0,2430431022.24,0.0,2408.35,5.2,14.82,0.1175,20.05,0.0889,37.83
2020-03-26,6021394.0,239531053.32,2.48,6.71,2.48,230.28,1.0,196828257.6,3559281.0,4947920.0,141588198.18,0.0,0.0,158854.0,2.56,0.0,0.0,0.0,6.24,38364.0,171849.0,0.0,0.0,2.56,158854.0,0.0,47124.0,175303.0,135.79,6.54,0.0,0.0,5.23,5.23,64440352.0,2563437202.56,0.0,2445.88,5.26,14.93,0.1157,20.0,0.0886,39.78
2020-03-27,5926411.0,225203618.0,2.44,6.53,2.44,231.14,1.0,185646454.0,3712286.0,4885433.0,141066868.0,0.0,0.0,191929.0,3.61,0.0,0.0,0.0,2.76,21681.0,81429.0,0.0,0.0,3.61,191929.0,0.0,42505.0,84168.0,144.19,2.12,0.0,0.0,5.45,5.45,64394928.0,2447007264.0,0.0,2537.14,5.38,13.93,0.116,20.91,0.087,38.0
2020-03-30,5937173.0,225731317.46,2.45,6.52,2.45,225.71,1.0,187595508.54,3651811.0,4934127.0,138841854.22,0.0,0.0,138732.0,0.86,0.0,0.0,0.0,9.28,94122.0,222644.0,0.0,0.0,0.86,138732.0,0.0,23437.0,45428.0,138.93,2.39,0.0,0.0,5.39,5.39,64070396.0,2435956455.92,0.0,2435.26,5.4,13.28,0.1154,21.14,0.0877,38.02
2020-03-31,5899786.0,224722848.74,2.43,6.43,2.43,225.07,1.0,185864192.54,3725325.0,4879606.0,141897629.25,0.0,0.0,218266.0,3.34,0.0,0.0,0.0,6.6,87211.0,173624.0,0.0,0.0,3.34,218266.0,0.0,28872.0,141732.0,141.74,4.74,0.0,0.0,5.5,5.5,64048604.0,2439611326.36,0.0,2435.11,5.5,13.05,0.1188,22.7,0.0871,38.09
2020-04-01,5802519.0,204248668.8,2.39,6.26,2.39,217.2,1.0,161292736.0,3989036.0,4582180.0,140414067.2,0.0,0.0,290700.0,0.42,0.0,0.0,0.0,3.25,26372.0,84773.0,0.0,0.0,0.42,290700.0,0.0,57784.0,323798.0,148.65,13.68,0.0,0.0,4.59,4.59,82928416.0,2919080243.2,0.0,3121.6,4.55,13.92,0.1103,19.99,0.0668,35.2
2020-04-02,5765114.0,204892151.56,2.37,6.03,2.37,205.54,1.0,161521303.5,4351332.0,4544775.0,154646339.28,0.0,0.0,408829.0,0.0,0.0,0.0,0.0,4.39,12985.0,78252.0,0.0,0.0,0.0,408829.0,0.0,31719.0,50390.0,154.08,7.95,0.0,0.0,4.99,4.99,82798864.0,2942671626.56,0.0,2929.81,5.0,13.13,0.1092,19.9,0.0662,35.54
2020-04-03,5811890.0,208181899.8,2.39,6.01,2.39,207.49,1.0,163752956.82,4264561.0,4571551.0,152756575.02,0.0,0.0,20000.0,0.29,0.0,0.0,0.0,3.71,26776.0,106771.0,0.0,0.0,0.29,20000.0,0.0,7750.0,92971.0,151.2,3.25,0.0,0.0,4.88,4.88,83170352.0,2979162008.64,0.0,2952.05,4.87,13.17,0.1083,19.57,0.0665,35.82
2020-04-06,5679872.0,205043379.2,2.34,5.87,2.34,204.7,1.0,160380278.7,4320980.0,4442667.0,155987378.0,0.0,0.0,65260.0,0.97,0.0,0.0,0.0,4.33,24591.0,128212.0,0.0,0.0,0.97,65260.0,0.0,27376.0,60504.0,155.08,1.48,0.0,0.0,4.98,4.98,82447648.0,2976360092.8,0.0,2958.16,4.98,13.5,0.1099,20.15,0.0655,36.1
2020-04-07,5616541.0,208261340.28,2.31,5.88,2.31,204.3,1.0,162343211.04,4280598.0,4378188.0,158724573.84,0.0,0.0,9845.0,0.91,0.0,0.0,0.0,1.73,12946.0,50227.0,0.0,0.0,0.91,9845.0,0.0,0.0,77425.0,154.83,2.45,0.0,0.0,4.94,4.94,82449840.0,3057240067.2,0.0,2972.39,4.95,13.61,0.1103,20.42,0.0648,37.08
2020-04-08,5882124.0,229402836.0,2.42,6.2,2.42,221.62,1.0,178103679.0,4363835.0,4566761.0,170189565.0,0.0,0.0,91627.0,9.35,0.0,0.0,0.0,2.43,215672.0,105312.0,0.0,0.0,9.35,91627.0,0.0,96922.0,27099.0,164.08,0.0,0.0,0.0,5.01,5.01,82738152.0,3226787928.0,0.0,3096.77,5.03,13.0,0.1162,23.08,0.0675,39.0
2020-04-09,6055973.0,245266906.5,2.49,6.48,2.49,236.54,1.0,190585143.0,4358895.0,4705806.0,176535247.5,0.0,0.0,12039.0,5.57,0.0,133346.0,0.0,12.05,45371.0,338645.0,0.0,0.0,5.57,12039.0,5.2,321666.0,39672.0,168.94,1.11,0.0,0.0,4.99,4.99,82970744.0,3360315132.0,0.0,3207.53,5.0,12.62,0.112,23.01,0.0693,40.5
2020-04-10,6075476.0,246056778.0,2.5,6.62,2.5,243.07,1.0,190585143.0,4378398.0,4705806.0,177325119.0,0.0,0.0,19460.0,0.0,0.0,0.0,0.0,0.02,0.0,490.0,0.0,0.0,0.0,19460.0,0.0,533.0,0.0,174.21,0.0,0.0,0.0,5.0,5.0,83182944.0,3368909232.0,0.0,3363.93,4.92,12.35,0.1124,23.21,0.0694,0.0
2020-04-13,6076172.0,246084966.0,2.5,6.62,2.5,245.44,1.0,190613331.0,4219699.0,4706502.0,170897809.5,0.0,0.0,17432.0,0.98,0.0,0.0,0.0,5.54,696.0,176131.0,0.0,0.0,0.98,17432.0,0.0,0.0,0.0,170.88,0.0,0.0,0.0,4.83,4.83,83095240.0,3365357220.0,0.0,3368.92,4.83,12.64,0.1119,23.01,0.0696,0.0
2020-04-14,5834871.0,229252081.59,2.4,6.35,2.4,235.4,1.0,194558500.82,3828741.0,4951858.0,150431233.89,0.0,0.0,147175.0,11.11,0.0,0.0,0.0,30.09,255403.0,742887.0,0.0,0.0,11.11,147175.0,0.0,204754.0,10047.0,153.61,0.94,0.0,0.0,4.39,4.39,83316600.0,3273509214.0,0.0,3343.09,4.39,13.29,0.1229,25.82,0.067,39.29
2020-04-15,5756209.0,219196438.72,2.37,6.58,2.37,226.02,1.0,184137172.8,3912282.0,4835535.0,148979698.56,0.0,0.0,188087.0,0.42,0.0,0.0,0.0,6.37,74027.0,146124.0,0.0,0.0,0.42,188087.0,0.0,41578.0,190350.0,152.94,9.38,0.0,0.0,4.49,4.49,83192568.0,3167972989.44,0.0,3263.08,4.48,12.65,0.1241,26.42,0.0661,38.08
2020-04-16,6141579.0,223860554.55,2.53,7.16,2.53,234.2,1.0,174169909.8,4615030.0,4778324.0,168217843.5,0.0,0.0,553512.0,0.15,0.0,32724.0,0.0,9.51,7646.0,226114.0,0.0,0.0,0.15,553512.0,1.19,375350.0,97581.0,175.1,5.93,0.0,0.0,5.3,5.3,82495016.0,3006943333.2,0.0,3130.75,5.3,11.79,0.1101,24.14,0.0705,36.45
2020-04-17,5869915.0,215954172.85,2.42,6.83,2.42,216.04,1.0,165935371.81,4398457.0,4510339.0,161819233.03,0.0,0.0,48468.0,0.0,0.0,0.0,0.0,17.22,0.0,407511.0,0.0,0.0,0.0,48468.0,0.0,142470.0,267985.0,160.39,13.83,0.0,0.0,5.05,5.05,82716640.0,3043145185.6,0.0,3015.52,5.05,11.44,0.1091,24.31,0.0674,36.79
2020-04-20,5641673.0,207839233.32,2.32,6.66,2.32,208.57,1.0,156207199.68,4241481.0,4240152.0,156256160.04,0.0,0.0,115443.0,1.52,0.0,0.0,0.0,9.94,33290.0,275893.0,0.0,0.0,1.52,115443.0,0.0,3474.0,303477.0,156.1,11.27,0.0,0.0,4.87,4.87,82902680.0,3054134731.2,0.0,3053.33,4.86,11.15,0.1021,22.15,0.0647,36.84
2020-04-21,5705390.0,196950062.8,2.35,6.93,2.35,208.95,1.0,149002783.88,4200882.0,4316419.0,145014446.64,0.0,0.0,94293.0,3.8,0.0,0.0,0.0,6.57,126374.0,178136.0,0.0,0.0,3.8,94293.0,0.0,43244.0,50107.0,152.88,2.53,0.0,0.0,4.81,4.81,83062272.0,2867309629.44,0.0,3034.83,4.8,11.93,0.1046,22.84,0.0654,34.52
2020-04-22,5418352.0,178805616.0,2.23,6.72,2.23,187.82,1.0,133862058.0,4026674.0,4056426.0,132880242.0,0.0,0.0,29884.0,0.0,0.0,0.0,0.0,11.26,0.0,264753.0,0.0,0.0,0.0,29884.0,0.0,60661.0,259993.0,138.4,13.95,0.0,0.0,4.62,4.62,83199536.0,2745584688.0,0.0,2856.87,4.62,12.52,0.1083,23.42,0.0621,33.0
2020-04-23,5457498.0,185445782.04,2.25,6.87,2.25,182.27,1.0,141823311.42,3407989.0,4173729.0,115803466.22,0.0,0.0,3514.0,7.82,0.0,0.0,0.0,23.83,287323.0,663090.0,0.0,0.0,7.82,3514.0,0.0,40891.0,170020.0,113.53,8.31,0.0,0.0,3.93,3.93,83213920.0,2827609001.6,0.0,2767.05,3.94,11.26,0.1269,28.35,0.063,33.98
2020-04-24,4853582.0,173175805.76,2.0,6.3,2.0,166.86,1.0,129929005.44,3008233.0,3641508.0,107333753.44,0.0,0.0,3078.0,0.27,0.0,0.0,0.0,13.6,4791.0,415477.0,0.0,0.0,0.27,3078.0,0.0,12643.0,537012.0,103.09,15.28,0.0,0.0,3.45,3.45,84125480.0,3001597126.4,0.0,2881.03,3.45,11.4,0.1327,29.71,0.0557,35.68
2020-04-27,3581115.0,134184379.05,1.47,4.79,1.47,126.63,1.0,94685790.72,2284781.0,2526976.0,85610744.07,0.0,0.0,23719.0,0.0,0.0,7000.0,0.0,25.15,0.0,754149.0,0.0,0.0,0.0,23719.0,0.26,6978.0,1121532.0,82.01,38.26,0.0,0.0,2.61,2.61,85092256.0,3188406832.32,0.0,3059.2,2.61,10.09,0.1315,29.59,0.041,37.47
2020-04-28,3727374.0,138956502.72,1.54,5.32,1.54,139.88,1.0,97733434.4,2399031.0,2621605.0,89435875.68,0.0,0.0,112601.0,9.26,0.0,0.0,0.0,3.3,197654.0,99489.0,0.0,0.0,9.26,112601.0,0.0,101138.0,103025.0,89.93,0.19,0.0,0.0,2.73,2.73,85546016.0,3189155476.48,0.0,3206.0,2.73,9.65,0.1539,33.88,0.0424,37.28
2020-04-29,4339497.0,162687742.53,1.79,6.5,1.79,162.54,1.0,100946736.19,3051808.0,2692631.0,114412281.92,0.0,0.0,87121.0,6.39,0.0,0.0,0.0,3.06,173244.0,79956.0,0.0,0.0,6.39,87121.0,0.0,645612.0,102218.0,113.63,3.67,0.0,0.0,3.46,3.46,85041776.0,3188216182.24,0.0,3166.04,3.46,13.52,0.1459,31.14,0.0493,37.49
2020-04-30,4435092.0,163078332.84,1.83,6.95,1.83,166.11,1.0,104076823.14,3066667.0,2830482.0,112761345.59,0.0,0.0,19493.0,6.84,0.0,0.0,0.0,3.03,175476.0,78270.0,0.0,0.0,6.84,19493.0,0.0,73636.0,37625.0,114.13,1.47,0.0,0.0,3.47,3.47,85296176.0,3136340391.52,0.0,3170.82,3.47,13.15,0.148,32.01,0.0502,36.77
2020-05-01,4440592.0,163280567.84,1.83,7.06,1.83,164.57,1.0,104076823.14,3072167.0,2830482.0,112963580.59,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.01,0.0,153.0,0.0,0.0,0.0,12000.0,0.0,153.0,0.0,112.78,0.0,0.24,0.0,3.48,3.48,85227728.0,3133823558.56,6500.0,3129.34,3.48,13.02,0.1482,32.09,0.0503,0.0
2020-05-04,5037805.0,176776577.45,2.07,8.01,2.07,185.67,1.0,114247671.23,3984409.0,3255847.0,139812911.81,0.0,6500.0,133201.0,17.25,0.24,0.0,0.0,6.29,471958.0,166470.0,0.0,6500.0,17.25,133201.0,0.0,939011.0,46593.0,146.17,2.57,0.0,0.0,4.46,4.46,85400064.0,2996688245.76,0.0,3132.72,4.46,11.43,0.2062,41.48,0.0564,35.09
2020-05-05,4853594.0,179388834.24,2.0,7.56,2.0,172.81,1.0,113751644.16,4058676.0,3077696.0,150008664.96,0.0,0.0,251018.0,0.0,0.0,0.0,0.0,7.87,0.0,183458.0,0.0,0.0,0.0,251018.0,0.0,6707.0,178151.0,144.3,10.17,0.0,0.0,4.53,4.53,85548544.0,3161874186.24,0.0,3040.19,4.53,11.73,0.1947,39.86,0.0542,36.96
2020-05-06,4957170.0,185695588.2,2.04,7.84,2.04,184.2,1.0,120098670.46,4099748.0,3206051.0,153576560.08,0.0,0.0,170445.0,7.64,0.0,0.0,0.0,4.43,197897.0,138582.0,0.0,0.0,7.64,170445.0,0.0,9209.0,69542.0,152.27,0.0,0.0,0.0,4.57,4.57,85593104.0,3206317675.84,0.0,3178.8,4.57,11.58,0.191,38.84,0.0553,37.46
2020-05-07,9267784.0,350414913.04,3.81,15.6,3.81,355.84,1.0,271022042.19,5923243.0,7167999.0,223957817.83,0.0,0.0,235631.0,0.0,0.0,4790540.0,0.0,49.99,0.0,1350305.0,0.0,0.0,0.0,235631.0,187.57,2938169.0,828592.0,221.35,29.83,0.0,0.0,6.61,6.61,83720464.0,3165470743.84,0.0,3133.65,6.6,26.03,0.1715,26.88,0.1034,37.81
2020-05-08,13625097.0,537237574.71,5.6,23.03,5.6,528.28,2.0,445911701.35,7462214.0,11308945.0,294235098.02,0.0,0.0,1426251.0,26.91,0.0,3519700.0,0.0,20.31,730807.0,546740.0,0.0,0.0,26.91,1426251.0,139.0,659460.0,109561.0,283.21,4.07,0.0,0.0,8.33,8.33,82154144.0,3239337897.92,0.0,3119.87,8.32,17.2,0.1615,27.12,0.152,39.43
2020-05-11,19107480.0,728732067.37,7.86,32.85,7.86,770.72,2.0,609010388.03,10113102.0,15968357.0,385699303.52,0.0,0.0,492542.0,200.8,0.0,0.0,0.0,13.13,4752600.0,346943.0,0.0,0.0,200.8,492542.0,0.0,2505289.0,93188.0,398.97,0.4,0.0,0.0,11.13,11.13,80779120.0,3080800561.77,0.0,3188.24,11.12,19.12,0.1439,23.42,0.2102,38.87
2020-05-12,35040556.0,1278980299.61,14.5,60.72,14.41,1374.78,3.0,829725741.64,23702794.0,22732212.0,865151984.79,0.0,0.0,6107081.0,227.08,0.0,1450000.0,0.0,72.59,5977253.0,1778730.0,0.0,0.0,227.08,6107081.0,58.03,9261341.0,663398.0,912.37,27.28,0.0,0.0,26.23,26.23,66646584.0,2432600326.66,0.0,2570.68,26.19,16.63,0.1218,16.75,0.3878,37.2
2020-05-13,50499904.0,1821531537.28,20.89,88.08,20.76,1952.94,5.0,1008311745.28,33920620.0,27954304.0,1223516763.4,0.0,0.0,5269293.0,239.44,0.0,0.0,0.0,35.95,5765886.0,917495.0,0.0,0.0,239.44,5269293.0,0.0,5866029.0,543793.0,1259.68,21.54,0.0,0.0,37.44,37.44,56667364.0,2043991819.48,0.0,2103.49,37.46,14.15,0.1283,23.44,0.5575,36.07
2020-05-14,56190376.0,1969472678.8,23.25,98.46,23.1,2121.43,5.0,1093243708.8,38265152.0,31190976.0,1341193577.6,0.0,0.0,3293711.0,126.08,0.0,0.0,0.0,12.64,3504718.0,337866.0,0.0,0.0,126.08,3293711.0,0.0,1388688.0,268046.0,1376.59,10.39,0.0,0.0,42.33,42.33,52133984.0,1827296139.2,0.0,1875.49,42.33,15.27,0.1281,22.41,0.6216,35.05
2020-05-15,55613224.0,2000407667.28,23.01,96.93,22.87,2061.31,5.0,1122255439.14,37312408.0,31199762.0,1342127315.76,0.96,0.0,3708.0,0.0,0.0,29250.0,27350.0,49.61,3185.0,1270710.0,0.96,0.0,0.0,3708.0,1.03,314254.0,51000.0,1314.52,12.22,0.0,0.0,41.28,41.28,53075112.0,1909111778.64,0.0,1869.47,41.29,15.11,0.1272,22.94,0.6153,35.97
2020-05-18,54492156.0,2010215634.84,22.54,95.94,22.41,2052.01,5.0,1161475452.48,35688568.0,31484832.0,1316551273.52,0.0,0.0,4691.0,11.31,0.0,0.0,0.0,54.94,310269.0,1628530.0,0.0,0.0,11.31,4691.0,0.0,0.0,25200.0,1283.25,0.35,0.0,0.0,39.5,39.5,54659536.0,2016390283.04,0.0,1965.0,39.51,15.76,0.1283,23.36,0.6031,36.89
2020-05-19,43887392.0,1541764080.96,18.16,80.53,18.05,1688.88,4.0,1015760342.64,28357160.0,28914328.0,996187030.8,0.0,0.0,122000.0,3.35,0.0,0.0,0.0,268.75,97000.0,7543514.0,0.0,0.0,3.35,122000.0,0.0,90107.0,2667504.0,1034.93,92.75,0.0,0.0,31.38,31.38,62001392.0,2178108900.96,0.0,2260.63,31.4,17.56,0.1473,24.17,0.4857,35.13
