DATE,BRES FP Equity_DX_DSS,BRES FP Equity_PX_LAST
2024-11-15,0.0,85.241
2024-11-18,0.0,85.915
2024-11-19,0.0,85.625
2024-11-20,0.0,86.053
2024-11-21,0.0,86.213
2024-11-22,0.0,86.6
2024-11-25,0.0,87.493
2024-11-26,0.0,85.768
2024-11-27,0.0,85.74
2024-11-28,0.0,85.791
2024-11-29,0.0,87.15
2024-12-02,0.0,87.844
2024-12-03,0.0,88.706
2024-12-04,0.0,88.504
2024-12-05,0.0,88.376
2024-12-06,0.0,87.748
2024-12-09,0.0,90.629
2024-12-10,0.0,89.961
2024-12-11,0.0,90.19
2024-12-12,0.0,88.676
2024-12-13,0.0,86.683
2024-12-16,0.0,86.225
2024-12-17,0.0,85.647
2024-12-18,0.0,84.989
2024-12-19,0.0,83.064
2024-12-20,0.0,82.837
2024-12-23,0.0,82.82
2024-12-24,0.0,83.385
2024-12-27,0.0,83.397
2024-12-30,0.0,83.116
2024-12-31,0.0,83.861
2025-01-02,0.0,84.8
2025-01-03,0.0,83.639
2025-01-06,0.0,84.778
2025-01-07,0.0,83.979
2025-01-08,0.0,83.845
2025-01-09,0.0,85.06
2025-01-10,0.0,84.263
2025-01-13,0.0,85.22
2025-01-14,0.0,85.169
2025-01-15,0.0,85.89
2025-01-16,0.0,86.105
2025-01-17,0.0,87.871
2025-01-20,0.0,88.927
2025-01-21,0.0,88.02
2025-01-22,0.0,87.323
2025-01-23,0.0,87.089
2025-01-24,0.0,88.213
2025-01-27,0.0,86.09
2025-01-28,0.0,85.458
2025-01-29,0.0,85.61
2025-01-30,0.0,86.806
2025-01-31,0.0,86.769
2025-02-03,0.0,85.853
2025-02-04,0.0,86.61
2025-02-05,0.0,86.432
2025-02-06,0.0,90.012
2025-02-07,0.0,89.795
2025-02-10,0.0,90.212
2025-02-11,0.0,88.485
2025-02-12,0.0,88.695
2025-02-13,0.0,90.484
2025-02-14,0.0,90.987
2025-02-17,0.0,91.764
2025-02-18,0.0,91.446
2025-02-19,0.0,89.548
2025-02-20,0.0,90.092
2025-02-21,0.0,90.219
2025-02-24,0.0,88.966
2025-02-25,0.0,87.371
2025-02-26,0.0,88.985
2025-02-27,0.0,87.532
2025-02-28,0.0,87.133
2025-03-03,0.0,88.571
2025-03-04,0.0,86.122
2025-03-05,0.0,88.456
2025-03-06,0.0,90.445
2025-03-07,0.0,89.125
2025-03-10,0.0,87.36
2025-03-11,0.0,86.137
2025-03-12,0.0,85.762
2025-03-13,0.0,86.238
2025-03-14,0.0,87.906
2025-03-17,0.0,88.687
2025-03-18,0.0,89.138
2025-03-19,0.0,89.016
2025-03-20,0.0,87.916
2025-03-21,0.0,85.697
2025-03-24,0.0,86.75
2025-03-25,0.0,87.844
2025-03-26,0.0,87.247
2025-03-27,0.0,85.635
2025-03-28,0.0,83.786
2025-03-31,0.0,81.153
2025-04-01,0.0,81.997
2025-04-02,0.0,81.556
2025-04-03,0.0,77.312
2025-04-04,0.0,72.247
2025-04-07,0.0,69.852
2025-04-08,0.0,70.825
2025-04-09,0.0,68.23
2025-04-10,0.0,70.567
2025-04-11,0.0,71.652
2025-04-14,0.0,73.451
2025-04-15,0.0,74.077
2025-04-16,0.0,73.765
2025-04-17,0.0,74.093
2025-04-22,0.0,74.979
2025-04-23,0.0,77.332
2025-04-24,0.0,78.092
2025-04-25,0.0,77.723
2025-04-28,0.0,77.737
2025-04-29,0.0,77.792
2025-04-30,0.0,75.719
2025-05-02,0.0,77.579
2025-05-05,0.0,77.459
2025-05-06,0.0,76.786
2025-05-07,0.0,77.306
2025-05-08,0.0,77.301
2025-05-09,0.0,77.921
2025-05-12,0.0,81.825
2025-05-13,0.0,82.687
2025-05-14,0.0,82.299
2025-05-15,0.0,81.825
2025-05-16,0.0,80.871
2025-05-19,0.0,80.584
2025-05-20,0.0,81.602
2025-05-21,0.0,81.33
2025-05-22,0.0,80.599
2025-05-23,0.0,80.75
2025-05-26,0.0,81.671
2025-05-27,0.0,81.427
2025-05-28,0.0,80.61
2025-05-29,0.0,80.647
2025-05-30,0.0,80.576
2025-06-02,0.0,79.9
2025-06-03,0.0,79.787
2025-06-04,0.0,80.729
2025-06-05,0.0,81.981
2025-06-06,0.0,80.821
2025-06-09,0.0,80.648
2025-06-10,0.0,80.937
2025-06-11,0.0,80.126
2025-06-12,0.0,78.905
2025-06-13,0.0,78.58
2025-06-16,0.0,79.11
2025-06-17,0.0,78.156
2025-06-18,0.0,77.883
2025-06-19,0.0,76.744
2025-06-20,0.0,77.015
2025-06-23,0.0,76.876
2025-06-24,0.0,76.922
2025-06-25,0.0,76.22
2025-06-26,0.0,79.067
2025-06-27,0.0,79.394
2025-06-30,0.0,78.407
2025-07-01,0.0,78.664
2025-07-02,0.0,81.305
2025-07-03,0.0,80.752
2025-07-04,0.0,79.712
2025-07-07,0.0,79.725
2025-07-08,0.0,80.581
2025-07-09,0.0,80.124
2025-07-10,0.0,82.728
2025-07-11,0.0,82.398
2025-07-14,0.0,81.45
2025-07-15,0.0,80.874
2025-07-16,0.0,80.65
2025-07-17,0.0,80.778
2025-07-18,0.0,80.859
2025-07-21,0.0,83.249
2025-07-22,0.0,84.354
2025-07-23,0.0,85.069
2025-07-24,0.0,84.32
2025-07-25,0.0,83.997
2025-07-28,0.0,83.48
2025-07-29,0.0,82.829
2025-07-30,0.0,82.803
2025-07-31,0.0,80.512
2025-08-01,0.0,79.177
2025-08-04,0.0,79.206
2025-08-05,0.0,79.848
2025-08-06,0.0,79.935
2025-08-07,0.0,81.149
2025-08-08,0.0,82.56
2025-08-11,0.0,82.541
2025-08-12,0.0,83.403
2025-08-13,0.0,83.671
2025-08-14,0.0,82.9
2025-08-15,0.0,83.505
2025-08-18,0.0,82.216
2025-08-19,0.0,83.51
2025-08-20,0.0,83.072
2025-08-21,0.0,83.379
2025-08-22,0.0,84.757
2025-08-25,0.0,84.673
2025-08-26,0.0,84.55
2025-08-27,0.0,84.214
2025-08-28,0.0,85.072
2025-08-29,0.0,84.705
