DATE,CEN FP Equity_DX_SI_QTY,CEN FP Equity_DX_SHORT_INTEREST_VALUE,CEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CEN FP Equity_DX_SI_MV,CEN FP Equity_DX_DSS,CEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CEN FP Equity_DX_SUPPLY_SI_QTY,CEN FP Equity_DX_BROKER_SI_QTY,CEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CEN FP Equity_DX_BROKER_SI_MV_NEW_x,CEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,CEN FP Equity_DX_BROKER_SI_MV_INC_x,CEN FP Equity_DX_SUPPLY_SI_MV_NEW,CEN FP Equity_DX_BROKER_SI_QTY_ADD,CEN FP Equity_DX_BROKER_SI_QTY_NEW,CEN FP Equity_DX_SUPPLY_SI_MV_DEC,CEN FP Equity_DX_BROKER_SI_QTY_INC,CEN FP Equity_DX_SUPPLY_SI_QTY_DEC,CEN FP Equity_DX_BROKER_SI_MV_NEW_y,CEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CEN FP Equity_DX_BROKER_SI_MV_INC_y,CEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,CEN FP Equity_DX_BROKER_SI_MV_ADD,CEN FP Equity_DX_SUPPLY_SI_QTY_ADD,CEN FP Equity_DX_BROKER_SI_QTY_DEC,CEN FP Equity_DX_SUPPLY_SI_MV,CEN FP Equity_DX_BROKER_SI_MV_DEC,CEN FP Equity_DX_SUPPLY_SI_MV_RMV,CEN FP Equity_DX_BROKER_SI_MV_RMV,CEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CEN FP Equity_DX_UTILIZATION_QUANTITY,CEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CEN FP Equity_DX_ACTIVE_UTILIZATION_MV,CEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CEN FP Equity_DX_BROKER_SI_CON_RATIO,CEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CEN FP Equity_DX_DEMAND_SUPPLY_RATIO,CEN FP Equity_PX_LAST
2019-10-28,1208.0,79969.6,0.06,0.54,0.01,0.08,0.0,79969.6,394.0,1208.0,26082.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,262088.0,17350225.6,0.0,17.32,0.15,33.7,0.5531,66.3,0.0046,66.2
2019-10-29,1208.0,80452.8,0.06,0.55,0.01,0.08,0.0,80452.8,394.0,1208.0,26240.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,264436.0,17611437.6,0.0,17.51,0.15,33.83,0.5523,66.17,0.0046,66.6
2019-10-30,1208.0,80694.4,0.06,0.5,0.01,0.08,0.0,80694.4,394.0,1208.0,26319.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,264513.0,17669468.4,0.0,17.6,0.15,33.7,0.5531,66.3,0.0046,66.8
2019-10-31,1208.0,80573.6,0.06,0.5,0.01,0.08,0.0,80573.6,394.0,1208.0,26279.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,264941.0,17671564.7,0.0,17.68,0.15,33.64,0.5535,66.36,0.0046,66.7
2019-11-01,1208.0,80332.0,0.06,0.5,0.01,0.08,0.0,80332.0,394.0,1208.0,26201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,265203.0,17635999.5,0.0,17.67,0.15,33.63,0.5536,66.37,0.0045,66.5
2019-11-04,1208.0,79848.8,0.06,0.52,0.01,0.08,0.0,79848.8,394.0,1208.0,26043.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,264749.0,17499908.9,0.0,17.61,0.15,33.6,0.5538,66.4,0.0046,66.1
2019-11-05,1208.0,79607.2,0.06,0.51,0.01,0.08,0.0,79607.2,394.0,1208.0,25964.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,264811.0,17451044.9,0.0,17.54,0.15,33.63,0.5536,66.37,0.0046,65.9
2019-11-06,1208.0,80090.4,0.06,0.53,0.01,0.08,0.0,80090.4,394.0,1208.0,26122.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,265159.0,17580041.7,0.0,17.5,0.15,33.72,0.553,66.28,0.0045,66.3
2019-11-07,1208.0,80211.2,0.06,0.54,0.01,0.08,0.0,80211.2,394.0,1208.0,26161.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,265159.0,17606557.6,0.0,17.6,0.15,33.73,0.5529,66.27,0.0045,66.4
2019-11-08,1208.0,80452.8,0.06,0.5,0.01,0.08,0.0,80452.8,394.0,1208.0,26240.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,265159.0,17659589.4,0.0,17.63,0.15,33.77,0.5527,66.23,0.0045,66.6
2019-11-11,1208.0,80694.4,0.06,0.49,0.01,0.08,0.0,80694.4,394.0,1208.0,26319.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,265159.0,17712621.2,0.0,17.66,0.15,33.76,0.5527,66.24,0.0045,66.8
2019-11-12,1208.0,80936.0,0.06,0.53,0.01,0.08,0.0,80936.0,394.0,1208.0,26398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,265107.0,17762169.0,0.0,17.73,0.15,33.77,0.5527,66.23,0.0046,67.0
2019-11-13,1208.0,80936.0,0.06,0.54,0.01,0.08,0.0,80936.0,394.0,1208.0,26398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,265041.0,17757747.0,0.0,17.76,0.15,33.7,0.5532,66.3,0.0046,67.0
2019-11-14,1208.0,80815.2,0.06,0.55,0.01,0.08,0.0,80815.2,394.0,1208.0,26358.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,264911.0,17722545.9,0.0,17.74,0.15,33.61,0.5537,66.39,0.0046,66.9
2019-11-15,1208.0,80332.0,0.06,0.55,0.01,0.08,0.0,80332.0,394.0,1208.0,26201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,264576.0,17594304.0,0.0,17.66,0.15,33.56,0.554,66.44,0.0046,66.5
2019-11-18,1208.0,80332.0,0.06,0.54,0.01,0.08,0.0,80332.0,394.0,1208.0,26201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,264326.0,17577679.0,0.0,17.57,0.15,33.69,0.5532,66.31,0.0046,66.5
2019-11-19,1208.0,79607.2,0.06,0.52,0.01,0.08,0.0,79607.2,394.0,1208.0,25964.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,264329.0,17419281.1,0.0,17.56,0.15,33.49,0.5545,66.51,0.0046,65.9
2019-11-20,1208.0,79486.4,0.06,0.51,0.01,0.08,0.0,79486.4,394.0,1208.0,25925.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,264329.0,17392848.2,0.0,17.42,0.15,33.66,0.5534,66.34,0.0046,65.8
2019-11-21,1208.0,79365.6,0.06,0.49,0.01,0.08,0.0,79365.6,394.0,1208.0,25885.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,264329.0,17366415.3,0.0,17.39,0.15,33.67,0.5533,66.33,0.0046,65.7
2019-11-22,1208.0,79607.2,0.06,0.47,0.01,0.08,0.0,79607.2,394.0,1208.0,25964.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,264329.0,17419281.1,0.0,17.41,0.15,33.76,0.5528,66.24,0.0046,65.9
2019-11-25,1208.0,79486.4,0.06,0.47,0.01,0.08,0.0,79486.4,394.0,1208.0,25925.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,262527.0,17274276.6,0.0,17.31,0.15,33.68,0.5533,66.32,0.0046,65.8
2019-11-26,1208.0,79486.4,0.06,0.47,0.01,0.08,0.0,79486.4,394.0,1208.0,25925.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,262527.0,17274276.6,0.0,17.27,0.15,33.68,0.5533,66.32,0.0046,65.8
2019-11-27,1208.0,81298.4,0.06,0.43,0.01,0.08,0.0,81298.4,394.0,1208.0,26516.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,262535.0,17668605.5,0.0,17.34,0.15,34.07,0.5508,65.93,0.0046,67.3
2019-11-28,1208.0,81540.0,0.06,0.42,0.01,0.08,0.0,81540.0,394.0,1208.0,26595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,262841.0,17741767.5,0.0,17.69,0.15,33.75,0.5528,66.25,0.0046,67.5
2019-11-29,2628.0,178704.0,0.12,0.91,0.02,0.18,0.0,82144.0,1814.0,1208.0,123352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.0,0.0,0.12,0.0,0.0,0.0,0.68,0.68,263553.0,17921604.0,0.0,17.81,0.68,30.72,0.4059,53.56,0.0099,68.0
2019-12-02,2628.0,178704.0,0.12,1.16,0.02,0.18,0.0,178704.0,1814.0,2628.0,123352.0,0.0,0.0,0.0,0.0,0.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.68,0.68,263553.0,17921604.0,0.0,17.89,0.68,30.04,0.4128,54.71,0.0099,68.0
2019-12-03,1756.0,119934.8,0.08,0.79,0.02,0.12,0.0,93024.6,1814.0,1362.0,123896.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,0.12,0.09,0.0,0.0,0.68,0.68,263558.0,18001011.4,0.0,17.93,0.68,45.35,0.422,45.63,0.0066,68.3
2019-12-04,2628.0,178966.8,0.12,1.12,0.02,0.18,0.0,82264.8,1814.0,1208.0,123533.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.12,0.01,0.0,0.0,0.68,0.68,263625.0,17952862.5,0.0,18.02,0.68,30.71,0.4071,53.72,0.0099,68.1
2019-12-05,2628.0,182383.2,0.12,1.03,0.02,0.18,0.0,83835.2,1814.0,1208.0,125891.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.67,0.67,268648.0,18644171.2,0.0,18.33,0.67,30.54,0.4062,53.67,0.0097,69.4
2019-12-06,1208.0,85526.4,0.06,0.47,0.01,0.09,0.0,85526.4,394.0,1208.0,27895.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,269155.0,19056174.0,0.0,18.75,0.15,34.13,0.5504,65.87,0.0045,70.8
2019-12-09,1208.0,89150.4,0.06,0.46,0.01,0.09,0.0,89150.4,394.0,1208.0,29077.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,270024.0,19927771.2,0.0,19.23,0.14,34.65,0.5471,65.35,0.0045,73.8
2019-12-10,1208.0,88788.0,0.06,0.44,0.01,0.09,0.0,88788.0,394.0,1208.0,28959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,269720.0,19824420.0,0.0,19.88,0.15,33.57,0.554,66.43,0.0045,73.5
2019-12-11,1208.0,86976.0,0.06,0.46,0.01,0.09,0.0,86976.0,394.0,1208.0,28368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268251.0,19314072.0,0.0,19.63,0.15,33.16,0.5567,66.84,0.0045,72.0
2019-12-12,1208.0,86855.2,0.06,0.45,0.01,0.09,0.0,86855.2,394.0,1208.0,28328.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268320.0,19292208.0,0.0,19.29,0.15,33.68,0.5533,66.32,0.0045,71.9
2019-12-13,1208.0,87580.0,0.06,0.45,0.01,0.09,0.0,87580.0,394.0,1208.0,28565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268571.0,19471397.5,0.0,19.34,0.15,33.92,0.5517,66.08,0.0045,72.5
2019-12-16,1208.0,87821.6,0.06,0.44,0.01,0.09,0.0,87821.6,394.0,1208.0,28643.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268616.0,19528383.2,0.0,19.48,0.15,33.76,0.5527,66.24,0.0045,72.7
2019-12-17,1208.0,87459.2,0.06,0.44,0.01,0.09,0.0,87459.2,394.0,1208.0,28525.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268576.0,19444902.4,0.0,19.51,0.15,33.62,0.5537,66.38,0.0045,72.4
2019-12-18,894.0,65619.6,0.04,0.33,0.01,0.07,0.0,28919.6,894.0,394.0,65619.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,814.0,0.06,0.06,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,73.4
2019-12-19,894.0,66156.0,0.04,0.29,0.01,0.07,0.0,29156.0,894.0,394.0,66156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,74.0
2019-12-20,894.0,66692.4,0.04,0.31,0.01,0.07,0.0,29392.4,894.0,394.0,66692.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,74.6
2019-12-23,894.0,66603.0,0.04,0.3,0.01,0.07,0.0,29353.0,894.0,394.0,66603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,74.5
2019-12-24,894.0,66066.6,0.04,0.3,0.01,0.07,0.0,29116.6,894.0,394.0,66066.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,73.9
2019-12-25,894.0,66066.6,0.04,0.3,0.01,0.07,0.0,29116.6,894.0,394.0,66066.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,0.0
2019-12-26,894.0,66066.6,0.04,0.3,0.01,0.07,0.0,29116.6,894.0,394.0,66066.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,0.0
2019-12-27,394.0,29116.6,0.02,0.13,0.0,0.03,0.0,29116.6,394.0,394.0,29116.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,267708.0,19783621.2,0.0,19.73,0.15,0.0,1.0,100.0,0.0015,73.9
2019-12-30,394.0,29116.6,0.02,0.12,0.0,0.03,0.0,29116.6,394.0,394.0,29116.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268212.0,19820866.8,0.0,19.8,0.15,0.0,1.0,100.0,0.0015,73.9
2019-12-31,394.0,28998.4,0.02,0.12,0.0,0.03,0.0,28998.4,394.0,394.0,28998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268199.0,19739446.4,0.0,19.81,0.15,0.0,1.0,100.0,0.0015,73.6
2020-01-01,394.0,28998.4,0.02,0.13,0.0,0.03,0.0,28998.4,394.0,394.0,28998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268199.0,19739446.4,0.0,19.8,0.15,0.0,1.0,100.0,0.0015,0.0
2020-01-02,394.0,28998.4,0.02,0.13,0.0,0.03,0.0,28998.4,394.0,394.0,28998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268150.0,19735840.0,0.0,19.77,0.15,0.0,1.0,100.0,0.0015,73.6
2020-01-03,394.0,29116.6,0.02,0.13,0.0,0.03,0.0,29116.6,394.0,394.0,29116.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268150.0,19816285.0,0.0,19.77,0.15,0.0,1.0,100.0,0.0015,73.9
2020-01-06,394.0,29156.0,0.02,0.13,0.0,0.03,0.0,29156.0,394.0,394.0,29156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268150.0,19843100.0,0.0,19.8,0.15,0.0,1.0,100.0,0.0015,74.0
2020-01-07,394.0,29156.0,0.02,0.13,0.0,0.03,0.0,29156.0,394.0,394.0,29156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268177.0,19845098.0,0.0,19.87,0.15,0.0,1.0,100.0,0.0015,74.0
2020-01-08,394.0,29234.8,0.02,0.13,0.0,0.03,0.0,29234.8,394.0,394.0,29234.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268187.0,19899475.4,0.0,19.88,0.15,0.0,1.0,100.0,0.0015,74.2
2020-01-09,394.0,29234.8,0.02,0.13,0.0,0.03,0.0,29234.8,394.0,394.0,29234.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268284.0,19906672.8,0.0,19.91,0.15,0.0,1.0,100.0,0.0015,74.2
2020-01-10,394.0,29274.2,0.02,0.13,0.0,0.03,0.0,29274.2,394.0,394.0,29274.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268183.0,19925996.9,0.0,19.89,0.15,0.0,1.0,100.0,0.0015,74.3
2020-01-13,394.0,29195.4,0.02,0.14,0.0,0.03,0.0,29195.4,394.0,394.0,29195.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,268220.0,19875102.0,0.0,19.91,0.15,0.0,1.0,100.0,0.0015,74.1
2020-01-14,394.0,28446.8,0.02,0.15,0.0,0.03,0.0,28446.8,394.0,394.0,28446.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,267759.0,19332199.8,0.0,19.77,0.15,0.0,1.0,100.0,0.0015,72.2
2020-01-15,394.0,28446.8,0.02,0.14,0.0,0.03,0.0,28446.8,394.0,394.0,28446.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,267768.0,19332849.6,0.0,19.32,0.15,0.0,1.0,100.0,0.0015,72.2
2020-01-16,394.0,27225.4,0.02,0.16,0.0,0.03,0.0,27225.4,394.0,394.0,27225.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,267768.0,18502768.8,0.0,19.22,0.15,0.0,1.0,100.0,0.0015,69.1
2020-01-17,394.0,27225.4,0.02,0.16,0.0,0.03,0.0,27225.4,394.0,394.0,27225.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,267768.0,18502768.8,0.0,18.53,0.15,0.0,1.0,100.0,0.0015,69.1
2020-01-20,394.0,27934.6,0.02,0.16,0.0,0.03,0.0,27934.6,394.0,394.0,27934.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,267867.0,18991770.3,0.0,18.58,0.15,0.0,1.0,100.0,0.0015,70.9
2020-01-21,394.0,28092.2,0.02,0.17,0.0,0.03,0.0,28092.2,394.0,394.0,28092.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,270221.0,19266757.3,0.0,19.18,0.15,0.0,1.0,100.0,0.0015,71.3
2020-01-22,394.0,28407.4,0.02,0.17,0.0,0.03,0.0,28407.4,394.0,394.0,28407.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,270164.0,19478824.4,0.0,19.3,0.15,0.0,1.0,100.0,0.0015,72.1
2020-01-23,394.0,28328.6,0.02,0.18,0.0,0.03,0.0,28328.6,394.0,394.0,28328.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,270078.0,19418608.2,0.0,19.48,0.15,0.0,1.0,100.0,0.0015,71.9
2020-01-24,394.0,28762.0,0.02,0.19,0.0,0.03,0.0,28762.0,394.0,394.0,28762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,270106.0,19717738.0,0.0,19.48,0.15,0.0,1.0,100.0,0.0015,73.0
2020-01-27,394.0,28328.6,0.02,0.18,0.0,0.03,0.0,28328.6,394.0,394.0,28328.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.15,270106.0,19420621.4,0.0,19.68,0.15,0.0,1.0,100.0,0.0015,71.9
