DATE,AC FP Equity_DX_SI_QTY,AC FP Equity_DX_SHORT_INTEREST_VALUE,AC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AC FP Equity_DX_SI_MV,AC FP Equity_DX_DSS,AC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AC FP Equity_DX_SUPPLY_SI_QTY,AC FP Equity_DX_BROKER_SI_QTY,AC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AC FP Equity_DX_BROKER_SI_MV_NEW_x,AC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AC FP Equity_DX_SUPPLY_SI_QTY_INC_x,AC FP Equity_DX_BROKER_SI_MV_INC_x,AC FP Equity_DX_SUPPLY_SI_MV_NEW,AC FP Equity_DX_BROKER_SI_QTY_ADD,AC FP Equity_DX_BROKER_SI_QTY_NEW,AC FP Equity_DX_SUPPLY_SI_MV_DEC,AC FP Equity_DX_BROKER_SI_QTY_INC,AC FP Equity_DX_SUPPLY_SI_QTY_DEC,AC FP Equity_DX_BROKER_SI_MV_NEW_y,AC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AC FP Equity_DX_BROKER_SI_MV_INC_y,AC FP Equity_DX_SUPPLY_SI_QTY_INC_y,AC FP Equity_DX_BROKER_SI_MV_ADD,AC FP Equity_DX_SUPPLY_SI_QTY_ADD,AC FP Equity_DX_BROKER_SI_QTY_DEC,AC FP Equity_DX_SUPPLY_SI_MV,AC FP Equity_DX_BROKER_SI_MV_DEC,AC FP Equity_DX_SUPPLY_SI_MV_RMV,AC FP Equity_DX_BROKER_SI_MV_RMV,AC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AC FP Equity_DX_UTILIZATION_QUANTITY,AC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AC FP Equity_DX_ACTIVE_UTILIZATION_MV,AC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AC FP Equity_DX_BROKER_SI_CON_RATIO,AC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AC FP Equity_DX_DEMAND_SUPPLY_RATIO,AC FP Equity_PX_LAST
2012-07-17,8485167.0,186502338.59,3.73,8.25,3.73,213.4,1.0,161894317.41,6044616.0,7365593.0,132859497.04,0.0,0.0,134.0,23.74,0.0,0.0,0.0,1.89,899157.0,80390.0,0.0,0.0,23.74,134.0,0.0,159000.0,51522.0,150.65,1.19,0.0,0.0,15.43,15.43,33128008.0,728147243.88,0.0,824.74,15.44,12.87,0.1448,30.0,0.2166,24.845
2012-07-18,8696879.0,192771453.24,3.83,8.42,3.83,219.45,1.0,171406750.44,6147610.0,7733011.0,136265402.07,0.0,0.0,49406.0,10.12,0.0,0.0,0.0,0.58,374124.0,21819.0,0.0,0.0,10.12,49406.0,0.0,75407.0,6706.0,152.74,0.19,0.0,0.0,15.74,15.74,32917694.0,729640105.34,0.0,817.84,15.74,13.05,0.143,29.52,0.2226,25.055
2012-07-19,10723311.0,241103715.05,4.72,10.37,4.72,276.3,1.0,208609349.48,6555508.0,9278094.0,147394525.15,0.0,0.0,36275.0,6.49,0.0,1352900.0,0.0,1.79,277406.0,73609.0,0.0,0.0,6.49,36275.0,38.79,477844.0,85223.0,164.56,1.81,0.0,0.0,16.77,16.77,32524032.0,731272733.18,0.0,817.99,16.75,11.51,0.1111,23.66,0.2744,25.415
2012-07-20,11568010.0,257076972.64,5.09,11.3,5.09,296.97,2.0,219847356.77,7447858.0,9892743.0,165514447.8,0.0,0.0,551418.0,25.76,0.0,0.0,0.0,3.66,888478.0,151996.0,0.0,0.0,25.76,551418.0,0.0,492928.0,273829.0,189.46,7.31,0.0,0.0,18.94,18.94,31882910.0,708536903.22,0.0,810.51,18.95,11.88,0.11,22.41,0.2941,25.12
2012-07-23,11476856.0,246420931.81,5.05,11.35,5.05,291.38,2.0,214194780.19,7259994.0,9975949.0,155880189.35,0.0,0.0,99096.0,6.21,0.0,10000.0,0.0,8.39,214152.0,298659.0,0.0,0.0,6.21,99096.0,0.26,11699.0,140946.0,181.2,4.15,0.0,0.0,18.37,18.37,32270394.0,692881444.12,0.0,804.16,18.39,12.33,0.1191,24.49,0.2903,24.27
2012-07-24,9854135.0,214325382.22,4.34,9.94,4.34,247.86,1.0,183609456.6,6268717.0,8441895.0,136343288.08,0.0,0.0,17722.0,1.77,0.0,0.0,0.0,26.46,107699.0,1064278.0,0.0,0.0,1.77,17722.0,0.0,55279.0,1641753.0,152.77,41.7,0.0,0.0,16.01,16.01,32895660.0,715473748.13,0.0,803.06,15.98,14.11,0.1462,29.04,0.2516,24.585
2012-07-25,8871896.0,195434249.7,3.9,10.23,3.9,221.9,1.0,175136715.48,5777900.0,7950473.0,127278267.39,0.0,0.0,0.0,10.47,0.0,0.0,0.0,12.72,417500.0,523429.0,0.0,0.0,10.47,0.0,0.0,0.0,908922.0,141.8,21.75,0.0,0.0,14.73,14.73,33447944.0,736806860.65,0.0,822.45,14.71,13.68,0.1572,31.2,0.2262,24.9
2012-07-26,9178288.0,208801250.95,4.04,12.2,4.04,232.42,1.0,188230468.69,5807553.0,8274057.0,132118792.89,0.0,0.0,99946.0,11.63,0.0,0.0,0.0,1.71,445000.0,70353.0,0.0,0.0,11.63,99946.0,0.0,0.0,121416.0,144.76,2.06,0.0,0.0,14.87,14.87,33253816.0,756506919.33,0.0,830.6,14.84,13.05,0.1489,29.87,0.235,25.715
2012-07-27,9095909.0,213847543.86,4.0,11.94,4.0,235.25,1.0,192288669.84,5862433.0,8178912.0,137827555.01,0.0,0.0,42826.0,0.84,0.0,80000.0,0.0,1.31,27554.0,61435.0,0.0,0.0,0.84,42826.0,2.06,73549.0,202699.0,151.36,3.84,0.0,0.0,15.0,15.0,33217772.0,780959764.95,0.0,861.68,14.94,12.49,0.1415,28.86,0.2328,26.575
2012-07-30,9212034.0,224523612.86,4.05,12.19,4.05,244.92,1.0,201101830.82,5864965.0,8251056.0,142945969.49,0.0,0.0,30020.0,7.85,0.0,2000.0,0.0,2.12,215420.0,83449.0,0.0,0.0,7.85,30020.0,0.05,55961.0,145276.0,156.95,1.24,0.0,0.0,15.08,15.08,33027200.0,804967314.12,0.0,889.42,15.0,12.33,0.1357,27.79,0.2369,27.55
2012-07-31,9288895.0,222411363.05,4.09,12.3,4.09,249.25,1.0,199097101.94,5697337.0,8315187.0,136415847.95,0.0,0.0,9791.0,0.24,0.0,125000.0,0.0,5.0,6310.0,192845.0,0.0,0.0,0.24,9791.0,3.43,15426.0,67179.0,156.17,1.07,0.0,0.0,14.65,14.65,33204200.0,795034434.24,0.0,907.2,14.69,11.91,0.132,27.25,0.2388,27.065
2012-08-01,9761671.0,234120029.71,4.3,13.06,4.3,261.07,1.0,205549180.39,5896507.0,8570405.0,141419475.62,0.0,0.0,217558.0,7.44,0.0,0.0,0.0,0.73,284676.0,27459.0,0.0,0.0,7.44,217558.0,0.0,9071.0,29458.0,160.01,0.94,0.0,0.0,15.17,15.17,32961528.0,790536160.74,0.0,893.67,15.19,11.56,0.1265,26.52,0.2512,27.11
2012-08-02,9707703.0,228617472.27,4.27,13.33,4.27,259.02,1.0,200317399.44,5658617.0,8506007.0,133261052.08,0.0,0.0,117808.0,0.0,0.0,0.0,0.0,10.14,0.0,374294.0,0.0,0.0,0.0,117808.0,0.0,21096.0,64398.0,153.36,1.78,0.0,0.0,14.57,14.57,33189384.0,781613639.84,0.0,898.07,14.59,11.56,0.1275,26.8,0.2499,26.62
2012-08-03,9877023.0,239071080.66,4.35,13.5,4.35,261.11,1.0,206764585.43,5749678.0,8542307.0,139169639.77,0.0,0.0,17353.0,0.38,0.0,0.0,0.0,2.3,48300.0,82950.0,0.0,0.0,0.38,17353.0,0.0,156658.0,12000.0,152.42,0.14,0.0,0.0,14.82,14.82,33041706.0,799766929.82,0.0,879.24,14.77,11.83,0.1276,26.64,0.2546,27.36
2012-08-06,9817038.0,239703536.05,4.32,13.35,4.32,267.57,1.0,207759311.71,5712263.0,8508765.0,139476860.53,0.0,0.0,30000.0,4.39,0.0,0.0,0.0,1.64,148166.0,67415.0,0.0,0.0,4.39,30000.0,0.0,0.0,181708.0,156.05,0.46,0.0,0.0,14.64,14.64,33312888.0,813403905.49,0.0,909.39,14.65,11.66,0.1276,26.71,0.2516,27.6
2012-08-07,9853022.0,240189907.22,4.34,13.46,4.34,273.13,1.0,210361424.76,5660567.0,8629404.0,137989244.57,0.0,0.0,36589.0,9.82,0.0,0.0,0.0,3.15,228839.0,115844.0,0.0,0.0,9.82,36589.0,0.0,27559.0,108200.0,156.17,2.95,0.0,0.0,14.52,14.52,33314132.0,812108028.81,0.0,917.01,14.55,11.4,0.1358,28.43,0.2528,27.555
2012-08-08,9662506.0,231357026.85,4.25,13.16,4.25,267.35,1.0,203133665.99,5571029.0,8483772.0,133391555.56,0.0,0.0,0.0,2.54,0.0,0.0,0.0,2.46,93200.0,89538.0,0.0,0.0,2.54,0.0,0.0,0.0,238832.0,153.46,6.89,0.0,0.0,14.24,14.24,33554332.0,803417921.77,0.0,921.44,14.28,11.41,0.1405,29.01,0.247,27.065
2012-08-09,9476823.0,227581786.28,4.17,12.82,4.17,259.36,1.0,201816871.19,5467453.0,8403936.0,131298507.96,0.0,0.0,590500.0,0.09,0.0,0.0,0.0,19.26,4013.0,694136.0,0.0,0.0,0.09,590500.0,0.0,60.0,83849.0,148.43,3.81,0.0,0.0,14.02,14.02,33537044.0,805377538.44,0.0,909.62,14.03,11.8,0.1414,28.73,0.243,27.145
2012-08-10,9215238.0,221218411.05,4.06,12.44,4.06,252.49,1.0,190122915.43,5356777.0,7919901.0,128593281.73,0.0,0.0,1354.0,0.0,0.0,0.0,0.0,6.2,0.0,228633.0,0.0,0.0,0.0,1354.0,0.0,116603.0,503035.0,145.73,13.7,0.0,0.0,13.72,13.72,33675396.0,808402083.02,0.0,914.59,13.74,12.14,0.1406,29.35,0.2361,27.135
2012-08-13,8974112.0,214397913.01,3.95,12.33,3.95,244.7,1.0,182357340.36,5279651.0,7632981.0,126134614.3,0.0,0.0,5706.0,0.0,0.0,0.0,0.0,4.39,10499.0,155157.0,0.0,0.0,0.0,5706.0,0.0,72325.0,297419.0,143.14,8.4,0.0,0.0,13.48,13.48,33886596.0,809574859.49,0.0,916.85,13.5,12.48,0.1451,30.22,0.2291,27.005
2012-08-14,9123592.0,219260526.0,4.01,12.76,4.01,248.7,1.0,185568788.88,5265419.0,7721654.0,126539913.18,0.0,0.0,233758.0,1.97,0.0,65323.0,0.0,7.9,78350.0,289714.0,0.0,0.0,1.97,233758.0,1.83,73194.0,55000.0,142.67,1.41,0.0,0.0,13.39,13.39,34063488.0,818622566.24,0.0,921.63,13.41,12.27,0.1463,30.68,0.232,27.165
2012-08-15,8728792.0,209695368.5,3.84,12.31,3.84,239.09,1.0,176016034.01,5215519.0,7326854.0,125294562.94,0.0,0.0,5318.0,0.0,0.0,0.0,0.0,1.48,0.0,55218.0,0.0,0.0,0.0,5318.0,0.0,0.0,394800.0,142.0,10.62,0.0,0.0,13.26,13.26,34130728.0,819936548.53,0.0,927.7,13.27,10.43,0.1518,32.2,0.2218,27.155
2012-08-16,8548706.0,205747230.6,3.76,12.34,3.76,233.3,1.0,174551205.01,5195901.0,7252525.0,125053106.43,0.0,0.0,3140.0,0.0,0.0,3842.0,0.0,0.62,0.0,22908.0,0.0,0.0,0.0,3140.0,0.1,150.0,78171.0,140.86,2.63,0.0,0.0,12.99,12.99,34801140.0,837581521.31,0.0,942.89,13.0,10.7,0.1517,31.84,0.2137,27.205
2012-08-17,8602436.0,208448305.51,3.79,12.82,3.79,236.41,1.0,178296485.1,5043246.0,7358103.0,122204464.29,0.0,0.0,0.0,7.22,0.0,0.0,0.0,4.22,249420.0,159462.0,0.0,0.0,7.22,0.0,0.0,6807.0,143842.0,137.35,3.69,0.0,0.0,12.86,12.86,34171144.0,828011631.12,0.0,931.74,12.85,12.6,0.1523,31.67,0.2194,27.39
2012-08-20,8144285.0,195113136.08,3.58,12.39,3.58,224.23,1.0,169724185.04,4772295.0,7084516.0,114330164.5,0.0,0.0,5618.0,0.28,0.0,0.0,0.0,7.67,10000.0,282344.0,0.0,0.0,0.28,5618.0,0.0,7362.0,283587.0,130.38,7.77,0.04,0.0,11.94,11.94,35192644.0,843112334.34,1587.0,959.12,11.97,13.39,0.1574,32.55,0.2038,27.08
2012-08-21,8159082.0,195756354.91,3.59,12.69,3.59,222.01,1.0,170200774.37,4786890.0,7093931.0,114849211.93,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.37,19536.0,12474.0,0.0,0.0,0.0,0.0,0.1,27069.0,13621.0,128.94,0.39,0.0,0.0,11.98,11.98,35170456.0,843825355.23,0.0,948.45,11.97,13.33,0.1574,32.55,0.2042,27.12
2012-08-22,8109434.0,192986846.74,3.57,12.76,3.57,221.34,1.0,167791476.47,4780465.0,7050708.0,113764643.29,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.43,0.0,16425.0,0.0,0.0,0.0,10000.0,0.0,0.0,43223.0,129.39,1.11,0.0,0.0,11.96,11.96,35174824.0,837084113.17,0.0,950.29,11.98,13.47,0.1593,32.88,0.203,26.9
2012-08-23,7961235.0,189283955.58,3.5,12.63,3.5,216.0,1.0,166108755.92,4696482.0,6986492.0,111662159.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,19195.0,83983.0,0.0,0.0,0.0,0.0,0.0,0.0,83411.0,125.95,2.34,0.0,0.0,11.84,11.84,34953496.0,831043925.26,0.0,936.75,11.85,13.7,0.1638,33.48,0.2008,26.875
2012-08-24,8004227.0,187225816.87,3.52,12.92,3.52,217.18,1.0,162143929.5,4962415.0,6931933.0,116075194.02,0.0,0.0,363848.0,1.69,0.0,0.0,0.0,2.66,60000.0,97915.0,0.0,0.0,1.69,363848.0,0.0,0.0,114559.0,133.55,2.96,0.0,0.0,12.4,12.4,35060160.0,820087573.17,0.0,939.8,12.44,12.58,0.1699,34.94,0.2,26.44
2012-08-27,7739820.0,181623123.31,3.41,12.26,3.41,207.99,1.0,160467151.13,4468665.0,6838264.0,104861985.72,0.0,0.0,11698.0,0.52,0.0,0.0,0.0,14.21,20000.0,505448.0,0.0,0.0,0.52,11698.0,0.0,0.0,113669.0,118.31,3.93,0.0,0.0,11.22,11.22,35353512.0,829607829.3,0.0,936.01,11.22,13.09,0.1593,32.92,0.1944,26.525
2012-08-28,7807691.0,182559596.37,3.44,12.31,3.44,208.77,1.0,157045812.93,4604906.0,6716520.0,107672009.65,0.0,0.0,17109.0,0.0,0.0,0.0,0.0,0.1,0.0,5468.0,0.0,0.0,0.0,17109.0,0.0,124600.0,121744.0,121.8,4.24,0.0,0.0,11.54,11.54,35312824.0,825685198.89,0.0,933.97,11.54,12.77,0.1597,32.98,0.1956,26.43
2012-08-29,7385246.0,167259124.02,3.25,11.6,3.25,196.33,1.0,143764427.5,4450238.0,6347849.0,100787828.81,0.0,0.0,10032.0,0.13,0.0,0.0,0.0,4.45,5000.0,164700.0,0.0,0.0,0.13,10032.0,0.0,0.0,373671.0,117.49,10.09,0.0,0.0,11.11,11.11,35591120.0,806058397.26,0.0,933.3,11.18,12.33,0.1649,34.02,0.1844,25.6
2012-08-30,7108187.0,159726673.75,3.13,10.82,3.13,184.05,1.0,136461864.35,4162120.0,6072852.0,93526180.92,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,9.93,0.0,314927.0,0.0,0.0,0.0,20000.0,0.0,6809.0,274997.0,106.51,9.93,0.0,0.0,10.43,10.43,35751036.0,803354507.05,0.0,914.16,10.43,12.69,0.1633,33.5,0.1781,25.4
2012-08-31,7113736.0,158655625.69,3.13,10.94,3.13,183.12,1.0,135106545.9,4561383.0,6057852.0,101731224.47,0.0,0.0,21149.0,0.0,0.0,0.0,0.0,4.17,0.0,159991.0,0.0,0.0,0.0,21149.0,0.0,530000.0,15000.0,115.51,0.42,0.0,0.0,11.44,11.44,35309136.0,787489592.61,0.0,894.97,11.43,12.64,0.1635,33.55,0.1784,25.21
2012-09-03,6879264.0,155921494.31,3.03,10.58,3.03,174.5,1.0,132044957.02,4201659.0,5825830.0,95232418.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,2284.0,374030.0,0.0,0.0,0.0,0.0,0.0,0.0,234306.0,106.1,6.97,0.0,0.0,10.55,10.55,35623024.0,807411248.34,0.0,902.57,10.52,12.07,0.1674,34.33,0.1727,25.62
2012-09-04,6759627.0,150100223.88,2.97,10.63,2.97,173.01,1.0,126581152.03,4308513.0,5700467.0,95672256.16,0.0,0.0,101141.0,4.11,0.0,0.0,0.0,0.3,129128.0,14043.0,0.0,0.0,4.11,101141.0,0.0,19756.0,254491.0,110.12,6.39,0.0,0.0,10.81,10.81,35565580.0,789747943.26,0.0,909.91,10.8,12.38,0.1848,36.87,0.1695,25.1
2012-09-05,6881637.0,153844469.55,3.03,10.73,3.03,172.14,1.0,129815230.97,4352208.0,5806782.0,97297072.07,0.0,0.0,45695.0,7.13,0.0,89428.0,0.0,0.06,279987.0,2000.0,0.0,0.0,7.13,45695.0,2.26,0.0,263100.0,109.09,7.93,0.0,0.0,10.91,10.91,35541884.0,794567090.79,0.0,892.73,10.89,12.15,0.1781,36.21,0.1725,25.27
2012-09-06,6588866.0,151204784.49,2.9,10.14,2.9,166.26,1.0,129720600.84,4213543.0,5652676.0,96694615.02,0.0,0.0,0.0,0.36,0.0,0.0,0.0,3.46,5000.0,138665.0,0.0,0.0,0.36,0.0,0.0,0.0,159106.0,106.54,3.63,0.0,0.0,10.56,10.56,35698180.0,819220729.9,0.0,908.37,10.5,12.46,0.1863,37.08,0.1651,25.94
2012-09-07,6652452.0,159549759.45,2.93,10.38,2.93,173.94,1.0,136907968.27,4500430.0,5708399.0,107936520.84,0.0,0.0,307863.0,4.83,0.0,0.0,0.0,0.68,159723.0,30035.0,0.0,0.0,4.83,307863.0,0.0,0.0,104000.0,115.91,0.0,0.0,0.0,11.3,11.3,35323976.0,847196172.73,0.0,917.45,11.22,12.13,0.192,38.09,0.167,27.11
2012-09-10,6858648.0,164161359.24,3.02,10.41,3.02,187.11,1.0,141574789.83,4619103.0,5914983.0,110557973.95,0.0,0.0,140477.0,11.6,0.0,0.0,0.0,0.44,279637.0,21804.0,0.0,0.0,11.6,140477.0,0.0,0.0,73053.0,125.44,1.56,0.0,0.0,11.59,11.59,35232776.0,843294538.2,0.0,950.29,11.66,11.9,0.1973,38.97,0.1721,27.055
2012-09-11,6905704.0,164829443.01,3.04,10.61,3.04,187.42,1.0,142111888.37,4635872.0,5953928.0,110651745.23,0.0,0.0,37806.0,1.56,0.0,431.0,0.0,0.65,78514.0,23932.0,0.0,0.0,1.56,37806.0,0.01,2895.0,40000.0,124.91,1.1,0.0,0.0,11.55,11.55,35518644.0,847780082.54,0.0,952.9,11.59,11.83,0.198,39.04,0.172,26.98
2012-09-12,7198126.0,172923548.2,3.17,11.11,3.17,194.94,1.0,149689329.08,4611420.0,6230977.0,110782043.64,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.76,367915.0,27939.0,0.0,0.0,9.7,0.0,0.0,3487.0,90866.0,124.14,2.49,0.0,0.0,11.38,11.38,35923124.0,862996016.52,0.0,963.28,11.42,11.32,0.1853,37.47,0.1776,27.155
2012-09-13,7320019.0,174686180.14,3.22,11.14,3.22,198.95,1.0,151741878.13,4640784.0,6358565.0,110748459.78,0.0,0.0,9920.0,4.36,0.0,0.0,0.0,0.01,142326.0,412.0,0.0,0.0,4.36,9920.0,0.0,19856.0,71738.0,125.28,1.92,0.0,0.0,11.62,11.62,35285256.0,842053358.87,0.0,947.16,11.68,11.12,0.1803,36.87,0.1833,26.975
2012-09-14,7369465.0,177691655.47,3.24,11.43,3.24,199.06,1.0,154756652.26,4545374.0,6418274.0,109597512.27,0.0,0.0,0.0,5.84,0.0,0.0,0.0,4.22,214156.0,159566.0,0.0,0.0,5.84,0.0,0.0,64156.0,154447.0,121.64,4.34,0.0,0.0,11.29,11.29,35725160.0,861400769.57,0.0,952.0,11.33,10.97,0.1758,36.4,0.183,27.255
2012-09-17,7675334.0,184896977.24,3.38,11.93,3.38,210.37,1.0,162428696.16,4663181.0,6742644.0,112334925.26,0.0,0.0,141708.0,10.65,0.0,0.0,0.0,0.61,324370.0,23901.0,0.0,0.0,10.65,141708.0,0.0,0.0,0.0,127.26,0.0,0.0,0.0,11.57,11.57,35634600.0,858429069.67,0.0,964.99,11.65,10.61,0.1787,37.05,0.1905,27.23
2012-09-18,7726389.0,182538315.56,3.4,12.14,3.4,211.34,1.0,159639462.7,4705142.0,6757138.0,111160426.32,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.04,40807.0,1350.0,0.0,0.0,1.1,0.0,0.0,43311.0,26313.0,128.46,0.79,0.0,0.0,11.65,11.65,35698512.0,843388321.32,0.0,968.86,11.71,10.58,0.1782,36.98,0.1912,26.705
2012-09-19,7617591.0,178586411.84,3.35,12.06,3.35,204.34,1.0,155746121.47,4623367.0,6643340.0,108389978.29,0.0,0.0,21342.0,0.69,0.0,5000.0,0.0,3.05,103600.0,108117.0,0.0,0.0,0.69,21342.0,0.13,5000.0,222398.0,123.25,6.35,0.0,0.0,11.43,11.43,35843384.0,840310452.04,0.0,954.41,11.44,10.67,0.182,37.63,0.1882,26.5
2012-09-20,9208024.0,218560664.19,4.05,14.48,4.05,246.51,1.0,195435947.57,4752613.0,8233773.0,112807509.4,0.0,0.0,134895.0,45.46,0.0,0.0,0.0,0.84,1712197.0,30179.0,0.0,0.0,45.46,134895.0,0.0,24530.0,121764.0,126.65,3.13,0.0,0.0,11.75,11.75,35692940.0,847203772.85,0.0,951.57,11.75,22.5,0.1814,32.73,0.2277,26.83
2012-09-21,9246898.0,220914964.4,4.07,14.24,4.07,248.88,1.0,198759531.64,4703846.0,8319532.0,112378223.66,0.0,0.0,0.0,2.76,0.0,3632.0,0.0,1.54,84354.0,58767.0,0.0,0.0,2.76,0.0,0.1,10000.0,2227.0,125.91,0.0,0.0,0.0,11.63,11.63,35727560.0,853556797.7,0.0,958.63,11.61,22.28,0.1799,32.53,0.2287,27.005
2012-09-24,9012023.0,213709087.3,3.97,13.22,3.97,243.95,1.0,194725048.29,4569482.0,8211474.0,108359668.82,0.0,0.0,62.0,0.22,0.0,0.0,0.0,4.8,8000.0,193664.0,0.0,0.0,0.22,62.0,0.0,59238.0,116058.0,123.65,2.82,0.0,0.0,11.41,11.41,35461704.0,840930875.99,0.0,956.84,11.44,22.76,0.1882,33.6,0.2251,26.805
2012-09-25,8923484.0,216819799.85,3.93,13.03,3.93,240.74,1.0,198200622.8,4506297.0,8157189.0,109492482.26,0.0,0.0,620.0,2.94,0.0,0.0,0.0,2.57,114563.0,89874.0,0.0,0.0,2.94,620.0,0.0,26069.0,168848.0,121.16,4.14,0.0,0.0,11.24,11.24,35579652.0,864502365.38,0.0,960.95,11.2,22.75,0.1896,33.69,0.2226,27.465
2012-09-26,8884796.0,209748833.54,3.91,12.81,3.91,243.05,1.0,191933158.85,4436624.0,8130138.0,104738106.4,0.0,0.0,6281.0,0.0,0.0,15000.0,0.0,2.07,0.0,77942.0,0.0,0.0,0.0,6281.0,0.4,1988.0,42051.0,121.93,0.0,0.0,0.0,11.27,11.27,34916052.0,824284674.48,0.0,952.32,11.35,22.55,0.1922,34.25,0.2258,26.685
2012-09-27,7486960.0,174994021.9,3.29,10.64,3.29,200.53,1.0,156524796.58,4522540.0,6696771.0,105706116.21,0.0,0.0,145000.0,5.39,0.0,0.0,0.0,2.26,210928.0,69615.0,0.0,0.0,5.39,145000.0,0.0,10531.0,1644295.0,120.18,46.93,0.0,0.0,11.26,11.26,35655980.0,833393439.39,0.0,946.71,11.26,10.38,0.1961,39.33,0.1863,26.42
2012-09-28,7774571.0,178518140.23,3.42,10.86,3.42,207.85,1.0,160652161.07,5004022.0,6996497.0,114901349.68,0.0,0.0,668855.0,8.63,0.0,0.0,0.0,4.98,299726.0,187373.0,0.0,0.0,8.63,668855.0,0.0,0.0,0.0,132.11,0.0,0.0,0.0,12.4,12.4,35362328.0,811982684.17,0.0,929.86,12.44,9.88,0.1941,38.98,0.1926,25.955
2012-10-01,7964911.0,190111224.54,3.5,10.9,3.5,209.57,1.0,170750739.87,4857662.0,7153783.0,115945560.63,0.0,0.0,29887.0,1.27,0.0,0.0,0.0,9.81,170286.0,360746.0,0.0,0.0,1.27,29887.0,0.0,184499.0,13000.0,126.45,0.34,0.0,0.0,12.04,12.04,35494472.0,847203130.89,0.0,927.26,12.0,9.75,0.1896,38.26,0.1974,26.98
2012-10-02,7935817.0,186889362.29,3.49,10.61,3.49,214.74,1.0,167903616.96,4885479.0,7129632.0,115053567.24,0.0,0.0,38351.0,1.7,0.0,0.0,0.0,0.74,24884.0,28632.0,0.0,0.0,1.7,38351.0,0.0,18098.0,49035.0,131.44,1.24,0.0,0.0,12.09,12.09,35512312.0,836318849.47,0.0,951.84,12.13,9.76,0.193,38.8,0.1964,26.62
2012-10-03,7907637.0,184931514.4,3.48,10.53,3.48,211.84,1.0,166095276.8,5026948.0,7102203.0,117562440.77,0.0,0.0,142220.0,3.55,0.0,0.0,0.0,0.12,172571.0,3660.0,0.0,0.0,3.55,142220.0,0.0,2909.0,200000.0,133.85,5.48,0.0,0.0,12.42,12.42,35432812.0,828647493.87,0.0,941.49,12.45,11.2,0.2002,39.55,0.1954,26.435
2012-10-04,7975917.0,187022268.73,3.51,10.55,3.51,211.63,1.0,167568842.77,4975849.0,7146289.0,116675558.29,0.0,0.0,9028.0,0.52,0.0,0.0,0.0,3.69,74020.0,139979.0,0.0,0.0,0.52,9028.0,0.0,79852.0,29934.0,130.79,0.93,0.0,0.0,12.3,12.3,35476632.0,831869263.86,0.0,935.79,12.26,11.25,0.2016,39.77,0.1972,26.505
2012-10-05,8083520.0,188901766.29,3.56,10.65,3.56,215.31,1.0,169517480.79,5031871.0,7254024.0,117588540.59,0.0,0.0,0.0,3.2,0.0,1000.0,0.0,0.0,119154.0,132.0,0.0,0.0,3.2,0.0,0.03,56154.0,12419.0,132.93,0.35,0.0,0.0,12.45,12.45,35374668.0,826661809.12,0.0,934.66,12.45,11.22,0.1982,39.41,0.2001,26.415
2012-10-08,7994872.0,182940088.25,3.52,10.55,3.52,212.48,1.0,164210270.03,4940920.0,7176339.0,113059013.43,0.0,0.0,6505.0,0.49,0.0,0.0,0.0,2.54,21310.0,97456.0,0.0,0.0,0.49,6505.0,0.0,0.0,98995.0,130.79,2.49,0.0,0.0,12.2,12.2,35558488.0,813655669.89,0.0,936.59,12.25,11.62,0.2003,39.55,0.1974,25.865
2012-10-09,7883147.0,177838051.8,3.47,10.51,3.47,206.05,1.0,159372543.8,4936980.0,7064614.0,111374671.18,0.0,0.0,1431.0,0.04,0.0,0.0,0.0,1.27,13909.0,43316.0,0.0,0.0,0.04,1431.0,0.0,37945.0,125634.0,128.16,5.41,0.0,0.0,12.18,12.18,35602712.0,803171238.72,0.0,919.82,12.23,11.04,0.201,39.68,0.1945,25.5
