DATE,MF FP Equity_DX_SI_QTY,MF FP Equity_DX_SHORT_INTEREST_VALUE,MF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MF FP Equity_DX_SI_MV,MF FP Equity_DX_DSS,MF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MF FP Equity_DX_SUPPLY_SI_QTY,MF FP Equity_DX_BROKER_SI_QTY,MF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MF FP Equity_DX_BROKER_SI_MV_NEW_x,MF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MF FP Equity_DX_SUPPLY_SI_QTY_INC_x,MF FP Equity_DX_BROKER_SI_MV_INC_x,MF FP Equity_DX_SUPPLY_SI_MV_NEW,MF FP Equity_DX_BROKER_SI_QTY_ADD,MF FP Equity_DX_BROKER_SI_QTY_NEW,MF FP Equity_DX_SUPPLY_SI_MV_DEC,MF FP Equity_DX_BROKER_SI_QTY_INC,MF FP Equity_DX_SUPPLY_SI_QTY_DEC,MF FP Equity_DX_BROKER_SI_MV_NEW_y,MF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MF FP Equity_DX_BROKER_SI_MV_INC_y,MF FP Equity_DX_SUPPLY_SI_QTY_INC_y,MF FP Equity_DX_BROKER_SI_MV_ADD,MF FP Equity_DX_SUPPLY_SI_QTY_ADD,MF FP Equity_DX_BROKER_SI_QTY_DEC,MF FP Equity_DX_SUPPLY_SI_MV,MF FP Equity_DX_BROKER_SI_MV_DEC,MF FP Equity_DX_SUPPLY_SI_MV_RMV,MF FP Equity_DX_BROKER_SI_MV_RMV,MF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MF FP Equity_DX_UTILIZATION_QUANTITY,MF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MF FP Equity_DX_ACTIVE_UTILIZATION_MV,MF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MF FP Equity_DX_BROKER_SI_CON_RATIO,MF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MF FP Equity_DX_DEMAND_SUPPLY_RATIO,MF FP Equity_PX_LAST
2008-07-15,4349231.0,200621721.21,8.64,15.75,8.64,276.87,2.0,128795717.61,2323337.0,2792132.0,107171099.42,0.0,0.0,22975.0,7.23,0.0,0.0,0.0,0.26,128500.0,8208.0,0.0,0.0,7.23,22975.0,0.0,7280.0,0.0,135.61,0.0,0.0,8.95,71.95,71.93,905647.0,41775766.78,0.0,51.32,72.54,14.47,0.1447,28.36,1.3466,56.02
2008-07-16,4341771.0,207928338.9,8.63,15.88,8.63,272.28,2.0,133533813.98,2334825.0,2788332.0,111815267.06,0.0,0.0,8347.0,1.54,0.0,0.0,0.0,0.08,22200.0,1000.0,0.0,0.0,1.54,8347.0,0.0,4141.0,26000.0,132.67,2.05,0.0,0.0,71.87,71.86,913905.0,43767105.3,0.0,53.51,71.26,14.76,0.1469,28.53,1.3362,58.16
2008-07-17,4411876.0,232174483.41,8.76,16.18,8.76,279.62,2.0,150945652.23,2358847.0,2868332.0,124134060.81,0.0,0.0,35360.0,3.11,0.0,0.0,0.0,0.73,81000.0,16338.0,0.0,0.0,3.11,35360.0,0.0,5000.0,1000.0,139.51,0.0,0.0,0.0,72.96,72.95,874076.0,45998152.21,0.0,56.46,71.19,14.74,0.144,27.91,1.3645,63.91
2008-07-18,4384392.0,239537038.86,8.71,15.79,8.71,291.64,2.0,158582288.27,2299990.0,2902628.0,125657740.92,0.0,0.0,5171.0,2.79,0.0,0.0,0.0,2.95,34296.0,52320.0,0.0,0.0,2.79,5171.0,0.0,0.0,0.0,148.18,0.0,0.68,0.0,70.59,70.59,958078.0,52343669.8,11708.0,63.86,69.88,15.01,0.1417,26.99,1.3457,66.35
2008-07-21,4456831.0,258797956.38,8.85,15.8,8.85,309.43,2.0,171148236.82,2337666.0,2947391.0,135742904.21,0.0,0.0,10356.0,9.49,0.0,0.0,0.0,0.0,54763.0,0.0,0.0,0.0,9.49,10356.0,0.0,27320.0,10000.0,156.66,0.0,0.0,0.0,71.3,71.3,941053.0,54644789.82,0.0,66.44,70.22,15.65,0.139,26.17,1.3593,70.52
2008-07-22,4462435.0,258719176.51,8.86,15.9,8.86,320.75,2.0,173316312.23,2321331.0,2989391.0,134584110.41,0.0,0.0,13863.0,4.05,0.0,0.0,0.0,1.82,42000.0,38110.0,0.0,0.0,4.05,13863.0,0.0,7912.0,0.0,164.11,0.0,0.0,0.0,72.1,72.1,898155.0,52072449.68,0.0,62.9,72.29,15.48,0.1396,26.53,1.3861,70.41
2008-07-23,4491433.0,264431592.24,8.92,16.09,8.92,326.49,2.0,182454161.96,2210545.0,3099027.0,130145086.01,0.0,0.0,20000.0,11.64,0.0,0.0,0.0,10.24,132836.0,144624.0,0.0,0.0,11.64,20000.0,0.0,13838.0,23200.0,156.88,0.9,0.0,0.0,67.52,67.52,1063333.0,62603369.19,0.0,75.73,67.44,16.26,0.1399,27.2,1.3718,71.5
2008-07-24,4382055.0,251064102.59,8.71,15.84,8.71,319.36,2.0,172271470.48,2171167.0,3006814.0,124394169.96,0.0,0.0,9781.0,0.0,0.0,0.0,0.0,3.29,0.0,49159.0,0.0,0.0,0.0,9781.0,0.0,0.0,92213.0,154.52,6.18,0.0,0.0,86.91,66.39,327021.0,18736239.94,0.0,22.92,87.08,15.84,0.1404,27.26,1.34,69.58
2008-07-25,4385843.0,253736882.3,8.71,16.04,8.71,316.28,2.0,174116362.22,2179167.0,3009602.0,126072693.57,0.0,0.0,17416.0,0.25,0.0,0.0,0.0,0.61,7788.0,9416.0,0.0,0.0,0.25,17416.0,0.0,0.0,5000.0,152.15,0.0,0.0,0.0,86.54,66.58,339029.0,19614054.01,0.0,23.86,86.44,16.0,0.1408,27.34,1.3399,70.26
2008-07-28,4413143.0,246485961.9,8.77,16.12,8.77,316.91,2.0,169619183.12,2169467.0,3036902.0,121170594.36,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.67,37000.0,9700.0,0.0,0.0,1.38,0.0,0.0,0.0,9700.0,151.47,0.57,0.0,0.0,83.83,64.48,418503.0,23374523.44,0.0,28.83,84.01,16.42,0.1415,27.35,1.3116,67.83
2008-07-29,4589915.0,253108840.67,9.12,16.74,9.12,324.23,2.0,170225850.91,2295555.0,3086902.0,126587369.21,0.0,0.0,8110.0,3.35,0.0,0.0,0.0,0.11,50000.0,1522.0,0.0,0.0,3.35,8110.0,0.0,119500.0,0.0,156.1,0.0,0.0,0.0,85.39,69.03,392734.0,21657143.42,0.0,26.42,85.52,16.17,0.1406,26.5,1.3802,66.97
2008-07-30,4507582.0,263489422.03,8.95,16.32,8.95,317.14,2.0,178656315.14,2203440.0,3056320.0,128801457.65,0.0,0.0,249.0,1.06,0.0,0.0,0.0,6.52,20000.0,92364.0,0.0,0.0,1.06,249.0,0.0,0.0,50582.0,149.44,2.39,0.0,0.0,82.93,66.22,453543.0,26511726.89,0.0,31.57,82.56,16.12,0.143,27.43,1.3546,70.99
2008-07-31,4398082.0,259333946.26,8.74,16.07,8.74,317.72,2.0,180806284.67,2083940.0,3066320.0,122880015.42,0.0,0.0,0.0,2.41,0.0,0.0,0.0,8.02,25000.0,119500.0,0.0,0.0,2.41,0.0,0.0,0.0,15000.0,147.7,0.05,0.0,0.0,82.13,62.09,453543.0,26743270.36,0.0,32.46,81.98,15.98,0.14,27.42,1.3104,71.61
2008-08-01,4421745.0,261967167.51,8.78,16.36,8.78,323.17,2.0,175181362.12,2228720.0,2956887.0,132040962.47,0.0,0.0,32414.0,2.15,0.0,0.0,0.0,0.42,30000.0,7972.0,0.0,0.0,2.15,32414.0,0.0,120338.0,139433.0,159.88,7.87,0.0,0.0,83.73,66.55,433203.0,25665198.44,0.0,31.17,83.69,14.48,0.1395,27.02,1.3204,71.95
2008-08-04,4543597.0,268475467.22,9.03,17.09,9.03,333.06,2.0,182957678.39,2230139.0,3096320.0,131776125.83,0.0,3700.0,337.0,10.61,0.27,0.0,0.0,0.19,139433.0,2618.0,0.0,3700.0,10.61,337.0,0.0,0.0,0.0,160.17,0.0,0.0,0.0,83.73,65.95,433203.0,25597423.77,0.0,31.12,83.73,16.04,0.1382,26.24,1.3436,71.76
2008-08-05,4608895.0,290170648.61,9.16,17.5,9.16,341.76,2.0,198907098.9,2232437.0,3159320.0,140551627.29,0.0,0.0,0.0,7.87,0.0,0.0,0.0,0.02,110000.0,320.0,0.0,0.0,7.87,0.0,0.0,2618.0,47000.0,163.15,3.35,0.0,0.0,83.75,65.51,433203.0,27273955.14,0.0,32.47,83.4,15.71,0.1302,24.56,1.3524,76.46
2008-08-06,4620295.0,292029714.82,9.18,17.93,9.18,353.41,2.0,200319593.4,2233837.0,3169320.0,141191586.7,0.0,0.0,1400.0,1.85,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,1.85,1400.0,0.0,0.0,0.0,171.33,0.0,0.0,0.0,84.7,66.22,403655.0,25513361.06,0.0,30.98,84.69,15.28,0.1288,24.33,1.3695,76.76
2008-08-07,4605078.0,292888033.69,9.15,18.11,9.15,355.76,2.0,199332403.29,2253837.0,3134103.0,143346516.0,0.0,0.0,20000.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.11,0.0,36617.0,173.65,2.75,0.0,0.0,84.46,66.57,414609.0,26369589.13,0.0,31.91,84.48,15.9,0.1297,24.16,1.3602,77.24
2008-08-08,4612977.0,291795079.9,9.16,18.69,9.16,359.63,2.0,196508994.22,2265696.0,3106603.0,143317199.58,0.0,7899.0,29500.0,0.0,0.62,0.0,0.0,2.2,0.0,30540.0,0.0,7899.0,0.0,29500.0,0.0,5000.0,27500.0,176.96,1.79,0.0,0.0,83.59,66.96,444841.0,28138535.08,0.0,34.15,83.83,16.12,0.1291,23.48,1.3633,76.82
2008-08-11,4610550.0,300031664.12,9.16,19.06,9.16,358.63,2.0,202004335.92,2272696.0,3104176.0,147895752.77,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,2427.0,176.01,0.17,0.0,0.0,85.69,67.01,379644.0,24705343.42,0.0,29.7,85.56,16.24,0.1294,23.5,1.3595,79.03
2008-08-12,4603808.0,294096158.12,9.15,19.53,9.15,361.13,2.0,198186788.03,2223779.0,3102434.0,142057370.86,0.0,0.0,297.0,1.23,0.0,0.0,0.0,3.66,2860.0,49214.0,0.0,0.0,1.23,297.0,0.0,0.0,4602.0,174.0,0.0,0.0,0.0,85.72,65.06,370494.0,23667551.3,0.0,28.86,85.77,16.07,0.1297,23.58,1.3469,77.58
2008-08-13,4524252.0,284543594.72,8.99,19.66,8.99,351.13,2.0,190170445.87,2222941.0,3023716.0,139807336.77,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.09,0.0,917.0,0.0,0.0,0.0,79.0,0.0,0.0,78718.0,170.7,5.58,0.0,0.0,85.78,64.82,368374.0,23168130.81,0.0,28.3,85.78,15.47,0.1305,24.15,1.3193,76.38
2008-08-14,4359072.0,276380335.89,8.66,19.26,8.66,337.15,2.0,181187998.99,2186779.0,2857698.0,138649399.35,0.0,0.0,30000.0,2.68,0.0,0.0,0.0,5.29,36000.0,67000.0,0.0,0.0,2.68,30000.0,0.0,838.0,202018.0,168.12,16.25,0.0,0.0,84.35,63.99,405597.0,25716261.42,0.0,31.08,84.4,14.83,0.1352,25.05,1.2756,77.0
2008-08-15,4380996.0,285273801.84,8.7,19.4,8.7,341.52,2.0,187564602.94,2186806.0,2880460.0,142396491.92,0.0,0.0,1583.0,2.53,0.0,0.0,0.0,0.17,31762.0,2421.0,0.0,0.0,2.53,1583.0,0.0,865.0,9000.0,170.69,0.63,0.0,0.0,85.87,64.86,359843.0,23431607.94,0.0,28.43,85.72,14.55,0.1332,24.75,1.2995,79.08
2008-08-18,4389107.0,283741930.02,8.72,19.82,8.72,345.23,2.0,187303250.09,2159206.0,2897330.0,139585860.57,0.0,0.0,5000.0,1.97,0.0,0.0,0.0,2.41,16870.0,32600.0,0.0,0.0,1.97,5000.0,0.0,0.0,0.0,170.26,0.0,0.0,0.0,85.93,64.49,353508.0,22853177.7,0.0,27.85,85.94,14.46,0.1335,24.86,1.311,78.51
2008-08-19,4279535.0,261188689.25,8.5,19.82,8.5,333.33,2.0,170142517.34,2145618.0,2787758.0,130951412.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,13588.0,0.0,0.0,0.0,0.0,0.0,0.0,109572.0,165.95,7.68,0.0,0.0,86.29,60.33,340841.0,20802216.6,0.0,25.32,86.76,14.49,0.1313,24.47,1.2033,74.12
2008-08-20,4138210.0,249564744.91,8.22,19.47,8.22,312.14,2.0,159548993.72,2145456.0,2645595.0,129386903.85,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.55,0.0,3842.0,0.0,0.0,0.0,42.0,0.0,3638.0,142163.0,158.7,12.32,0.0,0.0,90.25,60.25,231744.0,13975881.42,0.0,17.1,90.27,14.86,0.129,24.01,1.1622,73.24
2008-08-21,4077340.0,240354170.89,8.1,19.51,8.1,302.19,2.0,152366355.11,2145456.0,2584725.0,126471988.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60870.0,155.68,6.56,0.0,0.0,90.25,60.26,231744.0,13661023.36,0.0,16.85,90.23,15.11,0.1295,24.34,1.1452,71.59
2008-08-22,4077340.0,245088063.63,8.1,19.86,8.1,300.29,2.0,155367284.86,2145456.0,2584725.0,128962916.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.01,0.0,0.0,0.0,87.13,59.87,317005.0,19055104.95,0.0,23.16,87.0,15.11,0.1298,24.38,1.1378,73.0
2008-08-25,4042915.0,241820335.2,8.03,19.94,8.03,299.92,2.0,152542015.07,2145456.0,2550300.0,128326934.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34425.0,156.93,1.66,0.0,0.0,86.63,59.9,331204.0,19810424.48,0.0,24.1,86.69,15.27,0.1301,24.41,1.1288,72.64
2008-08-26,3979915.0,238904152.15,7.91,20.13,7.91,295.54,2.0,149426333.47,2143456.0,2489300.0,128666199.74,0.0,0.0,4804.0,0.0,0.0,0.0,0.0,0.16,0.0,2170.0,0.0,0.0,0.0,4804.0,0.0,0.0,61000.0,156.95,4.53,0.34,0.0,86.62,60.04,331204.0,19881331.84,4634.0,24.09,86.69,15.56,0.1285,23.68,1.1147,72.9
2008-08-27,3779390.0,225031048.57,7.51,19.26,7.51,279.46,2.0,138402380.09,2089779.0,2324464.0,124428852.18,0.0,0.0,31967.0,0.0,0.0,0.0,0.0,6.55,0.0,89644.0,0.0,0.0,0.0,31967.0,0.0,4000.0,164836.0,152.02,12.39,0.0,0.0,87.33,58.75,303115.0,18047961.78,0.0,22.01,87.35,16.18,0.1259,21.83,1.0626,72.31
2008-08-28,3801382.0,232006043.16,7.55,19.55,7.55,281.52,2.0,140542351.17,2143459.0,2302764.0,130819644.35,0.0,0.0,14700.0,0.19,0.0,0.0,0.0,2.77,4000.0,36700.0,0.0,0.0,0.19,14700.0,0.0,75680.0,25700.0,156.39,2.02,0.0,0.0,87.7,60.59,300572.0,18344517.97,0.0,22.1,87.62,16.05,0.1238,21.73,1.0746,74.12
2008-08-29,3641308.0,226254168.22,7.23,19.47,7.23,273.93,2.0,133431196.55,2060685.0,2147426.0,128041508.89,0.0,0.0,102.0,0.0,0.0,0.0,0.0,5.29,0.0,82876.0,0.0,0.0,0.0,102.0,0.0,0.0,155338.0,153.83,10.69,0.0,0.0,58.22,58.22,1479039.0,91900695.77,0.0,110.77,58.14,16.76,0.1265,22.04,1.0287,75.46
2008-09-01,3581759.0,215062848.39,7.12,19.59,7.12,270.61,2.0,127778383.9,2020480.0,2128082.0,121317538.09,0.0,0.0,59.0,2.02,0.0,0.0,0.0,2.96,24000.0,41102.0,0.0,0.0,2.02,59.0,0.0,838.0,43344.0,151.56,2.43,0.0,0.0,57.41,57.41,1498808.0,89994306.62,0.0,111.38,57.64,16.27,0.1257,22.34,1.0178,72.92
2008-09-02,3642109.0,226513868.12,7.24,20.35,7.24,272.97,2.0,136947977.22,2005583.0,2201982.0,124733324.34,0.0,0.0,0.0,5.48,0.0,0.0,0.0,2.41,73900.0,26017.0,0.0,0.0,5.48,0.0,0.0,11120.0,0.0,148.27,0.0,0.0,0.0,53.51,53.51,1742388.0,108364424.47,0.0,129.48,53.38,15.23,0.1265,22.88,0.9718,75.53
2008-09-03,3632874.0,213944050.51,7.22,20.27,7.22,273.33,2.0,129163321.5,1990695.0,2193256.0,117234275.57,0.0,0.0,177.0,1.04,0.0,0.0,0.0,0.65,7000.0,19903.0,0.0,0.0,1.04,177.0,0.0,4838.0,15726.0,148.53,2.06,0.0,0.0,55.72,55.72,1581947.0,93162644.47,0.0,116.24,56.1,15.46,0.1273,23.28,1.0169,71.52
2008-09-04,3633583.0,206266517.75,11.28,19.98,7.22,266.45,2.0,124515259.72,1989857.0,2193456.0,112957616.27,0.0,0.0,43591.0,0.0,0.0,0.0,0.0,3.73,200.0,48429.0,0.0,0.0,0.0,43591.0,0.0,4000.0,0.0,143.42,0.0,0.0,0.0,56.49,56.49,1532436.0,86991335.38,0.0,108.64,56.9,15.31,0.1284,23.54,1.0316,68.94
2008-09-05,3635010.0,196051099.67,11.27,19.53,7.22,257.81,2.0,119111151.65,1991284.0,2208456.0,107398168.9,0.0,0.0,16243.0,0.79,0.0,0.0,0.0,2.25,15000.0,26545.0,0.0,0.0,0.79,16243.0,0.0,11729.0,0.0,137.1,0.0,0.0,0.0,56.93,56.93,1506535.0,81253653.62,0.0,101.9,57.36,14.88,0.1294,24.07,1.0392,65.5
2008-09-08,3566342.0,202214539.74,11.06,18.86,7.08,247.29,2.0,120601637.8,1985502.0,2126982.0,112579604.84,0.0,0.0,2771.0,0.0,0.0,0.0,0.0,3.16,0.0,26391.0,0.0,0.0,0.0,2771.0,0.0,17838.0,81474.0,133.95,7.33,0.0,0.0,57.46,57.46,1470208.0,83362009.04,0.0,99.8,57.3,15.5,0.1265,22.88,1.032,68.86
2008-09-09,3529372.0,194335047.94,10.95,17.96,7.01,248.79,2.0,115648331.27,1973846.0,2100321.0,108684337.34,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,5.75,0.0,91656.0,0.0,0.0,0.0,80000.0,0.0,0.0,26661.0,136.19,1.85,0.0,0.0,56.78,56.78,1502719.0,82743040.1,0.0,102.54,57.05,15.82,0.1245,22.5,1.0152,66.87
2008-09-10,3467678.0,183713974.31,10.75,17.31,6.88,240.63,2.0,111219843.44,1876609.0,2099321.0,99420793.28,0.0,0.0,31688.0,0.0,0.0,0.0,0.0,10.82,0.0,152925.0,0.0,0.0,0.0,31688.0,0.0,24000.0,1000.0,126.54,0.39,0.0,0.0,54.32,54.32,1578083.0,83605196.25,0.0,103.64,54.97,14.85,0.125,23.25,1.0038,64.34
2008-09-11,3499362.0,180580536.45,10.85,17.12,6.95,235.52,2.0,109390399.61,1904346.0,2119811.0,98271577.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,4.71,23000.0,60688.0,0.0,0.0,0.99,0.0,0.0,127925.0,2510.0,123.21,0.49,2.87,0.0,57.51,57.51,1406966.0,72604856.27,39500.0,89.71,57.87,13.82,0.1285,24.14,1.0568,62.67
2008-09-12,3428493.0,180452293.46,10.63,16.73,6.81,225.88,2.0,108894878.58,1875777.0,2068942.0,98728001.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,28569.0,0.0,0.0,0.0,0.0,0.0,0.0,50869.0,118.2,4.4,0.0,0.0,57.63,57.63,1379364.0,72600234.95,0.0,88.04,57.31,13.68,0.1301,25.02,1.0533,63.92
2008-09-15,3413331.0,171868876.93,10.59,16.46,6.78,226.25,2.0,104187857.19,1845247.0,2069180.0,92912328.03,0.0,0.0,7979.0,0.15,0.0,0.0,0.0,1.56,238.0,38509.0,0.0,0.0,0.15,7979.0,0.0,0.0,0.0,117.79,0.0,0.0,0.0,97.02,58.09,56620.0,2850944.08,0.0,3.55,97.08,13.91,0.1298,25.13,1.0746,61.15
2008-09-16,3322860.0,158749417.7,10.31,15.68,6.6,214.7,2.0,97255863.43,1808247.0,2035709.0,86388881.36,0.0,0.0,20000.0,1.25,0.0,0.0,0.0,3.48,20000.0,54400.0,0.0,0.0,1.25,20000.0,0.0,0.0,53471.0,110.67,3.97,0.17,0.0,94.72,57.94,100869.0,4819009.83,2600.0,5.77,95.05,13.91,0.1327,26.23,1.0647,58.02
2008-09-17,3420745.0,158468446.83,10.61,15.56,6.79,213.67,2.0,106776596.26,1653891.0,2304910.0,76617677.73,0.0,0.0,2131.0,14.95,0.0,11851.0,0.0,15.04,287350.0,223304.0,0.0,0.0,14.95,2131.0,0.71,66817.0,30000.0,96.52,2.02,0.0,0.0,91.23,51.04,159079.0,7369447.9,0.0,8.94,91.52,13.12,0.1399,28.39,1.0557,56.26
2008-09-18,3487258.0,161090271.4,10.81,15.21,6.92,212.07,2.0,105987246.81,1772253.0,2294396.0,81867391.73,0.0,0.0,60600.0,2.65,0.0,0.0,0.0,1.79,45000.0,30977.0,0.0,0.0,2.65,60600.0,0.0,88739.0,55514.0,101.57,4.16,0.0,0.0,55.74,55.74,1407222.0,65005162.77,0.0,79.5,56.1,13.06,0.1337,27.76,1.0968,56.1
2008-09-19,3532828.0,186700112.33,10.96,14.71,7.01,217.23,2.0,124970128.87,1835580.0,2364744.0,97005286.47,0.0,0.0,38333.0,5.28,0.0,0.0,0.0,0.33,91700.0,5632.0,0.0,0.0,5.28,38333.0,0.0,40494.0,21352.0,107.77,2.09,0.56,0.0,59.16,59.16,1267068.0,66961011.95,9868.0,80.46,57.26,13.15,0.1313,27.61,1.1386,64.18
2008-09-22,3471428.0,177881316.81,10.77,13.91,6.89,227.2,2.0,120148293.53,1764180.0,2344744.0,90399300.09,0.0,0.0,10000.0,2.21,0.0,0.0,0.0,1.34,10000.0,31400.0,0.0,0.0,2.21,10000.0,0.0,0.0,30000.0,112.04,1.24,3.19,0.0,58.19,58.19,1267684.0,64958080.43,50000.0,80.16,58.29,12.2,0.1288,27.41,1.145,62.23
2008-09-23,3176293.0,157291898.35,9.85,12.58,6.31,209.77,2.0,109990377.02,1496615.0,2221104.0,74113255.44,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,11.35,0.0,182013.0,0.0,0.0,0.0,5500.0,0.0,0.0,123640.0,94.15,7.4,5.72,0.0,52.48,52.48,1354976.0,67099208.81,91052.0,82.97,53.16,12.16,0.1369,29.21,1.1139,60.14
2008-09-24,3042750.0,148473959.67,9.44,11.91,6.04,197.04,2.0,101736831.12,1434630.0,2084943.0,70004172.79,0.0,0.0,0.0,0.36,0.0,0.0,0.0,3.79,5500.0,61985.0,0.0,0.0,0.36,0.0,0.0,0.0,141661.0,88.12,9.8,0.0,0.0,50.34,50.34,1415319.0,69061873.67,0.0,85.02,50.89,12.76,0.1375,28.88,1.0677,59.26
2008-09-25,3067750.0,155377476.77,9.51,12.1,6.09,196.82,2.0,106865820.05,1410632.0,2109943.0,71446643.57,0.0,0.0,18615.0,1.8,0.0,0.0,0.0,2.87,30500.0,42613.0,0.0,0.0,1.8,18615.0,0.0,0.0,5500.0,86.33,0.47,0.0,0.0,49.73,49.73,1426062.0,72228152.64,0.0,87.26,49.73,12.55,0.1361,28.78,1.0815,61.51
2008-09-26,2999767.0,148574927.69,9.3,11.99,5.96,195.91,2.0,104484171.67,1352729.0,2109563.0,66999074.72,0.0,0.0,52445.0,2.77,0.0,0.0,0.0,5.74,41000.0,110348.0,0.0,0.0,2.77,52445.0,0.0,0.0,41380.0,84.5,2.78,0.0,0.0,48.78,48.78,1420224.0,70342022.6,0.0,86.93,49.29,11.17,0.1355,29.31,1.0818,60.15
2008-09-29,3030528.0,140266596.42,9.4,11.98,6.02,195.0,2.0,96894973.33,1390125.0,2093463.0,64341297.08,0.0,0.0,46861.0,0.1,0.0,0.0,0.0,0.61,1700.0,9465.0,0.0,0.0,0.1,46861.0,0.0,0.0,17800.0,84.62,1.06,0.0,0.0,78.18,50.3,388002.0,17958494.34,0.0,23.02,78.61,10.96,0.1345,29.26,1.0965,56.21
2008-09-30,2928867.0,134090131.0,9.08,11.26,5.82,180.81,2.0,93005503.11,1290452.0,2031475.0,59079800.39,0.0,0.0,25319.0,0.0,0.0,0.0,0.0,9.02,4000.0,120000.0,0.0,0.0,0.0,25319.0,0.0,11121.0,65988.0,73.44,4.99,0.98,0.0,78.05,49.09,363002.0,16619049.53,16113.0,21.09,77.69,11.39,0.143,31.0,1.1141,55.6
2008-10-01,2875618.0,136222215.76,8.92,10.73,5.71,175.33,2.0,94213586.26,1260852.0,1988826.0,59728396.88,0.0,0.0,0.0,0.0,0.0,11851.0,0.0,1.66,2500.0,29600.0,0.0,0.0,0.0,0.0,0.69,0.0,57000.0,70.72,3.26,0.0,0.0,48.17,48.17,1356576.0,64262982.28,0.0,76.79,47.94,11.04,0.146,31.72,1.0986,57.53
2008-10-02,2947729.0,141240187.02,9.14,10.93,5.85,182.13,2.0,96502173.83,1320459.0,2014032.0,63269681.89,0.0,0.0,36794.0,3.64,0.0,0.0,0.0,0.67,60000.0,15298.0,0.0,0.0,3.64,36794.0,0.0,38111.0,34794.0,75.38,0.89,0.0,0.0,50.51,50.51,1293729.0,61988916.19,0.0,74.4,50.32,10.58,0.1396,30.6,1.1276,58.19
2008-10-03,2975284.0,142094998.91,9.23,10.86,5.91,186.6,2.0,96187078.23,1348014.0,2014032.0,64379080.41,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.92,0.0,16245.0,0.0,0.0,0.0,1800.0,0.0,42000.0,0.0,78.66,0.0,0.0,0.0,51.69,51.69,1259939.0,60172753.54,0.0,73.25,51.78,11.01,0.1375,29.97,1.1409,58.0
2008-10-06,2994392.0,125378186.49,9.29,10.88,5.95,185.96,2.0,84795976.17,1345122.0,2025172.0,56321602.84,0.0,25000.0,6858.0,2.11,1.27,0.0,0.0,2.17,34000.0,36850.0,0.0,25000.0,2.11,6858.0,0.0,2100.0,22860.0,76.38,1.52,0.0,0.0,51.45,51.45,1269163.0,53141123.57,0.0,71.04,51.81,11.37,0.1394,30.17,1.1454,50.85
2008-10-07,2915834.0,121608692.23,9.04,10.25,5.79,166.0,2.0,81072739.53,1378896.0,1943896.0,57508671.37,0.0,0.0,14291.0,0.0,0.0,0.0,0.0,0.86,5080.0,2661.0,0.0,0.0,0.0,14291.0,0.0,33040.0,86356.0,69.97,7.65,0.71,0.0,77.7,52.97,395728.0,16504356.75,10896.0,20.6,77.25,10.69,0.1486,32.04,1.1202,50.65
2008-10-08,2841388.0,109262163.38,8.81,9.84,5.64,159.3,2.0,74411062.24,1313269.0,1935077.0,50500182.32,0.0,0.0,11459.0,0.98,0.0,0.0,0.0,3.73,18600.0,72566.0,0.0,0.0,0.98,11459.0,0.0,0.0,27419.0,65.03,1.76,0.23,0.0,75.89,51.09,417219.0,16043655.62,4520.0,20.95,75.63,10.09,0.1573,33.66,1.1054,46.7
