DATE,BNP FP Equity_DX_SI_QTY,BNP FP Equity_DX_SHORT_INTEREST_VALUE,BNP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BNP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BNP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BNP FP Equity_DX_SI_MV,BNP FP Equity_DX_DSS,BNP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BNP FP Equity_DX_SUPPLY_SI_QTY,BNP FP Equity_DX_BROKER_SI_QTY,BNP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BNP FP Equity_DX_BROKER_SI_MV_NEW_x,BNP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BNP FP Equity_DX_SUPPLY_SI_QTY_INC_x,BNP FP Equity_DX_BROKER_SI_MV_INC_x,BNP FP Equity_DX_SUPPLY_SI_MV_NEW,BNP FP Equity_DX_BROKER_SI_QTY_ADD,BNP FP Equity_DX_BROKER_SI_QTY_NEW,BNP FP Equity_DX_SUPPLY_SI_MV_DEC,BNP FP Equity_DX_BROKER_SI_QTY_INC,BNP FP Equity_DX_SUPPLY_SI_QTY_DEC,BNP FP Equity_DX_BROKER_SI_MV_NEW_y,BNP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BNP FP Equity_DX_BROKER_SI_MV_INC_y,BNP FP Equity_DX_SUPPLY_SI_QTY_INC_y,BNP FP Equity_DX_BROKER_SI_MV_ADD,BNP FP Equity_DX_SUPPLY_SI_QTY_ADD,BNP FP Equity_DX_BROKER_SI_QTY_DEC,BNP FP Equity_DX_SUPPLY_SI_MV,BNP FP Equity_DX_BROKER_SI_MV_DEC,BNP FP Equity_DX_SUPPLY_SI_MV_RMV,BNP FP Equity_DX_BROKER_SI_MV_RMV,BNP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BNP FP Equity_DX_UTILIZATION_QUANTITY,BNP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BNP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BNP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BNP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BNP FP Equity_DX_ACTIVE_UTILIZATION_MV,BNP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BNP FP Equity_DX_BROKER_SI_CON_RATIO,BNP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BNP FP Equity_DX_DEMAND_SUPPLY_RATIO,BNP FP Equity_PX_LAST
2011-04-14,34687608.0,1401709969.62,3.29,6.76,2.89,1850.62,1.0,877442533.84,17833972.0,21713752.0,720662443.79,0.0,0.0,267024.0,21.36,0.0,35000.0,0.0,13.64,393931.0,258071.0,0.0,0.0,21.36,267024.0,1.87,281725.0,67819.0,949.66,3.74,0.0,0.0,8.0,8.0,205071104.0,8286827127.38,0.0,10913.87,8.0,19.12,0.1135,20.22,0.1556,52.64
2011-04-15,32762520.0,1310336840.11,3.11,6.4,2.73,1729.31,1.0,839936180.42,16521641.0,21001032.0,660782957.52,0.0,0.0,73236.0,1.12,0.0,0.0,0.0,73.74,25000.0,1387567.0,0.0,0.0,1.12,73236.0,0.0,2000.0,737720.0,868.88,45.07,0.0,0.0,7.43,7.43,205866688.0,8233637261.03,0.0,10794.16,7.45,19.03,0.1186,20.95,0.1473,52.1
2011-04-18,32274208.0,1254386727.06,3.06,6.31,2.69,1688.72,1.0,796548472.26,16066244.0,20494454.0,624439280.66,0.0,0.0,28962.0,2.31,0.0,0.0,0.0,30.23,44738.0,537943.0,0.0,0.0,2.31,28962.0,0.0,53584.0,551317.0,832.45,29.92,0.0,0.0,7.26,7.26,205206304.0,7975658583.03,0.0,10613.97,7.27,19.33,0.1229,21.5,0.1459,50.63
2011-04-19,32749136.0,1260275461.72,3.11,6.28,2.73,1675.6,1.0,809780633.67,16224411.0,21042714.0,624359282.76,0.0,0.0,358167.0,37.39,0.0,16700.0,0.0,10.44,753168.0,200000.0,0.0,0.0,37.39,358167.0,0.85,0.0,221608.0,819.08,14.29,0.0,0.0,7.32,7.32,205425952.0,7905347075.59,0.0,10343.88,7.34,18.86,0.1271,22.91,0.1478,50.13
2011-04-20,33925212.0,1316211669.29,3.22,6.53,2.83,1730.95,1.0,852648346.8,16606418.0,21976918.0,644286649.02,0.0,4017.0,301663.0,58.43,0.2,0.0,0.0,38.2,1048165.0,717415.0,0.0,4017.0,58.43,301663.0,0.0,793742.0,113961.0,833.75,7.33,0.0,0.0,7.53,7.53,203805024.0,7907114945.9,0.0,10217.29,7.54,17.93,0.1283,24.38,0.1539,50.54
2011-04-21,36058456.0,1423334996.85,3.42,6.92,3.01,1843.46,1.0,918546533.18,17377988.0,23270256.0,685961109.8,0.0,0.0,822225.0,69.65,0.0,0.0,0.0,15.1,1391677.0,329066.0,0.0,0.0,69.65,822225.0,0.0,278412.0,98338.0,882.51,11.43,0.0,0.0,7.78,7.78,205860208.0,8125917496.47,0.0,10457.09,7.78,17.13,0.1327,26.33,0.1615,51.42
2011-04-22,36734700.0,1450028368.07,3.49,7.03,3.06,1888.63,1.0,945239904.4,17377988.0,23946500.0,685961109.8,0.0,0.0,0.0,34.74,0.0,0.0,0.0,0.04,676242.0,798.0,0.0,0.0,34.74,0.0,0.0,798.0,0.0,893.89,0.0,0.0,0.0,7.79,7.79,205742288.0,8121262841.73,0.0,10572.68,7.8,16.71,0.1292,25.67,0.1646,0.0
2011-04-25,36621744.0,1445569657.25,3.47,7.01,3.05,1888.79,1.0,939172037.75,17418756.0,23792778.0,687570344.57,0.0,0.0,37267.0,7.3,0.0,0.0,0.0,0.0,121935.0,0.0,0.0,0.0,7.3,37267.0,0.0,3500.0,275656.0,895.56,14.16,0.0,0.0,8.12,8.12,197084896.0,7779529712.2,0.0,10124.25,8.13,16.99,0.1297,25.67,0.1707,0.0
2011-04-26,36451740.0,1447253835.24,3.46,6.98,3.04,1884.77,1.0,920906904.73,17316024.0,23194728.0,687503042.25,0.0,0.0,406300.0,15.43,0.0,0.0,0.0,26.26,300000.0,511567.0,0.0,0.0,15.43,406300.0,0.0,2535.0,898049.0,893.49,44.33,0.0,0.0,7.83,7.83,203809760.0,8091917061.31,0.0,10480.63,7.86,17.23,0.1348,27.02,0.1648,51.72
2011-04-27,38664568.0,1548170093.84,3.67,7.54,3.23,2007.8,1.0,920215037.31,20046408.0,22981788.0,802679325.28,0.0,0.0,494479.0,78.32,0.0,0.0,0.0,8.92,1524352.0,170016.0,0.0,0.0,78.32,494479.0,0.0,2405921.0,1737292.0,1037.48,86.49,0.0,0.0,9.0,9.0,202590912.0,8111953849.9,0.0,10472.19,9.01,16.72,0.1095,20.83,0.1737,52.16
2011-04-28,38298552.0,1559092600.97,3.63,7.62,3.19,2004.12,1.0,919336164.43,20169528.0,22583164.0,821079655.18,0.0,0.0,222310.0,36.65,0.0,0.0,0.0,15.21,675775.0,335513.0,0.0,0.0,36.65,222310.0,0.0,236323.0,1074401.0,1055.29,55.65,0.0,0.0,9.11,9.11,201119936.0,8187374920.21,0.0,10519.2,9.12,16.94,0.1028,17.79,0.1731,53.03
2011-04-29,41899900.0,1718565502.05,3.98,8.6,3.5,2224.12,1.0,1071624371.37,20924052.0,26126996.0,858220519.15,0.0,0.0,350411.0,184.25,0.0,167669.0,0.0,23.11,3398825.0,461342.0,0.0,0.0,184.25,350411.0,8.89,865454.0,22660.0,1112.12,1.18,0.0,0.0,9.5,9.5,199417056.0,8179286178.79,0.0,10601.25,9.49,15.21,0.0935,15.71,0.1902,53.43
2011-05-02,43407680.0,1779075687.31,4.12,9.3,3.62,2315.82,1.0,1114086327.07,21062712.0,27182600.0,863261036.48,0.0,0.0,181544.0,64.76,0.0,0.0,0.0,10.19,1201752.0,196655.0,0.0,0.0,64.76,181544.0,0.0,153771.0,146150.0,1125.19,7.65,0.0,0.0,9.62,9.62,197938624.0,8112568871.17,0.0,10571.91,9.62,14.62,0.0912,14.98,0.1982,53.39
2011-05-03,52296040.0,2145776292.45,4.96,11.58,4.36,2790.58,1.0,1427528532.38,22827860.0,34791180.0,936657551.8,0.0,0.0,2759992.0,375.29,0.0,699000.0,0.0,151.17,7041695.0,2828842.0,0.0,0.0,375.29,2759992.0,37.43,1834000.0,132114.0,1218.95,6.03,0.0,0.0,10.28,10.28,199165376.0,8172021095.63,0.0,10640.99,10.28,12.29,0.1027,22.12,0.2356,53.45
2011-05-04,55582792.0,2306237265.8,5.27,12.7,4.64,2986.22,1.0,1518390175.4,26362472.0,36594832.0,1093829819.58,0.0,0.0,1405554.0,111.21,0.0,0.0,0.0,12.17,2069162.0,229595.0,0.0,0.0,111.21,1405554.0,0.0,2358653.0,265508.0,1418.15,13.91,0.0,0.0,11.73,11.73,198346112.0,8229762819.77,0.0,10643.88,11.76,11.77,0.1088,24.75,0.2474,54.05
2011-05-05,56852268.0,2355855256.07,5.39,12.57,4.74,3089.06,1.0,1502646839.47,28493060.0,36262364.0,1180700920.54,0.0,0.0,603926.0,11.98,0.0,0.0,0.0,6.73,151106.0,134239.0,0.0,0.0,11.98,603926.0,0.0,1700465.0,483576.0,1550.0,22.45,2.14,0.0,12.62,12.62,197320976.0,8176624694.08,39564.0,10715.52,12.64,11.33,0.1044,24.08,0.2518,53.98
2011-05-06,57876688.0,2418298652.79,5.49,12.83,4.83,3147.17,1.0,1537828792.33,31208338.0,36804568.0,1303997936.81,0.0,0.0,331518.0,61.31,0.0,0.0,0.0,36.09,1065937.0,664368.0,0.0,0.0,61.31,331518.0,0.0,3048127.0,523731.0,1698.04,28.57,0.0,0.0,13.67,13.67,197048512.0,8233403941.56,0.0,10729.14,13.66,11.02,0.1032,23.65,0.2536,54.43
2011-05-09,58156204.0,2363458153.58,5.52,12.78,4.85,3161.06,1.0,1478172972.92,31909788.0,36372520.0,1296808310.04,0.0,0.0,870688.0,25.24,0.0,0.0,0.0,20.89,460000.0,403689.0,0.0,0.0,25.24,870688.0,0.0,234450.0,892048.0,1729.76,49.77,0.0,0.0,13.76,13.76,199914576.0,8124494072.33,0.0,10810.31,13.79,11.02,0.1047,23.85,0.2509,52.94
2011-05-10,75054472.0,3118764127.0,7.12,16.31,6.26,4005.51,2.0,1990576769.58,36749004.0,47904132.0,1527043923.22,0.0,0.0,3981076.0,621.06,0.0,0.0,0.0,183.17,12158829.0,3298896.0,0.0,0.0,621.06,3981076.0,0.0,4157038.0,627218.0,1958.22,36.0,0.0,0.0,15.84,15.84,195317776.0,8116106301.49,0.0,10391.11,15.86,8.54,0.1462,33.46,0.3234,54.13
2011-05-11,77376368.0,3244351983.11,7.34,16.56,6.45,4206.06,2.0,1993459315.77,41743452.0,47543128.0,1750281833.83,0.0,0.0,3055249.0,101.07,0.0,0.0,0.0,4.53,1619043.0,109159.0,0.0,0.0,101.07,3055249.0,0.0,2048357.0,1980049.0,2274.19,83.25,0.0,0.0,18.17,18.17,187941040.0,7880272770.51,0.0,10236.68,18.18,8.8,0.1303,30.48,0.3369,54.62
2011-05-12,106714880.0,4435179087.05,10.12,22.48,8.9,5811.77,2.0,3063469978.12,46098432.0,73710176.0,1915897778.76,0.0,0.0,1977447.0,1147.62,0.0,5293368.0,0.0,130.29,20898092.0,2414570.0,0.0,0.0,1147.62,1977447.0,284.76,4792105.0,24414.0,2514.96,1.17,0.0,0.0,20.33,20.33,180643936.0,7507745940.87,0.0,9837.42,20.36,12.09,0.1565,34.48,0.4706,54.14
2011-05-13,118032976.0,4858454008.27,11.2,24.5,9.85,6410.9,2.0,3330124584.75,54978688.0,80903208.0,2263023742.47,0.0,628593.0,2077932.0,552.48,34.29,2065000.0,0.0,29.32,10031558.0,519888.0,0.0,628593.0,552.48,2077932.0,111.79,6693616.0,4903520.0,2983.29,280.66,0.0,0.0,24.01,24.01,173992544.0,7161852572.5,0.0,9401.92,24.09,11.12,0.1287,30.47,0.5155,53.62
2011-05-16,126673376.0,5161598130.14,12.02,26.2,10.57,6823.06,3.0,3589770357.46,56850756.0,88098360.0,2316514844.18,0.0,0.0,1593623.0,370.34,0.0,482615.0,0.0,69.67,7345528.0,1250937.0,0.0,0.0,370.34,1593623.0,28.02,1554653.0,632990.0,3051.7,34.69,1.37,0.0,24.97,24.97,170868880.0,6962445616.89,25270.0,9137.44,25.04,10.22,0.1186,28.86,0.5563,53.08
2011-05-17,160564128.0,6511740194.62,15.23,33.5,13.39,8555.31,3.0,4448440481.32,78177528.0,109688032.0,3170519827.4,0.0,0.0,6927593.0,1109.27,0.0,372142.0,0.0,119.21,21752906.0,2214845.0,0.0,0.0,1109.27,6927593.0,19.66,16614024.0,535380.0,4155.59,28.1,0.0,0.0,33.8,33.8,153116192.0,6209686274.96,0.0,8110.51,33.88,13.54,0.1123,26.3,0.6942,52.83
2011-05-18,196172096.0,8041673167.19,18.61,41.24,16.36,10458.84,4.0,5578122727.64,96095896.0,136075168.0,3939254379.69,0.0,0.0,10801394.0,1460.29,0.0,0.0,0.0,59.83,26889980.0,1140980.0,0.0,0.0,1460.29,10801394.0,0.0,8257957.0,502851.0,5089.36,29.67,0.0,0.0,42.19,42.19,131687032.0,5398240082.53,0.0,6986.3,42.15,10.94,0.0907,21.9,0.8612,53.4
2011-05-19,209666320.0,8746136191.78,19.89,44.24,17.49,11301.85,4.0,6196774494.14,101258448.0,148551872.0,4223950593.38,0.0,22668.0,4473520.0,656.92,1.2,1429000.0,0.0,96.74,11113542.0,1848447.0,0.0,22668.0,656.92,4473520.0,85.03,2514812.0,65837.0,5417.57,3.48,0.0,0.0,45.24,45.24,122558128.0,5112457160.01,0.0,6590.34,45.12,10.31,0.0845,20.49,0.9368,54.34
2011-05-20,243058320.0,10154595720.14,23.06,50.53,20.27,13254.42,5.0,6936094205.38,116454424.0,166020928.0,4865283342.46,0.0,5400.0,9369282.0,1084.44,0.29,0.0,0.0,7.03,18188962.0,191884.0,0.0,5400.0,1084.44,9369282.0,0.0,6367592.0,719897.0,6321.46,46.41,18.84,0.0,51.66,51.66,108965992.0,4552428388.39,354417.0,5855.51,51.91,9.81,0.0806,18.86,1.0782,52.32
2011-05-23,246052320.0,10093027130.99,23.34,50.36,20.52,13076.07,5.0,6804190796.37,119104000.0,165875600.0,4885627184.53,0.0,387128.0,2077523.0,0.0,20.4,0.0,0.0,39.81,877663.0,580627.0,0.0,387128.0,0.0,2077523.0,0.0,818649.0,1022986.0,6256.22,146.4,2.92,0.0,52.74,52.74,106707520.0,4377125541.6,53095.0,5570.08,52.9,9.68,0.0782,18.07,1.0896,51.37
2011-05-24,241424704.0,9893563964.89,22.9,50.09,20.14,12617.6,5.0,6947391950.68,120155024.0,169531632.0,4923942728.11,0.0,0.0,1153984.0,140.19,0.0,84512.0,0.0,35.57,4739515.0,518955.0,0.0,0.0,140.19,1153984.0,4.34,438514.0,1168000.0,6185.24,75.85,1.16,0.0,53.57,53.57,104151744.0,4268129666.3,22523.0,5346.01,53.64,10.01,0.0808,18.84,1.0763,51.32
2011-05-25,218735088.0,9164608771.06,20.75,45.28,18.25,11462.97,4.0,6349250133.71,112652640.0,151539888.0,4719944029.4,0.0,8040.0,3305318.0,72.63,0.42,86700.0,0.0,552.54,1198573.0,10906816.0,0.0,8040.0,72.63,3305318.0,4.45,91075.0,19277022.0,5832.52,1013.05,0.0,0.0,49.14,49.14,116603136.0,4885462742.58,0.0,6041.03,49.12,10.53,0.0856,20.81,0.9541,52.47
2011-05-26,192066384.0,8021165174.82,18.22,39.27,16.02,10185.59,4.0,5843517358.2,102645392.0,139922720.0,4286724342.49,0.0,0.0,747003.0,115.98,0.0,0.0,0.0,569.02,2034094.0,11142618.0,0.0,0.0,115.98,747003.0,0.0,394193.0,13651253.0,5384.76,660.5,0.31,0.0,44.59,44.59,127570688.0,5327666084.0,5827.0,6671.29,44.66,9.81,0.0937,22.83,0.8343,52.3
2011-05-27,166948352.0,7132147709.9,15.84,33.99,13.93,8846.46,3.0,5443611668.49,81697184.0,127423328.0,3490159542.1,0.0,0.0,959410.0,18.51,0.0,0.0,0.0,1150.53,367007.0,21953616.0,0.0,0.0,18.51,959410.0,0.0,71218.0,12866401.0,4277.6,709.75,1.32,0.0,35.46,35.46,148700560.0,6352589562.93,25215.0,7826.32,35.34,11.6,0.111,25.84,0.7246,53.5
2011-05-30,163460512.0,6945292240.49,15.51,32.61,13.64,8729.83,3.0,5288978220.49,79727736.0,124478432.0,3387560820.76,0.0,0.0,533664.0,0.0,0.0,0.0,0.0,126.19,0.0,2520692.0,0.0,0.0,0.0,533664.0,0.0,17576.0,2944898.0,4266.47,136.6,0.0,0.0,34.49,34.49,151460128.0,6435406563.15,0.0,8074.76,34.57,11.65,0.114,26.21,0.707,53.21
2011-05-31,134886816.0,5840007800.16,12.8,27.47,11.25,7228.03,3.0,4432596169.07,66234992.0,102379792.0,2867684784.88,0.0,0.0,2077658.0,124.89,0.0,0.0,0.0,851.95,2296091.0,15925091.0,0.0,0.0,124.89,2077658.0,0.0,354690.0,24394730.0,3528.63,1290.19,0.0,0.0,28.5,28.5,166180816.0,7194900809.86,0.0,8894.05,28.4,14.38,0.1218,26.17,0.5804,54.22
2011-06-01,105791752.0,4544838924.15,10.04,21.59,8.82,5730.32,2.0,3427638325.47,45198720.0,79786296.0,1941747802.58,0.0,0.0,240337.0,14.52,0.0,0.0,0.0,1128.47,200843.0,21606282.0,0.0,0.0,14.52,240337.0,0.0,369274.0,22794344.0,2452.53,1195.47,2.09,0.0,19.93,19.93,181638336.0,7803226281.48,39600.0,9830.14,19.97,11.54,0.1386,30.62,0.4664,53.8
2011-06-02,88376800.0,3698595548.86,8.38,18.48,7.37,4735.74,2.0,2832439988.25,35305380.0,67680280.0,1477540726.97,0.0,0.0,108081.0,1.05,0.0,258000.0,0.0,556.49,27918.0,10111355.0,0.0,0.0,1.05,108081.0,13.45,109934.0,12391935.0,1882.77,693.51,0.0,0.0,15.69,15.69,189747424.0,7940986523.78,0.0,10099.43,15.71,13.67,0.1411,31.31,0.3927,52.41
2011-06-03,86137664.0,3683299004.24,8.17,18.09,7.19,4539.58,2.0,2822139328.76,34317952.0,65998576.0,1467456540.6,0.0,0.0,4584158.0,73.21,0.0,1097040.0,0.0,332.95,1348646.0,6243246.0,0.0,0.0,73.21,4584158.0,59.05,671657.0,4127389.0,1801.38,270.84,0.0,0.0,15.11,15.11,192775280.0,8243188448.51,0.0,10145.68,15.08,14.78,0.1476,31.86,0.3793,53.55
2011-06-06,71747152.0,3007796021.23,6.81,15.12,5.98,3831.29,2.0,2205033158.43,32020184.0,52598264.0,1342355471.26,0.0,0.0,448392.0,23.26,0.0,350000.0,0.0,143.77,428885.0,2763673.0,0.0,0.0,23.26,448392.0,18.74,17516.0,14179197.0,1702.68,719.12,0.0,0.0,14.35,14.35,191148512.0,8013359664.2,0.0,10132.37,14.39,17.78,0.1214,24.19,0.3215,52.5
2011-06-07,65837380.0,2767405699.55,6.25,14.03,5.49,3476.79,2.0,2053957268.81,27114244.0,48864236.0,1139719007.42,0.0,0.0,73906.0,69.25,0.0,0.0,0.0,275.02,1590974.0,5136832.0,0.0,0.0,69.25,73906.0,0.0,276985.0,5325000.0,1422.95,293.79,6.33,0.0,11.98,11.98,199309120.0,8377751281.42,120000.0,10460.75,11.97,16.25,0.1277,26.71,0.2908,52.64
2011-06-08,58767396.0,2450047765.22,5.58,12.62,4.9,3116.37,1.0,1728610011.59,24941766.0,41462828.0,1039837090.09,0.0,0.0,414521.0,9.65,0.0,420000.0,0.0,156.88,208781.0,3007201.0,0.0,0.0,9.65,414521.0,32.48,420202.0,8030189.0,1314.52,423.25,0.0,0.0,11.11,11.11,199514208.0,8317866244.05,0.0,10490.02,11.14,18.28,0.1053,19.03,0.2618,52.21
2011-06-09,54266264.0,2268459447.63,5.15,11.78,4.53,2863.43,1.0,1573213493.13,24029358.0,37634536.0,1004484557.4,0.0,0.0,402807.0,22.24,0.0,0.0,0.0,76.7,399654.0,1433615.0,0.0,0.0,22.24,402807.0,0.0,118400.0,4227945.0,1260.88,232.99,0.0,0.0,10.72,10.72,200137904.0,8366242407.22,0.0,10491.61,10.73,13.6,0.1004,20.67,0.2421,52.35
2011-06-10,52227376.0,2152367750.87,4.95,11.39,4.36,2756.98,1.0,1529114421.28,22615344.0,37104084.0,932011922.26,0.0,0.0,637974.0,31.19,0.0,252596.0,0.0,118.21,571813.0,2231654.0,0.0,0.0,31.19,637974.0,13.25,179666.0,1354863.0,1184.82,69.48,0.0,0.0,10.07,10.07,201997104.0,8324600730.82,0.0,10553.29,10.09,14.2,0.1019,20.76,0.2325,51.61
2011-06-13,40380500.0,1657691485.12,3.83,8.77,3.37,2108.95,1.0,1126606633.31,18861552.0,27443550.0,774300321.85,0.0,0.0,39290.0,0.0,0.0,0.0,0.0,208.29,6624.0,3858347.0,0.0,0.0,0.0,39290.0,0.0,70000.0,9667158.0,972.9,514.77,0.25,0.0,8.51,8.51,202659504.0,8319533788.81,4736.0,10436.79,8.53,12.11,0.0918,18.67,0.1823,51.41
2011-06-14,37689800.0,1583348610.69,3.58,8.2,3.14,1977.79,1.0,1064945005.75,16970608.0,25349796.0,712935292.82,0.0,0.0,122184.0,31.69,0.0,0.0,0.0,103.05,681079.0,2013126.0,0.0,0.0,31.69,122184.0,0.0,0.0,2774833.0,877.82,137.95,0.0,0.0,7.66,7.66,204471168.0,8589834379.04,0.0,10593.53,7.65,12.47,0.0927,19.32,0.1702,52.61
2011-06-15,40771524.0,1670162472.08,3.87,8.93,3.4,2167.04,1.0,1143328860.49,17751032.0,27910614.0,727152300.88,0.0,0.0,562593.0,30.15,0.0,3300000.0,0.0,13.84,420362.0,341392.0,0.0,0.0,30.15,562593.0,174.08,559222.0,1159544.0,933.58,54.01,0.0,0.0,7.98,7.98,204679936.0,8384497667.88,0.0,10734.27,8.0,11.5,0.0833,17.34,0.1833,51.3
2011-06-16,38642144.0,1577071945.6,3.67,8.74,3.22,2021.92,1.0,1086770667.27,16799784.0,26628556.0,685636595.08,0.0,0.0,310402.0,1.98,0.0,6700.0,0.0,67.87,81400.0,1162559.0,0.0,0.0,1.98,310402.0,0.34,8265.0,1370157.0,860.81,76.91,5.77,0.0,7.45,7.45,208560768.0,8511829368.64,107356.0,10694.0,7.45,12.08,0.0814,16.68,0.1715,51.11
2011-06-17,39117640.0,1630525364.94,3.71,8.68,3.26,2038.66,1.0,1150642303.1,16153989.0,27604852.0,673340436.93,0.0,0.0,819468.0,12.49,0.0,1186825.0,0.0,114.91,266718.0,2235325.0,0.0,0.0,12.49,819468.0,60.66,811000.0,477249.0,828.82,32.56,2.11,0.0,7.21,7.21,207975408.0,8668957995.09,40938.0,10682.22,7.2,12.04,0.0816,17.36,0.1745,52.2
2011-06-20,39569436.0,1635138803.49,3.75,8.47,3.3,2082.99,1.0,1094578425.43,17072800.0,26488180.0,705504060.36,0.0,0.0,955239.0,23.0,0.0,0.0,0.0,21.52,450000.0,426795.0,0.0,0.0,23.0,955239.0,0.0,390368.0,1566672.0,889.11,76.2,0.0,0.0,7.61,7.61,207230352.0,8563437442.38,0.0,10782.23,7.62,12.12,0.0835,18.74,0.1764,51.75
2011-06-21,36224968.0,1535406360.44,3.44,7.86,3.02,1910.15,1.0,971145359.66,17929160.0,22912312.0,759932936.35,0.0,0.0,569110.0,107.99,0.0,0.0,0.0,15.11,2135489.0,278259.0,0.0,0.0,107.99,569110.0,0.0,565508.0,5711355.0,933.23,295.11,0.0,0.0,8.0,8.0,206182880.0,8739124500.13,0.0,10747.25,7.99,11.03,0.087,20.9,0.1616,53.08
2011-06-22,31469696.0,1340386267.05,2.99,6.88,2.63,1677.0,1.0,843089554.41,15679931.0,19794124.0,667854058.1,0.0,5000.0,241115.0,21.96,0.27,0.0,0.0,124.85,410000.0,2515389.0,0.0,5000.0,21.96,241115.0,0.0,20045.0,3528188.0,832.2,187.79,0.0,0.0,7.01,7.01,207983952.0,8858643980.17,0.0,11009.81,7.03,9.97,0.0838,18.71,0.1407,53.34
2011-06-23,30170364.0,1235415304.26,2.86,6.63,2.52,1609.7,1.0,769432756.36,15110981.0,18790496.0,618764068.93,0.0,0.0,491973.0,21.3,0.0,248798.0,0.0,70.68,327516.0,1347047.0,0.0,0.0,21.3,491973.0,14.1,286124.0,1579942.0,798.23,86.73,0.0,0.0,6.74,6.74,208952608.0,8556186123.19,0.0,11022.82,6.75,9.59,0.0827,18.09,0.1347,51.28
2011-06-24,25490354.0,1021591976.03,2.42,5.55,2.13,1323.07,1.0,630272335.86,12401573.0,15726303.0,497025167.52,0.0,0.0,9128.0,8.05,0.0,0.0,0.0,152.29,161443.0,2720096.0,0.0,0.0,8.05,9128.0,0.0,1560.0,3225637.0,632.4,179.67,0.0,0.0,5.56,5.56,210663376.0,8442880572.17,0.0,10721.5,5.57,11.5,0.0978,22.19,0.1143,50.19
2011-06-27,23644860.0,947062597.74,2.24,5.03,1.97,1209.96,1.0,550943640.61,12417665.0,13755147.0,497372624.44,0.0,0.0,251181.0,2.27,0.0,0.0,0.0,19.26,60400.0,359664.0,0.0,0.0,2.27,251181.0,0.0,124575.0,2031556.0,621.96,108.48,0.0,0.0,5.57,5.57,210537552.0,8432794312.13,0.0,10578.57,5.55,12.73,0.099,22.29,0.1061,50.16
2011-06-28,21644126.0,883690643.8,2.05,4.57,1.81,1114.56,1.0,533839742.38,10858505.0,13075271.0,443333183.06,0.0,7500.0,32740.0,3.91,0.38,0.0,0.0,80.83,42395.0,1613230.0,0.0,7500.0,3.91,32740.0,0.0,13830.0,722271.0,546.39,37.48,0.0,0.0,4.87,4.87,211951136.0,8653582770.05,0.0,10707.72,4.86,13.45,0.1064,23.14,0.0971,51.13
2011-06-29,22686076.0,941991831.79,2.15,4.75,1.89,1182.63,1.0,544599919.73,11847814.0,13115650.0,491955682.98,0.0,68759.0,1085738.0,33.64,3.58,2000.0,0.0,14.85,640479.0,307948.0,0.0,68759.0,33.64,1085738.0,0.1,150260.0,602100.0,607.03,29.63,0.38,0.0,5.26,5.26,213264176.0,8855348620.28,7500.0,10943.47,5.26,13.53,0.1002,21.48,0.1008,52.0
2011-06-30,21878804.0,929960397.65,2.08,4.5,1.83,1157.43,1.0,527621258.49,12119637.0,12413133.0,515146186.41,0.0,0.0,449089.0,0.16,0.0,0.0,0.0,24.91,2000.0,508507.0,0.0,0.0,0.16,449089.0,0.0,400000.0,704517.0,633.14,35.67,3.58,0.0,5.38,5.38,213182432.0,9061337138.62,68759.0,11110.99,5.39,14.23,0.105,22.06,0.0971,53.23
2011-07-01,21634994.0,942228688.65,2.05,4.49,1.8,1166.04,1.0,534297295.43,11969030.0,12268273.0,521264921.14,0.0,0.0,88840.0,0.0,0.0,0.0,0.0,13.59,0.0,278745.0,0.0,0.0,0.0,88840.0,0.0,39298.0,144860.0,639.75,3.75,0.0,0.0,5.31,5.31,213506000.0,9298430052.63,0.0,11458.6,5.29,14.55,0.1068,22.02,0.096,54.54
2011-07-04,21901538.0,943518615.6,2.08,4.62,1.83,1190.13,1.0,534992241.99,12026824.0,12418571.0,518115774.82,0.0,0.0,289846.0,23.46,0.0,0.0,0.0,14.44,410000.0,278852.0,0.0,0.0,23.46,289846.0,0.0,46800.0,259702.0,653.98,11.84,0.0,0.0,5.35,5.35,212609664.0,9159227805.87,0.0,11530.88,5.37,14.37,0.107,21.94,0.0975,53.95
