DATE,CMO FP Equity_DX_SI_QTY,CMO FP Equity_DX_SHORT_INTEREST_VALUE,CMO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CMO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CMO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CMO FP Equity_DX_SI_MV,CMO FP Equity_DX_DSS,CMO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CMO FP Equity_DX_SUPPLY_SI_QTY,CMO FP Equity_DX_BROKER_SI_QTY,CMO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CMO FP Equity_DX_BROKER_SI_MV_NEW_x,CMO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CMO FP Equity_DX_SUPPLY_SI_QTY_INC_x,CMO FP Equity_DX_BROKER_SI_MV_INC_x,CMO FP Equity_DX_SUPPLY_SI_MV_NEW,CMO FP Equity_DX_BROKER_SI_QTY_ADD,CMO FP Equity_DX_BROKER_SI_QTY_NEW,CMO FP Equity_DX_SUPPLY_SI_MV_DEC,CMO FP Equity_DX_BROKER_SI_QTY_INC,CMO FP Equity_DX_SUPPLY_SI_QTY_DEC,CMO FP Equity_DX_BROKER_SI_MV_NEW_y,CMO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CMO FP Equity_DX_BROKER_SI_MV_INC_y,CMO FP Equity_DX_SUPPLY_SI_QTY_INC_y,CMO FP Equity_DX_BROKER_SI_MV_ADD,CMO FP Equity_DX_SUPPLY_SI_QTY_ADD,CMO FP Equity_DX_BROKER_SI_QTY_DEC,CMO FP Equity_DX_SUPPLY_SI_MV,CMO FP Equity_DX_BROKER_SI_MV_DEC,CMO FP Equity_DX_SUPPLY_SI_MV_RMV,CMO FP Equity_DX_BROKER_SI_MV_RMV,CMO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CMO FP Equity_DX_UTILIZATION_QUANTITY,CMO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CMO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CMO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CMO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CMO FP Equity_DX_ACTIVE_UTILIZATION_MV,CMO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CMO FP Equity_DX_BROKER_SI_CON_RATIO,CMO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CMO FP Equity_DX_DEMAND_SUPPLY_RATIO,CMO FP Equity_PX_LAST
2009-04-22,135.0,2222.26,0.01,0.1,0.01,0.0,0.0,1646.12,135.0,100.0,2222.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,26.03,0.6149,73.97,0.0038,26.95
2009-04-23,135.0,2236.28,0.01,0.09,0.01,0.0,0.0,1656.5,135.0,100.0,2236.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,25.92,0.616,74.08,0.0038,27.12
2009-04-24,135.0,2242.88,0.01,0.09,0.01,0.0,0.0,1661.39,135.0,100.0,2242.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,25.95,0.6156,74.05,0.0038,27.2
2009-04-27,135.0,2325.34,0.01,0.09,0.01,0.0,0.0,1722.47,135.0,100.0,2325.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,25.93,0.6159,74.07,0.0038,28.2
2009-04-28,135.0,2341.83,0.01,0.09,0.01,0.0,0.0,1734.69,135.0,100.0,2341.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,26.05,0.6147,73.95,0.0038,28.4
2009-04-29,135.0,2389.65,0.01,0.09,0.01,0.0,0.0,1770.11,135.0,100.0,2389.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,25.93,0.6159,74.07,0.0038,28.98
2009-04-30,135.0,2423.46,0.01,0.06,0.01,0.0,0.0,1795.16,135.0,100.0,2423.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,25.89,0.6163,74.11,0.0038,29.39
2009-05-01,135.0,2423.46,0.01,0.06,0.01,0.0,0.0,1795.16,135.0,100.0,2423.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,25.89,0.6162,74.11,0.0038,0.0
2009-05-04,135.0,2463.87,0.01,0.06,0.01,0.0,0.0,1825.09,135.0,100.0,2463.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,26.1,0.6142,73.9,0.0038,29.88
2009-05-05,35.0,639.42,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,639.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,29.91
2009-05-06,35.0,641.35,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,641.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,30.0
2009-05-07,35.0,647.76,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,647.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,30.3
2009-05-08,35.0,673.2,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,673.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,31.49
2009-05-11,35.0,673.2,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,673.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,31.49
2009-05-12,35.0,662.72,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,662.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,31.0
2009-05-13,35.0,662.51,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,662.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,30.99
2009-05-14,35.0,656.1,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,656.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,30.69
2009-05-15,35.0,653.1,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,653.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,30.55
2009-05-18,35.0,625.31,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,625.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,29.25
2009-05-19,35.0,628.52,0.0,0.01,0.0,0.0,0.0,0.0,35.0,0.0,628.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,29.4
2009-05-20,35.0,647.76,0.0,0.01,0.0,0.0,0.0,0.0,35.0,0.0,647.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,30.3
2009-05-21,35.0,654.17,0.0,0.01,0.0,0.0,0.0,0.0,35.0,0.0,654.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,30.6
2009-05-22,35.0,660.8,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,660.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,30.91
2009-05-25,35.0,673.41,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,673.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,31.5
2009-05-26,35.0,675.34,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,675.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,31.59
2009-05-27,35.0,675.55,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,675.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.001,31.6
2009-05-28,35.0,683.93,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,683.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0012,29.4
2009-05-29,35.0,688.35,0.0,0.01,0.0,0.0,0.0,0.0,35.0,0.0,688.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0012,29.59
2009-06-01,35.0,686.02,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,686.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0012,29.49
2009-06-02,35.0,669.97,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,669.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0012,28.8
2009-06-03,35.0,651.36,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,651.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0012,28.0
2009-06-04,35.0,649.03,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,649.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0012,27.9
2009-06-05,35.0,659.5,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,659.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0012,28.35
2009-06-08,35.0,651.36,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,651.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.13,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0013,28.0
2009-06-09,35.0,637.63,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,637.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.13,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0013,27.41
2009-06-10,35.0,628.09,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,628.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,27.0
2009-06-11,35.0,628.09,0.0,0.01,0.0,0.0,0.0,0.0,35.0,0.0,628.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,27.0
2009-06-12,35.0,614.6,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,614.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,26.42
2009-06-15,35.0,609.48,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,609.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,26.2
2009-06-16,35.0,617.86,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,617.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,26.56
2009-06-17,35.0,618.32,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,618.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,26.58
2009-06-18,35.0,595.53,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,595.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.6
2009-06-19,35.0,600.18,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,600.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.8
2009-06-22,35.0,576.92,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,576.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,24.8
2009-06-23,35.0,595.53,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,595.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.6
2009-06-24,35.0,595.53,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,595.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.6
2009-06-25,35.0,581.57,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,581.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.0
2009-06-26,35.0,581.57,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,581.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.0
2009-06-29,35.0,583.9,0.0,0.02,0.0,0.0,0.0,0.0,35.0,0.0,583.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.1
2009-06-30,35.0,562.96,0.0,0.03,0.0,0.0,0.0,0.0,35.0,0.0,562.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,24.2
2009-07-01,35.0,586.22,0.0,0.03,0.0,0.0,0.0,0.0,35.0,0.0,586.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.2
2009-07-02,35.0,581.57,0.0,0.03,0.0,0.0,0.0,0.0,35.0,0.0,581.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.0
2009-07-03,35.0,581.57,0.0,0.03,0.0,0.0,0.0,0.0,35.0,0.0,581.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.0
2009-07-06,35.0,580.64,0.0,0.03,0.0,0.0,0.0,0.0,35.0,0.0,580.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,24.96
2009-07-07,35.0,581.57,0.0,0.03,0.0,0.0,0.0,0.0,35.0,0.0,581.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.0
2009-07-08,35.0,562.96,0.0,0.03,0.0,0.0,0.0,0.0,35.0,0.0,562.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,24.2
2009-07-09,35.0,572.26,0.0,0.04,0.0,0.0,0.0,0.0,35.0,0.0,572.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,24.6
2009-07-10,35.0,562.96,0.0,0.04,0.0,0.0,0.0,0.0,35.0,0.0,562.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,24.2
2009-07-13,35.0,581.57,0.0,0.04,0.0,0.0,0.0,0.0,35.0,0.0,581.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.0
2009-07-14,35.0,586.22,0.0,0.04,0.0,0.0,0.0,0.0,35.0,0.0,586.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,25.2
2009-07-15,35.0,625.77,0.0,0.04,0.0,0.0,0.0,0.0,35.0,0.0,625.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,26.9
2009-07-16,35.0,639.73,0.0,0.04,0.0,0.0,0.0,0.0,35.0,0.0,639.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,27.5
2009-07-17,35.0,637.4,0.0,0.04,0.0,0.0,0.0,0.0,35.0,0.0,637.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,27.4
2009-07-20,35.0,629.72,0.0,0.04,0.0,0.0,0.0,0.0,35.0,0.0,629.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,27.07
2009-07-21,35.0,629.72,0.0,0.04,0.0,0.0,0.0,0.0,35.0,0.0,629.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,27.07
2009-07-22,35.0,651.36,0.0,0.04,0.0,0.0,0.0,0.0,35.0,0.0,651.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,28.0
2009-07-23,35.0,647.17,0.0,0.05,0.0,0.0,0.0,0.0,35.0,0.0,647.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,27.82
2009-07-24,35.0,616.23,0.0,0.05,0.0,0.0,0.0,0.0,35.0,0.0,616.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,26.49
2009-07-27,35.0,615.07,0.0,0.04,0.0,0.0,0.0,0.0,35.0,0.0,615.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0015,26.44
