DATE,STMPA FP Equity_DX_SI_QTY,STMPA FP Equity_DX_SHORT_INTEREST_VALUE,STMPA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,STMPA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STMPA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STMPA FP Equity_DX_SI_MV,STMPA FP Equity_DX_DSS,STMPA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STMPA FP Equity_DX_SUPPLY_SI_QTY,STMPA FP Equity_DX_BROKER_SI_QTY,STMPA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STMPA FP Equity_DX_BROKER_SI_MV_NEW_x,STMPA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STMPA FP Equity_DX_SUPPLY_SI_QTY_INC_x,STMPA FP Equity_DX_BROKER_SI_MV_INC_x,STMPA FP Equity_DX_SUPPLY_SI_MV_NEW,STMPA FP Equity_DX_BROKER_SI_QTY_ADD,STMPA FP Equity_DX_BROKER_SI_QTY_NEW,STMPA FP Equity_DX_SUPPLY_SI_MV_DEC,STMPA FP Equity_DX_BROKER_SI_QTY_INC,STMPA FP Equity_DX_SUPPLY_SI_QTY_DEC,STMPA FP Equity_DX_BROKER_SI_MV_NEW_y,STMPA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STMPA FP Equity_DX_BROKER_SI_MV_INC_y,STMPA FP Equity_DX_SUPPLY_SI_QTY_INC_y,STMPA FP Equity_DX_BROKER_SI_MV_ADD,STMPA FP Equity_DX_SUPPLY_SI_QTY_ADD,STMPA FP Equity_DX_BROKER_SI_QTY_DEC,STMPA FP Equity_DX_SUPPLY_SI_MV,STMPA FP Equity_DX_BROKER_SI_MV_DEC,STMPA FP Equity_DX_SUPPLY_SI_MV_RMV,STMPA FP Equity_DX_BROKER_SI_MV_RMV,STMPA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STMPA FP Equity_DX_UTILIZATION_QUANTITY,STMPA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STMPA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STMPA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STMPA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STMPA FP Equity_DX_ACTIVE_UTILIZATION_MV,STMPA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STMPA FP Equity_DX_BROKER_SI_CON_RATIO,STMPA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STMPA FP Equity_DX_DEMAND_SUPPLY_RATIO,STMPA FP Equity_PX_LAST
2020-10-30,16979844.0,444022920.6,2.65,7.5,1.86,451.45,1.0,301360680.35,11551932.0,11524309.0,302083021.8,0.0,0.0,228143.0,2.72,0.0,0.0,0.0,46.45,74400.0,1834095.0,0.0,0.0,2.72,228143.0,0.0,43600.0,871020.0,305.83,23.67,0.0,0.0,5.65,5.65,192888496.0,5044034170.4,0.0,5110.09,5.65,13.01,0.1398,28.38,0.0831,26.15
2020-11-02,17395500.0,463937985.0,2.71,7.73,1.91,457.17,1.0,318780269.22,11597495.0,11952766.0,309305191.65,0.0,0.0,71621.0,11.18,0.0,0.0,0.0,1.69,428457.0,60037.0,0.0,0.0,11.18,71621.0,0.0,33979.0,0.0,304.44,0.0,0.0,0.0,5.67,5.67,193003712.0,5147408999.04,0.0,5070.19,5.66,12.64,0.1351,27.45,0.085,26.67
2020-11-03,17256152.0,473681372.4,2.69,7.69,1.89,462.25,1.0,320713337.7,11722986.0,11683546.0,321795965.7,0.0,0.0,218857.0,0.45,0.0,0.0,0.0,2.26,4980.0,93366.0,0.0,0.0,0.45,218857.0,0.0,0.0,274200.0,313.86,6.59,0.0,0.0,5.72,5.72,193235520.0,5304315024.0,0.0,5167.25,5.73,12.73,0.1367,27.72,0.0842,27.45
2020-11-04,16409043.0,458304570.99,2.56,7.25,1.8,448.75,1.0,304083015.18,11720960.0,10887326.0,327366412.8,0.0,0.0,2910.0,5.17,0.0,0.0,0.0,1.11,58863.0,81101.0,0.0,0.0,5.17,2910.0,0.0,76165.0,855083.0,322.58,22.83,0.0,0.0,5.67,5.67,194844288.0,5442000963.84,0.0,5364.63,5.67,13.5,0.1488,29.3,0.0794,27.93
2020-11-05,14219680.0,409526784.0,2.22,6.23,1.56,397.69,1.0,254718201.6,12002439.0,8844382.0,345670243.2,0.0,0.0,132897.0,0.0,0.0,44000.0,0.0,4.22,0.0,164787.0,0.0,0.0,0.0,132897.0,1.27,313369.0,2086944.0,336.81,51.72,0.0,0.0,5.8,5.8,195013184.0,5616379699.2,0.0,5456.46,5.81,15.55,0.1759,33.51,0.0687,28.8
2020-11-06,14217754.0,412030510.92,2.21,6.15,1.56,409.61,1.0,253368691.38,11629001.0,8742881.0,337008448.98,0.0,0.0,60522.0,10.88,0.0,76738.0,0.0,22.42,217936.0,844787.0,0.0,0.0,10.88,60522.0,2.21,410827.0,396175.0,335.19,9.61,0.0,0.0,5.62,5.62,195388784.0,5662366960.32,0.0,5620.47,5.63,15.29,0.1765,33.48,0.0687,28.98
2020-11-09,15134938.0,460858862.1,2.36,6.58,1.66,441.42,1.0,284726074.5,11858602.0,9350610.0,361094430.9,0.0,0.0,320845.0,35.96,0.0,0.0,0.0,4.24,1234833.0,164847.0,0.0,0.0,35.96,320845.0,0.0,73603.0,627104.0,347.1,17.79,0.0,0.0,5.73,5.73,195135872.0,5941887302.4,0.0,5692.73,5.75,14.94,0.176,31.92,0.0731,30.45
2020-11-10,15018945.0,430142584.8,2.34,6.23,1.65,456.94,1.0,249498792.0,12200410.0,8711550.0,349419742.4,0.0,0.0,360618.0,0.0,0.0,0.0,0.0,3.09,0.0,111042.0,0.0,0.0,0.0,360618.0,0.0,92232.0,639060.0,367.78,17.34,0.0,0.0,5.89,5.89,194830608.0,5579948613.12,0.0,5874.31,5.89,17.73,0.1849,32.42,0.0725,28.64
2020-11-11,13929259.0,405620022.08,2.17,5.6,1.53,400.11,1.0,254369955.84,12522061.0,8735232.0,364642416.32,0.0,0.0,999303.0,0.0,0.0,950000.0,0.0,35.75,82800.0,1077652.0,0.0,0.0,0.0,999303.0,27.66,400000.0,1009118.0,360.27,33.86,0.0,0.0,6.04,6.04,194740720.0,5670849766.4,0.0,5599.88,6.04,14.32,0.1828,35.17,0.0672,29.12
2020-11-12,13822536.0,396706783.2,2.15,5.53,1.52,400.62,1.0,253392960.1,12304821.0,8829023.0,353148362.7,0.0,0.0,37763.0,3.34,0.0,0.0,0.0,8.18,101842.0,297073.0,0.0,0.0,3.34,37763.0,0.0,42070.0,8051.0,356.73,0.0,0.0,0.0,5.93,5.93,195262784.0,5604041900.8,0.0,5664.84,5.92,14.52,0.1843,35.26,0.0666,28.7
2020-11-13,13673306.0,395295276.46,2.13,5.59,1.5,393.1,1.0,253512223.65,12163693.0,8769015.0,351652364.63,0.0,0.0,513.0,0.0,0.0,0.0,0.0,4.66,0.0,141641.0,0.0,0.0,0.0,513.0,0.0,0.0,60008.0,349.74,1.94,0.0,0.0,5.87,5.87,194986672.0,5637064687.52,0.0,5599.24,5.88,14.53,0.1864,35.63,0.066,28.91
2020-11-16,13562953.0,404175999.4,2.11,5.58,1.49,393.36,1.0,257665163.6,12170483.0,8646482.0,362680393.4,0.0,0.0,15285.0,0.0,0.0,0.0,0.0,3.79,0.0,138190.0,0.0,0.0,0.0,15285.0,0.0,129695.0,122533.0,354.65,3.32,0.0,0.0,5.91,5.91,193695968.0,5772139846.4,0.0,5620.47,5.94,14.63,0.1903,35.76,0.0659,29.8
2020-11-17,13151902.0,390085413.32,2.05,5.28,1.44,391.59,1.0,256441012.52,11757051.0,8646022.0,348714132.66,0.0,0.0,104470.0,0.0,0.0,0.0,0.0,14.7,0.0,517902.0,0.0,0.0,0.0,104470.0,0.0,0.0,460.0,349.71,0.0,0.0,0.0,5.71,5.71,194246048.0,5761337783.68,0.0,5778.29,5.71,15.1,0.1967,37.03,0.0638,29.66
2020-11-18,12968024.0,391115603.84,2.02,5.23,1.42,386.94,1.0,260764023.52,11573104.0,8646022.0,349044816.64,0.0,0.0,14187.0,0.0,0.0,0.0,0.0,5.96,0.0,201734.0,0.0,0.0,0.0,14187.0,0.0,3600.0,0.0,347.74,0.0,0.0,0.0,5.58,5.58,195932384.0,5909320701.44,0.0,5851.59,5.61,15.47,0.1981,37.33,0.0625,30.16
2020-11-19,12865707.0,391117492.8,2.0,5.16,1.41,387.87,1.0,262810766.4,11471718.0,8645091.0,348740227.2,0.0,0.0,63954.0,0.0,0.0,0.0,0.0,6.02,0.0,205700.0,0.0,0.0,0.0,63954.0,0.0,40360.0,931.0,346.25,0.0,0.0,0.0,5.52,5.52,196314960.0,5967974784.0,0.0,5917.88,5.53,15.32,0.1972,37.41,0.0619,30.4
2020-11-20,12946356.0,403020062.28,2.02,5.17,1.42,394.43,1.0,266041026.9,11648922.0,8546130.0,362630941.86,0.0,0.0,14883.0,0.28,0.0,0.0,0.0,3.13,5539.0,116196.0,0.0,0.0,0.28,14883.0,0.0,278517.0,104500.0,355.39,2.97,0.0,0.0,5.63,5.63,195425728.0,6083602912.64,0.0,5949.02,5.64,15.1,0.1937,37.21,0.0625,31.13
2020-11-23,14044156.0,439722524.36,2.19,5.6,1.54,438.28,1.0,273199475.3,11617222.0,8725630.0,363735220.82,0.0,0.0,3727.0,9.65,0.0,0.0,0.0,0.55,179500.0,38727.0,0.0,0.0,9.65,3727.0,0.0,3300.0,0.0,362.24,0.0,0.0,0.0,5.61,5.61,195641104.0,6125522966.24,0.0,6099.0,5.61,15.32,0.1858,35.0,0.0678,31.31
2020-11-24,13175894.0,413854830.54,2.05,5.22,1.45,412.15,1.0,263432591.82,11795660.0,8386902.0,370501680.6,0.0,0.0,216870.0,0.99,0.0,3300.0,0.0,12.33,30972.0,400622.0,0.0,0.0,0.99,216870.0,0.1,362190.0,373000.0,369.31,11.62,0.0,0.0,5.69,5.69,195565824.0,6142722531.84,0.0,6110.4,5.7,14.98,0.1937,37.59,0.0635,31.41
2020-11-25,11239697.0,359220716.12,1.75,4.43,1.23,353.74,1.0,273030508.72,9703756.0,8542882.0,310132041.76,0.0,0.0,2056.0,0.48,0.0,200000.0,0.0,69.44,12847.0,2224397.0,0.0,0.0,0.48,2056.0,6.39,130437.0,56867.0,306.35,1.07,0.0,0.0,4.67,4.67,198237088.0,6335657332.48,0.0,6231.63,4.69,10.95,0.2338,44.11,0.0541,31.96
2020-11-26,11425249.0,371663349.97,1.78,4.45,1.25,365.78,1.0,277899951.46,9889308.0,8542882.0,321699189.24,0.0,0.0,111615.0,0.0,0.0,0.0,0.0,1.45,0.0,46621.0,0.0,0.0,0.0,111615.0,0.0,120558.0,0.0,317.86,0.0,0.0,0.0,4.72,4.72,199429312.0,6487435519.36,0.0,6390.81,4.74,10.85,0.2296,43.71,0.0546,32.53
2020-11-27,11759567.0,390535220.07,1.83,4.63,1.29,382.52,1.0,293996639.34,10103055.0,8852654.0,335522456.55,0.0,0.0,287780.0,6.1,0.0,222500.0,0.0,19.96,101524.0,634617.0,0.0,0.0,6.1,287780.0,7.33,560584.0,14252.0,330.45,0.17,0.0,0.0,4.83,4.83,199160688.0,6614126448.48,0.0,6475.81,4.86,10.52,0.2162,42.25,0.0562,33.21
2020-11-30,12003211.0,393945385.02,1.87,4.71,1.32,398.48,1.0,300447637.74,10346699.0,9154407.0,339578661.18,0.0,0.0,325971.0,10.99,0.0,0.0,0.0,2.45,301753.0,85695.0,0.0,0.0,10.99,325971.0,0.0,3368.0,0.0,342.18,0.0,0.0,0.0,4.94,4.94,199140800.0,6535801056.0,0.0,6605.93,4.92,10.29,0.2117,41.6,0.0573,32.82
2020-12-01,13046943.0,447379675.47,2.03,4.93,1.43,429.76,1.0,325611427.77,10895547.0,9495813.0,373608306.63,0.0,0.0,283297.0,13.79,0.0,0.0,0.0,11.17,391936.0,362046.0,0.0,0.0,13.79,283297.0,0.0,627597.0,50530.0,361.89,1.64,0.0,0.0,5.18,5.18,199407296.0,6837676179.84,0.0,6564.27,5.23,9.35,0.1787,37.54,0.062,34.29
2020-12-02,14522646.0,484765923.48,2.26,5.41,1.59,494.48,1.0,343123734.98,11109586.0,10279321.0,370837980.68,0.0,0.0,345739.0,36.33,0.0,0.0,0.0,4.62,791691.0,131700.0,0.0,0.0,36.33,345739.0,0.0,0.0,8183.0,377.56,0.0,0.0,0.0,5.24,5.24,200997536.0,6709297751.68,0.0,6841.52,5.23,10.62,0.1721,36.07,0.0685,33.38
2020-12-03,13448736.0,453222403.2,2.1,4.97,1.48,450.46,1.0,324455006.5,11048611.0,9627745.0,372338190.7,0.0,0.0,228846.0,0.0,0.0,0.0,0.0,14.38,0.0,417170.0,0.0,0.0,0.0,228846.0,0.0,127349.0,651576.0,369.74,26.21,0.0,0.0,5.19,5.19,201739584.0,6798623980.8,0.0,6729.1,5.21,11.86,0.1792,36.84,0.0632,33.7
2020-12-04,13213336.0,450046224.16,2.06,4.92,1.45,446.71,1.0,321753409.9,11192531.0,9446665.0,381217605.86,0.0,0.0,315048.0,9.71,0.0,0.0,0.0,10.65,266469.0,333334.0,0.0,0.0,9.71,315048.0,0.0,162206.0,447549.0,378.51,14.57,0.0,0.0,5.25,5.25,202111488.0,6883917281.28,0.0,6831.72,5.25,13.99,0.1905,37.91,0.0619,34.06
2020-12-07,14182262.0,488011635.42,2.21,5.27,1.56,483.51,1.0,377436889.74,11262581.0,10968814.0,387545412.21,0.0,0.0,1002387.0,53.81,0.0,0.0,0.0,31.18,1522149.0,932337.0,0.0,0.0,53.81,1002387.0,0.0,0.0,0.0,385.04,0.0,0.0,0.0,5.27,5.27,202603680.0,6971592628.8,0.0,6908.9,5.28,19.45,0.1935,36.07,0.0663,34.41
2020-12-08,13365743.0,454034289.71,2.08,4.96,1.47,459.12,1.0,344836637.67,11004574.0,10151211.0,373825378.78,0.0,0.0,367002.0,1.82,0.0,0.0,0.0,23.41,30939.0,681895.0,0.0,0.0,1.82,367002.0,0.0,56886.0,848542.0,376.82,27.14,0.0,0.0,5.16,5.16,202105856.0,6865535928.32,0.0,6946.1,5.15,20.89,0.2012,36.2,0.0627,33.97
2020-12-09,14912417.0,446776013.32,2.32,5.55,1.64,504.48,1.0,369449463.04,10441957.0,12331424.0,312841031.72,0.0,0.0,1529747.0,91.68,0.0,0.0,0.0,74.28,2722130.0,2095363.0,0.0,0.0,91.68,1529747.0,0.0,2999.0,541917.0,343.8,19.22,0.0,0.0,4.91,4.91,202161616.0,6056762015.36,0.0,6804.86,4.81,23.0,0.2087,32.52,0.0701,29.96
2020-12-10,14685163.0,432624901.98,2.29,4.97,1.61,440.05,1.0,367013946.78,10168501.0,12458043.0,299564039.46,0.0,0.0,314063.0,0.0,0.0,39218.0,0.0,36.61,120001.0,1067936.0,0.0,0.0,0.0,314063.0,1.22,480417.0,32600.0,303.28,11.44,0.0,0.0,4.94,4.94,195850064.0,5769742885.44,0.0,5840.9,4.94,24.44,0.2163,32.34,0.0713,29.46
2020-12-11,14686651.0,426872489.94,2.29,4.85,1.61,435.07,1.0,361487452.13,10161789.0,12437063.0,295355842.03,0.0,0.0,13862.0,0.24,0.0,0.0,0.0,4.6,8200.0,146178.0,0.0,0.0,0.24,13862.0,0.0,125604.0,29180.0,298.65,2.2,0.0,0.0,4.99,4.99,193420576.0,5621834609.08,0.0,5689.52,4.99,24.72,0.2181,32.4,0.0721,29.1
2020-12-14,13918909.0,402952415.55,2.17,4.56,1.53,407.93,1.0,318112558.8,9944010.0,10988344.0,287879089.5,0.0,0.0,203998.0,0.0,0.0,150000.0,0.0,42.83,0.0,1430263.0,0.0,0.0,0.0,203998.0,4.58,1008486.0,1598719.0,289.24,50.62,0.0,0.0,4.89,4.89,193578064.0,5604084952.8,0.0,5620.75,4.89,27.06,0.2326,33.67,0.0684,28.95
2020-12-15,17102436.0,516322542.84,2.66,5.54,1.88,499.85,1.0,347124952.09,12987884.0,11498011.0,392104217.96,0.0,0.0,2596704.0,11.88,0.0,200000.0,0.0,0.19,398000.0,34941.0,0.0,0.0,11.88,2596704.0,5.88,482111.0,88333.0,378.89,3.95,0.0,0.0,6.4,6.4,190094208.0,5738944139.52,0.0,5533.13,6.41,21.26,0.1674,26.99,0.0842,30.19
2020-12-16,17165062.0,514265257.52,2.67,5.47,1.88,518.85,1.0,344881873.56,13035264.0,11511411.0,390536509.44,0.0,0.0,2650.0,3.28,0.0,0.0,0.0,1.78,16700.0,66570.0,0.0,0.0,3.28,2650.0,0.0,111300.0,3300.0,393.03,0.09,0.0,0.0,6.4,6.4,190629200.0,5711250832.0,0.0,5738.37,6.41,21.26,0.1686,27.12,0.0843,29.96
2020-12-17,17129748.0,508239623.16,2.67,5.45,1.88,513.55,1.0,338975952.24,12999949.0,11424872.0,385708486.83,0.0,0.0,160326.0,3.4,0.0,0.0,0.0,11.9,116555.0,382223.0,0.0,0.0,3.4,160326.0,0.0,186582.0,203094.0,388.69,6.24,0.0,0.0,6.36,6.36,191356640.0,5677551508.8,0.0,5706.47,6.38,21.6,0.173,27.51,0.0838,29.67
2020-12-18,16673924.0,500384459.24,2.6,5.35,1.83,494.33,1.0,335445207.81,12790200.0,11177781.0,383833902.0,0.0,0.0,117283.0,0.06,0.0,0.0,0.0,17.4,32967.0,589698.0,0.0,0.0,0.06,117283.0,0.0,262666.0,280058.0,380.09,8.8,0.0,0.0,6.08,6.08,197500960.0,5927003809.6,0.0,5863.36,6.09,22.15,0.1804,28.0,0.0793,30.01
2020-12-21,16014953.0,466675730.42,2.49,5.05,1.76,479.98,1.0,316827097.76,11751217.0,10872584.0,342430463.38,0.0,0.0,14253.0,13.18,0.0,0.0,0.0,35.29,404695.0,1199360.0,0.0,0.0,13.18,14253.0,0.0,146124.0,709892.0,351.39,19.06,0.0,0.0,5.58,5.58,198952480.0,5797475267.2,0.0,5936.53,5.59,23.29,0.2044,29.65,0.076,29.14
2020-12-22,15983793.0,482550710.67,2.49,5.14,1.75,467.5,1.0,323506771.67,11921578.0,10715693.0,359912439.82,0.0,0.0,67131.0,0.0,0.0,47569.0,0.0,20.89,32404.0,683662.0,0.0,0.0,0.0,67131.0,1.56,786892.0,236864.0,349.67,9.89,0.0,0.0,5.67,5.67,198185744.0,5983227611.36,0.0,5818.31,5.67,22.9,0.1924,29.13,0.0761,30.19
2020-12-23,16881600.0,512187744.0,2.63,5.57,1.85,511.1,1.0,357871980.9,11811833.0,11795385.0,358371013.22,0.0,0.0,180356.0,42.11,0.0,0.0,0.0,8.54,1079692.0,291505.0,0.0,0.0,42.11,180356.0,0.0,1404.0,0.0,357.05,0.0,0.0,0.0,5.62,5.62,198453264.0,6021072029.76,0.0,5993.33,5.62,21.34,0.18,27.75,0.0803,30.34
2020-12-24,16565799.0,496808312.01,2.58,5.54,1.82,503.02,1.0,345044366.86,11554568.0,11505314.0,346521494.32,0.0,0.0,32975.0,0.52,0.0,64970.0,0.0,16.72,14718.0,554697.0,0.0,0.0,0.52,32975.0,1.96,322803.0,369759.0,350.2,10.61,1.98,0.0,5.5,5.5,198480128.0,5952419038.72,58346.0,6009.23,5.51,22.63,0.1918,28.51,0.0789,29.99
2020-12-25,16524362.0,495565616.38,2.57,5.7,1.81,497.35,1.0,343801671.23,11554568.0,11463877.0,346521494.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41437.0,346.78,1.44,0.0,0.0,5.5,5.5,198371360.0,5949157086.4,0.0,5976.01,5.48,22.63,0.1919,28.44,0.0787,0.0
2020-12-28,15896234.0,483563438.28,2.48,5.48,1.74,476.46,1.0,338258688.3,11332759.0,11119615.0,344742528.78,0.0,0.0,67144.0,1.28,0.0,0.0,0.0,10.29,76654.0,343008.0,0.0,0.0,1.28,67144.0,0.0,54055.0,420916.0,340.62,13.37,0.0,0.0,5.4,5.4,198535904.0,6039462199.68,0.0,5961.68,5.4,23.15,0.1983,29.39,0.0757,30.42
2020-12-29,16119116.0,485830156.24,2.51,5.59,1.77,489.32,1.0,336343502.22,11522783.0,11159373.0,347296679.62,0.0,0.0,21738.0,4.24,0.0,0.0,0.0,2.79,39758.0,94279.0,0.0,0.0,4.24,21738.0,0.0,262565.0,0.0,349.97,0.0,0.0,0.0,5.48,5.48,198560688.0,5984619136.32,0.0,6022.15,5.49,22.86,0.1997,29.95,0.0767,30.14
2020-12-30,16093112.0,491322709.36,2.51,5.74,1.77,486.19,1.0,372222950.67,11095501.0,12192039.0,338745645.53,0.0,0.0,514267.0,33.85,0.0,0.0,0.0,35.64,1131214.0,1168049.0,0.0,0.0,33.85,514267.0,0.0,226500.0,98548.0,334.9,4.1,0.0,0.0,5.28,5.28,199168592.0,6080617113.76,0.0,6001.88,5.28,23.33,0.2001,29.62,0.0765,30.53
2020-12-31,16015492.0,484949097.76,2.49,5.76,1.76,490.92,1.0,367956897.64,11064907.0,12151813.0,335045383.96,0.0,0.0,31200.0,0.21,0.0,0.0,0.0,1.81,6800.0,61794.0,0.0,0.0,0.21,31200.0,0.0,0.0,47026.0,337.36,0.28,0.0,0.0,5.26,5.26,199195984.0,6031654395.52,0.0,6087.4,5.25,23.41,0.2009,29.82,0.0762,30.28
2021-01-01,15943693.0,482775024.04,2.48,5.85,1.75,484.12,1.0,367956897.64,10993108.0,12151813.0,332871310.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,71799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.15,0.0,0.0,0.0,5.23,5.23,199280352.0,6034209058.56,0.0,6061.88,5.21,23.3,0.2,29.6,0.0758,0.0
2021-01-04,16010635.0,508177554.9,2.49,5.88,1.76,485.09,1.0,385561427.82,11070550.0,12147493.0,351379257.0,0.0,0.0,71799.0,0.14,0.0,0.0,0.0,0.02,6180.0,537.0,0.0,0.0,0.14,71799.0,0.0,6180.0,10500.0,338.01,0.32,0.0,0.0,5.26,5.26,199246176.0,6324073626.24,0.0,6052.93,5.29,23.21,0.1988,29.46,0.0761,31.74
2021-01-05,14018894.0,448884985.88,2.18,5.03,1.54,440.6,1.0,387097432.78,9088304.0,12089239.0,291007494.08,0.0,0.0,12811.0,0.44,0.0,0.0,0.0,59.17,14505.0,2003372.0,0.0,0.0,0.44,12811.0,0.0,8315.0,72759.0,288.78,0.0,0.0,0.0,4.32,4.32,201213184.0,6442846151.68,0.0,6389.32,4.32,26.95,0.2381,34.05,0.0667,32.02
2021-01-06,14368549.0,460799366.43,2.24,5.14,1.58,458.69,1.0,390730585.53,9346405.0,12183679.0,299739208.35,0.0,0.0,37261.0,0.14,0.0,103500.0,0.0,1.26,2540.0,43298.0,0.0,0.0,0.14,37261.0,3.32,264138.0,11600.0,299.13,0.0,0.0,0.0,4.43,4.43,201676576.0,6467767792.32,0.0,6444.41,4.44,26.0,0.2256,32.78,0.0681,32.07
2021-01-07,13377066.0,433416938.4,2.08,4.73,1.47,428.95,1.0,365280062.4,8284371.0,11274076.0,268413620.4,0.0,0.0,141872.0,3.53,0.0,0.0,0.0,40.08,109801.0,1263459.0,0.0,0.0,3.53,141872.0,0.0,59553.0,1019404.0,266.21,31.73,0.0,0.0,3.93,3.93,202292768.0,6554285683.2,0.0,6497.13,3.94,27.29,0.21,27.89,0.0635,32.4
2021-01-08,13240100.0,436923300.0,2.06,4.68,1.45,428.95,1.0,367336695.0,8333842.0,11131415.0,275016786.0,0.0,0.0,144057.0,9.9,0.0,0.0,0.0,2.72,297459.0,94586.0,0.0,0.0,9.9,144057.0,0.0,0.0,440120.0,271.22,12.41,0.0,0.0,3.96,3.96,202223040.0,6673360320.0,0.0,6583.68,3.96,27.39,0.2116,28.33,0.0629,33.0
2021-01-11,13443042.0,448728741.96,2.09,4.68,1.48,442.52,1.0,379596425.36,8762884.0,11371972.0,292505067.92,0.0,0.0,260372.0,9.99,0.0,0.0,0.0,5.62,266890.0,192271.0,0.0,0.0,9.99,260372.0,0.0,360941.0,26333.0,290.01,0.0,0.0,0.0,4.14,4.14,202976064.0,6775341016.32,0.0,6736.16,4.13,26.69,0.204,27.83,0.0635,33.38
2021-01-12,14450231.0,485816766.22,2.21,4.98,1.59,483.11,1.0,405223473.76,9156791.0,12053048.0,307851313.42,0.0,0.0,281754.0,25.91,0.0,0.0,0.0,0.54,681076.0,18043.0,0.0,0.0,25.91,281754.0,0.0,130196.0,0.0,305.86,0.0,0.0,0.0,4.32,4.32,202822480.0,6818891777.6,0.0,6762.61,4.33,24.75,0.1799,25.89,0.0682,33.62
2021-01-13,14187277.0,477827489.36,2.17,4.89,1.56,477.49,1.0,401826144.4,9046957.0,11930705.0,304701511.76,0.0,0.0,141210.0,2.56,0.0,0.0,0.0,8.23,41057.0,251044.0,0.0,0.0,2.56,141210.0,0.0,0.0,163400.0,304.35,5.31,0.0,0.0,4.27,4.27,203059536.0,6839045172.48,0.0,6826.5,4.27,25.17,0.186,26.32,0.0669,33.68
2021-01-14,14078034.0,469502433.9,2.15,4.93,1.54,474.78,1.0,406208902.95,8687442.0,12180177.0,289726190.7,0.0,0.0,17399.0,0.13,0.0,465660.0,0.0,12.72,6200.0,376914.0,0.0,0.0,0.13,17399.0,15.53,0.0,222388.0,291.84,6.81,0.0,0.0,4.11,4.11,202442336.0,6751451905.6,0.0,6808.56,4.11,24.96,0.1826,26.1,0.0667,33.35
2021-01-15,15241383.0,501898742.19,2.33,5.34,1.67,509.52,1.0,415376517.32,9423244.0,12613924.0,310307424.92,0.0,0.0,611549.0,14.35,0.0,0.0,0.0,3.1,440377.0,91250.0,0.0,0.0,14.35,611549.0,0.0,215503.0,6630.0,313.66,1.58,0.0,0.0,4.47,4.47,201263088.0,6627593487.84,0.0,6712.02,4.46,23.33,0.1645,24.34,0.0723,32.93
2021-01-18,15816801.0,523061609.07,2.42,5.57,1.74,524.97,1.0,427122099.79,9800724.0,12915697.0,324109942.68,0.0,0.0,119388.0,13.44,0.0,0.0,0.0,1.31,401773.0,39846.0,0.0,0.0,13.44,119388.0,0.0,297938.0,100000.0,323.05,4.88,0.0,0.0,4.65,4.65,200953456.0,6645530789.92,0.0,6626.43,4.65,22.34,0.1542,23.23,0.075,33.07
2021-01-19,14780221.0,484200039.96,2.26,5.27,1.62,488.52,1.0,384466871.88,9857995.0,11735863.0,322947916.2,0.0,0.0,345336.0,2.79,0.0,7700.0,0.0,22.96,85803.0,692952.0,0.0,0.0,2.79,345336.0,0.25,404887.0,1273337.0,325.16,43.67,0.0,0.0,4.67,4.67,201388624.0,6597491322.24,0.0,6635.86,4.67,22.78,0.1457,23.48,0.07,32.76
2021-01-20,14077146.0,471584391.0,2.15,4.99,1.54,464.88,1.0,380164465.5,9401520.0,11348193.0,314950920.0,0.0,0.0,0.0,0.41,0.0,23300.0,0.0,17.06,3400.0,506315.0,0.0,0.0,0.41,0.0,0.76,49840.0,414370.0,309.56,14.18,0.0,0.0,4.45,4.45,202051808.0,6768735568.0,0.0,6646.59,4.45,23.23,0.1508,23.58,0.0666,33.5
2021-01-21,14057313.0,469514254.2,2.15,5.0,1.54,467.67,1.0,374841586.8,9839838.0,11222802.0,328650589.2,0.0,0.0,391065.0,11.46,0.0,150000.0,0.0,12.69,335300.0,389446.0,0.0,0.0,11.46,391065.0,5.01,436699.0,610691.0,328.97,20.12,0.0,0.0,4.64,4.64,202365648.0,6759012643.2,0.0,6761.52,4.64,23.51,0.151,23.58,0.0662,33.4
