DATE,SGO FP Equity_DX_SI_QTY,SGO FP Equity_DX_SHORT_INTEREST_VALUE,SGO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SGO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SGO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SGO FP Equity_DX_SI_MV,SGO FP Equity_DX_DSS,SGO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SGO FP Equity_DX_SUPPLY_SI_QTY,SGO FP Equity_DX_BROKER_SI_QTY,SGO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SGO FP Equity_DX_BROKER_SI_MV_NEW_x,SGO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SGO FP Equity_DX_SUPPLY_SI_QTY_INC_x,SGO FP Equity_DX_BROKER_SI_MV_INC_x,SGO FP Equity_DX_SUPPLY_SI_MV_NEW,SGO FP Equity_DX_BROKER_SI_QTY_ADD,SGO FP Equity_DX_BROKER_SI_QTY_NEW,SGO FP Equity_DX_SUPPLY_SI_MV_DEC,SGO FP Equity_DX_BROKER_SI_QTY_INC,SGO FP Equity_DX_SUPPLY_SI_QTY_DEC,SGO FP Equity_DX_BROKER_SI_MV_NEW_y,SGO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SGO FP Equity_DX_BROKER_SI_MV_INC_y,SGO FP Equity_DX_SUPPLY_SI_QTY_INC_y,SGO FP Equity_DX_BROKER_SI_MV_ADD,SGO FP Equity_DX_SUPPLY_SI_QTY_ADD,SGO FP Equity_DX_BROKER_SI_QTY_DEC,SGO FP Equity_DX_SUPPLY_SI_MV,SGO FP Equity_DX_BROKER_SI_MV_DEC,SGO FP Equity_DX_SUPPLY_SI_MV_RMV,SGO FP Equity_DX_BROKER_SI_MV_RMV,SGO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SGO FP Equity_DX_UTILIZATION_QUANTITY,SGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SGO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SGO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SGO FP Equity_DX_ACTIVE_UTILIZATION_MV,SGO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SGO FP Equity_DX_BROKER_SI_CON_RATIO,SGO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SGO FP Equity_DX_DEMAND_SUPPLY_RATIO,SGO FP Equity_PX_LAST
2017-07-26,4508440.0,213677513.8,0.9,2.52,0.8,213.21,0.0,175779855.67,1053242.0,3708827.0,49918404.59,0.0,0.0,0.0,0.3,0.0,740000.0,0.0,1.64,6055.0,35000.0,0.0,0.0,0.3,0.0,35.07,39836.0,0.0,49.38,0.0,0.0,0.0,0.87,0.87,120523040.0,5712189480.8,0.0,5640.5,0.87,19.46,0.2671,45.44,0.0371,47.395
2017-07-27,4439940.0,207500595.9,0.88,2.49,0.79,207.96,0.0,182772499.85,829242.0,3910827.0,38754624.87,183.13,0.0,0.0,6.52,0.0,52000.0,3910827.0,10.39,150000.0,224000.0,183.13,0.0,6.52,0.0,2.43,829242.0,0.0,39.05,0.0,0.0,0.0,0.68,0.68,120811928.0,5646145455.08,0.0,5698.31,0.68,22.38,0.2603,43.46,0.0365,46.735
2017-07-28,4448238.0,210890963.58,0.89,2.52,0.79,210.58,0.0,185412308.07,837540.0,3910827.0,39707771.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8298.0,0.0,39.31,0.0,0.0,0.0,0.69,0.69,120613776.0,5718299120.16,0.0,5649.64,0.69,22.38,0.2608,43.57,0.0366,47.41
2017-07-31,4448078.0,208570377.42,0.89,2.51,0.79,209.23,0.0,183378678.03,837380.0,3910827.0,39264748.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.45,0.0,0.0,0.0,0.69,0.69,120348304.0,5643131974.56,0.0,5673.29,0.69,22.47,0.2595,43.36,0.0367,46.89
2017-08-01,4852889.0,230439434.17,0.97,2.71,0.87,230.1,0.0,204604650.1,844191.0,4308827.0,40086409.64,0.0,0.0,6811.0,23.79,0.0,2000.0,0.0,0.0,480000.0,0.0,0.0,0.0,23.79,6811.0,0.1,0.0,84000.0,39.8,3.98,0.0,0.0,0.7,0.7,120384720.0,5716468429.2,0.0,5668.11,0.7,20.3,0.3108,50.53,0.04,47.485
2017-08-02,4825563.0,228393896.79,0.96,2.67,0.86,228.23,0.0,200763068.76,823920.0,4241772.0,38996133.6,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.89,44000.0,20271.0,0.0,0.0,2.17,0.0,0.0,0.0,111055.0,39.01,5.36,0.0,0.0,0.68,0.68,119722960.0,5666487696.8,0.0,5674.36,0.68,20.21,0.3087,50.28,0.04,47.33
2017-08-03,4856769.0,231425042.85,0.97,2.66,0.87,230.95,0.0,203413704.45,827985.0,4268913.0,39453485.25,0.0,0.0,4003.0,1.28,0.0,0.0,0.0,0.0,27141.0,0.0,0.0,0.0,1.28,4003.0,0.0,62.0,0.0,39.22,0.0,0.0,0.0,0.69,0.69,119894944.0,5712994081.6,0.0,5682.42,0.69,20.08,0.3045,49.92,0.0402,47.65
2017-08-04,4342902.0,209545021.5,0.86,2.38,0.78,208.92,0.0,182815052.25,794118.0,3788913.0,38316193.5,0.0,0.0,6596.0,0.0,0.0,0.0,0.0,1.9,0.0,40463.0,0.0,0.0,0.0,6596.0,0.0,0.0,480000.0,38.11,21.71,0.0,0.0,0.66,0.66,120277776.0,5803402692.0,0.0,5765.06,0.66,22.47,0.2615,43.86,0.0359,48.25
2017-08-07,4460741.0,215922168.11,0.89,2.45,0.8,215.33,0.0,186529103.15,847361.0,3853509.0,41016509.21,0.0,0.0,23891.0,2.8,0.0,6596.0,0.0,0.2,58000.0,4757.0,0.0,0.0,2.8,23891.0,0.32,34109.0,0.0,40.88,0.0,0.0,0.0,0.69,0.69,121260352.0,5869607338.56,0.0,5849.11,0.69,22.12,0.2553,43.21,0.0365,48.405
2017-08-08,4525913.0,217990599.65,0.9,2.52,0.81,218.16,0.0,188654646.77,861509.0,3916841.0,41494580.99,0.0,0.0,1840.0,0.48,0.0,53529.0,0.0,0.0,9803.0,0.0,0.0,0.0,0.48,1840.0,2.59,12308.0,0.0,41.64,0.0,0.0,0.0,0.7,0.7,121541224.0,5854033053.96,0.0,5880.78,0.7,21.79,0.2464,42.37,0.037,48.165
2017-08-09,4550745.0,215477775.75,0.91,2.62,0.81,216.33,0.0,186931691.85,912952.0,3947871.0,43228277.2,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.3,31030.0,6198.0,0.0,0.0,1.54,0.0,0.0,57641.0,0.0,43.7,0.0,0.0,0.0,0.75,0.75,121000288.0,5729363636.8,0.0,5796.1,0.75,21.55,0.2422,41.99,0.0373,47.35
2017-08-10,4559179.0,213323985.41,0.91,2.65,0.81,214.15,0.0,185115510.95,904181.0,3956305.0,42306628.99,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.59,18750.0,12308.0,0.0,0.0,0.82,0.0,0.0,3537.0,10316.0,42.56,0.59,0.0,0.0,0.74,0.74,121090768.0,5665837034.72,0.0,5709.71,0.74,21.56,0.2417,41.92,0.0374,46.79
2017-08-11,4036202.0,185746016.04,0.8,2.4,0.72,186.56,0.0,157190928.18,936438.0,3415709.0,43094876.76,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.82,0.0,16493.0,0.0,0.0,0.0,30000.0,0.0,18750.0,540596.0,43.47,25.33,0.0,0.0,0.77,0.77,121203664.0,5577792617.28,0.0,5632.94,0.77,21.5,0.2397,41.68,0.033,46.02
2017-08-14,5246276.0,245342097.14,1.04,3.18,0.94,244.98,0.0,215078501.51,998523.0,4599134.0,46695928.1,0.0,0.0,37098.0,55.25,0.0,15000.0,0.0,0.6,1170335.0,12359.0,0.0,0.0,55.25,37098.0,0.7,37346.0,1910.0,46.21,0.1,0.0,0.0,0.82,0.82,121346632.0,5674775245.48,0.0,5615.38,0.82,24.29,0.2014,32.49,0.0429,46.765
2017-08-15,5371175.0,251746972.25,1.07,3.28,0.96,251.82,0.0,217223561.39,1114202.0,4634597.0,52222647.74,0.0,0.0,15001.0,2.29,0.0,0.0,0.0,0.28,45266.0,6554.0,0.0,0.0,2.29,15001.0,0.0,107232.0,9803.0,52.13,0.44,0.0,0.0,0.91,0.91,121166736.0,5679084916.32,0.0,5675.85,0.91,23.77,0.2026,33.27,0.0439,46.87
2017-08-16,5261858.0,248596481.21,1.05,3.23,0.94,247.97,0.0,213233409.73,1115699.0,4513354.0,52711199.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,12269.0,0.0,0.0,0.0,0.0,0.0,13766.0,121243.0,52.36,5.29,0.0,0.0,0.91,0.91,121164672.0,5724424928.64,0.0,5684.77,0.91,22.42,0.2029,34.03,0.043,47.245
2017-08-17,4886966.0,228123572.88,0.97,3.04,0.87,228.8,0.0,196866084.72,1047000.0,4217354.0,48873960.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,3.69,6000.0,78892.0,0.0,0.0,0.27,0.0,0.0,10193.0,302000.0,49.3,14.69,0.0,0.0,0.86,0.86,121303016.0,5662424786.88,0.0,5709.79,0.86,17.96,0.1966,34.89,0.0399,46.68
2017-08-18,4933200.0,228456492.0,0.98,3.15,0.88,229.11,0.0,197297827.32,1022840.0,4260372.0,47367720.4,0.0,0.0,3216.0,2.73,0.0,0.0,0.0,1.3,60201.0,27376.0,0.0,0.0,2.73,3216.0,0.0,0.0,17183.0,47.59,0.9,0.0,0.0,0.84,0.84,120944104.0,5600921456.24,0.0,5630.23,0.84,17.83,0.194,34.6,0.0404,46.31
2017-08-21,4781918.0,219968228.0,0.95,3.07,0.85,220.7,0.0,189240090.0,1033257.0,4113915.0,47529822.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,2.35,0.0,49959.0,0.0,0.0,0.0,175.0,0.0,60201.0,146457.0,47.65,6.83,0.0,0.0,0.85,0.85,120901064.0,5561448944.0,0.0,5578.56,0.85,18.33,0.2026,35.51,0.0392,46.0
2017-08-22,4767416.0,221470310.28,0.95,3.09,0.85,221.54,0.0,190902780.92,1054813.0,4109413.0,49001337.92,0.0,0.0,2600.0,0.07,0.0,0.0,0.0,0.72,1498.0,15000.0,0.0,0.0,0.07,2600.0,0.0,33956.0,6000.0,48.69,0.27,0.0,0.0,0.87,0.87,120742048.0,5609071839.84,0.0,5577.59,0.87,18.34,0.2033,35.59,0.0391,46.455
2017-08-23,4588515.0,211691139.53,0.91,2.98,0.82,212.42,0.0,186037957.32,959500.0,4032469.0,44266532.5,0.0,0.0,0.0,1.61,0.0,0.0,0.0,4.97,31556.0,108504.0,0.0,0.0,1.61,0.0,0.0,13191.0,108500.0,44.33,4.99,0.0,0.0,0.79,0.79,120747696.0,5570694954.96,0.0,5593.62,0.79,18.77,0.2092,36.39,0.0377,46.135
2017-08-24,4597188.0,211608563.64,0.91,3.05,0.82,212.24,0.0,186204008.25,949213.0,4045275.0,43692274.39,0.0,0.0,0.0,0.67,0.0,7700.0,0.0,0.48,13144.0,10287.0,0.0,0.0,0.67,0.0,0.36,0.0,8038.0,43.79,0.37,0.0,0.0,0.78,0.78,120599576.0,5551198483.28,0.0,5564.19,0.78,18.73,0.208,36.3,0.0378,46.03
2017-08-25,4591766.0,210991647.7,0.91,3.09,0.82,211.38,0.0,186097637.85,971899.0,4050003.0,44658759.05,0.0,0.0,5909.0,0.06,0.0,2935.0,0.0,0.0,1793.0,0.0,0.0,0.0,0.06,5909.0,0.14,16777.0,0.0,44.58,0.0,0.0,0.0,0.8,0.8,120331120.0,5529214964.0,0.0,5519.34,0.8,18.79,0.2091,36.4,0.0379,45.95
2017-08-28,4012860.0,183909373.8,0.8,2.71,0.72,184.31,0.0,158846642.51,936868.0,3465997.0,42936660.44,0.0,0.0,5100.0,0.0,0.0,15000.0,0.0,1.84,0.0,40131.0,0.0,0.0,0.0,5100.0,0.69,0.0,599006.0,42.87,27.66,0.0,0.0,0.77,0.77,120607088.0,5527422843.04,0.0,5523.22,0.77,21.48,0.2387,41.6,0.033,45.83
2017-08-29,4030889.0,182397727.25,0.8,2.74,0.72,183.31,0.0,158027027.5,917448.0,3492310.0,41514522.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.9,27266.0,19420.0,0.0,0.0,1.21,0.0,0.0,0.0,953.0,41.82,0.05,0.0,0.0,0.75,0.75,120644632.0,5459169598.0,0.0,5510.33,0.75,21.42,0.2372,41.41,0.0332,45.25
2017-08-30,4068209.0,185754422.94,0.81,2.75,0.73,185.83,0.0,160143774.6,956352.0,3507310.0,43667032.32,0.0,0.0,38904.0,0.7,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.7,38904.0,0.0,0.0,0.0,43.64,0.0,0.0,0.0,0.79,0.79,120479152.0,5501078080.32,0.0,5486.26,0.79,21.3,0.2375,41.51,0.0335,45.66
2017-08-31,4070699.0,187557456.43,0.81,2.76,0.73,186.87,0.0,159871035.0,970321.0,3469800.0,44707540.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,53969.0,37510.0,44.4,1.9,0.0,0.0,0.8,0.8,120301216.0,5542878527.2,0.0,5508.67,0.8,21.35,0.2387,41.66,0.0336,46.075
2017-09-01,4088803.0,190844880.03,0.81,2.77,0.73,189.96,0.0,164667953.07,1039454.0,3527969.0,48516515.45,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,58169.0,65.0,0.0,0.0,2.86,0.0,0.0,69198.0,0.0,48.16,0.0,0.0,0.0,0.86,0.86,120192296.0,5609975415.8,0.0,5564.68,0.86,21.16,0.2366,41.5,0.0337,46.675
2017-09-04,4088803.0,190252003.59,0.81,2.84,0.73,190.23,0.0,164156397.57,1014508.0,3527969.0,47205057.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,39229.0,0.0,0.0,0.0,0.0,0.0,14283.0,0.0,47.12,0.0,0.0,0.0,0.84,0.84,120452544.0,5604656872.32,0.0,5608.26,0.83,21.3,0.2359,41.35,0.0337,46.53
2017-09-05,4134369.0,192558236.18,0.82,2.94,0.74,192.65,0.0,165818457.45,961468.0,3560246.0,44780372.1,0.0,0.0,0.0,2.67,0.0,0.0,0.0,3.38,54707.0,72510.0,0.0,0.0,2.67,0.0,0.0,19470.0,22430.0,44.77,0.99,0.0,0.0,0.79,0.79,120696832.0,5621454950.4,0.0,5615.7,0.79,20.98,0.2294,40.73,0.034,46.575
2017-09-06,5354290.0,248813856.3,1.07,3.91,0.96,249.22,0.0,213879290.28,1032146.0,4602524.0,47963824.62,0.0,0.0,0.0,45.9,0.0,68907.0,0.0,0.08,988371.0,1849.0,0.0,0.0,45.9,0.0,3.2,72527.0,15000.0,47.96,0.7,0.0,0.0,0.85,0.85,120580504.0,5603376020.88,0.0,5612.18,0.85,31.36,0.2168,31.51,0.044,46.47
2017-09-07,4929439.0,231831516.17,0.98,3.65,0.88,231.32,0.0,204841375.41,823367.0,4355547.0,38722950.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,376799.0,0.0,0.0,0.0,0.0,0.0,168020.0,246977.0,38.35,11.83,0.0,0.0,0.68,0.68,120990160.0,5690167224.8,0.0,5629.36,0.68,34.11,0.2473,34.29,0.0405,47.03
2017-09-08,5052265.0,237027012.48,1.01,3.78,0.9,237.07,0.0,210103713.77,817729.0,4478391.0,38363756.03,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.23,122844.0,5638.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,38.38,0.0,0.0,0.0,0.67,0.67,121116488.0,5682180034.52,0.0,5686.13,0.67,33.34,0.237,33.52,0.0414,46.915
2017-09-11,4937606.0,236338511.19,0.98,3.92,0.88,235.57,0.0,206476782.18,976900.0,4313732.0,46759318.5,0.0,0.0,167107.0,6.65,0.0,0.0,0.0,0.38,143742.0,7936.0,0.0,0.0,6.65,167107.0,0.0,0.0,308401.0,46.31,14.38,0.0,0.0,0.8,0.8,120390432.0,5762488027.68,0.0,5691.64,0.81,34.17,0.2469,34.39,0.0407,47.865
2017-09-12,4970901.0,241983460.68,0.99,4.03,0.89,240.85,0.0,211613274.36,1027857.0,4347027.0,50036078.76,0.0,0.0,55157.0,2.56,0.0,0.0,0.0,0.16,50195.0,4200.0,0.0,0.0,2.56,55157.0,0.0,0.0,16900.0,49.5,0.8,0.0,0.0,0.84,0.84,121956112.0,5936823532.16,0.0,5866.2,0.84,33.94,0.2446,34.19,0.0404,48.68
2017-09-13,5003042.0,243973343.13,1.0,4.01,0.89,243.91,0.0,213550127.52,1114045.0,4379168.0,54326404.43,0.0,0.0,88124.0,5.38,0.0,0.0,0.0,0.09,103071.0,1936.0,0.0,0.0,5.38,88124.0,0.0,0.0,70930.0,54.26,3.33,0.0,0.0,0.9,0.9,122517960.0,5974588319.4,0.0,5974.48,0.9,33.58,0.2404,33.71,0.0405,48.765
2017-09-14,5449098.0,268313585.52,1.08,4.44,0.97,267.77,0.0,237594029.76,1666318.0,4825224.0,82049498.32,0.0,0.0,205830.0,22.75,0.0,0.0,0.0,0.0,446056.0,0.0,0.0,0.0,22.75,205830.0,0.0,346443.0,0.0,81.4,0.0,0.0,0.0,1.35,1.35,122063776.0,6010420330.24,0.0,5965.9,1.35,30.96,0.2154,31.6,0.044,49.24
2017-09-15,5739736.0,281907133.64,1.14,4.61,1.02,283.73,1.0,251262517.0,1627473.0,5115800.0,79933336.4,0.0,0.0,0.0,20.09,0.0,0.0,0.0,3.14,370486.0,68907.0,0.0,0.0,20.09,0.0,0.0,30062.0,79910.0,79.97,4.0,0.0,0.0,1.32,1.32,122097056.0,5996796905.44,0.0,5996.95,1.32,29.28,0.1962,29.71,0.0464,49.115
2017-09-18,5777493.0,285205941.95,1.15,4.15,1.03,286.2,1.0,259344901.94,1627140.0,5253619.0,80323766.1,0.0,0.0,0.0,7.91,0.0,0.0,0.0,5.26,157819.0,107435.0,0.0,0.0,7.91,0.0,0.0,107102.0,20000.0,79.94,0.98,0.0,0.0,1.31,1.31,122387664.0,6041667033.36,0.0,6018.84,1.31,30.0,0.2054,30.43,0.0466,49.365
2017-09-19,6676198.0,329169942.39,1.33,4.75,1.19,331.57,1.0,293355628.58,2381243.0,5949815.0,117407186.12,0.0,0.0,498589.0,3.24,0.0,658190.0,0.0,1.13,57102.0,25187.0,0.0,0.0,3.24,498589.0,33.32,280701.0,19096.0,117.32,0.89,0.0,0.0,1.92,1.92,121803656.0,6005529259.08,0.0,6001.09,1.92,25.89,0.1653,26.26,0.0538,49.305
2017-09-20,6393477.0,315741861.65,1.27,4.55,1.14,316.78,1.0,276896707.12,2491406.0,5606899.0,123038085.31,0.0,0.0,44881.0,0.07,0.0,0.0,0.0,19.89,1200.0,402921.0,0.0,0.0,0.07,44881.0,0.0,468203.0,344116.0,123.23,18.57,0.0,0.0,2.0,2.0,121827440.0,6016448124.4,0.0,6022.89,2.0,27.4,0.1781,27.79,0.0514,49.385
2017-09-21,6721392.0,333985968.48,1.34,4.86,1.2,335.3,1.0,297354599.86,2442026.0,5984194.0,121344271.94,0.0,0.0,0.0,20.76,0.0,0.0,0.0,2.46,400000.0,49427.0,0.0,0.0,20.76,0.0,0.0,47.0,22705.0,120.89,1.11,0.0,0.0,1.97,1.97,121793000.0,6051894170.0,0.0,6032.79,1.96,25.84,0.1654,26.21,0.0541,49.69
2017-09-22,6612787.0,328986153.25,1.32,4.8,1.18,330.12,1.0,290998247.25,2703201.0,5849211.0,134484249.75,0.0,0.0,234797.0,0.0,0.0,0.0,0.0,2.48,0.0,50000.0,0.0,0.0,0.0,234797.0,0.0,76378.0,134983.0,133.98,6.53,0.0,0.0,2.18,2.18,121497064.0,6044478934.0,0.0,6032.08,2.17,25.9,0.1666,26.58,0.0532,49.75
2017-09-25,6336716.0,314364480.76,1.26,4.67,1.13,316.27,1.0,281001706.15,2218668.0,5664215.0,110068119.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,490362.0,0.0,0.0,0.0,0.0,0.0,5829.0,184996.0,110.73,9.2,0.0,0.0,1.79,1.79,122037872.0,6054298829.92,0.0,6081.46,1.79,26.9,0.1778,27.59,0.051,49.61
2017-09-26,6367393.0,315567997.08,1.27,4.71,1.14,317.56,1.0,284529956.76,2174778.0,5741121.0,107781997.68,0.0,0.0,71257.0,1.92,0.0,110000.0,0.0,8.38,38843.0,167136.0,0.0,0.0,1.92,71257.0,5.45,51989.0,71937.0,108.13,3.59,0.0,0.0,1.75,1.75,122095216.0,6051038904.96,0.0,6063.7,1.75,26.76,0.1769,27.45,0.0512,49.56
2017-09-27,6007451.0,297308749.99,1.2,4.42,1.07,298.69,1.0,267127768.39,1697381.0,5397611.0,84003385.69,0.0,0.0,0.0,1.91,0.0,0.0,0.0,27.58,39109.0,555212.0,0.0,0.0,1.91,0.0,0.0,77815.0,382619.0,84.13,19.85,0.0,0.0,1.37,1.37,122108136.0,6043131650.64,0.0,6051.67,1.37,28.34,0.1869,28.56,0.0485,49.49
2017-09-28,5621882.0,281881163.48,1.12,4.1,1.0,281.97,1.0,253058685.88,1735579.0,5047042.0,87021931.06,0.0,0.0,85264.0,0.18,0.0,57000.0,0.0,2.34,4771.0,47066.0,0.0,0.0,0.18,85264.0,2.92,0.0,412340.0,85.97,19.54,0.0,0.0,1.4,1.4,122056008.0,6119888241.12,0.0,6054.78,1.4,30.42,0.2086,30.5,0.0454,50.14
2017-09-29,5185869.0,261471514.98,1.03,3.74,0.93,261.86,0.0,232552216.42,1581678.0,4612301.0,79748204.76,0.0,0.0,4771.0,2.3,0.0,0.0,0.0,7.51,43683.0,158672.0,0.0,0.0,2.3,4771.0,0.0,0.0,478424.0,79.14,23.66,0.0,0.0,1.28,1.28,122095872.0,6156073866.24,0.0,6101.49,1.28,32.91,0.2342,33.0,0.0419,50.42
2017-10-02,5286443.0,265802354.04,1.05,3.74,0.94,267.1,0.0,236541656.64,1504649.0,4704488.0,75653751.72,0.0,0.0,44908.0,4.17,0.0,13000.0,0.0,7.71,79187.0,156652.0,0.0,0.0,4.17,44908.0,0.66,39673.0,0.0,76.08,0.0,0.25,0.0,1.18,1.18,126015664.0,6336067585.92,4958.0,6362.53,1.18,32.26,0.2258,32.34,0.0415,50.28
2017-10-03,5393228.0,271333300.68,1.08,3.79,0.97,272.3,0.0,241071785.37,1537628.0,4791727.0,77358064.68,0.0,0.0,31883.0,5.91,0.0,0.0,0.0,0.48,118287.0,9493.0,0.0,0.0,5.91,31883.0,0.0,10589.0,31048.0,77.29,1.65,0.0,0.0,1.2,1.2,126158032.0,6347010589.92,0.0,6343.08,1.2,31.75,0.2187,31.84,0.0422,50.31
2017-10-04,5263573.0,264178728.87,1.06,3.7,0.95,265.12,0.0,233951399.85,1495155.0,4661315.0,75041829.45,0.0,0.0,4405.0,0.0,0.0,0.0,0.0,3.13,0.0,62256.0,0.0,0.0,0.0,4405.0,0.0,15378.0,130412.0,75.14,6.77,0.0,0.0,1.17,1.17,126714968.0,6359824243.92,0.0,6368.31,1.17,32.54,0.2287,32.63,0.0411,50.19
2017-10-05,5242608.0,261973121.76,1.05,3.65,0.94,263.11,0.0,231374441.99,1434181.0,4630267.0,71666024.57,0.0,0.0,1528.0,0.0,0.0,0.0,0.0,3.14,0.0,62502.0,0.0,0.0,0.0,1528.0,0.0,0.0,31048.0,72.04,1.57,0.0,0.0,1.12,1.12,126959712.0,6344176808.64,0.0,6370.76,1.12,32.65,0.2302,32.74,0.0408,49.97
2017-10-06,5184000.0,255156480.0,1.04,3.59,0.93,258.01,0.0,228550461.34,1515213.0,4643447.0,74578783.86,0.0,0.0,436.0,5.43,0.0,0.0,0.0,7.06,113611.0,136294.0,0.0,0.0,5.43,436.0,0.0,216890.0,100431.0,75.37,5.11,0.0,0.0,1.19,1.19,125625128.0,6183268800.16,0.0,6250.55,1.19,32.88,0.2382,33.48,0.0408,49.22
2017-10-09,5342884.0,262869892.8,1.07,3.63,0.96,266.44,0.0,236901985.2,1587083.0,4815081.0,78084483.6,0.0,0.0,86256.0,10.06,0.0,0.0,0.0,2.04,184634.0,35190.0,0.0,0.0,10.06,86256.0,0.0,20804.0,13000.0,78.14,0.66,0.0,0.0,1.25,1.25,125513400.0,6175259280.0,0.0,6186.44,1.25,31.78,0.2297,32.37,0.042,49.2
2017-10-10,4443582.0,220157270.19,0.89,2.99,0.8,222.08,0.0,177028050.42,1963127.0,3573076.0,97263127.22,0.0,0.0,0.0,3.26,0.0,0.0,0.0,1.33,66227.0,25806.0,0.0,0.0,3.26,0.0,0.0,401850.0,1308232.0,96.52,65.13,0.0,0.0,1.55,1.55,125038936.0,6195054084.12,0.0,6152.94,1.54,14.69,0.2123,39.24,0.035,49.545
2017-10-11,4058666.0,200660447.04,0.82,2.78,0.73,201.25,0.0,157508621.76,1500588.0,3185854.0,74189070.72,0.0,0.0,41031.0,0.0,0.0,0.0,0.0,26.73,0.0,545930.0,0.0,0.0,0.0,41031.0,0.0,42360.0,387222.0,74.18,20.69,0.0,0.0,1.18,1.18,125471424.0,6203307202.56,0.0,6205.8,1.18,14.5,0.2405,43.76,0.032,49.44
2017-10-12,4063755.0,203431575.3,0.82,2.79,0.73,203.32,0.0,159738606.58,1490677.0,3190943.0,74623290.62,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.49,15000.0,9911.0,0.0,0.0,0.8,0.0,0.0,0.0,9911.0,74.01,0.58,0.0,0.0,1.17,1.17,125654216.0,6290250052.96,0.0,6235.06,1.17,14.57,0.2426,44.02,0.032,50.06
2017-10-13,4061755.0,203900101.0,0.82,2.81,0.73,204.23,0.0,160009638.6,1558206.0,3187443.0,78221941.2,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,67529.0,5000.0,78.09,0.24,0.0,0.0,1.22,1.22,125655912.0,6307926782.4,0.0,6298.31,1.22,14.53,0.2416,43.9,0.0319,50.2
2017-10-16,3848029.0,193555858.7,0.77,2.69,0.69,193.88,0.0,149676754.3,1506346.0,2975681.0,75769203.8,0.0,0.0,0.0,0.0,0.0,13112.0,0.0,3.19,0.0,63989.0,0.0,0.0,0.0,0.0,0.66,12129.0,224874.0,75.65,11.1,0.0,0.0,1.18,1.18,125832136.0,6329356440.8,0.0,6324.98,1.18,15.36,0.232,42.36,0.0302,50.3
2017-10-17,4135768.0,208608137.92,0.83,2.88,0.74,209.01,0.0,168486446.96,1646223.0,3340334.0,83035488.12,0.0,0.0,0.0,18.56,0.0,0.0,0.0,3.82,364653.0,76914.0,0.0,0.0,18.56,0.0,0.0,216791.0,0.0,82.85,0.0,0.0,0.0,1.29,1.29,125765984.0,6343636232.96,0.0,6332.57,1.29,14.01,0.2011,38.65,0.0325,50.44
2017-10-18,3405370.0,170847412.9,0.68,2.36,0.61,171.92,0.0,133047629.12,1614414.0,2651936.0,80995150.38,0.0,0.0,0.0,2.89,0.0,0.0,0.0,2.1,52389.0,42000.0,0.0,0.0,2.89,0.0,0.0,10191.0,740787.0,81.26,37.62,0.0,0.0,1.27,1.27,125338904.0,6288252813.68,0.0,6305.67,1.27,16.81,0.1372,24.51,0.0268,50.17
