DATE,ADUX FP Equity_DX_SI_QTY,ADUX FP Equity_DX_SHORT_INTEREST_VALUE,ADUX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ADUX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ADUX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ADUX FP Equity_DX_SI_MV,ADUX FP Equity_DX_DSS,ADUX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ADUX FP Equity_DX_SUPPLY_SI_QTY,ADUX FP Equity_DX_BROKER_SI_QTY,ADUX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ADUX FP Equity_DX_BROKER_SI_MV_NEW_x,ADUX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ADUX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ADUX FP Equity_DX_BROKER_SI_MV_INC_x,ADUX FP Equity_DX_SUPPLY_SI_MV_NEW,ADUX FP Equity_DX_BROKER_SI_QTY_ADD,ADUX FP Equity_DX_BROKER_SI_QTY_NEW,ADUX FP Equity_DX_SUPPLY_SI_MV_DEC,ADUX FP Equity_DX_BROKER_SI_QTY_INC,ADUX FP Equity_DX_SUPPLY_SI_QTY_DEC,ADUX FP Equity_DX_BROKER_SI_MV_NEW_y,ADUX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ADUX FP Equity_DX_BROKER_SI_MV_INC_y,ADUX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ADUX FP Equity_DX_BROKER_SI_MV_ADD,ADUX FP Equity_DX_SUPPLY_SI_QTY_ADD,ADUX FP Equity_DX_BROKER_SI_QTY_DEC,ADUX FP Equity_DX_SUPPLY_SI_MV,ADUX FP Equity_DX_BROKER_SI_MV_DEC,ADUX FP Equity_DX_SUPPLY_SI_MV_RMV,ADUX FP Equity_DX_BROKER_SI_MV_RMV,ADUX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ADUX FP Equity_DX_UTILIZATION_QUANTITY,ADUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ADUX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ADUX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ADUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ADUX FP Equity_DX_ACTIVE_UTILIZATION_MV,ADUX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ADUX FP Equity_DX_BROKER_SI_CON_RATIO,ADUX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ADUX FP Equity_DX_DEMAND_SUPPLY_RATIO,ADUX FP Equity_PX_LAST
2016-03-04,14662.0,71110.7,0.69,1.29,0.5,0.07,0.0,71110.7,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.85,0.2714,35.36,1.3533,4.85
2016-03-07,14662.0,71990.42,0.69,1.29,0.5,0.07,0.0,71990.42,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.97,0.274,35.92,1.3533,4.91
2016-03-08,14662.0,80054.52,0.69,1.28,0.5,0.07,0.0,80054.52,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69,0.2809,38.32,1.3533,5.46
2016-03-09,14662.0,79907.9,0.69,1.15,0.5,0.07,0.0,79907.9,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.63,0.2712,36.88,1.3533,5.45
2016-03-10,14662.0,79174.8,0.69,1.12,0.5,0.07,0.0,79174.8,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.79,0.2708,36.66,1.3533,5.4
2016-03-11,14662.0,79321.42,0.69,1.19,0.5,0.07,0.0,79321.42,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.83,0.2716,36.85,1.3533,5.41
2016-03-14,14662.0,81080.86,0.69,1.21,0.5,0.07,0.0,81080.86,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.273,37.34,1.3533,5.53
2016-03-15,14662.0,80201.14,0.69,1.22,0.5,0.07,0.0,80201.14,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.47,0.2705,36.81,1.3533,5.47
2016-03-16,14662.0,78881.56,0.69,1.25,0.5,0.08,0.0,78881.56,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.71,0.2772,34.32,1.3533,5.38
2016-03-17,14662.0,80641.0,0.69,1.26,0.5,0.08,0.0,80641.0,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.86,0.2791,34.61,1.3533,5.5
2016-03-18,14662.0,80201.14,0.69,1.24,0.5,0.08,0.0,80201.14,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.97,0.2775,34.16,1.3533,5.47
2016-03-21,14662.0,81520.72,0.69,1.26,0.5,0.08,0.0,81520.72,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,0.2785,34.46,1.3533,5.56
2016-03-22,14662.0,80787.62,0.69,1.13,0.5,0.08,0.0,80787.62,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.89,0.2774,34.2,1.3533,5.51
2016-03-23,14662.0,80641.0,0.69,1.16,0.5,0.08,0.0,80641.0,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94,0.2781,34.32,1.3533,5.5
2016-03-24,14662.0,83133.54,0.69,1.15,0.5,0.08,0.0,83133.54,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.99,0.2796,34.65,1.3533,5.67
2016-03-25,14662.0,83133.54,0.69,1.15,0.5,0.08,0.0,83133.54,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.85,0.2781,34.5,1.3533,0.0
2016-03-28,14662.0,83133.54,0.69,1.15,0.5,0.08,0.0,83133.54,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.85,0.2781,34.5,1.3533,0.0
2016-03-29,14662.0,84892.98,0.69,1.15,0.5,0.08,0.0,84892.98,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.44,0.2781,34.79,1.3533,5.79
2016-03-30,14662.0,85919.32,0.69,1.13,0.5,0.08,0.0,85919.32,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07,0.277,34.85,1.3533,5.86
2016-03-31,14662.0,107032.6,0.69,1.11,0.5,0.09,0.0,107032.6,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.37,0.291,39.86,1.3533,7.3
2016-04-01,14662.0,121108.12,0.69,0.94,0.5,0.1,0.0,121108.12,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95,0.2818,40.04,1.3533,8.26
2016-04-04,14662.0,111577.82,0.69,0.82,0.5,0.1,0.0,111577.82,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64,0.2649,36.46,1.3533,7.61
2016-04-05,14662.0,113190.64,0.69,0.8,0.5,0.1,0.0,113190.64,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.29,0.2723,37.88,1.3533,7.72
2016-04-06,14662.0,102194.14,0.69,0.79,0.5,0.1,0.0,102194.14,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.19,0.2638,35.32,1.3533,6.97
2016-04-07,14662.0,102634.0,0.69,0.72,0.5,0.1,0.0,102634.0,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.17,0.272,36.72,1.3533,7.0
2016-04-08,14662.0,102634.0,0.69,0.72,0.5,0.1,0.0,102634.0,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.13,0.2717,36.66,1.3533,7.0
2016-04-11,14662.0,107472.46,0.69,0.72,0.5,0.1,0.0,107472.46,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.64,0.275,37.74,1.3533,7.33
2016-04-12,14662.0,107765.7,0.69,0.74,0.5,0.1,0.0,107765.7,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15,0.2714,37.21,1.3533,7.35
2016-04-13,14662.0,107472.46,0.69,0.75,0.5,0.1,0.0,107472.46,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15,0.2709,37.11,1.3533,7.33
2016-04-14,14662.0,105859.64,0.69,0.77,0.5,0.1,0.0,105859.64,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.35,0.2701,36.8,1.3533,7.22
2016-04-15,14662.0,107765.7,0.69,0.78,0.5,0.1,0.0,107765.7,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.31,0.2727,37.42,1.3533,7.35
2016-04-18,14662.0,111431.2,0.69,0.77,0.5,0.1,0.0,111431.2,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78,0.2739,37.97,1.3533,7.6
2016-04-19,14662.0,117296.0,0.69,0.82,0.5,0.1,0.0,117296.0,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.93,0.2754,38.74,1.3533,8.0
2016-04-20,14662.0,121694.6,0.69,0.82,0.5,0.11,0.0,121694.6,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.07,0.2743,38.93,1.3533,8.3
2016-04-21,10062.0,84822.66,0.48,0.56,0.34,0.07,0.0,84822.66,0.0,10062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.21,0.2986,39.83,0.9287,8.43
2016-04-22,10062.0,85728.24,0.48,0.61,0.34,0.07,0.0,85728.24,0.0,10062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.36,0.2967,39.41,0.9287,8.52
2016-04-25,10062.0,84520.8,0.48,0.62,0.34,0.07,0.0,84520.8,0.0,10062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.55,0.2968,39.23,0.9287,8.4
2016-04-26,9877.0,83559.42,0.47,0.59,0.33,0.07,0.0,83559.42,0.0,9877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79,0.297,40.42,0.9117,8.46
2016-04-27,9114.0,76010.76,0.43,0.54,0.31,0.06,0.0,76010.76,0.0,9114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67,0.3039,44.45,0.8412,8.34
2016-04-28,8837.0,72463.4,0.42,0.53,0.3,0.06,0.0,72463.4,0.0,8837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.3133,46.54,0.8157,8.2
2016-04-29,8631.0,67321.8,0.41,0.52,0.29,0.06,0.0,67321.8,0.0,8631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.42,0.3245,48.42,0.7967,7.8
2016-05-02,8631.0,67321.8,0.41,0.51,0.29,0.06,0.0,67321.8,0.0,8631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.61,0.3286,49.15,0.7967,0.0
2016-05-03,7438.0,58016.4,0.35,0.45,0.25,0.05,0.0,58016.4,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.31,0.4357,59.35,0.6865,0.0
2016-05-04,7438.0,45966.84,0.35,0.48,0.25,0.05,0.0,45966.84,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.73,0.4475,60.27,0.6865,6.18
2016-05-05,7438.0,49239.56,0.35,0.53,0.25,0.04,0.0,49239.56,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,0.4791,64.55,0.6865,6.62
2016-05-06,7438.0,49462.7,0.35,0.52,0.25,0.04,0.0,49462.7,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.4683,63.25,0.6865,6.65
2016-05-09,7438.0,47082.54,0.35,0.53,0.25,0.04,0.0,47082.54,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84,0.4698,63.33,0.6865,6.33
2016-05-10,7438.0,48123.86,0.35,0.54,0.25,0.04,0.0,48123.86,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98,0.4768,64.21,0.6865,6.47
2016-05-11,7438.0,47603.2,0.35,0.55,0.25,0.04,0.0,47603.2,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37,0.4741,63.86,0.6865,6.4
2016-05-12,7438.0,46859.4,0.35,0.56,0.25,0.04,0.0,46859.4,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.4761,64.08,0.6865,6.3
2016-05-13,7438.0,46189.98,0.35,0.68,0.25,0.04,0.0,46189.98,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.94,0.4791,64.42,0.6865,6.21
2016-05-16,7438.0,46264.36,0.35,0.87,0.25,0.04,0.0,46264.36,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.72,0.482,64.74,0.6865,6.22
2016-05-17,7438.0,47826.34,0.35,0.98,0.25,0.04,0.0,47826.34,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.69,0.48,64.57,0.6865,6.43
2016-05-18,7438.0,47900.72,0.35,1.01,0.25,0.04,0.0,47900.72,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.23,0.4738,63.88,0.6865,6.44
2016-05-19,7438.0,46264.36,0.35,1.31,0.25,0.04,0.0,46264.36,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32,0.4757,64.01,0.6865,6.22
2016-05-20,7438.0,46115.6,0.35,1.37,0.25,0.04,0.0,46115.6,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.482,64.73,0.6865,6.2
2016-05-23,7438.0,45371.8,0.35,1.43,0.25,0.04,0.0,45371.8,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.72,0.4833,64.84,0.6865,6.1
2016-05-24,7438.0,45371.8,0.35,1.43,0.25,0.04,0.0,45371.8,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.43,0.4856,65.12,0.6865,6.1
2016-05-25,7438.0,45669.32,0.43,1.43,0.25,0.05,0.0,45669.32,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04,0.5059,67.2,0.6865,6.14
2016-05-26,7438.0,46115.6,0.38,1.44,0.25,0.05,0.0,46115.6,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,0.5061,67.21,0.6865,6.2
2016-05-27,7438.0,45520.56,0.38,1.46,0.25,0.05,0.0,45520.56,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,0.5072,67.32,0.6865,6.12
2016-05-30,7438.0,45743.7,0.38,1.51,0.25,0.05,0.0,45743.7,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15,0.5053,67.12,0.6865,6.15
2016-05-31,7438.0,45446.18,0.38,1.6,0.25,0.05,0.0,45446.18,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92,0.5084,67.43,0.6865,6.11
2016-06-01,7438.0,44330.48,0.38,1.71,0.25,0.05,0.0,44330.48,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.87,0.5094,67.52,0.6865,5.96
2016-06-02,7438.0,43289.16,0.38,1.8,0.25,0.04,0.0,43289.16,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36,0.5051,67.04,0.6865,5.82
2016-06-03,7438.0,43289.16,0.38,1.81,0.25,0.04,0.0,43289.16,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.5098,67.46,0.6865,5.82
2016-06-06,7438.0,43140.4,0.38,1.86,0.25,0.04,0.0,43140.4,0.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.5089,67.42,0.6865,5.8
