DATE,SU FP Equity_DX_SI_QTY,SU FP Equity_DX_SHORT_INTEREST_VALUE,SU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SU FP Equity_DX_SI_MV,SU FP Equity_DX_DSS,SU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY,SU FP Equity_DX_BROKER_SI_QTY,SU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SU FP Equity_DX_BROKER_SI_MV_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_INC_x,SU FP Equity_DX_BROKER_SI_MV_INC_x,SU FP Equity_DX_SUPPLY_SI_MV_NEW,SU FP Equity_DX_BROKER_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_NEW,SU FP Equity_DX_SUPPLY_SI_MV_DEC,SU FP Equity_DX_BROKER_SI_QTY_INC,SU FP Equity_DX_SUPPLY_SI_QTY_DEC,SU FP Equity_DX_BROKER_SI_MV_NEW_y,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SU FP Equity_DX_BROKER_SI_MV_INC_y,SU FP Equity_DX_SUPPLY_SI_QTY_INC_y,SU FP Equity_DX_BROKER_SI_MV_ADD,SU FP Equity_DX_SUPPLY_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_DEC,SU FP Equity_DX_SUPPLY_SI_MV,SU FP Equity_DX_BROKER_SI_MV_DEC,SU FP Equity_DX_SUPPLY_SI_MV_RMV,SU FP Equity_DX_BROKER_SI_MV_RMV,SU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SU FP Equity_DX_UTILIZATION_QUANTITY,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SU FP Equity_DX_ACTIVE_UTILIZATION_MV,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SU FP Equity_DX_BROKER_SI_CON_RATIO,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SU FP Equity_DX_DEMAND_SUPPLY_RATIO,SU FP Equity_PX_LAST
2009-01-22,13631039.0,438611086.08,5.66,9.86,5.51,646.97,2.0,288591625.7,9049619.0,8968774.0,291193005.77,0.0,2962.0,520881.0,0.26,0.13,0.0,0.0,26.13,6180.0,561555.0,0.0,2962.0,0.26,520881.0,0.0,22295.0,372642.0,414.76,21.7,0.0,0.0,28.71,28.71,22473292.0,723131597.81,0.0,996.38,29.39,12.92,0.1042,21.06,0.4324,43.64
2009-01-23,12936411.0,397898182.21,5.37,9.36,5.23,604.06,2.0,269340490.49,8485042.0,8756761.0,260982956.39,0.0,0.0,6363.0,5.95,0.0,0.0,0.0,27.06,135881.0,570940.0,0.0,0.0,5.95,6363.0,0.0,0.0,347894.0,378.96,18.5,0.0,0.0,27.06,27.06,22875030.0,703590265.88,0.0,980.27,27.88,14.71,0.104,20.85,0.4125,41.715
2009-01-26,12820530.0,401754556.94,5.32,9.3,5.18,580.1,2.0,266901750.83,8556930.0,8517195.0,268146919.11,0.0,0.0,183408.0,0.0,0.0,0.0,0.0,7.39,86610.0,164539.0,0.0,0.0,0.0,183408.0,0.0,53019.0,326176.0,371.56,17.18,0.0,0.0,27.47,27.47,22590068.0,707900746.73,0.0,958.27,27.94,12.87,0.1016,21.07,0.4116,42.5
2009-01-27,11947431.0,391748698.81,4.96,8.39,4.83,549.73,1.0,258181934.03,7954400.0,7873953.0,260819740.23,0.0,0.0,23045.0,2.39,0.0,0.0,0.0,25.76,55000.0,642349.0,0.0,0.0,2.39,23045.0,0.0,16774.0,698242.0,358.03,31.56,0.0,0.0,25.45,25.45,23304862.0,764151671.14,0.0,1026.36,25.86,12.13,0.0999,20.08,0.3822,44.47
2009-01-28,11813376.0,432168317.07,4.9,7.98,4.78,563.03,1.0,281533204.18,7940234.0,7695746.0,290477300.05,0.0,0.0,78612.0,0.0,0.0,0.0,0.0,6.47,0.0,270109.0,0.0,0.0,0.0,78612.0,0.0,187781.0,178207.0,379.53,5.37,0.44,0.0,25.97,25.97,22637430.0,828144302.35,10450.0,1086.21,25.89,11.64,0.0974,19.5,0.3863,49.615
2009-01-29,11401813.0,411941832.03,4.73,7.32,4.61,581.63,1.0,268821780.62,7669613.0,7440506.0,277099302.56,0.0,0.0,63083.0,4.62,0.0,0.0,0.0,18.74,30000.0,380433.0,0.0,0.0,4.62,63083.0,0.0,46729.0,285240.0,395.56,8.19,0.0,0.0,24.81,24.81,23242656.0,839745599.58,0.0,1157.46,25.47,11.67,0.1038,20.0,0.3688,49.0
2009-01-30,10541642.0,386771564.42,4.37,6.61,4.26,540.04,1.0,269216900.11,7629600.0,7337634.0,279929097.18,0.0,0.0,191343.0,0.0,0.0,0.0,0.0,13.35,0.0,257311.0,0.0,0.0,0.0,191343.0,0.0,25955.0,102872.0,389.87,0.0,0.0,0.0,24.87,24.87,23044042.0,845483101.67,0.0,1149.66,25.32,15.13,0.1092,21.04,0.3437,49.76
2009-02-02,11543798.0,412347704.31,4.79,7.09,4.67,583.83,1.0,299298981.35,7587318.0,8378965.0,271021128.33,0.0,0.0,196044.0,56.33,0.0,0.0,0.0,9.82,1200000.0,246823.0,0.0,0.0,56.33,196044.0,0.0,8497.0,158669.0,386.53,9.95,0.0,0.0,24.64,24.64,23211556.0,829123294.61,0.0,1144.48,25.25,17.79,0.1139,20.17,0.3748,48.445
2009-02-03,11523309.0,434131714.51,4.78,7.03,4.66,574.89,1.0,307398754.85,7819133.0,8159392.0,294579761.36,0.0,0.0,115845.0,0.0,0.0,40249.0,0.0,1.53,0.0,38418.0,0.0,0.0,0.0,115845.0,2.01,154388.0,259822.0,393.99,13.75,0.0,0.0,25.27,25.27,23125560.0,871237507.55,0.0,1164.34,25.28,16.17,0.1081,19.98,0.3724,51.095
2009-02-04,11856428.0,467662947.31,4.92,7.23,4.79,619.4,1.0,330834031.64,8005325.0,8387472.0,315760689.79,0.0,0.0,63689.0,14.73,0.0,0.0,0.0,5.76,250452.0,128682.0,0.0,0.0,14.73,63689.0,0.0,251185.0,22372.0,429.81,1.13,0.0,0.0,25.56,25.56,23308640.0,919382066.87,0.0,1233.84,25.84,16.04,0.107,20.23,0.3786,53.495
2009-02-05,12195508.0,483825142.65,5.06,7.47,4.93,656.66,1.0,339026891.58,8387848.0,8545660.0,332766109.87,0.0,0.0,313182.0,6.89,0.0,100000.0,0.0,0.54,106646.0,10869.0,0.0,0.0,6.89,313182.0,5.38,80210.0,48458.0,460.84,0.0,0.0,0.0,26.38,26.38,23408134.0,928656991.71,0.0,1261.92,26.75,15.04,0.1034,19.92,0.3836,53.805
2009-02-06,12524450.0,507633532.61,5.2,7.65,5.06,674.6,2.0,358588214.31,8823272.0,8847170.0,357619594.84,0.0,0.0,342729.0,20.72,0.0,15000.0,0.0,4.66,337510.0,88493.0,0.0,0.0,20.72,342729.0,0.81,181188.0,51000.0,486.86,2.7,0.0,0.0,28.49,28.49,22147232.0,897658389.61,0.0,1212.35,28.65,14.94,0.1002,19.28,0.4044,54.97
2009-02-09,13016258.0,532893739.0,5.4,7.69,5.26,710.89,2.0,378600150.13,9146461.0,9247542.0,374461830.8,0.0,0.0,262429.0,25.63,0.0,4400.0,0.0,1.04,428372.0,33042.0,0.0,0.0,25.63,262429.0,0.24,93802.0,32400.0,513.41,1.65,0.0,0.0,29.35,29.35,22017024.0,901390725.42,0.0,1220.56,29.61,15.22,0.0968,18.45,0.4177,55.525
2009-02-10,13066597.0,507544545.98,5.42,7.58,5.28,720.58,2.0,362919370.84,9239259.0,9343261.0,358879631.35,0.0,0.0,93084.0,4.56,0.0,38000.0,0.0,4.15,101807.0,88388.0,0.0,0.0,4.56,93084.0,2.22,88102.0,44088.0,518.22,0.0,0.0,0.0,29.54,29.54,22035484.0,855922144.25,0.0,1195.52,30.24,15.03,0.0961,18.69,0.4178,52.68
2009-02-11,13062069.0,515362514.84,5.42,7.46,5.28,701.87,2.0,368282925.49,9219353.0,9334278.0,363748572.09,0.0,0.0,25868.0,1.71,0.0,0.0,0.0,2.27,19417.0,41553.0,0.0,0.0,1.71,25868.0,0.0,516.0,28400.0,501.15,2.92,0.27,0.0,29.34,29.34,22202316.0,875989968.28,4737.0,1189.9,29.64,15.01,0.0961,18.33,0.4157,53.51
2009-02-12,13169700.0,510287000.15,5.46,7.41,5.32,708.61,2.0,364845537.72,9246901.0,9416086.0,358290118.37,0.0,0.0,123168.0,5.75,0.0,0.0,0.0,6.1,99500.0,104249.0,0.0,0.0,5.75,123168.0,0.0,8629.0,17692.0,503.16,4.58,0.0,0.0,29.16,29.16,22464728.0,870441897.71,0.0,1195.76,29.62,15.69,0.0971,18.39,0.4153,52.55
2009-02-13,13260709.0,518604358.45,5.5,7.32,5.36,706.82,2.0,373082526.33,9202958.0,9539717.0,359912439.78,0.0,0.0,1121.0,6.02,0.0,0.0,0.0,2.28,129900.0,46455.0,0.0,0.0,6.02,1121.0,0.0,1391.0,6269.0,495.81,0.55,0.0,0.0,28.92,28.92,22624250.0,884796933.31,0.0,1202.57,29.19,15.54,0.0953,17.94,0.4166,53.04
2009-02-16,13417571.0,525382033.84,5.57,7.37,5.42,719.5,2.0,376779407.62,9293874.0,9622454.0,363913440.4,0.0,0.0,114128.0,5.44,0.0,0.0,0.0,2.49,88262.0,46964.0,0.0,0.0,5.44,114128.0,0.0,23752.0,5525.0,505.41,1.51,0.0,0.0,28.89,28.89,22870572.0,895526294.03,0.0,1218.72,29.31,16.26,0.0986,18.33,0.4172,53.105
2009-02-17,13748188.0,527633180.16,5.71,7.59,5.56,740.98,2.0,384797485.8,9239518.0,10026413.0,354597730.66,0.0,0.0,8905.0,25.63,0.0,0.0,0.0,4.08,453959.0,69680.0,0.0,0.0,25.63,8905.0,0.0,6419.0,50000.0,502.41,2.03,0.0,0.0,28.2,28.2,23519490.0,902639919.12,0.0,1243.31,28.78,15.09,0.0953,18.01,0.4197,52.05
2009-02-18,13995710.0,537803444.34,5.81,7.68,5.66,744.44,2.0,393097466.6,9092318.0,10229905.0,349384199.69,0.0,0.0,21396.0,17.04,0.0,0.0,0.0,9.99,333422.0,167035.0,0.0,0.0,17.04,21396.0,0.0,0.0,129930.0,486.77,7.48,0.08,0.0,28.1,28.1,23262538.0,893893418.81,1561.0,1217.68,28.56,15.38,0.0946,17.46,0.4326,52.115
2009-02-19,13724305.0,551509204.95,5.69,7.54,5.55,732.07,2.0,398290180.04,8936432.0,9911450.0,359109223.19,0.0,0.0,117085.0,4.83,0.0,0.0,0.0,15.6,61759.0,310518.0,0.0,0.0,4.83,117085.0,0.0,37547.0,380214.0,482.98,20.57,0.0,0.0,27.69,27.69,23332332.0,937606375.77,0.0,1254.41,27.8,15.71,0.0951,17.46,0.4253,54.5
2009-02-20,13974171.0,515338072.4,5.8,7.64,5.65,750.81,2.0,373362031.87,9063150.0,10124276.0,334229933.99,0.0,0.0,94961.0,0.43,0.0,150000.0,0.0,2.67,66657.0,52592.0,0.0,0.0,0.43,94961.0,7.5,84349.0,3831.0,487.54,0.0,0.0,0.0,28.18,28.18,23093190.0,851628337.75,0.0,1200.93,28.87,15.39,0.0945,17.61,0.4346,50.015
2009-02-23,14057478.0,522556297.83,5.83,7.51,5.68,729.49,2.0,377820188.07,8984736.0,10163879.0,333988100.93,0.0,0.0,2783.0,0.24,0.0,0.0,0.0,5.21,48200.0,81197.0,0.0,0.0,0.24,2783.0,0.0,0.0,8597.0,464.72,0.85,0.0,0.0,27.89,27.89,23232252.0,863608649.81,0.0,1170.92,28.41,15.89,0.0946,16.89,0.4363,50.415
2009-02-24,13744658.0,501857566.3,5.7,7.31,5.56,703.25,2.0,356627509.19,9831141.0,9767160.0,358963642.18,0.0,0.0,242967.0,9.0,0.0,0.0,0.0,9.7,157000.0,191077.0,0.0,0.0,9.0,242967.0,0.0,794515.0,553719.0,503.38,29.16,0.0,0.0,30.42,30.42,22489248.0,821148061.24,0.0,1125.97,30.89,16.49,0.096,17.43,0.4253,49.52
2009-02-25,14951703.0,557230352.7,6.2,7.92,6.04,768.15,2.0,394325936.39,10281046.0,10580623.0,383161094.67,0.0,0.0,190730.0,47.92,0.0,0.0,0.0,2.82,837129.0,52643.0,0.0,0.0,47.92,190730.0,0.0,398142.0,23666.0,527.46,1.29,4.32,0.0,31.77,31.77,22077554.0,822801469.65,86324.0,1112.82,32.16,15.73,0.098,15.87,0.4621,50.545
2009-02-26,15623077.0,567794646.68,6.48,8.31,6.31,801.45,2.0,402597601.86,10452024.0,11077620.0,379861359.84,0.0,0.0,313846.0,46.47,0.0,0.0,0.0,13.37,1021997.0,279021.0,0.0,0.0,46.47,313846.0,0.0,136153.0,525000.0,536.43,23.93,0.0,0.0,32.16,32.16,22045260.0,801198164.27,0.0,1103.3,32.71,15.19,0.0924,16.4,0.4808,49.29
2009-02-27,14383209.0,506931863.53,5.97,7.63,5.81,732.26,2.0,345573950.82,9996870.0,9804991.0,352336668.3,0.0,0.0,16815.0,6.52,0.0,0.0,0.0,22.7,106114.0,447572.0,0.0,0.0,6.52,16815.0,0.0,45853.0,1378743.0,503.24,72.59,3.54,0.0,31.08,31.08,22166546.0,781253228.81,70250.0,1079.75,31.79,17.45,0.0967,18.37,0.4472,47.8
2009-03-02,14799218.0,499442599.34,6.14,7.88,5.98,734.02,2.0,344094581.7,9995463.0,10196028.0,337325933.19,0.0,0.0,29973.0,18.97,0.0,0.0,0.0,4.02,395500.0,73146.0,0.0,0.0,18.97,29973.0,0.0,41766.0,4463.0,488.62,1.92,0.0,0.0,30.79,30.79,22470424.0,758329728.69,0.0,1058.12,31.59,16.94,0.0951,17.96,0.4558,45.77
2009-03-03,15145213.0,510449178.28,6.28,8.05,6.12,726.11,2.0,337277019.9,10808112.0,10007132.0,364272981.12,0.0,0.0,267639.0,0.02,0.0,0.0,0.0,3.13,1259.0,51661.0,0.0,0.0,0.02,267639.0,0.0,596671.0,190155.0,509.78,12.83,0.0,0.0,33.09,33.09,21856140.0,736632010.61,0.0,1007.91,33.59,16.29,0.0916,17.55,0.4637,45.71
2009-03-04,15393020.0,566754255.9,6.39,8.19,6.22,741.16,2.0,376592378.64,10922656.0,10228232.0,402160315.11,0.0,86324.0,33060.0,9.95,3.92,0.0,0.0,1.79,221100.0,36528.0,0.0,86324.0,9.95,33060.0,0.0,31688.0,0.0,528.08,0.0,0.0,0.0,33.28,33.28,21901602.0,806393166.8,0.0,1068.82,33.07,15.93,0.0888,16.4,0.469,49.935
2009-03-05,15159728.0,521613209.98,6.29,8.13,6.13,758.27,2.0,350789766.87,10766537.0,10195059.0,370453079.69,0.0,0.0,181172.0,4.13,0.0,0.0,0.0,15.41,100515.0,337673.0,0.0,0.0,4.13,181172.0,0.0,382.0,133688.0,540.37,3.42,0.0,0.0,33.09,33.09,21771704.0,749116897.75,0.0,1049.71,33.98,16.13,0.0891,16.92,0.4659,46.665
2009-03-06,15898245.0,532898525.97,6.6,8.53,6.43,769.62,2.0,354238584.66,10573323.0,10568188.0,354410706.42,0.0,0.0,74712.0,21.5,0.0,0.0,0.0,14.78,373129.0,271552.0,0.0,0.0,21.5,74712.0,0.0,3626.0,0.0,502.23,0.0,0.0,0.0,32.75,32.75,21712696.0,727795029.78,0.0,1003.73,33.35,15.44,0.0882,16.88,0.4924,45.46
2009-03-09,15161797.0,490605804.85,6.29,8.28,6.13,716.27,2.0,326546800.36,10364519.0,10091679.0,335375363.88,0.0,0.0,60141.0,13.15,0.0,0.0,0.0,14.71,336000.0,310457.0,0.0,0.0,13.15,60141.0,0.0,41512.0,812509.0,481.25,47.32,0.0,0.0,32.27,32.27,21753252.0,703892269.87,0.0,976.47,33.01,16.55,0.0917,17.07,0.4721,43.885
2009-03-10,15423499.0,547463157.34,6.4,8.48,6.23,717.41,2.0,367542760.84,10349792.0,10354661.0,367369933.77,0.0,1148031.0,3125.0,0.89,50.22,327702.0,0.0,0.93,77678.0,18050.0,0.0,1148031.0,0.89,3125.0,15.14,198.0,142398.0,483.55,7.49,52.09,0.0,32.13,32.13,21861360.0,775977563.15,1148031.0,1018.21,32.2,15.98,0.0863,16.23,0.4788,48.14
2009-03-11,16390361.0,578700573.83,6.8,9.11,6.62,794.36,2.0,389606611.41,10786204.0,11034710.0,380832517.61,0.0,0.0,325335.0,32.25,0.0,0.0,0.0,22.96,680049.0,486399.0,0.0,0.0,32.25,325335.0,0.0,597476.0,0.0,528.57,0.0,0.0,0.0,33.43,33.43,21481494.0,758455100.8,0.0,1038.36,33.73,14.53,0.0821,15.65,0.5079,47.885
2009-03-12,16845542.0,587008795.11,7.4,9.66,6.81,822.5,2.0,386026935.17,11219200.0,11077914.0,390950262.93,0.0,0.0,385482.0,6.45,0.0,0.0,0.0,6.36,140900.0,132486.0,0.0,0.0,6.45,385482.0,0.0,180000.0,97696.0,547.31,0.0,0.0,0.0,34.4,34.4,21392962.0,745470632.37,0.0,1024.51,34.82,15.0,0.0854,16.21,0.5165,47.26
2009-03-13,17099722.0,596874748.1,7.1,9.81,6.91,829.96,2.0,393160039.4,11411900.0,11263548.0,398338343.62,0.0,0.0,12955.0,8.14,0.0,0.0,0.0,4.6,187734.0,86654.0,0.0,0.0,8.14,12955.0,0.0,266399.0,2100.0,552.19,0.1,0.0,0.0,35.04,35.04,21153688.0,738380553.57,0.0,1009.33,35.36,14.73,0.0841,16.03,0.5251,47.34
2009-03-16,16853814.0,601090945.8,6.99,9.8,6.81,820.08,2.0,398263239.37,11262753.0,11166787.0,401685864.88,0.0,0.0,30495.0,0.0,0.0,0.0,0.0,10.02,22272.0,207965.0,0.0,0.0,0.0,30495.0,0.0,28323.0,119033.0,547.92,5.86,0.0,0.0,34.48,34.48,21404192.0,763380087.94,0.0,1036.36,34.58,14.91,0.0843,16.06,0.5159,48.37
2009-03-17,16628989.0,605395037.73,6.9,9.77,6.72,821.72,2.0,408791331.02,10976036.0,11228679.0,399593608.99,0.0,0.0,0.0,5.49,0.0,0.0,0.0,13.02,114692.0,286717.0,0.0,0.0,5.49,0.0,0.0,0.0,52800.0,545.29,1.63,0.0,0.0,33.43,33.43,21860292.0,795845874.95,0.0,1077.72,33.6,15.23,0.0872,16.71,0.5064,49.375
2009-03-18,16444937.0,594086766.25,6.82,9.68,6.65,807.69,2.0,398092546.45,10822311.0,11019614.0,390964814.6,0.0,0.0,369987.0,11.89,0.0,0.0,0.0,29.83,265175.0,630003.0,0.0,0.0,11.89,369987.0,0.0,106291.0,474240.0,533.35,24.05,0.0,0.0,32.56,32.56,22419236.0,809913191.94,0.0,1103.65,32.58,15.25,0.0933,18.47,0.4947,48.995
2009-03-19,16549388.0,596700908.95,6.87,9.89,6.69,815.63,2.0,401086716.72,10890133.0,11124065.0,392652118.59,0.0,0.0,41380.0,6.93,0.0,0.0,0.0,12.11,106679.0,257420.0,0.0,0.0,6.93,41380.0,0.0,283862.0,2228.0,538.35,0.37,0.0,0.0,32.74,32.74,22371612.0,806625671.9,0.0,1100.31,32.85,15.06,0.0945,19.1,0.4976,48.9
2009-03-20,16936504.0,603915203.95,7.03,10.18,6.85,844.62,2.0,404949714.77,11064698.0,11356615.0,394540653.1,0.0,0.0,154812.0,12.07,0.0,101700.0,0.0,3.3,187850.0,70882.0,0.0,0.0,12.07,154812.0,5.04,90635.0,57000.0,554.14,2.77,0.0,0.0,33.3,33.3,22164112.0,790319195.68,0.0,1084.68,33.81,14.95,0.0948,19.15,0.5097,48.36
2009-03-23,17167604.0,640257116.2,7.12,10.45,6.94,856.01,2.0,429613297.56,11132931.0,11519483.0,415197036.05,0.0,0.0,150599.0,10.58,0.0,50000.0,0.0,4.79,176868.0,96766.0,0.0,0.0,10.58,150599.0,2.41,14400.0,64000.0,557.52,3.28,0.0,0.0,33.35,33.35,22246676.0,829678539.93,0.0,1113.94,33.36,14.61,0.0952,19.46,0.5143,50.58
2009-03-24,17382404.0,649293308.53,7.21,10.63,7.03,892.26,2.0,434188764.78,11364387.0,11623783.0,424499421.06,0.0,0.0,128182.0,16.95,0.0,0.0,0.0,6.88,287782.0,152323.0,0.0,0.0,16.95,128182.0,0.0,277978.0,183482.0,590.8,7.83,1.08,0.0,33.96,33.96,22097600.0,825422295.71,22381.0,1125.74,34.42,14.74,0.0961,19.81,0.5195,50.66
2009-03-25,17839936.0,659346309.71,7.4,10.92,7.21,915.69,2.0,451704661.07,11278050.0,12221775.0,416825522.7,0.0,0.0,102234.0,38.12,0.0,0.0,0.0,9.77,637992.0,191039.0,0.0,0.0,38.12,102234.0,0.0,2468.0,40000.0,579.76,2.23,0.0,0.0,33.45,33.45,22435230.0,829183810.3,0.0,1136.72,33.78,14.18,0.1008,21.5,0.5292,50.125
2009-03-26,17533856.0,659863343.71,7.28,10.75,7.09,898.96,2.0,452133277.63,11071128.0,12014063.0,416647173.37,0.0,0.0,5445.0,1.33,0.0,0.0,0.0,10.22,32300.0,212367.0,0.0,0.0,1.33,5445.0,0.0,0.0,240012.0,570.98,13.62,0.0,0.0,33.02,33.02,22457496.0,845157984.76,0.0,1142.7,33.32,14.27,0.1021,21.99,0.523,51.04
2009-03-27,17653544.0,667101129.92,7.33,10.92,7.13,924.32,2.0,455850093.37,11293680.0,12063193.0,426771343.42,0.0,0.0,28700.0,0.36,0.0,300000.0,0.0,10.41,5062.0,215285.0,0.0,0.0,0.36,28700.0,15.58,409137.0,255932.0,592.93,2.65,0.0,0.0,33.64,33.64,22281256.0,841975472.66,0.0,1148.6,34.05,13.99,0.0991,21.67,0.5258,51.25
2009-03-30,17429130.0,621288301.19,7.23,10.68,7.04,909.26,2.0,421378437.72,11230582.0,11821017.0,400331468.76,0.0,0.0,12350.0,3.8,0.0,0.0,0.0,7.0,74315.0,136215.0,0.0,0.0,3.8,12350.0,0.0,60767.0,316491.0,584.72,17.0,0.0,0.0,32.69,32.69,23122446.0,824235357.4,0.0,1158.17,33.55,14.25,0.0985,21.33,0.5074,48.345
2009-03-31,17373160.0,641902584.46,7.21,10.58,7.02,879.79,2.0,432291785.72,11293137.0,11700022.0,417258220.55,0.0,0.0,214557.0,10.98,0.0,0.0,0.0,13.19,214500.0,194655.0,0.0,0.0,10.98,214557.0,0.0,42653.0,335495.0,562.3,24.66,0.0,0.0,32.6,32.6,23353636.0,862868891.15,0.0,1160.71,32.63,13.59,0.0969,21.6,0.5014,50.11
2009-04-01,17491116.0,656771743.7,7.26,10.75,7.07,893.52,2.0,443751713.98,11635602.0,11817976.0,436903775.29,0.0,0.0,67260.0,21.92,0.0,0.0,0.0,0.0,405000.0,3000.0,0.0,0.0,21.92,67260.0,0.0,278205.0,287046.0,599.63,23.31,0.0,0.0,33.32,33.32,23288654.0,874462778.47,0.0,1185.58,33.59,13.36,0.088,18.76,0.5008,50.925
2009-04-02,17985624.0,712803593.96,7.46,10.98,7.27,929.3,2.0,470227013.24,12083212.0,11864876.0,478880073.34,0.0,0.0,226949.0,1.99,0.0,4900.0,0.0,0.5,42000.0,10172.0,0.0,0.0,1.99,226949.0,0.25,230833.0,0.0,628.2,0.0,0.0,0.0,82.78,34.67,2512903.0,99591000.55,0.0,134.53,82.36,12.79,0.0883,19.45,0.5161,53.75
2009-04-03,17878720.0,724715521.93,7.42,10.84,7.23,957.87,2.0,483576569.02,12022237.0,11929826.0,487322457.21,0.0,0.0,4197.0,4.63,0.0,0.0,0.0,7.94,67350.0,157053.0,0.0,0.0,4.63,4197.0,0.0,91881.0,2400.0,655.55,0.0,0.0,0.0,79.52,34.4,3096210.0,125505150.6,0.0,167.49,79.65,13.16,0.0884,19.04,0.5115,54.975
2009-04-06,17215864.0,676266981.66,7.14,10.65,6.96,945.67,2.0,440356514.99,11985982.0,11210244.0,470828758.25,0.0,0.0,7470.0,1.0,0.0,0.0,0.0,13.27,2000.0,245700.0,0.0,0.0,1.0,7470.0,0.0,251710.0,721582.0,664.17,37.71,2.66,0.0,78.28,34.07,3324747.0,130601439.37,49735.0,178.48,78.82,13.72,0.0952,20.89,0.4893,53.275
2009-04-07,18490296.0,694903340.39,7.67,11.47,7.47,1000.49,2.0,467896747.98,12703197.0,12450004.0,477412261.49,0.0,0.0,91775.0,75.6,0.0,0.0,0.0,2.75,1325589.0,43660.0,0.0,0.0,75.6,91775.0,0.0,669100.0,85829.0,686.52,5.76,0.0,0.0,77.57,36.21,3673847.0,138070723.82,0.0,190.86,78.25,12.72,0.095,20.55,0.5271,50.97
2009-04-08,18548452.0,701602192.93,7.7,11.51,7.5,968.32,2.0,477836566.6,12690258.0,12632698.0,480013795.31,0.0,0.0,67526.0,0.62,0.0,800582.0,0.0,8.11,23684.0,130465.0,0.0,0.0,0.62,67526.0,40.69,50000.0,641572.0,660.74,40.47,0.0,0.0,78.07,36.29,3563747.0,134800074.43,0.0,182.39,78.37,12.49,0.0885,18.34,0.5305,51.3
2009-04-09,19631204.0,771145443.26,8.15,12.39,7.93,1028.89,2.0,503637197.14,12733696.0,12821193.0,500200173.47,0.0,0.0,161907.0,20.11,0.0,0.0,0.0,8.96,495072.0,185398.0,0.0,0.0,20.11,161907.0,0.0,66929.0,306577.0,675.41,15.1,0.0,0.0,80.09,36.41,3165152.0,124332289.66,0.0,167.88,80.09,15.43,0.0963,19.21,0.5613,53.275
2009-04-10,19631204.0,771145443.26,8.15,12.65,7.93,1037.05,2.0,503637197.14,12745025.0,12821193.0,500645194.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11329.0,0.0,683.59,0.0,0.0,0.0,80.69,36.42,3049943.0,119806693.8,0.0,163.31,80.72,15.28,0.0955,19.04,0.5609,0.0
2009-04-13,19632054.0,771178832.63,8.15,12.65,7.93,1040.51,2.0,503670586.52,12745025.0,12822043.0,500645194.91,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,685.15,0.0,0.0,0.0,81.8,36.54,2835126.0,111368334.61,0.0,151.15,81.93,15.18,0.0958,19.13,0.5629,0.0
2009-04-14,20364860.0,817382919.61,8.45,13.12,8.23,1098.04,2.0,540114412.07,12835346.0,13456795.0,515171358.3,0.0,0.0,99688.0,35.02,0.0,0.0,0.0,1.59,656000.0,49251.0,0.0,0.0,35.02,99688.0,0.0,39884.0,21248.0,702.64,0.0,0.0,0.0,79.37,36.79,3337021.0,133937771.62,0.0,181.1,79.51,14.93,0.0927,18.52,0.5837,54.435
2009-04-15,20823682.0,799179175.92,8.64,13.71,8.42,1131.9,2.0,551840880.49,12937776.0,14378952.0,496530880.66,0.0,11605.0,146486.0,56.77,0.6,0.0,0.0,11.08,960445.0,191964.0,0.0,11605.0,56.77,146486.0,0.0,136303.0,38288.0,708.8,2.07,0.0,0.0,77.7,36.86,3712591.0,142483227.31,0.0,194.55,78.46,16.64,0.0961,18.28,0.5932,52.05
2009-04-16,21026742.0,827204736.17,8.73,13.91,8.5,1122.68,2.0,567776622.61,13526565.0,14432331.0,532143240.84,0.0,0.0,707439.0,32.0,0.0,0.0,0.0,41.82,537023.0,793138.0,0.0,0.0,32.0,707439.0,0.0,674488.0,483644.0,722.28,32.4,0.0,0.0,76.45,39.14,4166457.0,163910936.06,0.0,221.62,76.52,15.41,0.098,19.9,0.6085,53.355
