DATE,AI FP Equity_DX_SI_QTY,AI FP Equity_DX_SHORT_INTEREST_VALUE,AI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AI FP Equity_DX_SI_MV,AI FP Equity_DX_DSS,AI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AI FP Equity_DX_SUPPLY_SI_QTY,AI FP Equity_DX_BROKER_SI_QTY,AI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AI FP Equity_DX_BROKER_SI_MV_NEW_x,AI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AI FP Equity_DX_BROKER_SI_MV_INC_x,AI FP Equity_DX_SUPPLY_SI_MV_NEW,AI FP Equity_DX_BROKER_SI_QTY_ADD,AI FP Equity_DX_BROKER_SI_QTY_NEW,AI FP Equity_DX_SUPPLY_SI_MV_DEC,AI FP Equity_DX_BROKER_SI_QTY_INC,AI FP Equity_DX_SUPPLY_SI_QTY_DEC,AI FP Equity_DX_BROKER_SI_MV_NEW_y,AI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AI FP Equity_DX_BROKER_SI_MV_INC_y,AI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AI FP Equity_DX_BROKER_SI_MV_ADD,AI FP Equity_DX_SUPPLY_SI_QTY_ADD,AI FP Equity_DX_BROKER_SI_QTY_DEC,AI FP Equity_DX_SUPPLY_SI_MV,AI FP Equity_DX_BROKER_SI_MV_DEC,AI FP Equity_DX_SUPPLY_SI_MV_RMV,AI FP Equity_DX_BROKER_SI_MV_RMV,AI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AI FP Equity_DX_UTILIZATION_QUANTITY,AI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AI FP Equity_DX_ACTIVE_UTILIZATION_MV,AI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AI FP Equity_DX_BROKER_SI_CON_RATIO,AI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AI FP Equity_DX_DEMAND_SUPPLY_RATIO,AI FP Equity_PX_LAST
2015-05-26,25629252.0,2855659006.4,7.46,30.8,7.45,3048.58,2.0,1765206882.14,13684778.0,15842554.0,1524783460.17,0.0,0.0,78567.0,1.7,0.0,100000.0,0.0,529.48,14457.0,4458715.0,0.0,0.0,1.7,78567.0,12.6,405896.0,4967524.0,1629.93,610.09,0.0,0.0,22.94,22.94,45971992.0,5122284996.72,0.0,5453.69,23.01,13.46,0.0964,17.82,0.4296,117.15
2015-05-27,20217592.0,2310368880.12,5.88,24.44,5.88,2398.59,2.0,1514722711.93,10633231.0,13255046.0,1215114341.88,0.0,0.0,190000.0,19.11,0.0,0.0,0.0,419.57,162800.0,3501547.0,0.0,0.0,19.11,190000.0,0.0,260000.0,2750308.0,1251.59,329.67,0.0,0.0,17.73,17.73,49352712.0,5639789840.17,0.0,5814.57,17.71,15.39,0.1135,18.6,0.337,120.15
2015-05-28,14411627.0,1645520513.07,4.19,17.32,4.19,1732.72,1.0,776528805.15,9037675.0,6800914.0,1031922322.37,0.0,0.0,767873.0,0.0,0.0,189235.0,0.0,276.9,0.0,2379325.0,0.0,0.0,0.0,767873.0,22.74,15896.0,6643367.0,1083.67,780.94,0.0,0.0,14.89,14.89,51664028.0,5899002094.74,0.0,6193.1,14.89,18.85,0.1257,20.52,0.2374,120.05
2015-05-29,11812458.0,1317851309.4,3.44,14.28,3.43,1419.09,1.0,688793152.5,6393200.0,6173944.0,713254344.8,0.0,0.0,7311.0,30.66,0.0,0.0,0.0,318.24,244308.0,2655634.0,0.0,0.0,30.66,7311.0,0.0,3848.0,871278.0,763.71,104.89,0.0,0.0,10.55,10.55,54230440.0,6050193479.08,0.0,6466.39,10.56,22.75,0.1526,23.19,0.1948,117.3
2015-06-01,10437797.0,1165977017.8,3.04,12.47,3.03,1237.35,1.0,615355836.02,5332621.0,5508650.0,595692130.31,0.0,0.0,51185.0,0.0,0.0,900.0,0.0,141.25,0.0,1172064.0,0.0,0.0,0.0,51185.0,0.11,60300.0,666194.0,627.69,83.89,0.0,0.0,8.86,8.86,54826404.0,6124503765.74,0.0,6435.17,8.89,21.17,0.1693,27.1,0.1735,117.45
2015-06-02,10022681.0,1106259913.81,2.92,12.42,2.91,1182.37,1.0,573626880.37,5236732.0,5197042.0,578007689.85,0.0,0.0,900.0,2.08,0.0,300000.0,0.0,19.74,18600.0,167660.0,0.0,0.0,2.08,900.0,35.24,70871.0,630208.0,611.5,74.82,0.0,0.0,8.68,8.68,55068260.0,6078194902.25,0.0,6412.25,8.71,19.35,0.1653,28.78,0.1662,116.05
2015-06-03,8057988.0,898219234.72,2.35,9.99,2.34,944.05,1.0,549175379.73,3914592.0,4926691.0,436357292.97,0.0,0.0,609.0,21.49,0.0,0.0,0.0,156.07,200900.0,1325349.0,0.0,0.0,21.49,609.0,0.0,2600.0,471251.0,455.26,59.02,0.0,0.0,6.55,6.55,55881156.0,6229039951.11,0.0,6478.11,6.57,20.72,0.15,21.54,0.1348,117.2
2015-06-04,7829248.0,863413681.16,2.28,9.85,2.28,921.18,1.0,531326228.08,3733552.0,4817951.0,411738123.01,0.0,0.0,900.0,60.59,0.0,0.0,0.0,50.45,502200.0,431423.0,0.0,0.0,60.59,900.0,0.0,249483.0,610940.0,437.36,72.99,0.0,0.0,6.22,6.22,56261488.0,6204547162.37,0.0,6581.28,6.23,22.12,0.1782,26.49,0.1305,115.95
2015-06-05,6400603.0,693991042.62,1.86,8.01,1.86,749.5,1.0,412473533.56,3338335.0,3804198.0,361961925.66,0.0,0.0,0.0,2.79,0.0,0.0,0.0,49.57,26485.0,414892.0,0.0,0.0,2.79,0.0,0.0,19675.0,1040238.0,387.79,122.55,0.0,0.0,5.63,5.63,55972736.0,6068893417.49,0.0,6488.92,5.64,24.14,0.1757,26.85,0.1079,114.0
2015-06-08,6707853.0,719968048.04,1.95,8.48,1.95,770.89,1.0,445249353.65,3581450.0,4148333.0,384404602.44,0.0,0.0,0.0,6.71,0.0,280000.0,0.0,4.99,64135.0,36885.0,0.0,0.0,6.71,0.0,31.25,280000.0,0.0,405.72,0.0,0.0,0.0,6.05,6.05,55662776.0,5974403461.95,0.0,6304.09,6.05,22.16,0.1604,25.96,0.1132,112.85
2015-06-09,7693421.0,828312181.63,2.24,9.86,2.24,879.89,1.0,524184715.68,4289722.0,4868664.0,461852924.52,0.0,0.0,1127985.0,81.54,0.0,0.0,0.0,82.86,730000.0,738307.0,0.0,0.0,81.54,1127985.0,0.0,318594.0,9669.0,485.22,1.37,0.0,0.0,7.24,7.24,54944392.0,5915588033.7,0.0,6193.06,7.27,22.65,0.1551,22.8,0.1299,113.2
2015-06-10,6978380.0,767588350.34,2.03,8.98,2.03,803.33,1.0,531696369.94,3560240.0,4833814.0,391609334.6,0.0,0.0,0.0,2.44,0.0,0.0,0.0,82.19,20000.0,731082.0,0.0,0.0,2.44,0.0,0.0,1600.0,54850.0,405.06,4.5,0.0,0.0,6.03,6.03,55462104.0,6100565591.95,0.0,6296.6,6.04,18.77,0.1479,24.86,0.1182,115.65
2015-06-11,5932900.0,661336911.6,1.73,7.51,1.73,693.68,1.0,454605728.5,2868584.0,4078300.0,319759389.71,0.0,0.0,3729.0,3.66,0.0,0.0,0.0,76.84,25486.0,695385.0,0.0,0.0,3.66,3729.0,0.0,0.0,781000.0,333.38,89.62,0.0,0.0,4.86,4.86,56135128.0,6257350062.21,0.0,6517.23,4.87,22.32,0.148,23.74,0.1006,117.2
2015-06-12,5123707.0,559928325.76,1.49,6.45,1.49,600.56,1.0,397351751.5,2501665.0,3636026.0,273386650.54,0.0,0.0,0.0,12.76,0.0,0.0,0.0,41.6,105726.0,367819.0,0.0,0.0,12.76,0.0,0.0,900.0,548000.0,291.83,65.15,0.0,0.0,4.22,4.22,56761884.0,6203045309.78,0.0,6614.94,4.23,17.35,0.1402,26.29,0.0865,114.9
2015-06-15,4140014.0,443962699.3,1.2,5.27,1.2,476.85,1.0,347288647.12,1965483.0,3238515.0,210772509.01,0.0,0.0,0.0,10.29,0.0,0.0,0.0,69.27,102489.0,586358.0,0.0,0.0,10.29,0.0,0.0,50176.0,500000.0,224.56,58.59,0.0,0.0,3.29,3.29,57819588.0,6200399409.47,0.0,6613.03,3.28,13.44,0.1584,31.21,0.0692,112.75
2015-06-16,4047629.0,436172953.08,1.18,5.04,1.18,459.96,1.0,338837985.65,2139273.0,3144373.0,230528297.4,0.0,0.0,126427.0,11.16,0.0,0.0,0.0,1.21,105858.0,10000.0,0.0,0.0,11.16,126427.0,0.0,57363.0,200000.0,241.99,23.49,0.0,0.0,3.6,3.6,57355084.0,6180590257.33,0.0,6475.37,3.6,14.01,0.164,31.76,0.068,113.3
2015-06-17,4024287.0,432509361.62,1.17,4.96,1.17,458.03,1.0,336468715.62,2103542.0,3130676.0,226077714.52,0.0,0.0,3000.0,0.17,0.0,5000.0,0.0,4.42,1400.0,38731.0,0.0,0.0,0.17,3000.0,0.56,0.0,20097.0,237.64,2.1,0.0,0.0,3.53,3.53,57493568.0,6179108595.55,0.0,6492.83,3.53,14.04,0.165,32.08,0.0675,113.0
2015-06-18,4056472.0,438862033.25,1.18,4.97,1.18,461.68,1.0,343875903.17,1992630.0,3178500.0,215578870.83,0.0,0.0,5261.0,15.2,0.0,0.0,0.0,14.71,136824.0,129997.0,0.0,0.0,15.2,5261.0,0.0,13824.0,89000.0,225.3,9.53,0.0,0.0,3.34,3.34,57623680.0,6234196949.45,0.0,6504.08,3.35,14.0,0.1644,31.69,0.068,113.75
2015-06-19,3582808.0,385913409.02,1.04,4.4,1.04,408.66,1.0,291116557.48,1672266.0,2702717.0,180124045.96,0.0,0.0,2303.0,0.0,0.0,0.0,0.0,36.42,0.0,322667.0,0.0,0.0,0.0,2303.0,0.0,0.0,475783.0,189.9,54.36,0.0,0.0,2.8,2.8,57960680.0,6243093017.47,0.0,6583.74,2.8,15.75,0.1616,29.09,0.0601,113.25
2015-06-22,3644722.0,411301481.42,1.06,4.05,1.06,418.79,1.0,312321480.79,1663523.0,2767617.0,187726107.58,0.0,0.0,33.0,9.3,0.0,0.0,0.0,2.73,85800.0,23019.0,0.0,0.0,9.3,33.0,0.0,14243.0,20900.0,191.41,1.22,0.0,0.0,2.8,2.8,57796772.0,6522280147.81,0.0,6606.83,2.82,16.1,0.1578,28.38,0.0613,118.65
2015-06-23,3985436.0,453541116.99,1.16,4.31,1.16,474.07,1.0,324911240.16,2250272.0,2855117.0,256080106.77,0.0,0.0,40867.0,13.28,0.0,0.0,0.0,0.0,91000.0,0.0,0.0,0.0,13.28,40867.0,0.0,545882.0,3500.0,268.26,0.37,0.0,0.0,3.78,3.78,57271516.0,6517476968.25,0.0,6780.13,3.81,15.27,0.1509,27.97,0.067,119.65
2015-06-24,4559851.0,517174570.36,1.33,4.94,1.33,547.71,1.0,359635440.01,2300347.0,3170852.0,260903475.0,0.0,0.0,55000.0,66.36,0.0,45311.0,0.0,4.57,511404.0,39919.0,0.0,0.0,66.36,55000.0,5.68,34994.0,240980.0,274.48,30.46,0.0,0.0,3.84,3.84,57647076.0,6538284203.29,0.0,6885.75,3.83,20.76,0.1533,24.49,0.0761,119.25
2015-06-25,4239913.0,482097243.9,1.23,4.57,1.23,507.3,1.0,343716349.77,1830392.0,3022891.0,208123831.42,0.0,0.0,75078.0,22.22,0.0,0.0,0.0,65.02,188000.0,545033.0,0.0,0.0,22.22,75078.0,0.0,0.0,335961.0,218.34,41.6,0.0,0.0,3.05,3.05,58167072.0,6613858609.08,0.0,6934.96,3.05,18.04,0.1639,26.64,0.0707,119.55
2015-06-26,4784288.0,545815280.96,1.39,5.08,1.39,575.07,1.0,405042546.58,1932066.0,3550359.0,220419662.58,0.0,0.0,36238.0,4.01,0.0,586916.0,0.0,13.96,30000.0,117802.0,0.0,0.0,4.01,36238.0,71.22,183238.0,89448.0,231.25,10.5,0.0,0.0,3.22,3.22,58007904.0,6617829114.76,0.0,6941.11,3.22,16.52,0.1446,23.34,0.0798,119.95
2015-06-29,4369602.0,480843072.42,1.27,4.61,1.27,522.57,1.0,383599274.12,1601256.0,3485911.0,176206632.72,0.0,0.0,3457.0,0.0,0.0,0.0,0.0,42.37,0.0,353695.0,0.0,0.0,0.0,3457.0,0.0,19428.0,64448.0,188.9,7.76,0.0,0.0,2.68,2.68,58229572.0,6407742926.24,0.0,6909.19,2.66,17.02,0.1485,23.96,0.073,115.7
2015-06-30,4189865.0,452098070.09,1.22,4.26,1.22,485.47,1.0,352259622.64,1632401.0,3264602.0,176140601.6,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,5.31,20000.0,44701.0,0.0,0.0,0.0,30000.0,0.0,45846.0,241309.0,187.35,32.73,0.0,0.0,2.73,2.73,58084756.0,6267506492.3,0.0,6693.32,2.72,18.18,0.1523,24.88,0.0702,113.45
2015-07-01,4245545.0,467393395.3,1.24,4.23,1.23,485.41,1.0,372548495.41,1579903.0,3384026.0,173932022.25,0.0,0.0,0.0,43.04,0.0,21384.0,0.0,6.08,400000.0,52498.0,0.0,0.0,43.04,0.0,2.43,0.0,301960.0,180.88,38.58,0.0,0.0,2.64,2.64,58179868.0,6405040116.79,0.0,6646.68,2.65,15.2,0.1873,33.72,0.071,115.75
2015-07-02,4010437.0,435979482.69,1.17,3.9,1.17,462.52,1.0,338300389.66,1531838.0,3111918.0,166527971.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94,0.0,159937.0,0.0,0.0,0.0,0.0,0.0,111872.0,272108.0,176.16,31.03,0.0,0.0,2.56,2.56,58396120.0,6348313210.95,0.0,6741.92,2.55,15.91,0.1966,36.11,0.0669,114.3
2015-07-03,4552703.0,494063859.87,1.32,4.39,1.32,521.63,1.0,321221494.32,2102817.0,2959994.0,228199793.32,0.0,0.0,700452.0,0.0,0.0,0.0,0.0,18.63,0.0,156968.0,0.0,0.0,0.0,700452.0,0.0,27495.0,151924.0,240.07,18.3,0.0,0.0,3.47,3.47,58566480.0,6355692688.08,0.0,6692.63,3.46,16.36,0.1773,31.9,0.075,114.1
2015-07-06,3848374.0,410125955.94,1.12,3.69,1.12,438.63,1.0,300495171.09,1369168.0,2819665.0,145913919.71,0.0,0.0,10032.0,0.0,0.0,0.0,0.0,87.72,0.0,768400.0,0.0,0.0,0.0,10032.0,0.0,24719.0,140329.0,154.56,15.26,0.0,0.0,2.24,2.24,59708416.0,6363199416.1,0.0,6790.93,2.23,19.11,0.2171,37.6,0.063,112.05
2015-07-07,3927398.0,407715082.62,1.14,3.66,1.14,438.85,1.0,291771397.32,1466096.0,2810547.0,152199866.62,0.0,0.0,19196.0,3.19,0.0,65000.0,0.0,2.34,31900.0,20165.0,0.0,0.0,3.19,19196.0,7.65,97897.0,106018.0,162.04,13.7,0.0,0.0,2.4,2.4,59585756.0,6185777817.89,0.0,6646.29,2.38,18.61,0.2025,36.84,0.0643,109.15
2015-07-08,3721256.0,388438438.63,1.08,3.37,1.08,407.75,1.0,261413402.41,1536402.0,2504351.0,160375312.52,0.0,0.0,66780.0,2.28,0.0,0.0,0.0,5.42,28000.0,43671.0,0.0,0.0,2.28,66780.0,0.0,47197.0,334196.0,167.97,39.12,0.0,0.0,2.48,2.48,60449536.0,6309945722.52,0.0,6587.67,2.49,20.15,0.2209,38.67,0.06,109.75
2015-07-09,2908753.0,313032569.03,0.85,2.62,0.85,324.22,0.0,201629356.47,1365085.0,1873575.0,146906961.33,0.0,0.0,24619.0,26.96,0.0,19669.0,0.0,21.01,238055.0,195936.0,0.0,0.0,26.96,24619.0,2.2,0.0,888500.0,152.68,96.3,0.0,0.0,2.2,2.2,60704684.0,6532883054.97,0.0,6712.55,2.22,23.43,0.1679,26.1,0.0469,113.15
2015-07-10,2954575.0,327658691.15,0.86,2.6,0.86,338.77,0.0,209639348.14,1398770.0,1890367.0,155121852.53,0.0,0.0,11974.0,2.73,0.0,0.0,0.0,1.58,16792.0,18788.0,0.0,0.0,2.73,11974.0,0.0,40499.0,0.0,160.96,0.0,0.0,0.0,2.25,2.25,60704152.0,6732014923.28,0.0,6900.63,2.28,23.42,0.1687,26.08,0.0476,116.6
2015-07-13,3140440.0,354842037.22,0.91,2.76,0.91,369.97,0.0,234381230.9,1413465.0,2074332.0,159709085.4,0.0,0.0,19930.0,27.8,0.0,0.0,0.0,2.94,207365.0,26030.0,0.0,0.0,27.8,19930.0,0.0,20795.0,23400.0,166.9,2.41,0.0,0.0,2.27,2.27,60919988.0,6883421638.2,0.0,7157.41,2.28,22.1,0.1628,24.34,0.0504,118.8
2015-07-14,3317989.0,375061296.81,0.97,2.89,0.96,396.63,0.0,254490898.31,1613614.0,2251360.0,182400893.85,0.0,0.0,85382.0,23.88,0.0,0.0,0.0,0.1,180327.0,3399.0,0.0,0.0,23.88,85382.0,0.0,118166.0,3299.0,191.54,0.0,0.0,0.0,2.59,2.59,60687760.0,6860067940.6,0.0,7209.97,2.59,20.99,0.1601,22.7,0.0533,118.85
2015-07-15,3666242.0,417216959.91,1.07,3.2,1.07,439.44,1.0,296341161.83,1859536.0,2604061.0,211614497.01,0.0,4.0,139674.0,31.61,0.0,110107.0,0.0,2.2,261263.0,18673.0,0.0,4.0,31.61,139674.0,13.16,124917.0,18669.0,221.95,2.25,0.0,0.0,2.96,2.96,60862028.0,6926075882.66,0.0,7252.58,2.97,18.83,0.1516,20.49,0.0585,119.65
2015-07-16,3851228.0,441564924.49,1.12,3.37,1.12,464.83,1.0,318030490.62,1914035.0,2773789.0,219454864.85,0.0,0.0,30000.0,21.87,0.0,0.0,0.0,1.75,169728.0,14742.0,0.0,0.0,21.87,30000.0,0.0,39241.0,0.0,230.13,0.0,0.0,0.0,3.01,3.01,61643956.0,7067825840.56,0.0,7401.39,3.02,19.05,0.1511,19.66,0.0606,120.55
2015-07-17,3973026.0,456285501.77,1.16,3.47,1.15,483.36,1.0,333610048.39,1875692.0,2904851.0,215415420.23,0.0,0.0,0.0,23.96,0.0,0.0,0.0,6.82,179482.0,59461.0,0.0,0.0,23.96,0.0,0.0,21118.0,48420.0,226.46,5.52,0.0,0.0,2.96,2.96,61564420.0,7070417427.68,0.0,7434.41,2.96,18.84,0.1556,20.58,0.0626,120.75
2015-07-20,3994294.0,459677790.56,1.16,3.49,1.16,486.93,1.0,340786749.85,1815037.0,2961210.0,208881018.26,0.0,0.0,2000.0,3.65,0.0,36330.0,0.0,7.54,28565.0,62655.0,0.0,0.0,3.65,2000.0,4.62,0.0,8536.0,219.48,0.87,0.0,0.0,2.86,2.86,61655412.0,7095527661.33,0.0,7452.46,2.86,18.74,0.1546,20.25,0.0629,121.0
2015-07-21,3329555.0,380643820.67,0.97,2.91,0.97,478.61,0.0,336185425.42,1257436.0,2940670.0,143753517.6,0.0,0.0,128977.0,1.48,0.0,0.0,0.0,11.16,12000.0,686578.0,0.0,0.0,1.48,128977.0,0.0,0.0,32540.0,224.0,3.84,0.0,0.0,1.98,1.98,62342500.0,7127164858.36,0.0,7441.73,2.92,18.81,0.1543,19.87,0.0524,120.2
2015-07-22,3104226.0,351193040.83,0.9,2.73,0.9,376.67,0.0,307105797.41,1096916.0,2714535.0,124098330.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.46,0.0,160520.0,0.0,0.0,0.0,0.0,0.0,0.0,226135.0,131.92,28.44,0.0,0.0,1.74,1.74,61813336.0,6993180726.39,0.0,7411.92,1.75,23.57,0.1771,23.58,0.0493,118.95
2015-07-23,3041733.0,342676464.5,0.89,2.72,0.88,365.47,0.0,294992825.71,1089354.0,2618474.0,122724768.19,0.0,0.0,51248.0,5.61,0.0,32206.0,0.0,7.45,55000.0,58810.0,0.0,0.0,5.61,51248.0,4.05,0.0,183267.0,129.97,23.41,0.0,0.0,1.73,1.73,61916416.0,6975398080.48,0.0,7344.05,1.74,22.52,0.1687,24.71,0.0483,118.45
2015-07-24,3053192.0,341353902.44,0.89,2.78,0.89,365.42,0.0,294032570.74,952571.0,2629933.0,106499633.24,0.0,0.0,0.0,8.6,0.0,0.0,0.0,17.05,72990.0,136873.0,0.0,0.0,8.6,0.0,0.0,90.0,61531.0,112.49,8.0,0.0,0.0,1.51,1.51,62049808.0,6937311543.68,0.0,7326.05,1.51,22.43,0.1612,23.65,0.0485,117.55
2015-07-27,3012460.0,329064029.48,0.88,2.78,0.88,357.34,0.0,282665767.56,869246.0,2587701.0,94951498.57,0.0,0.0,1500.0,4.51,0.0,0.0,0.0,10.27,42593.0,86549.0,0.0,0.0,4.51,1500.0,0.0,1724.0,84825.0,101.22,10.19,0.0,0.0,1.38,1.38,61975888.0,6769894184.8,0.0,7229.93,1.38,22.76,0.1708,23.98,0.0479,114.85
2015-07-28,2904925.0,321185557.65,0.85,2.71,0.84,338.08,0.0,272885742.21,879684.0,2468083.0,97263026.1,0.0,0.0,14083.0,4.37,0.0,0.0,0.0,0.72,52367.0,5465.0,0.0,0.0,4.37,14083.0,0.0,1820.0,171985.0,101.5,22.78,0.0,0.0,1.39,1.39,62186380.0,6875691158.53,0.0,7168.85,1.4,22.53,0.1718,24.85,0.0461,116.25
2015-07-29,2741821.0,301196003.91,0.8,2.59,0.8,322.68,0.0,254348399.11,826410.0,2315362.0,90783238.44,0.0,0.0,3700.0,10.62,0.0,0.0,0.0,6.3,89496.0,57815.0,0.0,0.0,10.62,3700.0,0.0,841.0,242217.0,95.88,26.02,0.0,0.0,1.31,1.31,62115424.0,6823537163.83,0.0,7217.46,1.31,23.64,0.1781,24.48,0.0436,115.5
2015-07-30,2447146.0,272432817.38,0.71,2.29,0.71,287.82,0.0,225067848.53,858182.0,2021687.0,95538615.22,0.0,0.0,32772.0,22.01,0.0,0.0,0.0,0.11,192421.0,1000.0,0.0,0.0,22.01,32772.0,0.0,0.0,486096.0,99.72,56.71,0.0,0.0,1.36,1.36,62025384.0,6905084580.98,0.0,7201.11,1.37,28.92,0.2036,30.64,0.0389,117.05
2015-07-31,2398533.0,270442772.35,0.7,2.26,0.7,284.52,0.0,226374229.98,1109827.0,2007693.0,125136777.65,0.0,0.0,105957.0,13.51,0.0,0.0,0.0,5.22,111905.0,47733.0,0.0,0.0,13.51,105957.0,0.0,193421.0,125899.0,130.93,14.24,0.0,0.0,1.77,1.77,61734856.0,6960815468.19,0.0,7237.73,1.78,29.53,0.2346,35.63,0.0382,118.55
2015-08-03,2236339.0,254707235.77,0.65,2.32,0.65,268.79,0.0,221092913.42,1018454.0,1941204.0,115996547.53,0.0,0.0,8627.0,1.11,0.0,0.0,0.0,11.65,7607.0,100000.0,0.0,0.0,1.11,8627.0,0.0,0.0,74096.0,121.41,7.27,0.0,0.0,1.62,1.62,61818960.0,7040854011.71,0.0,7359.7,1.62,31.67,0.2577,37.0,0.0356,119.75
2015-08-04,2332410.0,266869317.56,0.68,2.48,0.68,283.18,0.0,233075779.25,1073839.0,2037058.0,122866340.44,0.0,0.0,62958.0,11.35,0.0,15000.0,0.0,2.71,83114.0,22573.0,0.0,0.0,11.35,62958.0,1.81,15000.0,2260.0,129.03,0.26,0.0,0.0,1.71,1.71,61821888.0,7073526978.77,0.0,7425.83,1.71,30.34,0.2561,38.0,0.0371,120.3
2015-08-05,2502373.0,290243146.18,0.73,2.7,0.73,304.91,0.0,255492232.14,1112206.0,2202763.0,129001619.12,0.0,0.0,41754.0,20.84,0.0,3900.0,0.0,0.28,165367.0,3387.0,0.0,0.0,20.84,41754.0,0.47,0.0,3562.0,136.39,0.43,0.0,0.0,1.77,1.77,61821680.0,7170521303.27,0.0,7438.98,1.8,30.36,0.2535,37.53,0.0398,121.95
2015-08-06,2171372.0,251128458.69,0.63,2.34,0.63,267.25,0.0,216765838.19,1086403.0,1874257.0,125647153.46,0.0,0.0,150.0,0.0,0.0,39283.0,0.0,20.39,0.0,168111.0,0.0,0.0,0.0,150.0,4.86,142158.0,367789.0,131.89,44.04,0.0,0.0,1.73,1.73,61727776.0,7139081302.11,0.0,7512.22,1.73,26.88,0.2213,35.05,0.0346,121.6
2015-08-07,2070279.0,237369117.15,0.6,2.26,0.6,254.87,0.0,224938728.38,946233.0,1961864.0,108490928.92,0.0,0.0,1000.0,10.91,0.0,0.0,0.0,25.33,87607.0,207504.0,0.0,0.0,10.91,1000.0,0.0,66334.0,0.0,114.46,0.0,0.0,0.0,1.51,1.51,61893852.0,7096477820.75,0.0,7501.51,1.5,28.81,0.245,36.67,0.0329,120.55
2015-08-10,2143836.0,248453555.4,0.62,2.36,0.62,262.25,0.0,235889118.47,949037.0,2035421.0,109985846.33,0.0,0.0,0.0,14.96,0.0,0.0,0.0,0.0,133557.0,0.0,0.0,0.0,14.96,0.0,0.0,2804.0,60000.0,114.8,7.22,0.0,0.0,1.5,1.5,62133188.0,7200742718.66,0.0,7495.09,1.51,29.99,0.2578,37.27,0.034,121.85
2015-08-11,2078300.0,234038907.93,0.6,2.4,0.6,256.24,0.0,221830214.19,917120.0,1969885.0,103277564.95,0.0,0.0,22976.0,2.16,0.0,25000.0,0.0,9.42,10300.0,79893.0,0.0,0.0,2.16,22976.0,2.96,25000.0,100836.0,110.23,11.5,0.0,0.0,1.45,1.45,62332316.0,7019288440.32,0.0,7536.81,1.44,29.37,0.2631,38.94,0.0329,118.4
2015-08-12,2992174.0,326421221.59,0.87,3.53,0.87,354.33,0.0,232844361.32,1704463.0,2134392.0,185942694.04,0.0,0.0,24723.0,11.94,0.0,0.0,0.0,0.88,169507.0,81747.0,0.0,0.0,11.94,24723.0,0.0,844367.0,5000.0,208.89,0.6,0.0,0.0,2.74,2.74,60598352.0,6610774669.52,0.0,7099.67,2.86,28.08,0.2461,37.69,0.048,114.7
2015-08-13,3007059.0,331334081.5,0.87,3.54,0.87,347.35,0.0,220954507.25,1647765.0,2005297.0,181559690.98,0.0,0.0,17717.0,0.05,0.0,864.0,0.0,23.34,7745.0,154024.0,0.0,0.0,0.05,17717.0,0.11,79609.0,137704.0,193.54,18.27,0.0,0.0,2.64,2.64,60823164.0,6701826328.6,0.0,6994.05,2.69,27.64,0.2445,37.6,0.0481,115.85
2015-08-14,2720518.0,298985190.04,0.79,3.22,0.79,317.3,0.0,214705004.23,1433744.0,1953638.0,157568603.59,0.0,0.0,20861.0,2.71,0.0,10000.0,0.0,30.46,20861.0,234882.0,0.0,0.0,2.71,20861.0,1.16,0.0,82520.0,166.35,8.91,0.0,0.0,2.33,2.33,60059944.0,6600593626.19,0.0,6955.17,2.34,20.83,0.2405,40.45,0.0442,115.55
2015-08-17,2320035.0,254641080.52,0.68,2.76,0.67,270.27,0.0,212027977.6,1176900.0,1931787.0,129173520.08,0.0,0.0,15337.0,4.79,0.0,0.0,0.0,44.39,42208.0,381761.0,0.0,0.0,4.79,15337.0,0.0,109580.0,64059.0,136.13,7.48,0.0,0.0,1.91,1.91,60367212.0,6625750082.16,0.0,6978.66,1.91,19.15,0.2411,40.87,0.0377,115.4
2015-08-18,2072889.0,226824933.84,0.6,2.5,0.6,241.48,0.0,209499089.22,914002.0,1914553.0,100014252.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.47,0.0,262898.0,0.0,0.0,0.0,0.0,0.0,0.0,17234.0,105.62,1.96,0.0,0.0,1.49,1.49,60589136.0,6629938585.5,0.0,6994.8,1.49,18.79,0.243,41.21,0.0337,115.05
