DATE,AUB FP Equity_DX_SI_QTY,AUB FP Equity_DX_SHORT_INTEREST_VALUE,AUB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AUB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AUB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AUB FP Equity_DX_SI_MV,AUB FP Equity_DX_DSS,AUB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AUB FP Equity_DX_SUPPLY_SI_QTY,AUB FP Equity_DX_BROKER_SI_QTY,AUB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AUB FP Equity_DX_BROKER_SI_MV_NEW_x,AUB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AUB FP Equity_DX_SUPPLY_SI_QTY_INC_x,AUB FP Equity_DX_BROKER_SI_MV_INC_x,AUB FP Equity_DX_SUPPLY_SI_MV_NEW,AUB FP Equity_DX_BROKER_SI_QTY_ADD,AUB FP Equity_DX_BROKER_SI_QTY_NEW,AUB FP Equity_DX_SUPPLY_SI_MV_DEC,AUB FP Equity_DX_BROKER_SI_QTY_INC,AUB FP Equity_DX_SUPPLY_SI_QTY_DEC,AUB FP Equity_DX_BROKER_SI_MV_NEW_y,AUB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AUB FP Equity_DX_BROKER_SI_MV_INC_y,AUB FP Equity_DX_SUPPLY_SI_QTY_INC_y,AUB FP Equity_DX_BROKER_SI_MV_ADD,AUB FP Equity_DX_SUPPLY_SI_QTY_ADD,AUB FP Equity_DX_BROKER_SI_QTY_DEC,AUB FP Equity_DX_SUPPLY_SI_MV,AUB FP Equity_DX_BROKER_SI_MV_DEC,AUB FP Equity_DX_SUPPLY_SI_MV_RMV,AUB FP Equity_DX_BROKER_SI_MV_RMV,AUB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AUB FP Equity_DX_UTILIZATION_QUANTITY,AUB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AUB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AUB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AUB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AUB FP Equity_DX_ACTIVE_UTILIZATION_MV,AUB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AUB FP Equity_DX_BROKER_SI_CON_RATIO,AUB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AUB FP Equity_DX_DEMAND_SUPPLY_RATIO,AUB FP Equity_PX_LAST
2018-05-29,9584.0,357483.2,0.16,0.91,0.07,0.36,0.0,357483.2,4522.0,9584.0,168670.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.17,0.02,0.0,0.0,1.36,1.36,328486.0,12252527.8,0.0,12.57,1.36,42.26,0.4455,51.35,0.0288,37.3
2018-05-30,9584.0,354128.8,0.16,0.92,0.07,0.36,0.0,354128.8,4522.0,9584.0,167087.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,1.36,1.36,328486.0,12137557.7,0.0,12.34,1.34,41.7,0.4474,51.99,0.0288,36.95
2018-05-31,9584.0,369463.2,0.16,0.9,0.07,0.36,0.0,369463.2,4522.0,9584.0,174323.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,1.36,1.36,328384.0,12659203.2,0.0,12.36,1.33,40.71,0.4513,53.15,0.0288,38.55
2018-06-01,7232.0,282048.0,0.12,0.64,0.06,0.28,0.0,282048.0,2170.0,7232.0,84630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2352.0,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,0.08,0.08,0.0,0.0,0.65,0.65,330758.0,12899562.0,0.0,12.85,0.65,22.6,0.5344,69.12,0.0217,39.0
2018-06-04,8671.0,332966.4,0.15,0.79,0.07,0.34,0.0,257817.6,3609.0,6714.0,138585.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,518.0,0.0,0.0,0.0,0.0,0.0,1957.0,518.0,0.14,0.02,0.0,0.0,1.07,1.07,333665.0,12812736.0,0.0,13.01,1.07,22.74,0.4172,57.32,0.0257,38.4
2018-06-05,8671.0,330365.1,0.15,0.82,0.07,0.34,0.0,330365.1,3609.0,8671.0,137502.9,0.0,0.0,0.0,0.0,0.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.14,0.0,0.0,0.0,1.07,1.07,335122.0,12768148.2,0.0,12.92,1.06,24.35,0.4106,56.23,0.0256,38.1
2018-06-06,8671.0,340770.3,0.15,0.84,0.07,0.34,0.0,340770.3,3609.0,8671.0,141833.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.06,1.06,336409.0,13220873.7,0.0,12.97,1.04,23.7,0.418,57.29,0.0255,39.3
2018-06-07,8671.0,340770.3,0.15,0.85,0.07,0.35,0.0,340770.3,3609.0,8671.0,141833.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.06,1.06,336409.0,13220873.7,0.0,13.25,1.06,24.25,0.4119,56.42,0.0255,39.3
2018-06-08,8671.0,335567.7,0.15,0.88,0.07,0.35,0.0,335567.7,3609.0,8671.0,139668.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.06,1.06,336771.0,13033037.7,0.0,13.23,1.06,24.56,0.4086,55.94,0.0255,38.7
2018-06-11,8671.0,331232.2,0.15,0.89,0.07,0.34,0.0,331232.2,3609.0,8671.0,137863.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.04,1.04,344848.0,13173193.6,0.0,13.31,1.04,24.43,0.4096,56.1,0.0249,38.2
2018-06-12,8671.0,338169.0,0.15,0.92,0.07,0.34,0.0,338169.0,3609.0,8671.0,140751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.04,1.04,344092.0,13419588.0,0.0,13.21,1.04,24.09,0.4147,56.81,0.0249,39.0
2018-06-13,8671.0,332532.85,0.15,0.89,0.07,0.34,0.0,332532.85,3609.0,8671.0,138405.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.04,1.04,344478.0,13210731.3,0.0,13.39,1.04,24.51,0.4089,55.99,0.0249,38.35
2018-06-14,8671.0,333833.5,0.15,0.9,0.07,0.34,0.0,333833.5,3609.0,8671.0,138946.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.04,1.04,344813.0,13275300.5,0.0,13.26,1.05,24.52,0.4104,56.18,0.0249,38.5
2018-06-15,8671.0,338169.0,0.15,0.89,0.07,0.34,0.0,338169.0,3609.0,8671.0,140751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.04,1.04,344991.0,13454649.0,0.0,13.32,1.03,24.17,0.4136,56.66,0.0249,39.0
2018-06-18,8671.0,338169.0,0.15,0.89,0.07,0.35,0.0,338169.0,3609.0,8671.0,140751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.04,1.04,344961.0,13453479.0,0.0,13.45,1.04,24.28,0.4117,56.39,0.0249,39.0
2018-06-19,8671.0,334700.6,0.15,0.9,0.07,0.34,0.0,334700.6,3609.0,8671.0,139307.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.04,1.04,344961.0,13315494.6,0.0,13.42,1.04,24.45,0.4097,56.1,0.0249,38.6
2018-06-20,6922.0,270304.1,0.12,0.72,0.05,0.27,0.0,270304.1,1860.0,6922.0,72633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1749.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.0,0.07,0.08,0.0,0.0,0.53,0.53,346732.0,13539884.6,0.0,13.41,0.53,23.6,0.5787,72.24,0.0199,39.05
2018-06-21,6922.0,263036.0,0.12,0.74,0.05,0.27,0.0,263036.0,1860.0,6922.0,70680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.54,0.54,345202.0,13117676.0,0.0,13.41,0.54,24.25,0.571,71.48,0.0199,38.0
2018-06-22,6714.0,254796.3,0.11,0.7,0.05,0.26,0.0,254796.3,1652.0,6714.0,62693.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.06,0.01,0.0,0.0,0.48,0.48,345653.0,13117531.35,0.0,13.14,0.48,25.06,0.6107,74.02,0.0193,37.95
2018-06-25,6714.0,252110.7,0.11,0.68,0.05,0.25,0.0,252110.7,1652.0,6714.0,62032.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.48,0.48,346139.0,12997519.45,0.0,13.09,0.48,24.78,0.6133,74.28,0.0193,37.55
2018-06-26,6714.0,248753.7,0.11,0.68,0.05,0.25,0.0,248753.7,1652.0,6714.0,61206.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.48,0.48,345389.0,12796662.45,0.0,12.98,0.48,24.88,0.6123,74.19,0.0193,37.05
2018-06-27,6714.0,251775.0,0.11,0.56,0.05,0.25,0.0,251775.0,1652.0,6714.0,61950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.48,0.48,345073.0,12940237.5,0.0,12.83,0.48,24.45,0.6169,74.64,0.0194,37.5
2018-06-28,6714.0,247410.9,0.11,0.43,0.05,0.25,0.0,247410.9,1652.0,6714.0,60876.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.48,0.48,345031.0,12714392.35,0.0,12.9,0.48,24.92,0.6119,74.14,0.0194,36.85
2018-06-29,6714.0,240361.2,0.11,0.42,0.05,0.24,0.0,240361.2,1652.0,6714.0,59141.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.48,0.48,343696.0,12304316.8,0.0,12.58,0.48,25.07,0.6103,73.99,0.0194,35.8
2018-07-02,6714.0,250096.5,0.11,0.41,0.05,0.25,0.0,250096.5,1652.0,6714.0,61537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.47,0.47,346736.0,12915916.0,0.0,12.61,0.47,23.9,0.6227,75.2,0.0193,37.25
2018-07-03,6714.0,245061.0,0.11,0.4,0.05,0.25,0.0,245061.0,1652.0,6714.0,60298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.47,0.47,346758.0,12656667.0,0.0,12.83,0.48,24.95,0.6115,74.11,0.0193,36.5
2018-07-04,8671.0,306519.85,0.15,0.51,0.07,0.31,0.0,237339.9,3609.0,6714.0,127578.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.0,0.0,0.13,0.0,0.0,0.0,1.03,1.03,345443.0,12211410.05,0.0,12.57,1.04,22.97,0.4142,56.9,0.0248,35.35
2018-07-05,8671.0,318225.7,0.15,0.49,0.07,0.32,0.0,318225.7,3609.0,8671.0,132450.3,0.0,0.0,0.0,0.0,0.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.13,0.0,0.0,0.0,1.02,1.02,350331.0,12857147.7,0.0,12.61,1.0,23.7,0.4186,57.37,0.0245,36.7
2018-07-06,8671.0,322994.75,0.15,0.48,0.07,0.33,0.0,322994.75,3609.0,8671.0,134435.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.02,1.02,350861.0,13069572.25,0.0,12.92,1.01,24.07,0.4159,56.97,0.0245,37.25
2018-07-09,8671.0,323428.3,0.15,0.52,0.07,0.33,0.0,323428.3,3609.0,8671.0,134615.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.98,0.98,366063.0,13654149.9,0.0,13.56,0.97,23.92,0.4131,56.63,0.0235,37.3
2018-07-10,8671.0,319092.8,0.15,0.53,0.07,0.33,0.0,319092.8,3609.0,8671.0,132811.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.97,0.97,366920.0,13502656.0,0.0,13.65,0.98,24.49,0.4093,56.04,0.0234,36.8
2018-07-11,8671.0,306086.3,0.14,0.53,0.07,0.32,0.0,306086.3,3609.0,8671.0,127397.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.98,0.98,366403.0,12934025.9,0.0,13.39,0.98,24.91,0.4042,55.29,0.0234,35.3
2018-07-12,8671.0,314757.3,0.14,0.52,0.07,0.32,0.0,314757.3,3609.0,8671.0,131006.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.98,0.98,366403.0,13300428.9,0.0,13.01,0.97,23.97,0.4161,57.01,0.0234,36.3
2018-07-13,8671.0,320827.0,0.14,0.54,0.07,0.33,0.0,320827.0,3609.0,8671.0,133533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.98,0.98,366425.0,13557725.0,0.0,13.37,0.97,24.01,0.415,56.87,0.0234,37.0
2018-07-16,8671.0,325162.5,0.14,0.54,0.07,0.33,0.0,325162.5,3609.0,8671.0,135337.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.98,0.98,366221.0,13733287.5,0.0,13.51,0.98,24.02,0.4144,56.79,0.0234,37.5
2018-07-17,8120.0,311808.0,0.13,0.51,0.06,0.32,0.0,311808.0,3029.0,8120.0,116313.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,29.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.11,0.02,0.0,0.0,0.82,0.82,366801.0,14085158.4,0.0,13.82,0.82,25.6,0.4493,60.63,0.022,38.4
2018-07-18,8120.0,311402.0,0.13,0.5,0.06,0.32,0.0,311402.0,3029.0,8120.0,116162.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.82,366801.0,14066818.35,0.0,14.09,0.82,25.98,0.4446,60.04,0.022,38.35
2018-07-19,8120.0,313838.0,0.13,0.51,0.06,0.32,0.0,313838.0,3029.0,8120.0,117070.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.82,366801.0,14176858.65,0.0,14.09,0.82,25.77,0.4467,60.31,0.022,38.65
2018-07-20,8120.0,321146.0,0.13,0.5,0.06,0.33,0.0,321146.0,3029.0,8120.0,119796.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.82,366801.0,14506979.55,0.0,14.22,0.81,25.35,0.4505,60.82,0.022,39.55
2018-07-23,8120.0,322770.0,0.13,0.48,0.06,0.33,0.0,322770.0,3029.0,8120.0,120402.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.82,366801.0,14580339.75,0.0,14.52,0.82,25.84,0.4462,60.24,0.022,39.75
2018-07-24,8120.0,330078.0,0.13,0.48,0.06,0.34,0.0,330078.0,3029.0,8120.0,123128.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.82,367082.0,14921883.3,0.0,14.65,0.82,25.57,0.4493,60.64,0.0219,40.65
2018-07-25,8120.0,327642.0,0.13,0.48,0.06,0.34,0.0,327642.0,3029.0,8120.0,122220.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.82,367130.0,14813695.5,0.0,14.9,0.82,25.97,0.444,59.98,0.0219,40.35
2018-07-26,8120.0,325206.0,0.13,0.47,0.06,0.33,0.0,325206.0,3029.0,8120.0,121311.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.82,367130.0,14703556.5,0.0,14.8,0.82,26.06,0.4436,59.9,0.0219,40.05
2018-07-27,8120.0,322770.0,0.13,0.49,0.06,0.33,0.0,322770.0,3029.0,8120.0,120402.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.82,367130.0,14593417.5,0.0,14.69,0.82,26.02,0.4437,59.93,0.0219,39.75
2018-07-30,8120.0,308966.0,0.13,0.49,0.06,0.32,0.0,308966.0,3029.0,8120.0,115253.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.82,367130.0,13969296.5,0.0,14.47,0.82,26.48,0.4376,59.15,0.0219,38.05
2018-07-31,8120.0,304500.0,0.13,0.48,0.06,0.31,0.0,304500.0,3029.0,8120.0,113587.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.82,364278.0,13660425.0,0.0,13.83,0.83,26.15,0.4424,59.75,0.0221,37.5
2018-08-01,8120.0,311808.0,0.13,0.47,0.06,0.32,0.0,311808.0,3029.0,8120.0,116313.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.82,0.82,364278.0,13988275.2,0.0,13.73,0.82,25.58,0.4494,60.65,0.0221,38.4
2018-08-02,8120.0,316680.0,0.13,0.47,0.06,0.32,0.0,316680.0,3029.0,8120.0,118131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.82,365602.0,14258478.0,0.0,14.09,0.82,25.78,0.4475,60.39,0.022,39.0
2018-08-03,8120.0,310184.0,0.13,0.48,0.06,0.32,0.0,310184.0,3029.0,8120.0,115707.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.83,0.83,360602.0,13774996.4,0.0,13.99,0.84,26.28,0.441,59.58,0.0223,38.2
2018-08-06,8120.0,303688.0,0.13,0.48,0.06,0.31,0.0,303688.0,3029.0,8120.0,113284.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.85,0.85,355000.0,13277000.0,0.0,13.51,0.85,26.28,0.441,59.56,0.0227,37.4
2018-08-07,8120.0,305312.0,0.13,0.48,0.06,0.31,0.0,305312.0,3029.0,8120.0,113890.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.87,0.87,346083.0,13012720.8,0.0,12.95,0.87,25.74,0.4465,60.3,0.0233,37.6
2018-08-08,8120.0,299628.0,0.13,0.55,0.06,0.31,0.0,299628.0,3029.0,8120.0,111770.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.87,0.87,346207.0,12775038.3,0.0,12.98,0.87,26.15,0.4419,59.7,0.0233,36.9
2018-08-09,4139.0,152729.1,0.07,0.38,0.03,0.16,0.0,152729.1,3029.0,4139.0,111770.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3981.0,0.11,0.15,0.0,0.0,0.87,0.87,346207.0,12775038.3,0.0,12.79,0.87,24.65,0.3642,49.83,0.0119,36.9
2018-08-10,3067.0,114092.4,0.05,0.29,0.02,0.12,0.0,114092.4,1957.0,3067.0,72800.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.0,0.07,0.04,0.0,0.0,0.56,0.56,347328.0,12920601.6,0.0,12.85,0.57,31.11,0.5345,66.13,0.0088,37.2
2018-08-13,3067.0,111945.5,0.05,0.3,0.02,0.12,0.0,111945.5,1957.0,3067.0,71430.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.56,0.56,347741.0,12692546.5,0.0,12.9,0.56,30.79,0.5363,66.41,0.0088,36.5
2018-08-14,3067.0,113172.3,0.05,0.32,0.02,0.12,0.0,113172.3,1957.0,3067.0,72213.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.56,0.56,348430.0,12857067.0,0.0,12.75,0.56,31.33,0.5324,65.86,0.0088,36.9
2018-08-15,3067.0,114399.1,0.05,0.32,0.02,0.12,0.0,114399.1,1957.0,3067.0,72996.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.56,0.56,348624.0,13003675.2,0.0,12.89,0.56,31.41,0.5322,65.81,0.0087,37.3
2018-08-16,3067.0,114399.1,0.05,0.35,0.02,0.12,0.0,114399.1,1957.0,3067.0,72996.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.56,0.56,348139.0,12985584.7,0.0,12.95,0.56,31.34,0.5324,65.86,0.0088,37.3
2018-08-17,3067.0,115932.6,0.05,0.37,0.02,0.12,0.0,115932.6,1957.0,3067.0,73974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.56,0.56,348385.0,13168953.0,0.0,13.02,0.56,31.6,0.5308,65.61,0.0088,37.8
2018-08-20,3067.0,118232.85,0.05,0.38,0.02,0.12,0.0,118232.85,1957.0,3067.0,75442.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.56,0.56,349110.0,13458190.5,0.0,13.23,0.55,31.79,0.5295,65.43,0.0087,38.55
2018-08-21,3067.0,118999.6,0.05,0.38,0.02,0.13,0.0,118999.6,1957.0,3067.0,75931.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.56,0.56,349444.0,13558427.2,0.0,13.46,0.55,31.62,0.5304,65.58,0.0087,38.8
2018-08-22,3067.0,119919.7,0.05,0.38,0.02,0.13,0.0,119919.7,1957.0,3067.0,76518.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.55,0.55,352494.0,13782515.4,0.0,13.65,0.55,31.54,0.5311,65.67,0.0087,39.1
2018-08-23,3067.0,122219.95,0.05,0.39,0.02,0.13,0.0,122219.95,1957.0,3067.0,77986.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.55,0.55,353053.0,14069162.05,0.0,13.85,0.55,31.54,0.5315,65.7,0.0086,39.85
2018-08-24,3067.0,122373.3,0.05,0.4,0.02,0.12,0.0,44289.0,1957.0,1110.0,78084.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.0,0.08,0.08,0.0,0.0,0.55,0.55,354052.0,14126674.8,0.0,14.11,0.55,33.33,0.5173,63.7,0.0086,39.9
2018-08-27,1110.0,44622.0,0.02,0.15,0.01,0.04,0.0,44622.0,0.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356877.0,14346455.4,0.0,14.25,0.0,5.37,0.8474,91.86,0.0031,40.2
