DATE,ALKEY FP Equity_DX_SI_QTY,ALKEY FP Equity_DX_SHORT_INTEREST_VALUE,ALKEY FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKEY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKEY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKEY FP Equity_DX_SI_MV,ALKEY FP Equity_DX_DSS,ALKEY FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKEY FP Equity_DX_SUPPLY_SI_QTY,ALKEY FP Equity_DX_BROKER_SI_QTY,ALKEY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKEY FP Equity_DX_BROKER_SI_MV_NEW_x,ALKEY FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKEY FP Equity_DX_BROKER_SI_MV_INC_x,ALKEY FP Equity_DX_BROKER_SI_QTY_ADD,ALKEY FP Equity_DX_BROKER_SI_QTY_NEW,ALKEY FP Equity_DX_SUPPLY_SI_MV_DEC,ALKEY FP Equity_DX_BROKER_SI_QTY_INC,ALKEY FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKEY FP Equity_DX_BROKER_SI_MV_NEW_y,ALKEY FP Equity_DX_BROKER_SI_MV_INC_y,ALKEY FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKEY FP Equity_DX_BROKER_SI_MV_ADD,ALKEY FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKEY FP Equity_DX_BROKER_SI_QTY_DEC,ALKEY FP Equity_DX_SUPPLY_SI_MV,ALKEY FP Equity_DX_BROKER_SI_MV_DEC,ALKEY FP Equity_DX_BROKER_SI_MV_RMV,ALKEY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKEY FP Equity_DX_UTILIZATION_QUANTITY,ALKEY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKEY FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKEY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKEY FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKEY FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKEY FP Equity_DX_BROKER_SI_CON_RATIO,ALKEY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKEY FP Equity_DX_DEMAND_SUPPLY_RATIO,ALKEY FP Equity_PX_LAST
2017-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,36905.22,0.04,0.0,0.0,0.0,0.0,0.0,5.94
2017-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,37091.61,0.04,0.0,0.0,0.0,0.0,0.0,5.97
2017-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,37091.61,0.04,0.0,0.0,0.0,0.0,0.0,5.97
2017-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,37091.61,0.04,0.0,0.0,0.0,0.0,0.0,5.97
2017-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,37091.61,0.04,0.0,0.0,0.0,0.0,0.0,5.97
2017-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,37153.74,0.04,0.0,0.0,0.0,0.0,0.0,5.98
2017-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,37029.48,0.04,0.0,0.0,0.0,0.0,0.0,5.96
2017-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,37091.61,0.04,0.0,0.0,0.0,0.0,0.0,5.97
2017-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,37091.61,0.04,0.0,0.0,0.0,0.0,0.0,5.97
2017-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,38147.82,0.04,0.0,0.0,0.0,0.0,0.0,6.14
2017-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,38023.56,0.04,0.0,0.0,0.0,0.0,0.0,6.12
2017-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,36346.05,0.04,0.0,0.0,0.0,0.0,0.0,5.85
2017-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,35351.97,0.04,0.0,0.0,0.0,0.0,0.0,5.69
2017-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,33550.2,0.04,0.0,0.0,0.0,0.0,0.0,5.4
2017-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,32928.9,0.03,0.0,0.0,0.0,0.0,0.0,5.3
2017-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,33425.94,0.03,0.0,0.0,0.0,0.0,0.0,5.38
2017-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,33363.81,0.03,0.0,0.0,0.0,0.0,0.0,5.37
2017-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,33301.68,0.03,0.0,0.0,0.0,0.0,0.0,5.36
2017-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,33363.81,0.03,0.0,0.0,0.0,0.0,0.0,5.37
2017-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,39990.72,0.04,0.0,0.0,0.0,0.0,0.0,5.28
2017-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,40520.9,0.04,0.0,0.0,0.0,0.0,0.0,5.35
2017-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,41959.96,0.04,0.0,0.0,0.0,0.0,0.0,5.54
2017-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,42187.18,0.04,0.0,0.0,0.0,0.0,0.0,5.57
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,42338.66,0.04,0.0,0.0,0.0,0.0,0.0,5.59
2017-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,41581.26,0.04,0.0,0.0,0.0,0.0,0.0,5.49
2017-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,41657.0,0.04,0.0,0.0,0.0,0.0,0.0,5.5
2017-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,41959.96,0.04,0.0,0.0,0.0,0.0,0.0,5.54
2017-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,41278.3,0.04,0.0,0.0,0.0,0.0,0.0,5.45
2017-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,41657.0,0.04,0.0,0.0,0.0,0.0,0.0,5.5
2017-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,41884.22,0.04,0.0,0.0,0.0,0.0,0.0,5.53
2017-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,41202.56,0.04,0.0,0.0,0.0,0.0,0.0,5.44
2017-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,40520.9,0.04,0.0,0.0,0.0,0.0,0.0,5.35
2017-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,40066.46,0.04,0.0,0.0,0.0,0.0,0.0,5.29
2017-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,40142.2,0.04,0.0,0.0,0.0,0.0,0.0,5.3
2017-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,39536.28,0.04,0.0,0.0,0.0,0.0,0.0,5.22
2017-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,39006.1,0.04,0.0,0.0,0.0,0.0,0.0,5.15
2017-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,39081.84,0.04,0.0,0.0,0.0,0.0,0.0,5.16
2017-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,39536.28,0.04,0.0,0.0,0.0,0.0,0.0,5.22
2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,39233.32,0.04,0.0,0.0,0.0,0.0,0.0,5.18
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,39384.8,0.04,0.0,0.0,0.0,0.0,0.0,5.2
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,39309.06,0.04,0.0,0.0,0.0,0.0,0.0,5.19
2017-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,39006.1,0.04,0.0,0.0,0.0,0.0,0.0,5.15
2017-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,42944.58,0.04,0.0,0.0,0.0,0.0,0.0,5.67
2017-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,45216.78,0.04,0.0,0.0,0.0,0.0,0.0,5.97
2017-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,45216.78,0.05,0.0,0.0,0.0,0.0,0.0,5.97
2017-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,43550.5,0.04,0.0,0.0,0.0,0.0,0.0,5.75
2017-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,43929.2,0.04,0.0,0.0,0.0,0.0,0.0,5.8
2017-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,44232.16,0.04,0.0,0.0,0.0,0.0,0.0,5.84
2017-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,43020.32,0.04,0.0,0.0,0.0,0.0,0.0,5.68
2017-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,43096.06,0.04,0.0,0.0,0.0,0.0,0.0,5.69
2017-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,40899.6,0.04,0.0,0.0,0.0,0.0,0.0,5.4
2017-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,41202.56,0.04,0.0,0.0,0.0,0.0,0.0,5.44
2017-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,42338.66,0.04,0.0,0.0,0.0,0.0,0.0,5.59
2017-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,44383.64,0.04,0.0,0.0,0.0,0.0,0.0,5.86
2017-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.0,45065.3,0.04,0.0,0.0,0.0,0.0,0.0,5.95
2017-11-22,1800.0,10728.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.01,0.0,0.0,100.0,23.77,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2377,5.96
2017-11-23,1800.0,10710.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,23.77,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2377,5.95
2017-11-24,1800.0,10692.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,23.77,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2377,5.94
2017-11-27,1800.0,10638.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,23.77,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2377,5.91
2017-11-28,1800.0,10602.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,34.6,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.346,5.89
2017-11-29,1800.0,10350.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,46.85,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4685,5.75
2017-11-30,1800.0,10242.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,46.85,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4685,5.69
2017-12-01,1800.0,10530.0,0.03,0.13,0.01,0.01,0.0,0.0,1800.0,0.0,10530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,46.85,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4685,5.85
2017-12-04,1800.0,10692.0,0.03,0.13,0.01,0.01,0.0,0.0,1800.0,0.0,10692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,46.85,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4685,5.94
2017-12-05,1800.0,10602.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,46.85,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4685,5.89
2017-12-06,1800.0,10656.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,46.85,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4685,5.92
2017-12-07,1800.0,10602.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,46.85,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4685,5.89
2017-12-08,1800.0,10512.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,46.85,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4685,5.84
2017-12-11,1800.0,10440.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,46.85,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4685,5.8
2017-12-12,1800.0,10314.0,0.03,0.14,0.01,0.01,0.0,0.0,1800.0,0.0,10314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,83.76,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8376,5.73
2017-12-13,1800.0,10170.0,0.03,0.15,0.01,0.01,0.0,0.0,1800.0,0.0,10170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,83.76,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8376,5.65
2017-12-14,1800.0,10350.0,0.03,0.15,0.01,0.01,0.0,0.0,1800.0,0.0,10350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,83.76,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8376,5.75
2017-12-15,1800.0,10332.0,0.03,0.15,0.01,0.01,0.0,0.0,1800.0,0.0,10332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,83.76,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8376,5.74
2017-12-18,1800.0,10170.0,0.03,0.16,0.01,0.01,0.0,0.0,1800.0,0.0,10170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,83.76,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8376,5.65
2017-12-19,1800.0,10116.0,0.03,0.18,0.01,0.01,0.0,0.0,1800.0,0.0,10116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,83.76,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8376,5.62
2017-12-20,1800.0,10224.0,0.03,0.18,0.01,0.01,0.0,0.0,1800.0,0.0,10224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,83.76,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8376,5.68
2017-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149.0,12206.32,0.01,0.0,0.0,0.0,0.0,0.0,5.68
