DATE,FNAC FP Equity_DX_SI_QTY,FNAC FP Equity_DX_SHORT_INTEREST_VALUE,FNAC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FNAC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FNAC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FNAC FP Equity_DX_SI_MV,FNAC FP Equity_DX_DSS,FNAC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FNAC FP Equity_DX_SUPPLY_SI_QTY,FNAC FP Equity_DX_BROKER_SI_QTY,FNAC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FNAC FP Equity_DX_BROKER_SI_MV_NEW_x,FNAC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FNAC FP Equity_DX_SUPPLY_SI_QTY_INC_x,FNAC FP Equity_DX_BROKER_SI_MV_INC_x,FNAC FP Equity_DX_SUPPLY_SI_MV_NEW,FNAC FP Equity_DX_BROKER_SI_QTY_ADD,FNAC FP Equity_DX_BROKER_SI_QTY_NEW,FNAC FP Equity_DX_SUPPLY_SI_MV_DEC,FNAC FP Equity_DX_BROKER_SI_QTY_INC,FNAC FP Equity_DX_SUPPLY_SI_QTY_DEC,FNAC FP Equity_DX_BROKER_SI_MV_NEW_y,FNAC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FNAC FP Equity_DX_BROKER_SI_MV_INC_y,FNAC FP Equity_DX_SUPPLY_SI_QTY_INC_y,FNAC FP Equity_DX_BROKER_SI_MV_ADD,FNAC FP Equity_DX_SUPPLY_SI_QTY_ADD,FNAC FP Equity_DX_BROKER_SI_QTY_DEC,FNAC FP Equity_DX_SUPPLY_SI_MV,FNAC FP Equity_DX_BROKER_SI_MV_DEC,FNAC FP Equity_DX_SUPPLY_SI_MV_RMV,FNAC FP Equity_DX_BROKER_SI_MV_RMV,FNAC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FNAC FP Equity_DX_UTILIZATION_QUANTITY,FNAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FNAC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FNAC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FNAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FNAC FP Equity_DX_ACTIVE_UTILIZATION_MV,FNAC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FNAC FP Equity_DX_BROKER_SI_CON_RATIO,FNAC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FNAC FP Equity_DX_DEMAND_SUPPLY_RATIO,FNAC FP Equity_PX_LAST
2015-01-08,56519.0,2218370.75,0.56,2.85,0.34,2.22,0.0,1723271.25,32241.0,43905.0,1265459.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,1.6,1.6,1982548.0,77815009.0,0.0,77.77,1.6,33.54,0.3039,41.74,0.0281,39.25
2015-01-09,57519.0,2289831.39,0.57,2.97,0.35,2.27,0.0,1787668.05,32241.0,44905.0,1283514.21,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.27,0.0,0.0,0.0,1.58,1.58,2002541.0,79721157.21,0.0,78.7,1.59,33.3,0.294,40.78,0.0283,39.81
2015-01-12,57419.0,2285850.39,0.57,2.87,0.35,2.27,0.0,1787668.05,32141.0,44905.0,1279533.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,1.57,1.57,2012939.0,80135101.59,0.0,80.13,1.57,33.21,0.2946,40.93,0.0281,39.81
2015-01-13,52519.0,2095508.1,0.52,2.68,0.32,2.08,0.0,1592209.5,27241.0,39905.0,1086915.9,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.2,0.0,5000.0,0.0,0.0,0.0,100.0,0.0,0.0,5000.0,1.09,0.2,0.0,0.0,1.31,1.31,2044730.0,81584727.0,0.0,81.45,1.32,26.82,0.2921,44.73,0.0253,39.9
2015-01-14,52519.0,2101810.38,0.52,2.6,0.32,2.09,0.0,1596998.1,27241.0,39905.0,1090184.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,1.31,1.31,2059938.0,82438718.76,0.0,82.21,1.31,26.88,0.2922,44.72,0.0252,40.02
2015-01-15,52519.0,2149077.48,0.52,2.55,0.32,2.11,0.0,1632912.6,27241.0,39905.0,1114701.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.3,1.3,2060670.0,84322616.4,0.0,82.72,1.31,27.16,0.2929,44.68,0.0252,40.92
2015-01-16,50019.0,2038274.25,0.49,2.35,0.3,2.02,0.0,1524253.75,27241.0,37405.0,1110070.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,1.11,0.1,0.0,0.0,1.3,1.3,2061185.0,83993288.75,0.0,84.32,1.3,28.24,0.3203,47.08,0.024,40.75
2015-01-19,49919.0,2017725.98,0.49,2.32,0.3,2.0,0.0,1511910.1,27141.0,37405.0,1097039.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.3,1.3,2062695.0,83374131.9,0.0,83.94,1.3,28.16,0.3215,47.22,0.0239,40.42
2015-01-20,49919.0,1996760.0,0.49,2.32,0.3,1.99,0.0,1496200.0,27141.0,37405.0,1085640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,1.3,1.3,2063144.0,82525760.0,0.0,83.39,1.29,28.15,0.321,47.15,0.0239,40.0
2015-01-21,43019.0,1710005.25,0.42,2.0,0.26,1.7,0.0,1208598.75,20241.0,30405.0,804579.75,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.29,0.0,7000.0,0.0,0.0,0.0,100.0,0.0,0.0,7000.0,0.81,0.28,0.0,0.0,0.97,0.97,2070617.0,82307025.75,0.0,82.77,0.97,16.34,0.3525,54.71,0.0206,39.75
2015-01-22,43019.0,1718609.05,0.42,2.17,0.26,1.71,0.0,1214679.75,20241.0,30405.0,808627.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.97,0.97,2071490.0,82756025.5,0.0,82.54,0.97,16.54,0.3516,54.58,0.0206,39.95
2015-01-23,43019.0,1783997.93,0.42,2.36,0.26,1.73,0.0,1260895.35,20241.0,30405.0,839394.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.97,0.97,2071787.0,85917006.89,0.0,83.18,0.98,16.73,0.3529,54.71,0.0206,41.47
2015-01-26,42919.0,1869980.83,0.42,2.25,0.26,1.79,0.0,1324745.85,20141.0,30405.0,877543.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.96,0.96,2072613.0,90303748.41,0.0,86.32,0.98,17.1,0.3559,55.0,0.0205,43.57
2015-01-27,43019.0,1836911.3,0.42,2.21,0.26,1.81,0.0,1298293.5,20241.0,30405.0,864290.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.97,0.97,2076925.0,88684697.5,0.0,90.19,0.96,16.47,0.3556,55.19,0.0205,42.7
2015-01-28,26019.0,1146136.95,0.26,1.3,0.16,1.08,0.0,1030990.25,3241.0,23405.0,142766.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.14,0.3,0.0,0.0,0.16,0.16,2085978.0,91887330.9,0.0,89.4,0.15,24.22,0.3458,52.83,0.0125,44.05
2015-01-29,25446.0,1134891.6,0.25,1.27,0.15,1.06,0.0,1022767.2,3141.0,22932.0,140088.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0.14,0.02,0.0,0.0,0.15,0.15,2088277.0,93137154.2,0.0,92.1,0.15,24.66,0.3575,53.8,0.0122,44.6
2015-01-30,25546.0,1137052.46,0.25,1.26,0.15,1.07,0.0,1020703.32,3241.0,22932.0,144256.91,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.15,0.15,2088726.0,92969194.26,0.0,93.19,0.15,24.51,0.3532,53.45,0.0122,44.51
2015-02-02,25446.0,1119624.0,0.25,1.29,0.15,1.06,0.0,1009008.0,3141.0,22932.0,138204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.15,0.15,2089075.0,91919300.0,0.0,92.85,0.15,24.63,0.3568,53.73,0.0122,44.0
2015-02-03,23946.0,1051229.4,0.24,1.22,0.14,1.0,0.0,940864.8,3141.0,21432.0,137889.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.14,0.06,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,20.06,0.3751,57.16,0.0115,43.9
2015-02-04,24046.0,1054657.56,0.24,1.24,0.14,1.01,0.0,940007.52,3241.0,21432.0,142150.26,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,19.97,0.3719,56.91,0.0115,43.86
2015-02-05,24046.0,1065959.18,0.24,1.28,0.14,1.01,0.0,950080.56,3241.0,21432.0,143673.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,19.97,0.3721,56.92,0.0115,44.33
2015-02-06,24046.0,1046001.0,0.24,1.24,0.14,1.01,0.0,932292.0,3241.0,21432.0,140983.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,19.94,0.3709,56.82,0.0114,43.5
2015-02-09,23946.0,1018662.84,0.24,1.24,0.14,1.0,0.0,911717.28,3141.0,21432.0,133618.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,20.13,0.3773,57.35,0.0114,42.54
2015-02-10,23946.0,1033509.36,0.24,1.23,0.14,0.99,0.0,925005.12,3141.0,21432.0,135565.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,20.19,0.3797,57.54,0.0114,43.16
2015-02-11,27551.0,1183315.45,0.27,1.5,0.17,1.15,0.0,1075339.15,3141.0,25037.0,134905.95,0.0,0.0,0.0,0.05,0.0,2400.0,0.0,0.0,1205.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.14,0.0,0.0,0.0,0.15,0.15,2100357.0,90210333.15,0.0,90.6,0.15,21.89,0.3088,49.69,0.0131,42.95
2015-02-12,27651.0,1198394.34,0.27,1.49,0.17,1.15,0.0,1085103.58,3241.0,25037.0,140464.94,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.15,0.15,2101189.0,91065531.26,0.0,90.23,0.15,21.83,0.3072,49.55,0.0131,43.34
2015-02-13,28068.0,1213660.32,0.28,1.53,0.17,1.23,0.0,1100630.96,3241.0,25454.0,140140.84,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.15,0.15,2100422.0,90822247.28,0.0,90.95,0.15,26.71,0.2986,46.36,0.0133,43.24
2015-02-16,28068.0,1201310.4,0.28,1.55,0.17,1.23,0.0,1089431.2,3241.0,25454.0,138714.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.15,0.15,2100957.0,89920959.6,0.0,90.83,0.15,26.51,0.2989,46.49,0.0133,42.8
2015-02-17,28068.0,1208608.08,0.28,1.56,0.17,1.23,0.0,1096049.24,3241.0,25454.0,139557.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.15,0.15,2101273.0,90480815.38,0.0,89.97,0.15,26.47,0.3002,46.67,0.0133,43.06
2015-02-18,28068.0,1222080.72,0.28,1.55,0.17,1.23,0.0,1108267.16,3241.0,25454.0,141113.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.15,0.15,2182550.0,95028227.0,0.0,94.06,0.15,26.54,0.299,46.5,0.0128,43.54
2015-02-19,27968.0,1236185.6,0.28,1.57,0.17,1.23,0.0,1125066.8,3141.0,25454.0,138832.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.14,2188787.0,96744385.4,0.0,95.41,0.14,26.58,0.2995,46.5,0.0128,44.2
2015-02-20,25668.0,1185348.24,0.25,1.45,0.15,1.13,0.0,1064633.72,3241.0,23054.0,149669.38,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2400.0,0.14,0.1,0.0,0.0,0.15,0.15,2189605.0,101115958.9,0.0,97.13,0.15,28.77,0.3439,50.44,0.0117,46.18
2015-02-23,25668.0,1180728.0,0.25,1.52,0.15,1.14,0.0,1060484.0,3241.0,23054.0,149086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.15,2189788.0,100730248.0,0.0,100.24,0.15,28.8,0.3408,50.1,0.0117,46.0
2015-02-24,25668.0,1166610.6,0.25,1.59,0.15,1.14,0.0,1047804.3,3241.0,23054.0,147303.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.15,2190663.0,99565633.35,0.0,100.68,0.14,28.81,0.3415,50.17,0.0117,45.45
2015-02-25,25668.0,1180471.32,0.25,1.68,0.15,1.14,0.0,1060253.46,3241.0,23054.0,149053.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.15,2191844.0,100802905.56,0.0,99.69,0.15,28.89,0.3416,50.14,0.0117,45.99
2015-02-26,25568.0,1177150.72,0.25,1.71,0.15,1.14,0.0,1061406.16,3141.0,23054.0,144611.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.14,2193274.0,100978334.96,0.0,101.02,0.14,29.02,0.3417,50.05,0.0116,46.04
2015-02-27,25578.0,1264064.76,0.25,1.82,0.15,1.15,0.0,1139328.68,3151.0,23054.0,155722.42,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.14,0.14,2195010.0,108477394.2,0.0,101.68,0.14,28.98,0.34,49.86,0.0116,49.42
2015-03-02,25568.0,1334649.6,0.25,1.63,0.15,1.16,0.0,1203418.8,3141.0,23054.0,163960.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.14,0.14,2191803.0,114412116.6,0.0,108.83,0.14,28.56,0.3326,49.33,0.0116,52.2
2015-03-03,27268.0,1404302.0,0.27,1.63,0.16,1.26,0.0,1274831.0,3141.0,24754.0,161761.5,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.16,0.0,0.0,0.0,0.14,0.14,2172846.0,111901569.0,0.0,113.32,0.14,25.95,0.2866,45.5,0.0125,51.5
2015-03-04,27268.0,1469745.2,0.27,1.53,0.16,1.26,0.0,1334240.6,3141.0,24754.0,169299.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.14,0.14,2175596.0,117264624.4,0.0,112.55,0.14,26.03,0.2871,45.53,0.0125,53.9
2015-03-05,27068.0,1506334.2,0.27,1.48,0.16,1.26,0.0,1377560.1,2941.0,24754.0,163666.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.13,0.13,2195053.0,122154699.45,0.0,118.65,0.13,25.98,0.2859,45.32,0.0123,55.65
2015-03-06,49368.0,2814469.68,0.49,2.44,0.3,2.52,0.0,1411225.54,25241.0,24754.0,1438989.41,0.0,0.0,22300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22300.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,17.5,1.14,118996.0,6783961.96,0.0,6.62,17.51,22.73,0.309,48.65,0.0223,57.01
2015-03-09,49368.0,2778924.72,0.49,1.95,0.3,2.55,0.0,1393402.66,25241.0,24754.0,1420815.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,17.37,1.14,120054.0,6757839.66,0.0,6.84,17.35,22.41,0.3119,49.13,0.0223,56.29
2015-03-10,49298.0,2676881.4,0.49,1.87,0.3,2.53,0.0,1344142.2,25171.0,24754.0,1366785.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,17.46,1.11,118996.0,6461482.8,0.0,6.7,17.46,22.59,0.3112,48.89,0.0218,54.3
2015-03-11,48268.0,2667772.36,0.48,1.83,0.29,2.42,0.0,1368153.58,24141.0,24754.0,1334273.07,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.1,0.0,1100.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,16.74,1.0,120096.0,6637705.92,0.0,6.52,16.74,23.6,0.2978,46.82,0.02,55.27
2015-03-12,49168.0,2734232.48,0.48,1.66,0.3,2.49,0.0,1443301.94,24141.0,25954.0,1342481.01,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,1.33,0.0,0.0,0.0,28.66,1.05,60096.0,3341938.56,0.0,3.32,28.65,22.94,0.289,46.31,0.0214,55.61
2015-03-13,49168.0,2717515.36,0.48,1.68,0.3,2.51,0.0,1434477.58,24141.0,25954.0,1334273.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,16.74,1.03,120096.0,6637705.92,0.0,6.68,16.74,22.83,0.2891,46.38,0.021,55.27
2015-03-16,49168.0,2743082.72,0.48,1.67,0.3,2.5,0.0,1447973.66,24141.0,25954.0,1346826.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,28.66,1.06,60096.0,3352755.84,0.0,3.32,28.65,22.91,0.2884,46.25,0.0216,55.79
2015-03-17,49168.0,2700798.24,0.48,1.67,0.3,2.51,0.0,1425653.22,24141.0,25954.0,1326065.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,28.66,1.06,60096.0,3301073.28,0.0,3.35,28.66,22.82,0.29,46.51,0.0215,54.93
2015-03-18,49168.0,2743574.4,0.48,1.66,0.3,2.48,0.0,1448233.2,24141.0,25954.0,1347067.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,28.66,1.06,60096.0,3353356.8,0.0,3.3,28.65,23.06,0.2889,46.28,0.0215,55.8
2015-03-19,49168.0,2743574.4,0.48,1.64,0.3,2.51,0.0,1448233.2,24141.0,25954.0,1347067.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,22.84,0.2902,46.55,0.0219,55.8
2015-03-20,49168.0,2731282.4,0.48,1.68,0.3,2.5,0.0,1441744.7,24141.0,25954.0,1341032.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,28.48,1.06,60627.0,3367829.85,0.0,3.38,28.47,22.84,0.2903,46.57,0.0215,55.55
2015-03-23,49168.0,2685556.16,0.48,1.68,0.3,2.49,0.0,1417607.48,24141.0,25954.0,1318581.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,100.0,1.07,0.0,0.0,0.0,0.0,100.0,22.94,0.2905,46.56,0.0218,54.62
2015-03-24,49168.0,2758324.8,0.48,1.67,0.3,2.47,0.0,1456019.4,24141.0,25954.0,1354310.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,100.0,1.07,0.0,0.0,0.0,0.0,100.0,23.17,0.2887,46.24,0.0219,56.1
2015-03-25,46351.0,2606780.24,0.46,1.55,0.28,2.46,0.0,1301224.88,24141.0,23137.0,1357689.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2817.0,1.35,0.05,0.0,0.0,100.0,1.07,0.0,0.0,0.0,0.0,100.0,23.3,0.2988,47.75,0.0206,56.24
2015-03-26,28401.0,1585343.82,0.28,0.94,0.17,1.45,0.0,1291507.34,6191.0,23137.0,345581.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,17950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,24.48,0.27,19094.0,1065827.08,0.0,1.07,24.5,18.5,0.2159,39.47,0.0125,55.82
2015-03-27,28426.0,1620282.0,0.28,0.92,0.17,1.45,0.0,1318809.0,6216.0,23137.0,354312.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,24.56,0.27,19094.0,1088358.0,0.0,1.07,24.56,18.84,0.2159,39.34,0.0126,57.0
2015-03-30,30336.0,1784060.16,0.3,0.98,0.18,1.58,0.0,1466544.97,6126.0,24937.0,360270.06,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1800.0,90.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,24.29,0.27,19094.0,1122918.14,0.0,1.09,24.3,17.84,0.1971,36.12,0.0132,58.81
2015-03-31,31541.0,1823700.62,0.31,1.0,0.19,1.67,0.0,1519336.14,7531.0,26277.0,435442.42,0.0,0.0,65.0,0.0,0.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.08,1340.0,0.0,0.44,0.0,0.0,0.0,28.29,0.33,19094.0,1104015.08,0.0,1.12,28.33,16.64,0.1805,34.26,0.014,57.82
2015-04-01,18834.0,1094820.42,0.19,0.59,0.11,1.09,0.0,788824.1,7629.0,13570.0,443473.77,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.44,0.0,0.0,0.57,0.35,0.35,2182620.0,126875700.6,0.0,126.23,0.35,18.49,0.1461,25.52,0.0086,58.13
2015-04-02,18799.0,1094853.76,0.19,0.59,0.11,1.09,0.0,788278.4,7594.0,13535.0,442274.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.44,0.0,0.0,0.0,0.35,0.35,2185413.0,127278453.12,0.0,126.92,0.35,18.59,0.1466,25.57,0.0086,58.24
2015-04-03,18799.0,1094853.76,0.19,0.59,0.11,1.09,0.0,788278.4,7594.0,13535.0,442274.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,18.6,0.1466,25.58,0.0086,0.0
2015-04-06,18799.0,1094853.76,0.19,0.59,0.11,1.1,0.0,788278.4,7594.0,13535.0,442274.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,18.54,0.1463,25.51,0.0086,0.0
2015-04-07,25891.0,1513846.77,0.26,0.82,0.16,1.52,0.0,1030650.69,11686.0,17627.0,683280.42,0.0,0.0,1090.0,0.24,0.0,0.0,0.0,0.0,4092.0,0.0,0.0,0.0,0.24,1090.0,0.0,3002.0,0.0,0.69,0.0,0.0,0.0,100.0,0.54,0.0,0.0,0.0,0.0,100.0,20.97,0.1448,21.78,0.0119,58.47
