DATE,BN FP Equity_DX_SI_QTY,BN FP Equity_DX_SHORT_INTEREST_VALUE,BN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BN FP Equity_DX_SI_MV,BN FP Equity_DX_DSS,BN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BN FP Equity_DX_SUPPLY_SI_QTY,BN FP Equity_DX_BROKER_SI_QTY,BN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BN FP Equity_DX_BROKER_SI_MV_NEW_x,BN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BN FP Equity_DX_SUPPLY_SI_QTY_INC_x,BN FP Equity_DX_BROKER_SI_MV_INC_x,BN FP Equity_DX_SUPPLY_SI_MV_NEW,BN FP Equity_DX_BROKER_SI_QTY_ADD,BN FP Equity_DX_BROKER_SI_QTY_NEW,BN FP Equity_DX_SUPPLY_SI_MV_DEC,BN FP Equity_DX_BROKER_SI_QTY_INC,BN FP Equity_DX_SUPPLY_SI_QTY_DEC,BN FP Equity_DX_BROKER_SI_MV_NEW_y,BN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BN FP Equity_DX_BROKER_SI_MV_INC_y,BN FP Equity_DX_SUPPLY_SI_QTY_INC_y,BN FP Equity_DX_BROKER_SI_MV_ADD,BN FP Equity_DX_SUPPLY_SI_QTY_ADD,BN FP Equity_DX_BROKER_SI_QTY_DEC,BN FP Equity_DX_SUPPLY_SI_MV,BN FP Equity_DX_BROKER_SI_MV_DEC,BN FP Equity_DX_SUPPLY_SI_MV_RMV,BN FP Equity_DX_BROKER_SI_MV_RMV,BN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BN FP Equity_DX_UTILIZATION_QUANTITY,BN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BN FP Equity_DX_ACTIVE_UTILIZATION_MV,BN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BN FP Equity_DX_BROKER_SI_CON_RATIO,BN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BN FP Equity_DX_DEMAND_SUPPLY_RATIO,BN FP Equity_PX_LAST
2006-09-15,12449990.0,1028145302.02,5.59,16.01,4.73,1381.29,1.0,616211990.63,9787152.0,7461818.0,808242765.57,0.0,0.0,5282.0,9.22,0.0,0.0,0.0,0.0,82481.0,11101.0,0.0,0.0,9.22,5282.0,0.0,0.0,284602.0,1073.37,27.74,0.0,0.0,27.7,27.7,25548520.0,2109848346.19,0.0,2808.89,27.65,19.84,0.165,31.8,0.3523,109.1
2006-09-18,12525257.0,1037205258.53,5.63,14.95,4.75,1382.4,1.0,624195783.54,9788731.0,7537768.0,810596003.54,0.0,0.0,7923.0,9.94,0.0,0.0,0.0,0.71,114314.0,6344.0,0.0,0.0,9.94,7923.0,0.0,0.0,38364.0,1067.35,4.19,0.0,0.0,27.28,27.28,26099552.0,2161280409.62,0.0,2865.77,27.14,19.69,0.1641,31.77,0.349,109.4
2006-09-19,12446150.0,1030654479.06,5.59,14.87,4.72,1381.1,1.0,617852358.06,9369381.0,7461165.0,775870007.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.57,0.0,419350.0,0.0,0.0,0.0,0.0,0.0,0.0,76603.0,1027.83,5.87,0.0,0.0,26.22,26.22,26366256.0,2183365927.81,0.0,2900.74,26.16,19.82,0.1655,31.9,0.3483,109.4
2006-09-20,12690840.0,1069168796.14,5.7,14.99,4.82,1408.78,1.0,627152870.08,9579368.0,7444191.0,807035732.26,0.0,10506.0,37171.0,18.42,1.17,0.0,0.0,12.96,166000.0,120191.0,0.0,10506.0,18.42,37171.0,0.0,282501.0,182974.0,1052.77,20.25,0.0,0.0,26.7,26.7,26295344.0,2215311302.38,0.0,2925.75,26.46,19.4,0.1605,31.17,0.3538,111.3
2006-09-21,12560008.0,1059097271.22,5.64,14.69,4.77,1407.4,1.0,617673904.75,9517400.0,7325096.0,802535505.48,0.0,0.0,1197.0,7.66,0.0,0.0,0.0,14.7,35179.0,147026.0,0.0,0.0,7.66,1197.0,0.0,94367.0,154274.0,1055.9,16.73,1.17,0.0,26.48,26.48,26422208.0,2227999249.09,10506.0,2952.54,26.34,19.64,0.1653,31.81,0.3495,111.4
2006-09-22,12246077.0,1024283097.33,5.5,14.58,4.65,1376.38,1.0,593332369.36,9363647.0,7093736.0,783191658.15,0.0,0.0,4216.0,7.95,0.0,0.0,0.0,17.15,67270.0,157969.0,0.0,0.0,7.95,4216.0,0.0,0.0,298630.0,1041.57,31.35,0.0,0.0,25.88,25.88,26816800.0,2243003613.69,0.0,2984.44,25.87,20.06,0.1708,32.42,0.3385,110.5
2006-09-25,12187897.0,1019416821.33,5.48,14.52,4.63,1368.13,1.0,595598474.82,9289222.0,7120829.0,776966622.21,0.0,0.0,20494.0,7.18,0.0,0.0,0.0,11.96,62582.0,104792.0,0.0,0.0,7.18,20494.0,0.0,9874.0,35489.0,1031.06,4.69,0.0,0.0,25.58,25.58,27018410.0,2259866623.39,0.0,3005.02,25.55,20.16,0.1705,32.38,0.3357,110.5
2006-09-26,12272080.0,1025529112.01,5.51,14.86,4.66,1377.86,1.0,595611425.36,9324301.0,7127434.0,779194898.06,0.0,0.0,6417.0,6.1,0.0,0.0,0.0,2.89,55000.0,26338.0,0.0,0.0,6.1,6417.0,0.0,55000.0,48395.0,1035.72,5.24,0.0,0.0,25.7,25.7,26953916.0,2252431987.12,0.0,2996.64,25.69,20.01,0.1681,32.13,0.3383,110.4
2006-09-27,12307641.0,1019184673.44,5.53,14.99,4.67,1373.78,1.0,589844829.9,9365061.0,7122947.0,775512272.17,0.0,10506.0,67730.0,1.49,1.15,0.0,0.0,11.31,37993.0,95305.0,0.0,10506.0,1.49,67730.0,0.0,57830.0,42481.0,1032.67,4.71,0.0,0.0,25.78,25.78,26960336.0,2232561157.89,0.0,2972.25,25.79,19.98,0.1696,32.33,0.3388,109.4
2006-09-28,12172949.0,1017245127.02,5.47,14.68,4.62,1351.03,1.0,585118037.88,9314110.0,7001864.0,778343276.56,0.0,0.0,69012.0,0.0,0.0,0.0,0.0,12.6,0.0,109458.0,0.0,0.0,0.0,69012.0,0.0,0.0,121082.0,1021.26,17.69,1.15,0.0,25.62,25.62,27038122.0,2259468748.98,10506.0,2986.06,25.48,19.53,0.1699,32.61,0.3349,110.4
2006-09-29,12143213.0,1017517707.86,5.46,14.9,4.61,1358.82,1.0,585085294.98,9221586.0,6982498.0,772705465.15,0.0,0.0,223.0,3.72,0.0,0.0,0.0,8.9,2013.0,92747.0,0.0,0.0,3.72,223.0,0.0,0.0,21379.0,1020.23,2.43,0.0,0.0,25.35,25.35,27159642.0,2275791149.69,0.0,3010.55,25.31,19.61,0.1707,32.71,0.3338,110.7
2006-10-02,12049511.0,1000545383.03,5.41,14.87,4.57,1346.98,1.0,571922412.12,9140611.0,6887629.0,759001434.51,0.0,0.0,14380.0,6.75,0.0,0.0,0.0,10.93,67131.0,95356.0,0.0,0.0,6.75,14380.0,0.0,0.0,162000.0,1008.65,17.49,0.0,0.0,25.07,25.07,27321244.0,2268651777.07,0.0,3017.73,25.05,19.75,0.177,33.56,0.3305,109.7
2006-10-03,11846797.0,981022596.59,5.32,14.47,4.5,1318.21,1.0,554441041.36,9096269.0,6695412.0,753253848.59,0.0,0.0,1560.0,0.0,0.0,0.0,0.0,5.76,0.0,45902.0,0.0,0.0,0.0,1560.0,0.0,0.0,192217.0,999.06,23.19,0.0,0.0,24.8,24.8,27575184.0,2283476167.37,0.0,3033.24,24.78,20.09,0.1809,34.07,0.3231,109.4
2006-10-04,11690700.0,985794632.35,5.25,14.3,4.44,1301.91,1.0,567541617.94,8928007.0,6730569.0,752836132.84,0.0,10506.0,37602.0,4.61,1.17,0.0,0.0,31.99,37566.0,290135.0,0.0,10506.0,4.61,37602.0,0.0,73765.0,2410.0,982.42,0.39,0.0,0.0,24.34,24.34,27755884.0,2340458780.35,0.0,3091.82,24.11,19.87,0.179,33.86,0.3187,111.4
2006-10-05,11545428.0,984031883.07,5.19,13.85,4.38,1301.27,1.0,566693223.57,8915668.0,6648886.0,759894009.2,0.0,0.0,32550.0,7.9,0.0,0.0,0.0,5.35,22862.0,63590.0,0.0,0.0,7.9,32550.0,0.0,29207.0,104545.0,993.6,11.55,1.17,0.0,24.33,24.33,27731756.0,2363613724.62,10506.0,3111.93,24.2,20.14,0.1834,34.4,0.315,112.6
2006-10-06,11636086.0,989116441.28,5.23,13.79,4.42,1332.13,1.0,579886734.07,8829352.0,6821858.0,750532200.35,0.0,0.0,152854.0,25.81,0.0,0.0,0.0,28.53,219500.0,276657.0,0.0,0.0,25.81,152854.0,0.0,37487.0,46528.0,998.38,0.0,0.0,0.0,24.08,24.08,27836888.0,2366253016.25,0.0,3139.04,24.13,20.04,0.1799,34.03,0.3174,112.3
2006-10-09,11664061.0,991494434.4,5.24,13.83,4.43,1329.31,1.0,582543711.05,8827182.0,6853115.0,750347741.19,0.0,0.0,3681.0,2.04,0.0,26089.0,0.0,0.7,38331.0,5851.0,0.0,0.0,2.04,3681.0,2.93,0.0,33163.0,991.52,3.58,0.0,0.0,24.05,24.05,27882746.0,2370151139.88,0.0,3140.43,24.0,20.06,0.1795,34.02,0.3177,112.3
2006-10-10,11504309.0,978785645.61,5.17,13.66,4.37,1312.52,1.0,577649495.45,8730310.0,6789493.0,742774043.16,0.0,0.0,7647.0,3.37,0.0,0.0,0.0,12.09,30000.0,109455.0,0.0,0.0,3.37,7647.0,0.0,4937.0,93622.0,983.64,9.89,0.0,0.0,23.73,23.73,28055290.0,2386941722.05,0.0,3160.68,23.73,20.18,0.1771,33.53,0.3127,112.4
2006-10-11,11331273.0,970067713.01,5.09,13.49,4.3,1295.28,1.0,582002462.97,8557743.0,6798318.0,732626438.4,2.25,9845.0,171466.0,0.0,1.12,0.0,20000.0,40.89,0.0,379879.0,2.25,9845.0,0.0,171466.0,0.0,26000.0,11175.0,965.44,0.55,0.0,0.0,23.39,23.39,28032812.0,2399882680.98,0.0,3179.95,23.29,20.44,0.1835,34.05,0.3097,113.1
2006-10-12,11334537.0,963483503.04,5.09,13.33,4.3,1299.71,1.0,580934581.12,8516823.0,6834185.0,723965915.75,0.0,0.0,1529.0,5.25,0.0,0.0,0.0,3.3,35867.0,32603.0,0.0,0.0,5.25,1529.0,0.0,0.0,0.0,963.0,0.0,1.12,0.0,23.28,23.28,28067632.0,2385867230.53,9845.0,3180.08,23.24,20.45,0.1839,34.14,0.3098,112.3
2006-10-13,11451001.0,965582498.98,5.15,13.39,4.35,1307.02,1.0,575303548.02,8650992.0,6822619.0,729477403.25,0.0,0.0,104338.0,0.0,0.0,0.0,0.0,5.58,0.0,47525.0,0.0,0.0,0.0,104338.0,0.0,77356.0,11565.0,974.32,2.97,0.0,0.0,23.64,23.64,27936116.0,2355656479.22,0.0,3145.45,23.65,20.23,0.1805,33.7,0.313,111.4
2006-10-16,11437743.0,965330312.04,5.14,13.24,4.34,1294.38,1.0,574085417.0,8669101.0,6802067.0,731660605.9,0.0,0.0,12665.0,0.0,0.0,0.0,0.0,1.0,13447.0,5025.0,0.0,0.0,0.0,12665.0,0.0,10470.0,34000.0,967.61,3.86,0.0,0.0,23.63,23.63,28021420.0,2364970616.36,0.0,3150.13,23.5,20.22,0.1807,33.77,0.3117,111.5
2006-10-17,11459604.0,982788944.51,5.15,13.17,4.35,1298.99,1.0,585243425.39,8668487.0,6824108.0,743419509.9,0.0,0.0,10369.0,2.89,0.0,0.0,0.0,1.07,25894.0,11725.0,0.0,0.0,2.89,10369.0,0.0,742.0,3853.0,969.81,0.0,0.0,0.0,23.61,23.61,28042596.0,2404965592.55,0.0,3179.24,23.37,20.16,0.1801,33.68,0.3122,113.3
2006-10-18,11244816.0,995010369.58,5.05,12.36,4.27,1297.22,1.0,586876009.82,8439273.0,6632406.0,746758697.23,0.0,9845.0,3734.0,0.23,1.15,0.0,0.0,24.58,1542.0,245032.0,0.0,9845.0,0.23,3734.0,0.0,2239.0,193244.0,963.09,10.02,0.0,0.0,23.11,23.11,28085324.0,2485161928.22,0.0,3264.86,22.78,19.17,0.1789,33.94,0.3079,116.9
2006-10-19,11246886.0,979018448.48,5.05,11.62,4.27,1322.87,1.0,577827907.28,8431060.0,6638041.0,733906548.02,0.0,10000.0,6776.0,13.24,1.13,20000.0,0.0,0.0,45135.0,15760.0,0.0,10000.0,13.24,6776.0,2.32,616.0,59500.0,979.73,5.76,1.15,0.0,23.02,23.02,28188624.0,2453762128.77,9845.0,3274.16,23.03,19.61,0.1872,34.55,0.3071,115.0
2006-10-20,11207076.0,983187832.47,5.04,11.4,4.25,1309.22,1.0,579166872.37,8443446.0,6601757.0,740736778.38,0.0,0.0,34296.0,1.29,0.0,0.0,0.0,5.89,7221.0,46709.0,0.0,0.0,1.29,34296.0,0.0,24799.0,43505.0,974.6,7.96,1.13,0.0,22.93,22.93,28381762.0,2489909327.14,10000.0,3298.5,22.81,19.61,0.1859,34.36,0.3043,115.9
2006-10-23,11274526.0,992518817.41,5.07,11.32,4.28,1328.9,1.0,586008273.7,8456182.0,6656766.0,744414422.25,0.0,0.0,22400.0,6.86,0.0,0.0,0.0,0.0,59567.0,10646.0,0.0,0.0,6.86,22400.0,0.0,983.0,4558.0,985.78,0.0,0.0,0.0,23.69,23.69,27238882.0,2397892643.12,0.0,3179.39,23.67,19.52,0.1844,34.1,0.3159,116.3
2006-10-24,11368447.0,996484259.68,5.11,11.41,4.31,1339.59,1.0,585015991.03,8534456.0,6674188.0,748075006.99,0.0,10000.0,79397.0,5.96,1.16,0.0,0.0,0.17,53584.0,1123.0,0.0,10000.0,5.96,79397.0,0.0,0.0,36162.0,993.52,3.82,0.0,0.0,23.9,23.9,27178876.0,2382323823.99,0.0,3167.29,23.88,19.5,0.1844,34.2,0.3183,115.8
2006-10-25,11585422.0,1011118152.12,5.21,11.95,4.4,1359.15,1.0,586688293.7,8708961.0,6722292.0,760074907.34,0.0,9845.0,82182.0,4.77,1.13,0.0,0.0,8.76,58373.0,73530.0,0.0,9845.0,4.77,82182.0,0.0,166009.0,10269.0,1008.33,1.19,1.13,0.0,24.21,24.21,27268960.0,2379899536.27,10000.0,3170.63,24.13,19.21,0.1809,33.69,0.322,115.3
2006-10-26,11578498.0,1017525230.85,5.2,11.96,4.39,1351.42,1.0,590153135.6,8614718.0,6715398.0,757066497.02,0.0,0.0,37260.0,0.0,0.0,0.0,0.0,15.95,8106.0,135731.0,0.0,0.0,0.0,37260.0,0.0,14074.0,15000.0,992.09,1.72,1.13,0.0,23.93,23.93,27387914.0,2406866030.06,9845.0,3188.34,23.73,19.18,0.181,33.75,0.3216,116.1
2006-10-27,11397190.0,1000729079.43,5.12,11.79,4.33,1339.67,1.0,575869901.25,8579727.0,6558517.0,753342034.52,0.0,0.0,29724.0,4.31,0.0,0.0,0.0,7.84,37000.0,79317.0,0.0,0.0,4.31,29724.0,0.0,14602.0,193881.0,995.23,19.39,0.0,0.0,23.73,23.73,27578164.0,2421497814.11,0.0,3217.13,23.63,19.53,0.1767,32.79,0.3152,116.0
2006-10-30,11335591.0,990172176.77,5.09,12.49,4.3,1336.07,1.0,568589327.61,8226597.0,6509268.0,718599273.64,0.0,0.0,21578.0,0.0,0.0,0.0,0.0,42.9,0.0,374708.0,0.0,0.0,0.0,21578.0,0.0,0.0,49249.0,956.5,4.2,0.0,0.0,22.76,22.76,27919780.0,2438813233.24,0.0,3250.19,22.74,19.54,0.1764,33.14,0.3136,115.4
2006-10-31,11172692.0,970868603.65,5.02,12.44,4.24,1308.48,1.0,550374367.31,8239792.0,6333672.0,716009655.81,0.0,0.0,18199.0,0.0,0.0,0.0,0.0,2.84,0.0,22381.0,0.0,0.0,0.0,18199.0,0.0,17377.0,175596.0,951.28,23.22,0.0,0.0,22.74,22.74,27992332.0,2432437615.0,0.0,3243.82,22.68,19.86,0.1713,32.0,0.3084,114.8
2006-11-01,11209599.0,981712177.26,5.04,12.57,4.25,1310.81,1.0,557591302.53,8232111.0,6366810.0,720950286.74,0.0,9845.0,10480.0,11.34,1.14,0.0,0.0,3.71,101457.0,29595.0,0.0,9845.0,11.34,10480.0,0.0,1589.0,68319.0,949.54,8.16,0.0,0.0,22.73,22.73,27986364.0,2450984583.48,0.0,3247.47,22.62,19.77,0.1764,32.89,0.3095,115.7
2006-11-02,11168417.0,972187882.35,5.02,12.75,4.24,1311.91,1.0,555370491.91,7990184.0,6380052.0,695529192.95,0.0,0.0,19069.0,3.93,0.0,0.0,0.0,7.15,18242.0,72426.0,0.0,0.0,3.93,19069.0,0.0,0.0,5000.0,925.39,0.54,22.12,0.0,23.33,23.33,26257668.0,2285676353.98,188570.0,3044.77,23.31,19.9,0.179,33.19,0.3261,115.0
2006-11-03,11141037.0,968961201.02,5.01,12.6,4.23,1306.03,1.0,552925466.79,7975964.0,6357492.0,693687639.37,0.0,0.0,20388.0,0.0,0.0,0.0,0.0,4.08,0.0,34608.0,0.0,0.0,0.0,20388.0,0.0,0.0,22560.0,922.03,3.51,0.0,0.0,23.26,23.26,26318620.0,2288989942.71,0.0,3044.4,23.25,19.94,0.179,33.15,0.3249,114.9
2006-11-06,11169685.0,983289456.87,5.02,12.61,4.24,1305.84,1.0,562048698.46,7978190.0,6384597.0,702335841.33,0.0,0.0,2229.0,1.97,0.0,0.0,0.0,0.0,27104.0,3.0,0.0,0.0,1.97,2229.0,0.0,0.0,0.0,919.8,0.0,0.0,0.0,23.14,23.14,26502010.0,2333024343.91,0.0,3082.09,22.98,19.86,0.1785,33.12,0.3239,116.3
2006-11-07,11112122.0,979904311.32,4.99,12.68,4.22,1310.59,1.0,561879446.5,7935244.0,6371717.0,699756518.78,0.0,0.0,8244.0,4.84,0.0,0.0,0.0,4.53,12206.0,51190.0,0.0,0.0,4.84,8244.0,0.0,0.0,25086.0,922.67,2.15,0.0,0.0,23.1,23.1,26419008.0,2329717027.94,0.0,3090.86,22.99,19.96,0.1801,33.4,0.3235,116.5
2006-11-08,10932866.0,962441812.03,4.91,12.73,4.15,1289.47,1.0,545343310.28,7972800.0,6194832.0,701861348.98,0.0,188570.0,24962.0,0.69,22.15,0.0,0.0,20.63,1701.0,175976.0,0.0,188570.0,0.69,24962.0,0.0,0.0,178586.0,931.02,25.57,0.0,0.0,22.2,22.2,27932676.0,2458968700.81,0.0,3269.85,22.16,20.45,0.1866,34.04,0.3045,116.3
2006-11-09,10946331.0,973570005.21,4.92,13.16,4.15,1284.53,1.0,551987450.65,7965516.0,6206269.0,708455413.38,0.0,0.0,2850.0,0.0,0.0,0.0,0.0,0.28,11438.0,289.0,0.0,0.0,0.0,2850.0,0.0,0.0,0.0,925.92,0.0,1.15,0.0,21.97,21.97,28285392.0,2515711359.06,9845.0,3321.18,21.8,20.39,0.1869,34.11,0.302,117.5
2006-11-10,10786516.0,969153688.95,4.85,13.13,4.09,1277.72,1.0,557131320.62,7814861.0,6200777.0,702154557.3,0.0,0.0,69.0,0.0,0.0,0.0,0.0,16.0,0.0,150725.0,0.0,0.0,0.0,69.0,0.0,0.0,5493.0,919.49,0.0,0.0,0.0,21.61,21.61,28353200.0,2547496186.32,0.0,3360.85,21.48,20.55,0.1904,34.54,0.2982,118.7
2006-11-13,10782636.0,982680127.91,4.85,12.98,4.09,1296.35,1.0,565183818.97,7803406.0,6201582.0,711166731.97,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,805.0,16955.0,0.0,0.0,4.92,0.0,0.0,5500.0,0.0,924.09,0.0,0.0,0.0,21.54,21.54,28418562.0,2589937761.15,0.0,3397.04,21.39,20.96,0.1913,34.49,0.2977,120.4
2006-11-14,10521396.0,947722235.79,4.73,12.61,3.99,1276.6,1.0,525368751.98,7920885.0,5832524.0,713479355.94,0.0,296819.0,11539.0,2.9,35.74,0.0,0.0,0.0,24318.0,10563.0,0.0,296819.0,2.9,11539.0,0.0,116502.0,393376.0,952.0,42.88,34.75,0.0,22.03,22.03,28031508.0,2524958041.16,296819.0,3353.53,22.11,21.32,0.1757,31.42,0.2926,119.0
2006-11-15,7819764.0,709697984.06,3.51,9.3,2.97,940.88,1.0,284798053.36,7903599.0,3138030.0,717306593.54,0.0,9845.0,15365.0,0.0,1.18,0.0,0.0,5.86,0.0,46401.0,0.0,9845.0,0.0,15365.0,0.0,3905.0,2694493.0,941.51,326.46,0.0,0.0,22.11,22.11,27837048.0,2526405764.65,0.0,3339.19,21.99,13.16,0.1496,29.42,0.2188,119.9
2006-11-16,7635476.0,681991349.35,3.43,9.28,2.9,925.31,1.0,283999221.83,7717178.0,3179614.0,689288871.76,0.0,10000.0,1755.0,5.61,1.2,0.0,0.0,27.74,43188.0,237519.0,0.0,10000.0,5.61,1755.0,0.0,39342.0,1604.0,925.06,0.0,0.0,0.0,21.58,21.58,28050646.0,2505449289.04,0.0,3353.04,21.62,13.06,0.1481,29.26,0.2135,118.0
2006-11-17,7961362.0,706278076.32,3.58,9.84,3.02,950.3,1.0,283861197.37,8038119.0,3199762.0,713087437.12,0.0,0.0,307659.0,1.34,0.0,0.0,0.0,0.64,20920.0,1935.0,0.0,0.0,1.34,307659.0,0.0,15218.0,772.0,948.23,0.08,0.0,0.0,22.4,22.4,27844260.0,2470154025.08,0.0,3297.68,22.33,12.99,0.147,29.08,0.2219,117.2
2006-11-20,7981248.0,705625701.09,3.59,9.71,3.03,948.26,1.0,283276708.04,8062906.0,3204109.0,712845121.35,0.0,0.0,13455.0,1.11,0.0,0.0,0.0,0.17,12283.0,536.0,0.0,0.0,1.11,13455.0,0.0,11869.0,7936.0,947.28,0.94,0.0,0.0,22.56,22.56,27671102.0,2446414489.14,0.0,3267.77,22.47,13.11,0.1466,28.99,0.2234,116.8
2006-11-21,7911551.0,712638589.24,3.55,9.56,3.0,936.96,1.0,282964562.24,8056135.0,3141408.0,725662095.99,0.0,0.0,853.0,0.0,0.0,0.0,0.0,1.18,495.0,7624.0,0.0,0.0,0.0,853.0,0.0,0.0,63196.0,944.14,7.61,0.0,0.0,22.46,22.46,27810972.0,2505093103.94,0.0,3308.95,22.2,13.23,0.1482,29.2,0.2206,119.0
2006-11-22,7821667.0,708686589.97,3.51,9.25,2.97,937.13,1.0,283006676.34,7976246.0,3123502.0,722692308.24,0.0,0.0,1366.0,0.0,0.0,0.0,0.0,8.77,0.0,88733.0,0.0,0.0,0.0,1366.0,0.0,7479.0,17906.0,946.0,1.85,0.0,0.0,22.2,22.2,27947730.0,2532219982.15,0.0,3347.37,22.03,13.26,0.1491,29.34,0.2177,119.7
2006-11-23,8136070.0,732862298.02,3.66,9.62,3.09,980.98,1.0,310983963.59,7961445.0,3452473.0,717132826.82,0.0,0.0,836.0,41.9,0.0,0.0,0.0,0.17,350000.0,5637.0,0.0,0.0,41.9,836.0,0.0,0.0,21029.0,952.16,1.54,1.18,0.0,22.16,22.16,27971996.0,2519597455.39,10000.0,3350.47,22.13,17.06,0.1497,27.98,0.2264,119.0
2006-11-24,8417209.0,746080601.36,3.78,9.99,3.19,1003.56,1.0,304928431.82,8282134.0,3440173.0,734107887.22,0.0,563452.0,12768.0,0.0,65.98,0.0,0.0,3.92,3699.0,32492.0,0.0,563452.0,0.0,12768.0,0.0,0.0,16000.0,975.27,2.1,26.82,0.0,22.33,22.33,28808054.0,2553474703.13,223039.0,3403.96,22.27,17.95,0.1478,27.15,0.2269,117.1
2006-11-27,10828189.0,956505399.1,4.87,12.74,4.11,992.65,1.0,362769541.27,10334366.0,4106759.0,912883666.44,0.0,0.0,2088272.0,0.0,0.0,0.0,0.0,4.35,666586.0,36040.0,0.0,0.0,0.0,2088272.0,0.0,0.0,0.0,965.51,0.0,0.0,0.0,22.99,22.99,34609088.0,3057185234.75,0.0,3377.37,22.23,18.0,0.1478,27.18,0.2409,116.7
2006-11-28,8780891.0,784963071.66,3.95,10.18,3.33,1034.94,1.0,340981428.03,8270006.0,3814346.0,739292779.33,0.0,0.0,27030.0,43.11,0.0,0.0,0.0,2.02,370000.0,2091390.0,0.0,0.0,43.11,27030.0,0.0,0.0,662413.0,964.96,0.0,0.0,0.0,22.28,22.27,28854778.0,2579457502.77,0.0,3396.15,22.13,21.37,0.1506,25.81,0.2365,118.1
2006-11-29,8762744.0,785993974.48,3.94,10.38,3.33,1046.39,1.0,344412296.39,8253740.0,3839720.0,740337719.21,0.0,0.0,46367.0,4.38,0.0,0.0,0.0,7.16,30000.0,64534.0,0.0,0.0,4.38,46367.0,0.0,1900.0,4626.0,977.56,0.0,0.0,0.0,22.4,22.39,28598528.0,2565209104.26,0.0,3393.25,22.37,21.62,0.1508,25.92,0.2377,118.5
2006-11-30,12046927.0,1059602926.15,5.41,14.68,4.57,1228.19,1.0,309448764.02,10132406.0,3518211.0,891208774.36,0.0,0.0,1953792.0,3.73,0.0,0.0,0.0,10.28,30073.0,87226.0,0.0,0.0,3.73,1953792.0,0.0,12100.0,0.0,964.25,0.0,0.0,41.87,22.74,22.74,34423432.0,3027757142.98,0.0,3398.07,22.1,20.61,0.1448,21.72,0.2704,116.2
2006-12-01,18612802.0,1596255510.4,8.36,21.9,7.06,1347.55,2.0,1103975982.96,9501648.0,12872680.0,814872364.62,388.35,0.0,138888.0,10.51,0.0,0.0,9290056.0,52.36,96887.0,885407.0,388.35,0.0,10.51,138888.0,0.0,115762.0,32474.0,925.07,4.58,0.0,14.94,21.64,21.64,34408272.0,2950893357.35,0.0,3284.24,21.98,18.77,0.1694,30.46,0.4239,113.3
2006-12-04,18536942.0,1626231126.26,8.33,20.84,7.04,1313.78,2.0,1132267644.28,9375893.0,12906394.0,822539609.45,14.43,0.0,91676.0,4.0,0.0,0.0,123982.0,25.22,44261.0,218071.0,14.43,0.0,4.0,91676.0,0.0,640.0,10547.0,895.74,10.21,0.0,0.0,21.27,21.27,34705688.0,3044702307.63,0.0,3282.34,21.44,18.87,0.1704,30.51,0.4205,115.9
2006-12-05,18398676.0,1619671828.81,8.27,20.06,6.98,1338.8,2.0,1128934578.01,9316379.0,12824142.0,820139265.06,0.0,0.0,33509.0,2.69,0.0,0.0,0.0,23.73,25588.0,291327.0,0.0,0.0,2.69,33509.0,0.0,198304.0,107840.0,913.86,0.0,0.0,0.0,21.44,21.44,34139740.0,3005388818.24,0.0,3279.16,21.79,18.94,0.172,30.52,0.4234,116.3
2006-12-06,18401238.0,1612933061.63,8.27,19.7,6.98,1342.77,2.0,1124900067.34,9311963.0,12833486.0,816226223.01,0.0,0.0,7016.0,1.71,0.0,0.0,0.0,0.66,9344.0,11432.0,0.0,0.0,1.71,7016.0,0.0,0.0,0.0,916.11,0.0,0.0,0.0,21.54,21.54,33909240.0,2972263838.49,0.0,3256.97,21.95,18.96,0.1721,30.53,0.4257,115.8
2006-12-07,18375922.0,1612104970.18,8.26,19.82,6.97,1332.8,2.0,1126465936.71,9280789.0,12840262.0,814196211.44,0.0,0.0,6024.0,0.0,0.0,0.0,0.0,4.34,14908.0,37198.0,0.0,0.0,0.0,6024.0,0.0,0.0,8132.0,907.77,0.89,0.0,0.0,21.47,21.47,33948704.0,2978292705.5,0.0,3259.04,21.79,19.03,0.1728,30.64,0.4251,115.9
